 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3091,1492,1599,450,535,1167,939,533,334,389,587,730,941,638,782,1786,425,416,464
Effective Weighted Sample,2035,986,1050,291,339,790,641,336,203,262,429,491,622,427,504,1551,286,281,427
Total,2054,981,1072,321,405,762,566,298,189,270,465,533,630,383,508,1731,168,97,57
Prepay/ Pay as you go,1028,467,561,148,172,308,400,210,130,132,125,201,286,190,350,838,99,53,37
,50%,48%,52%,46%,42%,40%,71%,71%,69%,49%,27%,38%,45%,50%,69%,48%,59%,55%,65%
,,,a,,,,cde,ij,ij,j,,,k,k,klm,,o,o,oq
Postpay/ monthly contract,1006,505,500,172,229,442,163,85,56,135,335,326,339,188,153,874,68,44,20
,49%,51%,47%,53%,57%,58%,29%,29%,30%,50%,72%,61%,54%,49%,30%,50%,40%,45%,35%
,,b,,f,f,f,,,,gh,ghi,lmn,n,n,,pr,,r,
Other,5,4,1,0,1,4,0,0,0,0,3,4,1,0,0,5,0,0,0
,*%,*%,*%,0%,*%,1%,0%,0%,0%,0%,1%,1%,*%,0%,0%,*%,0%,0%,0%
,,,,,,,,,,,,n,,,,,,,
Don't know,16,5,10,2,3,8,3,2,2,3,2,2,3,5,5,15,1,0,*
,1%,1%,1%,*%,1%,1%,1%,1%,1%,1%,*%,*%,1%,1%,1%,1%,*%,0%,*%
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 28,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QD5 (QD11). SHOWCARD Which of these best describes the mobile package you personally use most often? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3091,217,235,214,222,234,224,227,213,2190,901,1630,1449,1779,848,,,,
Effective Weighted Sample,2035,207,217,203,211,223,212,216,198,1685,397,1079,1021,1278,657,,,,
Total,2054,252,294,163,153,179,198,172,320,1785,269,1241,803,1276,721,,,,
Prepay/ Pay as you go,1028,107,141,78,77,101,99,103,132,875,153,476,547,642,349,,,,
,50%,42%,48%,48%,50%,56%,50%,60%,41%,49%,57%,38%,68%,50%,48%,,,,
,,,,,,ah,,abcfh,,,i,,k,,,,,,
Postpay/ monthly contract,1006,144,146,83,73,78,98,69,183,891,115,751,249,623,363,,,,
,49%,57%,50%,51%,48%,44%,49%,40%,57%,50%,43%,60%,31%,49%,50%,,,,
,,eg,g,g,,,,,eg,j,,l,,,,,,,
Other,5,1,1,0,1,0,0,0,2,5,0,4,1,3,2,,,,
,*%,*%,1%,0%,*%,0%,0%,0%,1%,*%,0%,*%,*%,*%,*%,,,,
Don't know,16,0,5,2,2,0,1,0,4,14,1,10,5,8,8,,,,
,1%,0%,2%,1%,1%,0%,1%,0%,1%,1%,*%,1%,1%,1%,1%,,,,
,,,e,,,,,,,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 29,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QD6 (QD11A). When you signed up for your current mobile contract did you get a handset with the contract or did you only get a SIM card? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use a postpay/ contract mobile phone,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,~h,i,j,k,l,m,n,o,p,q,r
Unweighted total,1339,686,653,210,290,620,219,128,82,186,406,414,465,259,201,831,171,178,159
Effective Weighted Sample,920,468,452,148,186,437,157,85,54,123,303,283,315,185,139,733,117,121,147
Total,1006,505,500,172,229,442,163,85,56,135,335,326,339,188,153,874,68,44,20
Handset and contract,868,434,434,149,204,386,129,70,**,115,300,297,286,161,124,750,60,41,17
,86%,86%,87%,87%,89%,87%,79%,82%,**,85%,90%,91%,84%,86%,81%,86%,88%,93%,84%
,,,,,f,f,,,,,g,ln,,,,,,or,
SIM card only,108,57,52,18,21,46,23,14,**,19,23,24,42,20,21,96,7,3,3
,11%,11%,10%,10%,9%,10%,14%,16%,**,14%,7%,7%,12%,11%,14%,11%,10%,6%,14%
,,,,,,,,j,,j,,,k,,k,,,,q
Don't know,30,15,14,5,4,10,11,2,**,2,12,5,11,6,7,28,1,*,*
,3%,3%,3%,3%,2%,2%,6%,2%,**,1%,3%,2%,3%,3%,5%,3%,1%,1%,2%
,,,,,,,de,,,,,,,,k,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 29,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QD6 (QD11A). When you signed up for your current mobile contract did you get a handset with the contract or did you only get a SIM card? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use a postpay/ contract mobile phone,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,~c,d,~e,f,~g,h,i,j,k,l,m,n,,,,
Unweighted total,1339,119,111,99,100,99,104,84,115,975,364,939,393,805,375,,,,
Effective Weighted Sample,920,114,104,95,96,95,99,81,109,780,162,641,293,587,302,,,,
Total,1006,144,146,83,73,78,98,69,183,891,115,751,249,623,363,,,,
Handset and contract,868,133,116,**,59,**,85,**,158,767,101,659,206,534,317,,,,
,86%,92%,80%,**,81%,**,88%,**,86%,86%,88%,88%,83%,86%,87%,,,,
,,bd,,,,,,,,,,l,,,,,,,
SIM card only,108,4,26,**,12,**,6,**,22,98,10,77,32,69,37,,,,
,11%,3%,18%,**,17%,**,6%,**,12%,11%,9%,10%,13%,11%,10%,,,,
,,,af,,af,,,,a,,,,,,,,,,
Don't know,30,7,3,**,2,**,6,**,3,26,4,16,12,20,9,,,,
,3%,5%,2%,**,3%,**,6%,**,2%,3%,3%,2%,5%,3%,2%,,,,
,,,,,,,,,,,,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 30,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD7A (QD4A). SHOWCARD How often, if at all, do you use your mobile phone to send or receive text messages? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3091,1492,1599,450,535,1167,939,533,334,389,587,730,941,638,782,1786,425,416,464
Effective Weighted Sample,2035,986,1050,291,339,790,641,336,203,262,429,491,622,427,504,1551,286,281,427
Total,2054,981,1072,321,405,762,566,298,189,270,465,533,630,383,508,1731,168,97,57
Every day,1186,547,640,282,307,456,141,153,95,156,298,317,389,216,265,999,90,58,39
,58%,56%,60%,88%,76%,60%,25%,51%,50%,58%,64%,60%,62%,56%,52%,58%,54%,60%,68%
,,,,def,ef,f,,,,,gh,n,n,,,,,,opq
Several times a week,376,167,209,27,71,174,103,51,37,55,101,98,107,74,97,311,38,18,8
,18%,17%,20%,8%,17%,23%,18%,17%,20%,20%,22%,18%,17%,19%,19%,18%,23%,19%,15%
,,,,,c,cdf,c,,,,,,,,,,r,,
At least once a week,164,89,76,8,17,62,78,30,12,25,29,37,51,28,48,143,12,6,3
,8%,9%,7%,2%,4%,8%,14%,10%,6%,9%,6%,7%,8%,7%,9%,8%,7%,6%,6%
,,,,,,cd,cde,j,,,,,,,,,,,
At least once a month,86,48,37,3,4,27,52,16,11,11,16,21,21,22,20,73,9,2,1
,4%,5%,3%,1%,1%,3%,9%,5%,6%,4%,3%,4%,3%,6%,4%,4%,6%,2%,2%
,,,,,,cd,cde,,,,,,,,,,qr,,
A few times a year,57,31,25,0,2,13,42,8,7,7,5,18,16,11,11,51,4,1,1
,3%,3%,2%,0%,*%,2%,7%,3%,4%,3%,1%,3%,3%,3%,2%,3%,2%,1%,1%
,,,,,,c,cde,,j,,,,,,,r,,,
Less than once a year,16,9,8,1,1,2,13,2,2,3,4,3,4,2,8,14,*,2,0
,1%,1%,1%,*%,*%,*%,2%,1%,1%,1%,1%,1%,1%,*%,2%,1%,*%,2%,0%
,,,,,,,cde,,,,,,,,,,,opr,
Never,159,87,72,*,3,23,132,36,22,12,10,34,41,26,57,131,14,9,4
,8%,9%,7%,*%,1%,3%,23%,12%,12%,4%,2%,6%,7%,7%,11%,8%,8%,9%,8%
,,,,,,cd,cde,ij,ij,,,,,,klm,,,,
Don't know,10,4,6,1,1,5,4,3,3,1,2,3,1,4,2,9,1,*,*
,*%,*%,1%,*%,*%,1%,1%,1%,1%,*%,*%,1%,*%,1%,*%,1%,*%,*%,*%
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 30,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD7A (QD4A). SHOWCARD How often, if at all, do you use your mobile phone to send or receive text messages? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3091,217,235,214,222,234,224,227,213,2190,901,1630,1449,1779,848,,,,
Effective Weighted Sample,2035,207,217,203,211,223,212,216,198,1685,397,1079,1021,1278,657,,,,
Total,2054,252,294,163,153,179,198,172,320,1785,269,1241,803,1276,721,,,,
Every day,1186,126,169,95,82,93,126,98,210,1043,143,827,358,723,425,,,,
,58%,50%,58%,58%,54%,52%,64%,57%,66%,58%,53%,67%,45%,57%,59%,,,,
,,,,,,,ade,,ade,,,l,,,,,,,
Several times a week,376,72,39,22,33,38,30,25,52,329,47,241,132,225,142,,,,
,18%,28%,13%,14%,22%,21%,15%,14%,16%,18%,17%,19%,16%,18%,20%,,,,
,,bcfgh,,,bc,bc,,,,,,,,,,,,,
At least once a week,164,22,26,17,16,20,12,14,15,140,24,83,77,109,52,,,,
,8%,9%,9%,11%,11%,11%,6%,8%,5%,8%,9%,7%,10%,9%,7%,,,,
,,,,h,h,h,,,,,,,k,,,,,,
At least once a month,86,7,13,7,10,7,9,6,14,69,17,35,50,56,28,,,,
,4%,3%,4%,4%,6%,4%,5%,4%,4%,4%,6%,3%,6%,4%,4%,,,,
,,,,,,,,,,,i,,k,,,,,,
A few times a year,57,4,14,2,3,4,4,7,13,48,9,18,39,40,17,,,,
,3%,2%,5%,1%,2%,2%,2%,4%,4%,3%,3%,1%,5%,3%,2%,,,,
,,,,,,,,,,,,,k,,,,,,
Less than once a year,16,5,2,1,*,2,1,1,1,15,2,3,14,11,5,,,,
,1%,2%,1%,1%,*%,1%,1%,1%,*%,1%,1%,*%,2%,1%,1%,,,,
,,,,,,,,,,,,,k,,,,,,
Never,159,16,30,18,8,10,15,21,13,132,27,28,130,103,51,,,,
,8%,6%,10%,11%,5%,6%,7%,12%,4%,7%,10%,2%,16%,8%,7%,,,,
,,,h,deh,,,,adeh,,,,,k,,,,,,
Don't know,10,1,1,0,0,4,1,1,1,9,1,7,4,9,1,,,,
,*%,*%,1%,0%,0%,2%,*%,*%,*%,1%,*%,1%,*%,1%,*%,,,,
,,,,,,cd,,,,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 31,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD7B (QD4B). SHOWCARD And how often, it at all, do you use your mobile phone to make calls? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3091,1492,1599,450,535,1167,939,533,334,389,587,730,941,638,782,1786,425,416,464
Effective Weighted Sample,2035,986,1050,291,339,790,641,336,203,262,429,491,622,427,504,1551,286,281,427
Total,2054,981,1072,321,405,762,566,298,189,270,465,533,630,383,508,1731,168,97,57
Every day,1156,598,558,253,285,448,171,136,89,151,312,326,376,208,246,987,78,50,41
,56%,61%,52%,79%,70%,59%,30%,46%,47%,56%,67%,61%,60%,54%,48%,57%,46%,51%,72%
,,b,,def,ef,f,,,,g,ghi,mn,n,,,p,,,opq
Several times a week,445,184,261,46,81,190,128,69,45,67,96,93,131,90,131,361,46,29,9
,22%,19%,24%,14%,20%,25%,23%,23%,24%,25%,21%,17%,21%,24%,26%,21%,28%,29%,16%
,,,a,,,c,c,,,,,,,k,k,r,or,or,
At least once a week,212,88,123,13,26,73,100,46,26,29,36,51,52,47,62,174,25,10,3
,10%,9%,12%,4%,6%,10%,18%,15%,14%,11%,8%,10%,8%,12%,12%,10%,15%,10%,6%
,,,,,,c,cde,j,j,,,,,l,l,r,or,r,
At least once a month,133,64,68,6,10,33,83,31,12,15,15,40,33,20,40,115,10,5,2
,6%,7%,6%,2%,3%,4%,15%,10%,6%,5%,3%,7%,5%,5%,8%,7%,6%,5%,4%
,,,,,,c,cde,ij,,,,,,,,r,,,
A few times a year,79,39,40,3,2,11,64,12,13,6,5,17,27,13,22,70,5,3,1
,4%,4%,4%,1%,*%,1%,11%,4%,7%,2%,1%,3%,4%,3%,4%,4%,3%,3%,1%
,,,,,,,cde,j,ij,,,,,,,r,,,
Less than once a year,8,3,5,0,0,*,8,*,1,1,1,4,3,*,1,7,*,*,*
,*%,*%,*%,0%,0%,*%,1%,*%,1%,*%,*%,1%,*%,*%,*%,*%,*%,*%,*%
,,,,,,,cde,,,,,,,,,,,,
Never,15,4,11,0,1,6,8,2,2,1,1,1,6,2,6,13,2,*,*
,1%,*%,1%,0%,*%,1%,1%,1%,1%,*%,*%,*%,1%,1%,1%,1%,1%,*%,1%
,,,,,,,c,,,,,,,,k,,,,
Don't know,7,2,5,1,1,2,4,1,2,1,1,2,2,2,1,5,1,*,*
,*%,*%,*%,*%,*%,*%,1%,*%,1%,*%,*%,*%,*%,1%,*%,*%,1%,*%,*%
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 31,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD7B (QD4B). SHOWCARD And how often, it at all, do you use your mobile phone to make calls? (SINGLE CODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,3091,217,235,214,222,234,224,227,213,2190,901,1630,1449,1779,848,,,,
Effective Weighted Sample,2035,207,217,203,211,223,212,216,198,1685,397,1079,1021,1278,657,,,,
Total,2054,252,294,163,153,179,198,172,320,1785,269,1241,803,1276,721,,,,
Every day,1156,156,174,87,81,87,122,74,207,1030,126,822,331,688,427,,,,
,56%,62%,59%,53%,53%,49%,61%,43%,65%,58%,47%,66%,41%,54%,59%,,,,
,,eg,eg,g,g,,eg,,cdeg,j,,l,,,m,,,,
Several times a week,445,67,48,34,33,41,38,44,57,386,59,276,163,276,160,,,,
,22%,27%,16%,21%,21%,23%,19%,26%,18%,22%,22%,22%,20%,22%,22%,,,,
,,bh,,,,,,b,,,,,,,,,,,
At least once a week,212,14,23,21,22,25,17,23,28,173,39,87,124,140,68,,,,
,10%,6%,8%,13%,15%,14%,8%,13%,9%,10%,14%,7%,15%,11%,9%,,,,
,,,,a,abf,ab,,a,,,i,,k,,,,,,
At least once a month,133,6,22,15,13,13,12,16,18,104,29,34,99,97,34,,,,
,6%,2%,7%,9%,8%,8%,6%,9%,6%,6%,11%,3%,12%,8%,5%,,,,
,,,a,a,a,a,,a,,,i,,k,n,,,,,
A few times a year,79,8,18,7,2,6,9,12,8,67,12,13,65,54,24,,,,
,4%,3%,6%,4%,1%,3%,4%,7%,2%,4%,5%,1%,8%,4%,3%,,,,
,,,d,,,,d,dh,,,,,k,,,,,,
Less than once a year,8,0,4,0,2,1,0,1,0,7,1,*,8,6,2,,,,
,*%,0%,1%,0%,1%,1%,0%,*%,0%,*%,*%,*%,1%,*%,*%,,,,
,,,,,,,,,,,,,k,,,,,,
Never,15,1,4,0,1,2,1,2,3,12,3,5,10,10,5,,,,
,1%,*%,1%,0%,*%,1%,*%,1%,1%,1%,1%,*%,1%,1%,1%,,,,
,,,,,,,,,,,,,k,,,,,,
Don't know,7,0,0,0,1,4,1,0,0,6,1,3,4,6,1,,,,
,*%,0%,0%,0%,*%,2%,*%,0%,0%,*%,*%,*%,*%,*%,*%,,,,
,,,,,,abcgh,,,,,,,,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 32,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD8A (QD28A). SHOWCARD Which if any, of the following activities, other than making and receiving voice calls, do you use your mobile for? (MULTICODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,3091,1492,1599,450,535,1167,939,533,334,389,587,730,941,638,782,1786,425,416,464
Effective Weighted Sample,2035,986,1050,291,339,790,641,336,203,262,429,491,622,427,504,1551,286,281,427
Total,2054,981,1072,321,405,762,566,298,189,270,465,533,630,383,508,1731,168,97,57
Send/ receive text messages (SMS),1805,844,962,312,392,705,396,245,159,251,437,475,564,339,427,1529,145,82,50
,88%,86%,90%,97%,97%,93%,70%,82%,84%,93%,94%,89%,90%,89%,84%,88%,86%,84%,87%
,,,a,ef,ef,f,,,,gh,gh,n,n,n,,,,,
Use your phone as a camera,1155,529,626,252,305,430,168,140,95,153,328,323,361,217,254,988,96,41,30
,56%,54%,58%,78%,75%,56%,30%,47%,50%,57%,71%,61%,57%,57%,50%,57%,57%,43%,52%
,,,a,ef,ef,f,,,,g,ghi,n,n,n,,q,q,,q
Send/ receive messages with pictures/ images,728,333,395,176,212,276,63,71,53,105,214,207,247,133,141,626,59,24,19
,35%,34%,37%,55%,52%,36%,11%,24%,28%,39%,46%,39%,39%,35%,28%,36%,35%,25%,34%
,,,,ef,ef,f,,,,gh,gh,n,n,n,,q,q,,q
Accessing the internet,583,296,287,153,174,220,35,58,35,84,187,190,196,101,95,517,29,23,14
,28%,30%,27%,48%,43%,29%,6%,19%,19%,31%,40%,36%,31%,26%,19%,30%,17%,23%,24%
,,,,ef,ef,f,,,,gh,ghi,mn,n,n,,pqr,,,p
Upload pictures to PC/laptop,464,223,241,121,136,174,34,47,21,63,151,157,154,82,72,415,23,13,14
,23%,23%,22%,38%,34%,23%,6%,16%,11%,23%,33%,29%,24%,21%,14%,24%,14%,13%,24%
,,,,ef,ef,f,,,,gh,ghi,mn,n,n,,pq,,,pq
Listen to music using MP3 function,353,191,162,129,114,97,13,47,24,44,102,91,126,61,74,306,25,11,10
,17%,19%,15%,40%,28%,13%,2%,16%,13%,16%,22%,17%,20%,16%,15%,18%,15%,12%,18%
,,b,,def,ef,f,,,,,gh,,n,,,q,,,q
Send/ receive emails (not SMS),348,186,162,82,100,143,23,29,22,41,125,133,117,55,42,305,20,13,10
,17%,19%,15%,26%,25%,19%,4%,10%,11%,15%,27%,25%,19%,14%,8%,18%,12%,14%,18%
,,b,,ef,ef,f,,,,g,ghi,lmn,n,n,,p,,,p
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 32,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
"QD8A (QD28A). SHOWCARD Which if any, of the following activities, other than making and receiving voice calls, do you use your mobile for? (MULTICODE)",,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who personally use a mobile phone,,,,,,,,,,,,,,,,,,,
