AUTHORITY,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,01.07.2011,2207546833,1134.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,01.07.2011,2207546864,630.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,01.07.2011,2207546882,1575.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,08.07.2011,2207570578,1134.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,08.07.2011,2207570662,630.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,08.07.2011,2207570690,630.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,08.07.2011,2207570724,3276.00,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,13.07.2011,2207586721,1227.52,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,20.07.2011,2207608669,1227.52,R,PROSPECTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,01.07.2011,2207546455,1452.37,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,06.07.2011,2207560375,1125.60,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,07.07.2011,2207563163,1517.40,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,07.07.2011,2207563181,1618.56,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,07.07.2011,2207563197,3237.12,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,12.07.2011,2207581498,1053.56,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,12.07.2011,2207581556,1073.80,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,14.07.2011,2207591988,1125.60,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,25.07.2011,2207618569,1125.60,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,25.07.2011,2207618705,1073.80,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,25.07.2011,2207618735,1053.56,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630393,1960.44,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630402,2630.16,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630445,2427.84,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630476,3304.56,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630484,3355.84,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630718,961.04,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630729,1517.40,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630732,539.52,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630834,4518.48,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,27.07.2011,2207630858,890.08,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,29.07.2011,2207639224,3237.12,R,ROYAL MENCAP SOCIETY (FAREHAM)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Dom Care-Test Valley,Purch Care-Vol Sector,01.07.2011,2207545206,682.67,R,THE KINGWOOD TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583171,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583171,4819.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583177,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583177,5243.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583217,746.68,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583232,814.56,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583243,1187.92,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583258,1511.16,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583258,8077.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583276,5362.52,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583276,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583300,9028.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583323,8552.88,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583858,2036.40,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583899,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583932,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583932,5634.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583960,4853.44,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207583985,6991.64,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584025,7127.40,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584025,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584049,1476.39,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584057,782.59,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584154,3801.28,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584154,1425.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584485,5634.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584485,1425.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584530,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584530,3648.55,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584593,9028.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584608,4921.32,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584855,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584855,4785.56,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584878,6414.68,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584957,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584988,543.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207584988,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585018,1238.80,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585702,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585702,4412.20,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585725,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585725,5091.00,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585749,4123.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585749,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207585805,10334.73,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586067,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586067,1985.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586136,1565.13,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586136,8366.21,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586204,1565.13,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586204,6669.21,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,13.07.2011,2207586221,2850.96,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623359,2036.40,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623362,3529.76,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623377,8552.88,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623382,9028.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623387,9028.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623391,9970.64,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623415,6414.68,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623428,4921.32,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623431,4785.56,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623431,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623456,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623456,5362.52,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623464,6991.64,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623468,5634.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623468,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623475,4853.44,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623478,1511.16,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623478,8077.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623483,7127.40,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623483,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623494,1985.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623494,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623499,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623499,4123.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623504,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623504,5091.00,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623508,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623508,4412.20,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623542,5243.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623542,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623549,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623549,4819.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623556,1425.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623569,2715.20,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623584,746.68,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623592,1238.80,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623600,814.56,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623606,1187.92,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623611,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623616,543.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623616,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623626,1511.16,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623626,6448.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623662,5634.04,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623662,1425.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623683,3801.28,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623683,1425.48,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623715,1511.16,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623715,8077.72,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Health Authorities,26.07.2011,2207623720,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Other LocalAuthorities,13.07.2011,2207584608,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Payments to Other LocalAuthorities,26.07.2011,2207623428,755.60,R,LODDON ALLIANCE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,04.07.2011,2207548861,3239.00,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,04.07.2011,2207548868,828.00,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,29.07.2011,2207639012,514.50,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,29.07.2011,2207639053,712.00,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,29.07.2011,2207639091,561.00,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,22.07.2011,2207617030,628.74,R,BASINGCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,05.07.2011,2207554741,1093.05,R,CAREWATCH (HAMPSHIRE NORTH)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,05.07.2011,2207554741,1862.64,R,CAREWATCH (HAMPSHIRE NORTH)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,13.07.2011,2207586331,1187.88,R,CAREWATCH (HAMPSHIRE NORTH)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,13.07.2011,2207586331,1862.64,R,CAREWATCH (HAMPSHIRE NORTH)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,01.07.2011,2207544253,750.00,R,ECHOES COMMUNITY CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,01.07.2011,2207544253,523.00,R,ECHOES COMMUNITY CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,04.07.2011,2207550363,507.64,R,GLYN (DOMICILIARY) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,15.07.2011,2207596950,507.32,R,J & K RECRUITMENT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,15.07.2011,2207597198,813.28,R,J & K RECRUITMENT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,LD-Domiciliary Care-Bas,Purch Care-Indep Sector,15.07.2011,2207597211,1964.04,R,J & K RECRUITMENT
