Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000213621,384.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,MOTT MACDONALD LTD,0000213642,"4,955.58"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,HUXLEY ASSOCIATES,0000213667,"1,845.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,HUXLEY ASSOCIATES,0000213668,"1,878.35"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,AQUA CONSULTANTS,0000213701,"10,715.07"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,AQUA CONSULTANTS,0000213702,"7,989.20"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,AQUA CONSULTANTS,0000213703,411.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,AQUA CONSULTANTS,0000213704,731.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000213731,343.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,HUXLEY ASSOCIATES,0000213901,"1,783.50"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,HUXLEY ASSOCIATES,0000213902,"1,394.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/09/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000213972,431.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/09/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000214279,437.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/09/2014,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000214282,431.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000213638,271.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000213639,167.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000213797,74.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,JMC ENGINEERING (UK) LTD,0000213812,"2,194.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000213889,"2,031.10"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000214197,-7.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/08/2014,PUMP OVERHAULS,ENVIRONMENT,LOGISTICS-WAREHOUSE&STORAGE,THE DERITEND GROUP LIMITE,0000213651,"3,240.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PUMP OVERHAULS,ENVIRONMENT,LOGISTICS-WAREHOUSE&STORAGE,THE DERITEND GROUP LIMITE,0000213868,"4,217.57"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PUMP OVERHAULS,ENVIRONMENT,LOGISTICS-WAREHOUSE&STORAGE,THE DERITEND GROUP LIMITE,0000213869,"7,170.55"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PUMP OVERHAULS,ENVIRONMENT,LOGISTICS-WAREHOUSE&STORAGE,THE DERITEND GROUP LIMITE,0000213870,"3,336.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,PUMP OVERHAULS,ENVIRONMENT,LOGISTICS-WAREHOUSE&STORAGE,THE DERITEND GROUP LIMITE,0000213871,"2,206.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,R&D-EXTERNAL COSTS,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,BAM NUTTALL LTD,0000213663,"4,934.56"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214048,44.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214119,6.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214120,23.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214121,6.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214129,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214135,24.51
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214139,6.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214143,26.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000214155,3.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000214245,6.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000214264,21.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/09/2014,SUBSISTENCE ALLOWANCES,ENVIRONMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000214268,78.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/08/2014,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,PCS LTD,0000213315,105.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/08/2014,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,AQUA ENVIRO LTD,0000213513,320.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/09/2014,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,PCS LTD,0000213976,540.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,PCS LTD,0000213982,105.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000214119,295.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/07/2014,WATER SAMPLING - DEVELOPMENT,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213303,42.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,WATER SAMPLING - DEVELOPMENT,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213633,"4,928.20"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213631,35.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213632,110.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/08/2014,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000213634,"6,008.58"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/08/2014,BUILDING SECURITY - STAFF,FACILITIES MANAGEMENT,FACILITIES - SECURITY,NORLAND MANAGED SERVICES,0000213714,"5,374.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213458,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213459,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213460,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213461,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213514,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213515,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213516,22.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000213517,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,AUTO SMART VALETING LTD,0000213900,432.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/09/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,COMPANY BARCLAYCARD,0000214042,11.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000214147,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000214148,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000214149,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000214150,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2014,CONTRACT HIRE VEHICLES,FACILITIES MANAGEMENT,VEHICLES-VEHICLE MAINTENANCE,PENTAGON,0000214151,21.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/09/2014,COURIER SERVICES,FACILITIES MANAGEMENT,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000213662,46.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000213722,104.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/09/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000214178,107.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/08/2014,COURIER SERVICES,FACILITIES MANAGEMENT,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000214235,51.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,ELECTRICITY,FACILITIES MANAGEMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000213983,"10,795.23"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/08/2014,FARES - PUBLIC TRANSPORT,FACILITIES MANAGEMENT,TRAVEL&EVENTS-TAXI,ACE OF MANSFIELD LTD,0000213729,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213739,43.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213740,93.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213741,43.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213742,48.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213743,31.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213744,61.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213745,120.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213746,45.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213947,91.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213948,93.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213949,70.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213950,54.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213951,37.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213952,33.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000213953,82.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214156,38.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214157,55.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214158,33.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214159,13.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000214160,124.51
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214161,59.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214162,73.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214349,59.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214350,106.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214351,60.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214352,49.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214353,81.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214354,26.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/09/2014,FUEL (VEHICLE),FACILITIES MANAGEMENT,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000214355,73.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,INSURANCE PREMIUMS,FACILITIES MANAGEMENT,VEHICLES-FLEET MANAGEMENT,WILLIS LIMITED,0000213911,"1,875.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,MEETINGS,FACILITIES MANAGEMENT,FACILITIES - CATERING,NORLAND MANAGED SERVICES,0000209031,"1,122.37"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/08/2014,PAYMENTS TO AGENCIES FOR TEMPS,FACILITIES MANAGEMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000213731,72.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/09/2014,COURIER SERVICES,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000214285,101.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213526,69.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213527,164.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213533,306.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/08/2014,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213714,"1,000.00"
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,PRINTING,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-PRINT,WILLIAMS LEA,0000213825,80.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/08/2014,PRINTING,FACILITIES MANAGEMENT,OFFICE SOLUTIONS-PRINT,WILLIAMS LEA,0000213833,26.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213528,550.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213530,193.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213531,660.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/08/2014,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000213534,123.75
