Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688554,1728.40,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688580,726.58,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688597,1627.04,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688658,1831.44,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688871,501.72,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688887,582.99,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688910,524.96,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207689032,857.34,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,30.08.2011,2207690286,586.32,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,30.08.2011,2207690326,636.44,R,ALL CARE GB
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207683271,777.00,R,AMBERLEY CARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207683287,654.50,R,AMBERLEY CARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,02.08.2011,2207645546,3015.00,R,ANGEL CARERS UK LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,18.08.2011,2207677480,3015.00,R,ANGEL CARERS UK LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,22.08.2011,2207680584,761.45,R,APEX CARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,22.08.2011,2207680595,710.10,R,APEX CARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,15.08.2011,2207669710,1847.84,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,15.08.2011,2207670067,789.21,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,15.08.2011,2207670072,684.55,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,15.08.2011,2207670118,655.27,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,15.08.2011,2207670948,2039.03,R,AQS HOMECARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,05.08.2011,2207652478,813.16,R,CARE UK HOMECARE (ROMSEY)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,05.08.2011,2207652645,780.60,R,CARE UK HOMECARE (ROMSEY)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,05.08.2011,2207653065,585.04,R,CARE UK HOMECARE (ROMSEY)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,16.08.2011,2207673797,923.44,R,CARE UK HOMECARE (ROMSEY)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,03.08.2011,2207647154,616.75,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,03.08.2011,2207647209,651.45,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,31.08.2011,2207693483,639.25,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,31.08.2011,2207693492,672.00,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207640512,530.95,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207640810,1254.68,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207642146,526.12,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207642426,598.72,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,02.08.2011,2207643023,1536.69,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,02.08.2011,2207643348,753.20,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,25.08.2011,2207686922,676.20,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,25.08.2011,2207687843,676.20,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,25.08.2011,2207687874,676.20,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688710,1276.50,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207688889,703.80,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207689018,1255.80,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207689513,552.00,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207689841,1545.60,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,26.08.2011,2207689878,690.00,R,CAREWATCH (SOUTHAMPTON)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,18.08.2011,2207677309,500.00,R,CASBROOK HOME CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,03.08.2011,2207648264,515.16,R,DEES DOMICILIARY CARE SERVICES
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207641622,561.70,R,GREENBANKS HOMECARE WINCHESTER
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,03.08.2011,2207648551,1116.00,R,GREENBANKS HOMECARE WINCHESTER
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,09.08.2011,2207662921,871.70,R,GREENBANKS HOMECARE WINCHESTER
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,11.08.2011,2207666945,597.28,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,22.08.2011,2207680808,10825.40,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,22.08.2011,2207680822,7378.96,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682171,657.06,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682443,978.60,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682856,1174.32,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682870,685.04,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682882,1957.20,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682911,531.24,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,23.08.2011,2207682971,908.72,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,30.08.2011,2207691601,646.59,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,30.08.2011,2207691623,536.64,R,HOME COMFORTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,01.08.2011,2207642378,1613.70,R,PERSONAL PAYMENTS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,09.08.2011,2207660849,1278.87,R,KIMBERLEY CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,09.08.2011,2207660900,691.48,R,KIMBERLEY CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,25.08.2011,2207687052,1610.40,R,KIMBERLEY CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Indep Sector,25.08.2011,2207687138,691.48,R,KIMBERLEY CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Vol Sector,18.08.2011,2207677074,602.88,R,ONE COMMUNITY
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Vol Sector,18.08.2011,2207677124,565.20,R,ONE COMMUNITY
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Vol Sector,11.08.2011,2207667071,893.96,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Vol Sector,12.08.2011,2207668555,1341.26,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-Eastleigh CentreCombined (P),Purch Care-Vol Sector,12.08.2011,2207668576,517.44,R,SCA COMMUNITY CARE SERVICES LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Basingstoke,Payments to Health Authorities,26.08.2011,2207688319,1900.64,R,LODDON ALLIANCE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Basingstoke,Purch Care-Indep Sector,19.08.2011,2207678943,800.31,R,NOBILIS CARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Basingstoke,Purch Care-Vol Sector,10.08.2011,2207665091,1076.80,R,ROYAL MENCAP SOCIETY (FAREHAM)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Eastleigh,Purch Care-Indep Sector,04.08.2011,2207650793,1479.19,R,CAROL GRAY
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Eastleigh,Purch Care-Vol Sector,26.08.2011,2207689846,2484.00,R,MACINTYRE CARE
Hampshire County Council,ADULT SERVICES,OP-Dom Care-LD Test Valley,Purch Care-Vol Sector,03.08.2011,2207647128,1046.25,R,ANDOVER MENCAP SUPP LIVNG SERV
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,09.08.2011,2207662172,1659.11,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670016,2246.40,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670087,1788.28,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670464,624.88,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670865,809.23,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670887,571.24,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670903,740.18,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,15.08.2011,2207670946,1496.56,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,16.08.2011,2207673637,657.77,R,AGINCARE (BASINGSTOKE)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207642942,895.68,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207642951,2262.84,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207642956,2539.83,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,18.08.2011,2207677902,1211.98,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,18.08.2011,2207678027,814.25,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,18.08.2011,2207678031,1628.48,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.08.2011,2207689052,769.92,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.08.2011,2207689335,509.64,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.08.2011,2207689353,769.92,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.08.2011,2207689423,656.32,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207690635,2558.16,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207690657,2102.56,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207690661,895.68,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207690679,1628.48,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207690972,1190.27,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207691026,504.40,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207691032,560.16,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.08.2011,2207691041,740.92,R,ALL CARE (GB) LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,09.08.2011,2207661414,536.35,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,09.08.2011,2207661426,631.95,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,09.08.2011,2207661436,598.15,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,09.08.2011,2207661449,566.70,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207684516,1208.34,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207684663,1035.72,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207684947,1145.80,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207684969,608.28,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207685389,690.76,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207685484,1036.00,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207685555,805.56,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,24.08.2011,2207685586,575.40,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207686887,591.84,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207686915,575.40,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207686956,575.40,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687200,1200.60,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687217,2071.44,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687262,756.60,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687289,1265.88,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687307,887.76,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687352,575.40,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687371,854.88,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687395,1035.72,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,25.08.2011,2207687576,805.56,R,BASINGCARE LTD
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644658,1219.28,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644723,617.93,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644736,566.00,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644747,883.56,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644823,2438.56,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207644923,979.45,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,02.08.2011,2207645181,743.56,R,BRIGHT YELLOW SOLUTIONS
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,08.08.2011,2207655201,508.68,R,CARE UK HOMECARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,08.08.2011,2207655257,1035.22,R,CARE UK HOMECARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,08.08.2011,2207655266,702.00,R,CARE UK HOMECARE (WINCHESTER)
Hampshire County Council,ADULT SERVICES,OP-Dom Care-P-BasSupport,Purch Care-Indep Sector,08.08.2011,2207655275,519.35,R,CARE UK HOMECARE (WINCHESTER)
