Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/04/2015,5100077795,"1,825.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/04/2015,5100077797,"1,690.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Design Support Services,21/04/2015,5100078274,"66,819.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Project Support Services,21/04/2015,5100078279,"1,000.00",MOTT MACDONALD LTD
TfGM,Transport,Transport Planning & Monitoring Services,21/04/2015,5100077493,"4,280.00",MOUCHEL LIMITED
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/04/2015,5100078371,"2,567,148.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/04/2015,5100078372,"363,499.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/04/2015,5100078374,"50,000.00",MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/04/2015,5100078375,"44,482.62",MPACT THALES
TfGM,Transport,Capital Costs - Engineering Support Services,21/04/2015,5100078376,"1,970.00",NEIL CLARKE LTD
TfGM,Transport,Capital Costs - Site Clearance,21/04/2015,5100077514,"6,820.00",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Corporate Services,Maintenance,21/04/2015,5100077560,"21,665.23",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Property & Equipment Maintenance,21/04/2015,5100077562,"30,136.13",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Print & Media,21/04/2015,5100077435,"3,600.00",NYREE HUGHES
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100077583,"1,859.80",P MARTIN
TfGM,Transport,Occupational Health,21/04/2015,5100078318,"5,162.50",PAM OH SOLUTIONS LTD
TfGM,Transport,Capital Costs - Legal Services,21/04/2015,5100078017,"1,530.00",PANNONE AND PARTNERS
TfGM,Transport,Capital Costs - Programme and Project Management Services,21/04/2015,5100077617,"172,160.23",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Programme Management Services,21/04/2015,5100077515,"12,100.00",PATTERSON PROJECT MANAGEMENT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100077625,"1,203.40",PETERS DRIVING SCHOOL
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077779,"4,752.00",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077784,"4,988.36",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077791,434.00,PLUSWORK LTD
TfGM,Corporate Services,Smart Ticketing,21/04/2015,5100077577,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Sustainable Transport Promotion,21/04/2015,5100077655,"2,093.00",PRESTWICH CYCLE FACTORS LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100078154,600.00,PROFESSIONAL DRIVER SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100078155,"2,083.33",PROFESSIONAL DRIVER SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100078156,"4,583.33",PROFESSIONAL DRIVER SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100077628,"1,750.48",R LORD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,1900039602,"1,422.20",R MOTT
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,5100077292,"1,531.60",R MOTT
TfGM,Transport,Subscriptions,21/04/2015,5100078145,"9,163.00",ROAD SAFETY ANALYSIS LTD
TfGM,Transport,Capital Costs - Print & Media,21/04/2015,5100077861,836.00,SERVICEPOINT UK
TfGM,Transport,Capital Costs - Print & Media,21/04/2015,5100077864,504.42,SERVICEPOINT UK
TfGM,Transport,Bus Station & Shelter Consumables,21/04/2015,5100077912,487.26,SHORROCK TRICHEM
TfGM,Transport,Bus Station & Shelter Consumables,21/04/2015,5100077941,492.96,SHORROCK TRICHEM
TfGM,Transport,Traffic Signal Works,21/04/2015,5100077538,"8,287.43",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,21/04/2015,5100077539,"21,175.10",SIEMENS PLC
TfGM,Transport,Community Engagement Services,21/04/2015,5100077511,"3,124.00",SKM COLIN BUCHANAN
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077308,"4,033.31",SKY HIGH TECHNOLOGY LTD
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077463,888.13,SKY HIGH TECHNOLOGY LTD
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077477,"3,240.00",SKY HIGH TECHNOLOGY LTD
TfGM,Transport,Sustainable Transport Support Services,21/04/2015,5100077553,"9,342.00",SUSTRANS LTD
TfGM,Transport,Capital Costs - Sustainable Transport Support Services,21/04/2015,5100077575,"15,000.00",SUSTRANS LTD
TfGM,Transport,Traffic and Transportation Surveys,21/04/2015,5100077959,"3,577.50",SUSTRANS LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,21/04/2015,5100077371,"64,688.85",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,21/04/2015,5100077372,"7,316.00",SWARCO TRAFFIC LTD
TfGM,Transport,Transport Planning & Monitoring Services,21/04/2015,5100077454,"3,255.00",SYSTRA LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,21/04/2015,1900040184,"1,422.20",T RIMMER
TfGM,Transport,Professional Services,21/04/2015,5100078317,"5,440.00",TABULA SOLUTIONS LTD
TfGM,Corporate Services,IS Consumables,21/04/2015,5100077599,"9,876.25",TANGIBLE BENEFIT LTD
TfGM,Transport,Capital Costs - Computer and Communications Equipment,21/04/2015,5100077387,"20,205.75",TDC SYSTEMS LTD
TfGM,Transport,Traffic Management and Monitoring Services,21/04/2015,5100077608,"6,300.00",TDC SYSTEMS LTD
TfGM,Transport,Traffic Management and Monitoring Services,21/04/2015,5100077609,"6,300.00",TDC SYSTEMS LTD
TfGM,Transport,Traffic Management and Monitoring Services,21/04/2015,5100077610,"6,300.00",TDC SYSTEMS LTD
TfGM,Transport,Training,21/04/2015,1900039861,598.50,THE FUSILIER MUSEUM
TfGM,Transport,Print & Media,21/04/2015,5100077611,"5,939.00",THE IMAGE GROUP
TfGM,Transport,Capital Costs - Computer and Communications Equipment,21/04/2015,5100077469,625.00,TOTAL COMPUTERS LTD
TfGM,Corporate Services,Computer and Printing Hardware,21/04/2015,5100077529,599.00,TOTAL COMPUTERS LTD
TfGM,Transport,Training,21/04/2015,5100077559,"2,183.07",TRAFFORD MBC
TfGM,Transport,Cleaning,21/04/2015,5100078361,"7,750.00",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Energy Management Services,21/04/2015,5100077683,"2,746.25",TXM RECRUIT LIMITED
TfGM,Transport,Capital Costs - Print & Media,21/04/2015,5100077489,"6,650.00",UNIQUE CREATIVE COMMUNICATIONS
TfGM,Transport,Utilities & Energy,21/04/2015,1900040181,"1,018.26",UNITED UTILITIES WATER PLC
TfGM,Transport,Print & Media,21/04/2015,5100077852,"1,003.78",W8DATA LTD
TfGM,Corporate Services,Procurement Services,21/04/2015,5100077390,"9,094.89",WSP UK LTD
TfGM,Corporate Services,Maintenance,21/04/2015,5100078328,"5,810.00",XL OFFICE SOLUTIONS
TfGM,Transport,Cycling Equipment,21/04/2015,5100077389,"87,386.67",XLR8 SPORTS LTD
TfGM,Transport,Cycling Equipment,21/04/2015,5100077419,"28,257.83",XLR8 SPORTS LTD
TfGM,Transport,Bus Support Services,21/04/2015,5100077961,"15,050.00",YOURBUS LTD
TfGM,Transport,Capital Costs - CCTV Equipment,21/04/2015,5100077531,"6,227.26",ZOOM CCTV LTD
TfGM,Transport,Vehicle Costs,22/04/2015,1200033481,535.02,ALLSTAR
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100070589,"5,000.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100070590,"104,767.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,22/04/2015,5100070592,"11,400.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100070930,"(50,000.00)",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100070931,"56,020.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100071808,"11,700.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,22/04/2015,5100071809,"56,250.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,22/04/2015,5100072783,"10,000.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100072785,"99,602.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100073113,"99,602.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,22/04/2015,5100073918,"8,750.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100074147,"6,050.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100074148,"22,525.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100074982,"99,602.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Metrolink Operating Costs,22/04/2015,5100076659,"17,624.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100076918,"102,102.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100077070,"(2,665.00)",SCHEIDT & BACHMANN GMBH
TfGM,Transport,IS Software & Maintenance,22/04/2015,5100077761,"97,102.00",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Capital Costs - Software Support Services,22/04/2015,5100077849,"28,912.36",SCHEIDT & BACHMANN GMBH
TfGM,Transport,Utilities & Energy,23/04/2015,1900040275,463.53,SWALEC
TfGM,Transport,Capital Costs - Quantity Surveying Services,24/04/2015,5100078346,"1,120.00",AA PROJECTS LTD
TfGM,Transport,Capital Costs - Health & Safety Support Services,24/04/2015,5100078418,544.00,AA PROJECTS LTD
TfGM,Transport,Capital Costs - Quantity Surveying Services,24/04/2015,5100078419,"1,120.00",AA PROJECTS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,24/04/2015,5100077930,"9,750.00",ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Print & Media,24/04/2015,5100078461,795.00,ASTRA SIGNS
TfGM,Transport,Capital Costs - Programme and Project Management Services,24/04/2015,5100076828,"8,000.00",ATKINS LTD
TfGM,Transport,Capital Costs - Architectural Services,24/04/2015,5100078420,"3,000.00",AUSTINSMITH LORD LLP
TfGM,Transport,Capital Costs - Architectural Services,24/04/2015,5100078421,"4,000.00",AUSTINSMITH LORD LLP
TfGM,Transport,Driver Intervention Course Delivery Costs,24/04/2015,5100078437,"5,250.00",BOLTON MIDDLEBROOK LEISURE TRUST
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,24/04/2015,5100078426,"118,750.00",BT OPENREACH (SALFORD)
TfGM,Transport,CCTV Support Services,24/04/2015,5100078454,"2,257.06",BT REDCARE
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040308,"4,238.00",CALL A CAR
TfGM,Transport,Capital Costs - Project Support Services,24/04/2015,5100077710,"1,125.00",CDI ANDERSELITE LTD
TfGM,Corporate Services,Cyclescheme,24/04/2015,5100078448,791.67,CYCLESCHEME LTD
TfGM,Transport,Telecommunications,24/04/2015,5100078169,"6,387.03",DAISY COMMUNICATIONS
TfGM,Transport,Driver Intervention Course Delivery Costs,24/04/2015,5100077696,"1,094.00",DTS LTD
TfGM,Transport,Paper and Printing Consumables,24/04/2015,5100077908,"28,705.00",HUDSON AND PEARSON LTD
TfGM,Corporate Services,Computer Support and Licences,24/04/2015,5100077685,"6,629.49",IGROUP LTD
TfGM,Transport,Project Support Services,24/04/2015,5100078415,"2,381.00",JMP LTD
TfGM,Transport,Traffic Signal Works,24/04/2015,5100077944,473.26,JONES LIGHTING
TfGM,Transport,Traffic Signal Works,24/04/2015,5100077946,473.26,JONES LIGHTING
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,24/04/2015,5100078441,"744,101.22",KIER CONSTRUCTION - NORTHERN
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040292,675.00,KINGSWAY CARS HAZELBASE LTD
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040317,"2,364.00",KINGSWAY CARS HAZELBASE LTD
TfGM,Corporate Services,Insurance,24/04/2015,5100078474,"39,686.40",LOCKTON COMPANIES LLP
TfGM,Transport,Capital Costs - Programme and Project Management Services,24/04/2015,5100077851,"6,800.00",MACE LTD
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040279,"1,278.00",METRO TAXIS LTD
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040301,532.00,METRO TAXIS LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100077275,"10,200.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078084,"3,103.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078088,"31,035.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078089,"6,207.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078090,"3,103.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078091,"3,103.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078092,"323,622.15",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078093,"289,031.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078094,"110,825.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078095,"12,917.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078096,"13,627.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078112,"83,773.00",METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,24/04/2015,5100078113,"17,212.00",METROLINK RATP DEV LTD
TfGM,Transport,Print & Media,24/04/2015,5100078470,"1,335.00",MIDESIGN
TfGM,Corporate Services,IS Software & Maintenance,24/04/2015,5100077649,"1,927.12",MITREFINCH LTD
TfGM,Corporate Services,IS Support Services,24/04/2015,5100076732,"2,284.40",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,24/04/2015,5100077033,"2,284.40",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,24/04/2015,5100077358,"2,284.40",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,24/04/2015,5100077792,"2,284.40",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,24/04/2015,5100078480,"41,992.00",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Design Support Services,24/04/2015,5100077821,"9,280.80",NETWORK RAIL
TfGM,Transport,Capital Costs - Programme and Project Management Services,24/04/2015,5100078152,"1,646.84",PERTEMPS PROFESSIONAL STAFFING LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,24/04/2015,5100078401,"2,520.00",PWS TECHNICAL SERVICES (UK) LIMITED
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040300,766.00,RAINBOW TAXIS
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040311,"1,143.00",RCTS
TfGM,Corporate Services,Temporary Maternity Cover,24/04/2015,5100077618,"1,395.40",Robert Walters Plc
TfGM,Corporate Services,Temporary Vacancy Cover,24/04/2015,5100077619,701.63,Robert Walters Plc
TfGM,Corporate Services,Smart Ticketing,24/04/2015,5100077620,"1,980.99",Robert Walters Plc
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040316,691.00,ROYTON CARS
TfGM,Transport,Capital Costs - Project Management Services,24/04/2015,5100077682,"11,109.00",SB PROJECT MANAGEMENT LTD
TfGM,Transport,Property & Equipment Maintenance,24/04/2015,5100077697,"1,410.00",SENATOR INTERNATIONAL LTD
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040322,613.00,STANDISH LOWER GROUND TAXIS
TfGM,Transport,Concessionary Reimbursement,24/04/2015,1900040313,"1,139.00",STRAND PRIVATE HIRE
TfGM,Transport,"Rent, Rates & Service Charges",24/04/2015,1900040050,"2,375.85",TAMESIDE MBC
TfGM,Transport,Capital Costs - Public Art,24/04/2015,5100077693,"1,695.00",THE HAMILTON PROJECT
TfGM,Transport,Capital Costs - Project Support Services,24/04/2015,5100078190,"2,000.00",THE HAMILTON PROJECT
TfGM,Transport,Capital Costs - Computer and Communications Equipment,24/04/2015,5100077689,"2,220.00",TOTAL COMPUTERS LTD
TfGM,Transport,Exhibitions and Conferences,24/04/2015,5100078184,"2,000.00",Trust Reservations Ltd
TfGM,Transport,Cleaning,24/04/2015,5100077953,"1,430.07",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Property & Equipment Maintenance,24/04/2015,5100078387,618.32,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,24/04/2015,5100078428,"1,825.10",TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Capital Costs - Topographical Feasibility Support,24/04/2015,1900040263,"1,290.00",UNITED UTILITIES
TfGM,Transport,Postage Costs,27/04/2015,1200033504,"2,110.94",Francotyp Postalia Ltd
TfGM,Transport,Capital Costs - Land Acquisition and Related Costs,27/04/2015,1900040326,"2,500.00",ROBIN MARK WILKINSON
TfGM,Transport,Property & Equipment Maintenance,28/04/2015,5100077778,"13,144.23",AECOM LTD
TfGM,Transport,Paper and Printing Consumables,28/04/2015,5100077732,"3,105.47",ANTALIS LTD
TfGM,Transport,Print & Media,28/04/2015,5100077962,"2,042.00",BLUETREE DESIGN AND PRINT LTD
TfGM,Corporate Services,IS Support & Maintenance,28/04/2015,5100078041,907.94,BT ENGAGE IT
TfGM,Corporate Services,IS Support & Maintenance,28/04/2015,5100078059,"13,506.50",BT ENGAGE IT
TfGM,Transport,Postage Costs,28/04/2015,5100078423,429.07,FRAMA UK LIMITED
TfGM,Transport,Capital Costs - Engineering Support Services,28/04/2015,5100078377,"1,540.00",FREMONT LTD
TfGM,Transport,Heavy Rail Support Services,28/04/2015,5100078417,500.00,FRIENDS OF MILLS HILL STATION
TfGM,Transport,Driver Intervention Course Delivery Costs,28/04/2015,1900040199,550.00,G BROUGHTON
TfGM,Transport,Driver Intervention Course Delivery Costs,28/04/2015,5100077775,"1,312.80",G VANN
TfGM,Corporate Services,Project Management Services,28/04/2015,5100078407,"1,200.00",INCITE SOLUTIONS LTD
TfGM,Transport,Print & Media,28/04/2015,5100077314,885.00,KREATIVE BOMB LIMITED
TfGM,Transport,"Rent, Rates & Service Charges",28/04/2015,1900040327,"200,897.50",MANCHESTER CITY COUNCIL
TfGM,Transport,"Rent, Rates & Service Charges",28/04/2015,1900040329,"1,059,950.00",MANCHESTER CITY COUNCIL
TfGM,Transport,Property & Equipment Maintenance,28/04/2015,5100078030,"2,028.00",Manchester City Council (Planning)
TfGM,Transport,Metrolink Operating Costs,28/04/2015,5100078082,"1,223,208.08",METROLINK RATP DEV LTD
TfGM,Corporate Services,IS Support Services,28/04/2015,5100077328,"3,150.00",MILESTONE PROJECT MANAGEMENT SOLUTI
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/04/2015,5100078019,"1,331.20",MORSON INTERNATIONAL
TfGM,Corporate Services,Project Management Services,28/04/2015,5100078024,700.00,MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/04/2015,5100078027,"1,460.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/04/2015,5100078029,"1,560.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/04/2015,5100078033,"1,352.00",MORSON INTERNATIONAL
TfGM,Corporate Services,IS Support Services,28/04/2015,5100078191,"1,827.52",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Rail Support Services,28/04/2015,5100077938,"5,583.40",NETWORK RAIL
TfGM,Transport,Capital Costs - Rail Construction Works,28/04/2015,5100078008,"1,200.00",NORTHERN RAIL LIMITED
TfGM,Transport,Capital Costs - Programme and Project Management Services,28/04/2015,5100077723,"1,650.00",PARITY PROFESSIONALS LTD
TfGM,Transport,Traffic and Transportation Surveys,28/04/2015,5100078056,"2,417.73",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,28/04/2015,5100078238,"2,006.76",PLUSWORK LTD
TfGM,Corporate Services,Smart Ticketing,28/04/2015,5100077720,"1,648.80",PRACTICUS LIMITED
TfGM,Transport,Concessionary Reimbursement,28/04/2015,1900040336,0.00,RADIO CABS T/A ECO TRAVEL
