#,Phrase,Number of Searches,Other pages,NoResult pages,Results pages,Specific-product pages
1922,swine flu,16,0,0,0.93,0.04
1923,pension rates,16,0,0,1.00,0.00
1924,theory test centre,16,0,0,0.94,0.00
1925,gardener,16,0,0,1.00,0.00
1926,stockport,16,0,0,1.00,0.00
1927,mod,16,0,0,0.95,0.00
1928,change of address on passport,16,0,0,1.00,0.00
1929,jsa3,16,0,-1,0.06,0.00
1930,paper counterpart,16,0,0,1.00,0.00
1931,single parent benefits,16,0,0,1.00,0.00
1932,libraries,16,0,0,0.97,0.00
1933,p60u,16,0,-1,0.00,0.00
1934,beauty therapist,16,0,0,1.00,0.00
1935,email address,16,0,0,0.96,0.00
1936,hairdresser,16,0,0,1.00,0.00
1937,health and social care,16,0,0,1.00,0.00
1938,phone number for dvla,16,0,0,0.97,0.03
1939,replace licence,16,0,0,0.94,0.00
1940,garment sample machinist,16,0,0,1.00,0.00
1941,street lighting,16,0,0,0.96,0.04
1942,working,16,0,0,0.95,0.00
1943,download,16,0,0,1.00,0.00
1944,mortgage benefit,16,0,0,0.94,0.06
1945,j,16,0,0,1.00,0.00
1946,local dvla offices,16,0,0,0.95,0.00
1947,bb1,16,0,0,0.95,0.00
1948,care home,16,0,0,1.00,0.00
1949,job kit,16,0,0,0.94,0.00
1950,budget 2010,16,0,0,1.00,0.00
1951,pregnancy grants,16,0,0,0.96,0.00
1952,dvla local,16,0,0,0.96,0.00
1953,eupr1,16,0,0,0.94,0.06
1954,looking for a job,16,0,0,0.91,0.00
1955,medical form,16,0,0,1.00,0.00
1956,h,16,0,0,0.95,0.00
1957,job seakers allowance,16,0,0,1.00,0.00
1958,basildon,16,0,0,1.00,0.00
1959,vat return,16,0,0,1.00,0.00
1960,repayment,16,0,0,0.95,0.05
1961,tv,15,0,0,1.00,0.00
1962,annual leave entitlement,15,0,0,0.94,0.06
1963,crisis,15,0,0,1.00,0.00
1964,tenancy deposit scheme,15,0,0,1.00,0.00
1965,dvlalocal,15,0,-1,0.00,0.07
1966,eviction,15,0,0,1.00,0.00
1967,british citizenship,15,0,0,1.00,0.00
1968,gcse,15,0,0,0.94,0.00
1969,victimisation,15,0,0,0.80,0.13
1970,hull,15,0,0,1.00,0.00
1971,pensions forecast,15,0,0,1.00,0.00
1972,student card,15,0,0,0.89,0.00
1973,refuse collection,15,0,0,1.00,0.00
1974,slc,15,0,0,1.00,0.00
1975,drivers hours,15,0,0,1.00,0.00
1976,student finance phone number,15,0,0,1.00,0.00
1977,disability living allowence,15,0,0,0.97,0.00
1978,taxcredits,15,0,-1,0.00,0.00
1979,jobcentre plus address,15,0,0,0.94,0.00
1980,replace provisional licence,15,0,0,1.00,0.00
1981,find a driving instructor,15,0,0,1.00,0.00
1982,business grant,15,0,0,1.00,0.00
1983,tax back,15,0,0,0.95,0.00
1984,better off calculations,15,0,0,1.00,0.00
1985,net pay,15,0,0,1.00,0.00
1986,house of commons,15,0,0,0.95,0.00
1987,leicester,15,0,0,0.96,0.00
1988,t,15,0,0,0.93,0.00
1989,citizens advice bureau,15,0,0,1.00,0.00
1990,www.jobcentreplus.gov.uk,15,0,0,0.95,0.00
1991,cashier,15,0,0,1.00,0.00
1992,untaxed vehicle,15,0,0,0.94,0.06
1993,free dental care,15,0,0,1.00,0.00
1994,advertise job,15,0,0,1.00,0.00
1995,windows,15,0,0,0.95,0.00
1996,adult passport,15,0,0,0.94,0.06
1997,retail work,15,0,0,1.00,0.00
1998,video,15,0,0,0.96,0.04
1999,passport expiry,15,0,0,1.00,0.00
2000,work and pensions,15,0,0,1.00,0.00
2001,replacement tax disc,15,0,0,1.00,0.00
2002,deposit,15,0,0,0.95,0.00
2003,penalty,15,0,0,0.95,0.00
2004,claim income support,15,0,0,0.95,0.05
2005,wales,15,0,0,1.00,0.00
2006,time off,15,0,0,1.00,0.00
2007,registered keeper,15,0,0,1.00,0.00
2008,gang culture,15,0,0,1.00,0.00
2009,teachers,15,0,0,1.00,0.00
2010,religion,15,0,0,1.00,0.00
2011,child minder,15,0,0,1.00,0.00
2012,administrator,15,0,0,1.00,0.00
2013,stress,15,0,0,0.94,0.00
2014,mortgage interest relief,15,0,0,0.94,0.00
2015,salary,15,0,0,0.93,0.00
2016,cost of passport,15,0,0,0.93,0.00
2017,isle of man,15,0,0,1.00,0.00
2018,mobility component,15,0,0,0.97,0.00
2019,change of address form,15,0,0,1.00,0.00
2020,minmum wage,15,0,0,1.00,0.00
2021,driving licence change of address,15,0,0,0.94,0.06
2022,tacho,15,0,0,0.96,0.00
2023,honours,15,0,0,0.94,0.00
2024,food safety,15,0,0,0.95,0.05
2025,check theory test,15,0,0,1.00,0.00
2026,colchester,15,0,0,0.88,0.06
2027,crisi loan,15,0,0,0.88,0.12
2028,chelmsford,15,0,0,1.00,0.00
2029,pension payments,15,0,0,1.00,0.00
2030,county councils,15,0,0,0.96,0.00
2031,full time employment,15,0,0,0.95,0.00
2032,retraining,15,0,0,0.95,0.00
2033,d4 medical form,15,0,0,0.95,0.00
2034,sale of goods act,15,0,0,1.00,0.00
2035,fast track,15,0,0,1.00,0.00
2036,bullying at work,15,0,0,1.00,0.00
2037,home access,15,0,0,0.88,0.06
2038,ministry of justice,15,0,0,0.89,0.11
2039,ill health,15,0,0,1.00,0.00
2040,direct gov,15,0,0,1.00,0.00
2041,blue badge application form,15,0,0,1.00,0.00
2042,ibk/24436,15,0,-1,0.00,0.00
2043,poverty,15,0,0,1.00,0.00
2044,BANKRUPTCY,15,0,0,1.00,0.00
2045,calculating holiday pay,15,0,0,1.00,0.00
2046,illness,15,0,0,1.00,0.00
2047,catchment area,15,0,0,1.00,0.00
2048,county council,15,0,0,0.94,0.00
2049,maintenance grants,15,0,0,0.96,0.00
2050,higher education,15,0,0,0.95,0.00
2051,lunch break,15,0,0,0.85,0.05
2052,part time funding,15,0,0,0.94,0.06
2053,spending review,15,0,0,1.00,0.00
2054,passport photographs,15,0,0,1.00,0.00
2055,form d4,15,0,0,0.94,0.06
2056,foreign licence,15,0,0,1.00,0.00
2057,adif form,15,0,0,0.95,0.05
2058,dental treatment,15,0,0,1.00,0.00
2059,how much is income support,15,0,0,1.00,0.00
2060,renew,15,0,0,1.00,0.00
2061,darlington,15,0,0,1.00,0.00
2062,international students,15,0,0,1.00,0.00
2063,scrapping a car,15,0,0,0.95,0.05
2064,gross pay,15,0,0,1.00,0.00
2065,wrongful dismissal,15,0,0,0.95,0.05
2066,hazard perception practice test,15,0,0,0.96,0.04
2067,biometric passport,15,0,0,1.00,0.00
2068,seatbelts,15,0,0,0.89,0.05
2069,road markings,15,0,0,1.00,0.00
2070,bank holiday pay,15,0,0,0.95,0.05
2071,lost mot,15,0,0,1.00,0.00
2072,carers credits,15,0,0,1.00,0.00
2073,childrens centres,15,0,0,0.94,0.06
2074,homebuy,15,0,0,0.93,0.07
2075,jobs in cardiff,15,0,0,1.00,0.00
2076,temporary national insurance number,15,0,0,1.00,0.00
2077,employment laws,15,0,0,1.00,0.00
2078,youth work,15,0,0,1.00,0.00
2079,consumer protection act,15,0,0,1.00,0.00
2080,learning disabilities,15,0,0,0.95,0.00
2081,job seakers,15,0,0,1.00,0.00
2082,check mot,15,0,0,1.00,0.00
2083,bournemouth,15,0,0,0.94,0.00
2084,SSP1,15,0,0,1.00,0.00
2085,test cancellations,15,0,0,0.97,0.00
2086,passport cost,15,0,0,0.95,0.05
2087,reporting benefit fraud,15,0,0,1.00,0.00
2088,internet,15,0,0,1.00,0.00
2089,print,15,0,0,1.00,0.00
2090,nus card,15,0,0,0.67,0.00
2091,race relations,15,0,0,1.00,0.00
2092,contact phone number,15,0,0,0.94,0.00
2093,sick benefit,15,0,0,1.00,0.00
2094,bolton,15,0,0,1.00,0.00
2095,cancel,14,0,0,1.00,0.00
2096,minimum wage rate,14,0,0,1.00,0.00
2097,nationality,14,0,0,0.88,0.00
2098,incapasity benefit,14,0,0,1.00,0.00
2099,cancelation,14,0,-1,0.00,0.00
2100,naturalization,14,0,0,1.00,0.00
2101,education act 1996,14,0,0,0.94,0.00
2102,health and safety at work act 1974,14,0,0,1.00,0.00
2103,edinburgh,14,0,0,1.00,0.00
2104,joinery,14,0,-1,0.00,0.00
2105,vacancy,14,0,0,1.00,0.00
2106,learning,14,0,0,1.00,0.00
2107,homework,14,0,0,1.00,0.00
2108,second degree,14,0,0,0.95,0.00
2109,NMW,14,0,0,1.00,0.00
2110,construction jobs,14,0,0,0.95,0.00
2111,mobile phones,14,0,0,1.00,0.00
2112,v188,14,0,0,1.00,0.00
2113,paying tax,14,0,0,1.00,0.00
2114,flexible working hours,14,0,0,1.00,0.00
2115,teenage pregnancy,14,0,0,1.00,0.00
2116,tax credit form,14,0,0,1.00,0.00
2117,vin,14,0,0,1.00,0.00
2118,social workers,14,0,0,1.00,0.00
2119,child employment,14,0,0,0.93,0.07
2120,lost v5c,14,0,0,0.95,0.05
2121,ppf1 form,14,0,0,1.00,0.00
2122,Inheritance Tax,14,0,0,1.00,0.00
2123,theory certificate,14,0,0,1.00,0.00
2124,nica5jp,14,0,-1,0.00,0.00
2125,contracted out,14,0,0,1.00,0.00
2126,passport forms,14,0,0,0.94,0.00
2127,student finance contacts,14,0,0,1.00,0.00
2128,polish,14,0,0,1.00,0.00
2129,lower earnings limit,14,0,0,1.00,0.00
2130,casual workers,14,0,0,0.94,0.00
2131,claiming benefits,14,0,0,0.93,0.07
2132,driving hours,14,0,0,1.00,0.00
2133,copy birth certificate,14,0,0,1.00,0.00
2134,norwich,14,0,0,1.00,0.00
2135,identity documents,14,0,0,1.00,0.00
2136,identity declaration form,14,0,0,1.00,0.00
2137,show and tell,14,0,0,1.00,0.00
2138,child poverty,14,0,0,1.00,0.00
2139,Bereavement,14,0,0,1.00,0.00
2140,expired licence,14,0,0,1.00,0.00
2141,register unemployed,14,0,0,0.97,0.00
2142,cartax,14,0,0,1.00,0.00
2143,fine,14,0,0,0.93,0.00
2144,funeral grants,14,0,0,1.00,0.00
2145,jo,14,0,0,1.00,0.00
2146,nhs jobs,14,0,0,1.00,0.00
2147,benifit calculator,14,0,0,1.00,0.00
2148,child seats,14,0,0,1.00,0.00
2149,teaching jobs,14,0,0,0.96,0.04
2150,spent convictions,14,0,0,1.00,0.00
2151,uniform,14,0,0,1.00,0.00
2152,maternity pay calculator,14,0,0,1.00,0.00
2153,shop worker,14,0,0,0.94,0.06
2154,civil partnership,14,0,0,1.00,0.00
2155,energy grants,14,0,0,1.00,0.00
2156,budgiting loan,14,0,0,1.00,0.00
2157,oxford,14,0,0,1.00,0.00
2158,housing grant,14,0,0,1.00,0.00
2159,building,14,0,0,1.00,0.00
2160,p,14,0,0,0.96,0.00
2161,practice theory tests,14,0,0,1.00,0.00
2162,long term sickness,14,0,0,1.00,0.00
2163,claim job seekers,14,0,0,1.00,0.00
2164,dla application form,14,0,0,0.94,0.00
2165,driving test fee,14,0,0,0.93,0.00
2166,adi part 3 test,14,0,0,1.00,0.00
2167,ptci2,14,0,-1,0.00,0.00
2168,v149,14,0,0,1.00,0.00
2169,www.direct.gov.uk/taxdisc,14,0,0,1.00,0.00
2170,write cv,14,0,0,0.93,0.00
2171,gifted and talented,14,0,0,0.93,0.00
2172,married pension,14,0,0,1.00,0.00
2173,create a cv,14,0,0,0.96,0.04
2174,bus,14,0,0,0.95,0.00
2175,bus lanes,14,0,0,1.00,0.00
2176,student loan calculator,14,0,0,0.94,0.00
2177,trailer,14,0,0,1.00,0.00
2178,change of address passport,14,0,0,0.95,0.05
2179,p45 form,14,0,0,0.96,0.04
2180,child care costs,14,0,0,1.00,0.00
2181,ib,14,0,0,1.00,0.00
2182,advertise a vacancy,14,0,0,1.00,0.00
2183,Crisis Loan number,14,0,0,1.00,0.00
2184,home grants,14,0,0,0.97,0.03
2185,student loan interest rate,14,0,0,0.88,0.00
2186,redeployment,14,0,0,1.00,0.00
2187,going into hospital,14,0,0,0.95,0.00
2188,going on holiday,14,0,0,1.00,0.00
2189,sorn online,14,0,0,1.00,0.00
2190,london passport office,14,0,0,0.94,0.06
2191,part time employment,14,0,0,1.00,0.00
2192,licences,14,0,0,1.00,0.00
2193,childcare grant form,14,0,0,1.00,0.00
2194,income related esa,14,0,0,1.00,0.00
2195,elq,14,0,-1,0.00,0.00
2196,student calculator,14,0,0,1.00,0.00
2197,pregnancy and work,14,0,0,1.00,0.00
2198,paycourtfine,14,0,-1,0.07,0.00
2199,international licence,14,0,0,0.89,0.11
2200,p87,14,0,0,1.00,0.00
2201,self-employment credit,14,0,0,1.00,0.00
2202,new log book,14,0,0,0.94,0.06
2203,form gl24,14,0,0,1.00,0.00
2204,dual nationality,14,0,0,1.00,0.00
2205,cabinet,14,0,0,0.89,0.00
2206,cabinet office,14,0,0,0.94,0.06
2207,nurse,14,0,0,0.94,0.00
2208,part-time,14,0,0,0.94,0.00
2209,barnet,14,0,0,1.00,0.00
2210,clamping,14,0,0,0.78,0.00
2211,returning to work after maternity leave,14,0,0,1.00,0.00
2212,D2,14,0,0,0.89,0.11
2213,d42,14,0,0,1.00,0.00
2214,v778 form,14,0,0,0.94,0.00
2215,safeguarding,14,0,0,0.94,0.00
2216,d798u,14,0,-1,0.00,0.00
2217,jobcentres,14,0,0,0.93,0.00
2218,safeguarding children,14,0,0,1.00,0.00
2219,car test,14,0,0,0.95,0.00
2220,class 2,14,0,0,0.93,0.07
2221,public services,14,0,0,1.00,0.00
2222,car tax online,14,0,0,0.94,0.06
2223,huddersfield,14,0,0,0.86,0.00
2224,unemployment benifit,14,0,0,1.00,0.00
2225,postgraduate funding,14,0,0,1.00,0.00
2226,how much is car tax,14,0,0,0.93,0.07
2227,working family tax credit,14,0,0,0.94,0.06
2228,voting,14,0,0,1.00,0.00
2229,search for job,14,0,0,1.00,0.00
2230,human resources,14,0,0,1.00,0.00
2231,dvla forms,14,0,0,1.00,0.00
2232,national curriculum,14,0,0,0.94,0.06
2233,internet safety,14,0,0,0.95,0.00
2234,pilon,14,0,0,1.00,0.00
2235,jury,14,0,0,1.00,0.00
2236,v70,14,0,0,1.00,0.00
2237,debts,14,0,0,1.00,0.00
2238,back to work benefits,14,0,0,0.94,0.00
2239,jobs in leeds,14,0,0,0.94,0.06
2240,skills for life,14,0,0,0.94,0.00
2241,companies house,14,0,0,0.93,0.07
2242,cold weather,14,0,0,0.93,0.07
2243,jobs in plymouth,14,0,0,1.00,0.00
2244,new address,14,0,0,1.00,0.00
2245,price of theory test,14,0,0,1.00,0.00
2246,jobs in the isle of lewis,14,0,0,0.97,0.00
2247,internships,14,0,0,1.00,0.00
2248,science,14,0,0,1.00,0.00
2249,replacement national insurance card,14,0,0,0.94,0.00
2250,road tax bands,14,0,0,0.93,0.07
2251,apply for jobseekers,14,0,0,1.00,0.00
2252,apply for jsa,14,0,0,1.00,0.00
2253,dental charges,14,0,0,0.89,0.00
2254,rights and responsibilities,14,0,0,1.00,0.00
2255,dental nurse,14,0,0,0.81,0.00
2256,making a will,14,0,0,0.94,0.06
2257,stolen driving licence,14,0,0,1.00,0.00
2258,rights at work,14,0,0,0.94,0.00
2259,photos,14,0,0,1.00,0.00
2260,photographs,14,0,0,0.95,0.05
2261,stolen licence,14,0,0,0.94,0.06
2262,slough,14,0,0,1.00,0.00
2263,department of health,14,0,0,1.00,0.00
2264,disability discrimination act 1995,14,0,0,0.94,0.00
2265,harrassment,14,0,0,1.00,0.00
2266,childrens services,14,0,0,1.00,0.00
2267,mi12,14,0,-1,0.00,0.00
2268,first time buyer,14,0,0,0.82,0.12
2269,pgt1 form,14,0,0,1.00,0.00
2270,offices,14,0,0,1.00,0.00
2271,national min wage,14,0,0,0.93,0.07
2272,et1,14,0,0,0.94,0.06
2273,attendence allowence,14,0,0,1.00,0.00
2274,on call,14,0,0,1.00,0.00
2275,drivingtest,13,0,0,1.00,0.00
2276,drivers license,13,0,0,1.00,0.00
2277,forklift driver,13,0,0,1.00,0.00
2278,ppe,13,0,0,1.00,0.00
2279,local dvla,13,0,0,1.00,0.00
2280,stamp duty land tax,13,0,0,1.00,0.00
2281,cheque,13,0,0,1.00,0.00
2282,enduring power of attorney,13,0,0,1.00,0.00
2283,all jobs in rossendale,13,0,0,0.93,0.00
2284,practical test routes,13,0,0,1.00,0.00
2285,car tax cost,13,0,0,0.95,0.00
2286,bailiffs,13,0,0,0.92,0.00
2287,break entitlement,13,0,0,0.94,0.00
2288,swimming,13,0,0,0.94,0.00
2289,jobs in burnley,13,0,0,1.00,0.00
2290,part time workers,13,0,0,1.00,0.00
2291,charities,13,0,0,0.95,0.05
2292,crises loans,13,0,0,1.00,0.00
2293,dhss,13,0,0,1.00,0.00
2294,jobs online,13,0,0,1.00,0.00
2295,replacement license,13,0,0,1.00,0.00
2296,bailiff,13,0,0,0.87,0.07
2297,employment act 2002,13,0,0,1.00,0.00
2298,fkp,13,0,-1,0.00,0.00
2299,death benefit,13,0,0,0.93,0.00
2300,crb check,13,0,0,1.00,0.00
2301,adi part 3,13,0,0,0.93,0.00
2302,death benefits,13,0,0,1.00,0.00
2303,ema bonuses,13,0,0,0.94,0.00
2304,selfemployment,13,0,-1,0.00,0.00
2305,preston,13,0,0,1.00,0.00
2306,jos,13,0,-1,0.08,0.00
2307,probation period,13,0,0,1.00,0.00
2308,help with childcare costs,13,0,0,0.93,0.07
2309,open university,13,0,0,1.00,0.00
2310,replace my licence,13,0,0,1.00,0.00
2311,tuition fee loan form,13,0,0,1.00,0.00
2312,attendance allowance claim form,13,0,0,0.94,0.00
2313,road fund,13,0,0,0.93,0.00
2314,child benefit changes,13,0,0,1.00,0.00
2315,letting,13,0,0,0.95,0.00
2316,apply for national insurance number,13,0,0,1.00,0.00
2317,postcode,13,0,0,1.00,0.00
2318,interest rate,13,0,0,0.92,0.08
2319,student council tax,13,0,0,1.00,0.00
2320,personal statement,13,0,0,1.00,0.00
2321,job interviews,13,0,0,0.86,0.14
2322,EHIC,13,0,0,1.00,0.00
2323,social housing,13,0,0,0.94,0.00
2324,divorce records,13,0,0,0.94,0.00
2325,job vacancys,13,0,0,1.00,0.00
2326,dementia,13,0,0,1.00,0.00
2327,usa,13,0,0,1.00,0.00
2328,contact dla,13,0,0,1.00,0.00
2329,leisure,13,0,0,0.86,0.00
2330,reception,13,0,0,0.94,0.00
2331,school terms,13,0,0,1.00,0.00
2332,diab1,13,0,0,1.00,0.00
2333,motability allowance,13,0,0,1.00,0.00
2334,council house,13,0,0,1.00,0.00
2335,form v14,13,0,0,1.00,0.00
2336,inclusion,13,0,0,0.95,0.00
2337,cbt test,13,0,0,1.00,0.00
2338,property,13,0,0,1.00,0.00
2339,psf1 form,13,0,0,1.00,0.00
2340,child benefit cuts,13,0,0,1.00,0.00
2341,house of lords,13,0,0,0.95,0.05
2342,job seeker's allowance,13,0,0,1.00,0.00
2343,report fraud,13,0,0,1.00,0.00
2344,renew driving license,13,0,0,0.92,0.08
2345,ips,13,0,0,0.89,0.00
2346,new business grants,13,0,0,1.00,0.00
2347,mopeds,13,0,0,0.93,0.00
2348,pathways to work,13,0,0,1.00,0.00
2349,motoring offences,13,0,0,1.00,0.00
2350,VOSA,13,0,0,0.95,0.00
2351,intestate,13,0,0,1.00,0.00
2352,single parent benefit,13,0,0,0.87,0.13
2353,es5jp,13,0,-1,0.00,0.00
2354,income-related employment and support allowance,13,0,0,1.00,0.00
2355,lay off pay,13,0,0,0.94,0.00
2356,e301,13,0,0,1.00,0.00
2357,tenancy,13,0,0,1.00,0.00
2358,state second pension,13,0,0,1.00,0.00
2359,job description,13,0,0,1.00,0.00
2360,50+,13,0,0,1.00,0.00
2361,calculate holiday entitlement,13,0,0,1.00,0.00
2362,paper driving licence,13,0,0,1.00,0.00
2363,horn,13,0,0,0.95,0.05
2364,part time finance,13,0,0,1.00,0.00
2365,bmd,13,0,0,0.95,0.00
2366,codes,13,0,0,1.00,0.00
2367,budgeting loan phone number,13,0,0,1.00,0.00
2368,yellow lines,13,0,0,1.00,0.00
2369,sats,13,0,0,1.00,0.00
2370,army,13,0,0,0.93,0.00
2371,labourer roadsweeper,13,0,0,0.93,0.00
2372,ordinary maternity leave,13,0,0,0.93,0.00
2373,legal advice,13,0,0,1.00,0.00
2374,compensation,13,0,0,1.00,0.00
2375,booking a driving test,13,0,0,1.00,0.00
2376,vehicle tax refund,13,0,0,1.00,0.00
2377,mileage allowance,13,0,0,0.93,0.07
2378,test center,13,0,0,1.00,0.00
2379,cavity wall insulation,13,0,0,1.00,0.00
2380,national insurence,13,0,0,1.00,0.00
2381,inf2d,13,0,-1,0.00,0.00
2382,heating grant,13,0,0,1.00,0.00
2383,benefit cheats,13,0,0,1.00,0.00
2384,apprenticships,13,0,-1,0.00,0.00
2385,motoring section,13,0,0,1.00,0.00
2386,pgce funding,13,0,0,0.93,0.00
2387,jobseeker direct,13,0,0,0.95,0.05
2388,Special Support Grant,13,0,0,1.00,0.00
2389,a levels,13,0,0,0.94,0.00
2390,current year income,13,0,0,1.00,0.00
2391,term dates,13,0,0,1.00,0.00
2392,theory test fees,13,0,0,1.00,0.00
2393,grant form,13,0,0,1.00,0.00
2394,job site,13,0,0,1.00,0.00
2395,special leave,13,0,0,1.00,0.00
2396,sc2,13,0,0,1.00,0.00
2397,e11,13,0,-1,0.08,0.00
2398,motoringforms,13,0,-1,0.00,0.00
2399,time off for dependants,13,0,0,0.92,0.08
2400,aimhigher,13,0,0,1.00,0.00
2401,driving age,13,0,0,1.00,0.00
2402,resident,13,0,0,1.00,0.00
2403,asthma,13,0,0,0.93,0.07
2404,www.direct.gov.uk,13,0,0,1.00,0.00
2405,Test centre,13,0,0,0.92,0.08
2406,pre schools,13,0,0,1.00,0.00
2407,catchment areas,13,0,0,0.95,0.00
2408,digital card,13,0,0,1.00,0.00
2409,cheques,13,0,0,0.87,0.00
2410,changing name on passport,13,0,0,1.00,0.00
2411,income based jobseekers allowance,13,0,0,1.00,0.00
2412,replace provisional,13,0,0,1.00,0.00
2413,iht400,13,0,0,1.00,0.00
2414,sanctions,13,0,0,0.92,0.00
2415,sa100,13,0,0,1.00,0.00
2416,moped licence,13,0,0,1.00,0.00
2417,maps,13,0,0,0.95,0.00
2418,theory test online,13,0,0,0.85,0.00
2419,counselling,13,0,0,0.95,0.00
2420,sunday working,13,0,0,1.00,0.00
2421,disabled students allowances,13,0,0,1.00,0.00
2422,registration,13,0,0,1.00,0.00
2423,freedom of information act,13,0,0,1.00,0.00
2424,dt1,13,0,0,1.00,0.00
2425,essex,13,0,0,1.00,0.00
2426,social grant,13,0,0,1.00,0.00
2427,au pair,13,0,0,0.93,0.07
2428,biometric,13,0,0,0.93,0.00
2429,tax my car,13,0,0,0.92,0.00
2430,family tree,13,0,0,1.00,0.00
2431,help with cv,13,0,0,1.00,0.00
2432,v60,13,0,-1,0.08,0.00
2433,help with health costs,13,0,0,1.00,0.00
2434,check,13,0,0,1.00,0.00
2435,jobs today,13,0,0,0.95,0.00
2436,home responsibilities,13,0,0,0.92,0.08
2437,departments,13,0,0,1.00,0.00
2438,nearest job centre,13,0,0,1.00,0.00
2439,contacting dvla,13,0,0,0.94,0.00
2440,hardship fund,13,0,0,0.95,0.05
2441,income support telephone number,13,0,0,1.00,0.00
2442,education maintenance allowance,13,0,0,1.00,0.00
2443,cvs,13,0,0,1.00,0.00
2444,call centre,13,0,0,1.00,0.00
2445,advertising,13,0,0,0.95,0.00
2446,severance pay,13,0,0,0.97,0.00
2447,provisional driving,13,0,0,0.94,0.00
2448,pff form,13,0,0,1.00,0.00
2449,benefits advice,13,0,0,1.00,0.00
2450,car tax prices,13,0,0,1.00,0.00
2451,family,13,0,0,0.94,0.00
2452,spd1,13,0,0,0.80,0.00
2453,small claims,13,0,0,1.00,0.00
2454,disabled people,13,0,0,1.00,0.00
2455,payroll,13,0,0,1.00,0.00
2456,job centre phone number,13,0,0,1.00,0.00
2457,funeral expenses,13,0,0,0.87,0.13
2458,rent deposit scheme,13,0,0,1.00,0.00
2459,tachographs,13,0,0,1.00,0.00
2460,provisonal licence,13,0,0,0.79,0.05
2461,chef jobs,13,0,0,1.00,0.00
2462,rates of pay,13,0,0,1.00,0.00
2463,maths,13,0,0,0.93,0.00
2464,student loan form,13,0,0,0.88,0.12
2465,vehicle history,13,0,0,1.00,0.00
2466,cpf5,13,0,0,1.00,0.00
2467,hip grant,13,0,0,0.85,0.08
2468,ppi,13,0,0,1.00,0.00
2469,show and tell questions,13,0,0,1.00,0.00
2470,how much is carers allowance,13,0,0,1.00,0.00
2471,s1,13,0,0,1.00,0.00
2472,ni card,13,0,0,1.00,0.00
2473,independent living fund,13,0,0,1.00,0.00
2474,tattoo,13,0,0,1.00,0.00
2475,becoming self employed,13,0,0,0.95,0.05
2476,probate forms,13,0,0,0.93,0.00
2477,cost of car tax,12,0,0,0.92,0.00
2478,employment support allowence,12,0,0,1.00,0.00
2479,c1 form,12,0,0,0.94,0.00
2480,bricklayers,12,0,0,0.93,0.00
2481,ivf,12,0,0,0.94,0.06
2482,cv help,12,0,0,1.00,0.00
2483,statutory maternity,12,0,0,0.92,0.04
2484,student benefits,12,0,0,0.93,0.00
2485,ema address,12,0,0,0.93,0.00
2486,goverment gateway,12,0,0,0.88,0.06
2487,pedestrian crossings,12,0,0,1.00,0.00
2488,care grant,12,0,0,1.00,0.00
2489,security officers,12,0,0,1.00,0.00
2490,claims,12,0,0,1.00,0.00
2491,houseing benefit,12,0,0,1.00,0.00
2492,care standards act,12,0,0,1.00,0.00
2493,mortgage support,12,0,0,1.00,0.00
2494,current year income form,12,0,0,1.00,0.00
2495,driving job,12,0,0,1.00,0.00
2496,reasonable adjustments,12,0,0,1.00,0.00
2497,mortgage rescue,12,0,0,1.00,0.00
2498,smoking breaks,12,0,0,1.00,0.00
2499,flt,12,0,-1,0.15,0.00
2500,RECEPTIONIST,12,0,0,1.00,0.00
2501,nearest test centre,12,0,0,0.92,0.00
2502,removing points,12,0,0,1.00,0.00
2503,practise test,12,0,0,1.00,0.00
2504,cornwall,12,0,0,1.00,0.00
2505,customer reference number,12,0,0,0.93,0.07
2506,chester,12,0,0,1.00,0.00
2507,penalties,12,0,0,0.92,0.08
2508,hm treasury,12,0,0,0.93,0.07
2509,child benfit,12,0,0,1.00,0.00
2510,customer compliance officer,12,0,0,1.00,0.00
2511,buget loan,12,0,0,1.00,0.00
2512,olympics,12,0,0,0.87,0.00
2513,private plate,12,0,0,0.92,0.08
2514,energy rebate scheme,12,0,0,0.92,0.08
2515,motorbike tax,12,0,0,1.00,0.00
2516,part time study,12,0,0,1.00,0.00
2517,quad bike,12,0,0,0.93,0.07
2518,blue badge renewal,12,0,0,0.94,0.00
2519,asylum seekers,12,0,0,1.00,0.00
2520,high way code,12,0,0,1.00,0.00
2521,school catchment area,12,0,0,1.00,0.00
2522,dla address,12,0,0,1.00,0.00
2523,pg1,12,0,0,0.94,0.00
2524,christmas,12,0,0,0.93,0.00
2525,lgv theory,12,0,0,1.00,0.00
2526,local education authority,12,0,0,0.93,0.00
2527,early years foundation stage,12,0,0,1.00,0.00
2528,budgeting,12,0,0,1.00,0.00
2529,pff1 forms,12,0,0,1.00,0.00
