Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number,Net Amount
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000619,£143.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000620,£9.30
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000620,£0.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000620,£51.75
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000621,£10.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000621,£13.97
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000622,£24.90
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000623,£50.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000623,£7.69
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000623,£34.46
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000623,£34.18
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000623,£495.64
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000623,£76.65
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000624,£3.79
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000624,£30.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£7.04
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£0.48
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£12.87
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£10.00
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000625,£4.28
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£5.16
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£0.57
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000625,£4.29
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£10.21
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000625,£12.74
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000625,£1.31
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000626,£64.35
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000626,£3.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000626,£4.17
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£87.18
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£94.01
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£123.76
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£132.76
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£153.62
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£588.69
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£624.96
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£270.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000627,£300.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000627,£319.05
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000627,£178.16
BEIS,UKAEA,13/12/2016,Air Travel - Overseas,Fusion,Employee Expenses,20000627,£281.93
BEIS,UKAEA,13/12/2016,Car Hire,Fusion,Employee Expenses,20000627,£49.98
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000627,£11.41
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000627,£92.26
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000628,£53.82
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000628,£9.17
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000628,£5.00
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000629,£11.45
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000630,£8.29
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000630,£16.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000630,£9.80
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000630,£2.10
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000630,£5.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000631,£28.08
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000632,£15.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000632,£10.20
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000632,£2.55
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000632,£12.76
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000632,£91.64
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000632,£34.61
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000632,£2.80
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000633,£37.75
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000633,£30.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000633,£20.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000634,£3.53
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000634,£67.58
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000634,£30.00
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000634,£12.98
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000634,£20.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000635,£19.13
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000635,£10.02
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000635,£105.57
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000635,£10.02
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000635,£10.00
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000636,£265.90
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000637,£50.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000638,£171.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000638,£17.10
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000639,£166.20
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000640,£43.33
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000641,£172.80
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000642,£11.97
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000642,£166.50
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000642,£11.25
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000643,£86.84
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000644,£30.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000644,£15.45
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000644,£16.09
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000644,£55.64
BEIS,UKAEA,13/12/2016,Rail Travel,Other,Employee Expenses,20000644,£12.06
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000644,£10.41
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000645,£90.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000646,£64.50
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000647,£12.15
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000648,£1.28
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000648,£5.04
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000648,£3.85
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000648,£10.00
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000648,£3.84
BEIS,UKAEA,13/12/2016,Mileage Allowance,Other,Employee Expenses,20000649,£9.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000650,£30.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000650,£2.88
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000651,£10.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000651,£128.74
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000651,£55.99
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000651,£7.30
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000652,£20.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000652,£38.29
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000653,£265.90
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000654,£5.58
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000654,£10.00
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000655,£219.80
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000656,£79.65
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000657,£248.17
BEIS,UKAEA,13/12/2016,Car Hire,Other,Employee Expenses,20000657,£416.72
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000657,£40.25
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000657,£40.00
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000657,£16.91
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000657,£4.30
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000657,£7.40
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000658,£132.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£90.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£16.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£76.50
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000659,£6.50
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£5.00
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000659,£13.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£3.54
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000659,£20.83
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£10.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£5.94
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£38.29
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000660,£1.19
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£7.06
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£8.51
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000660,£10.38
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000661,£20.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000661,£9.43
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000661,£4.63
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000661,£28.16
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000661,£1.19
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000661,£3.65
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000661,£8.48
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000662,£54.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000662,£15.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000662,£51.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000663,£34.80
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000663,£89.40
BEIS,UKAEA,13/12/2016,Road Travel,Other,Employee Expenses,20000663,£19.33
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000663,£4.83
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000663,£20.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000664,£5.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000664,£26.00
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000664,£14.94
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000664,£22.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000665,£90.93
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000665,£74.42
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000665,£49.50
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000665,£60.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000666,£29.53
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000666,£2.05
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000666,£35.31
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000666,£20.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000666,£7.10
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000667,£5.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000667,£139.17
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000667,£20.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000668,£30.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Other,Employee Expenses,20000668,£47.70
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000668,£14.52
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Other,Employee Expenses,20000668,£38.99
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000668,£149.55
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000668,£102.55
BEIS,UKAEA,13/12/2016,Air Travel - Overseas,Other,Employee Expenses,20000668,£38.76
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000668,£62.64
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000669,£9.97
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000669,£30.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000670,£7.26
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£7.69
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£28.20
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£96.73
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£40.70
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£22.78
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£5.38
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000670,£10.25
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000670,£50.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000670,£8.62
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000671,£4.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000671,£3.15
BEIS,UKAEA,13/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000671,£3.15
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£44.41
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£24.57
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000672,£108.28
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£40.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£47.86
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£35.62
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000672,£31.29
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000672,£9.33
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000672,£70.47
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£38.08
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£39.31
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£119.56
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£15.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000673,£30.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£193.42
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000673,£4.82
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£24.19
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000673,£7.39
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000673,£14.82
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000673,£30.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000673,£8.27
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000674,£10.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000674,£21.58
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000674,£5.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000674,£7.00
BEIS,UKAEA,13/12/2016,Rail Travel,Support Services,Employee Expenses,20000674,£2.80
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000675,£24.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000675,£3.20
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000676,£25.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000676,£5.00
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000676,£12.86
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000676,£70.83
BEIS,UKAEA,13/12/2016,Learning and Development,Fusion,Employee Expenses,20000677,£180.90
BEIS,UKAEA,13/12/2016,Rail Travel,Support Services,Employee Expenses,20000678,£16.45
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000678,£23.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000678,£22.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000679,£3.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000679,£44.37
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000680,£115.83
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000680,£5.00
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000680,£17.10
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£5.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£24.00
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000681,£15.50
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£10.46
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£11.29
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£70.83
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000681,£26.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£20.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£7.47
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£7.66
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000682,£40.00
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£40.36
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£8.89
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£8.24
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000682,£7.47
BEIS,UKAEA,13/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000683,£316.30
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000684,£5.44
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000684,£18.73
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000684,£5.55
BEIS,UKAEA,13/12/2016,Personnel Related,Other,Employee Expenses,20000685,£264.90
BEIS,UKAEA,13/12/2016,Personnel Related,Other,Employee Expenses,20000686,£226.00
BEIS,UKAEA,13/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000687,£54.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£42.62
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£51.30
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£46.60
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000687,£28.79
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£30.00
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000687,£90.50
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£43.16
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000687,£71.70
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000688,£31.25
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000688,£23.80
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£82.86
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£5.81
BEIS,UKAEA,13/12/2016,Road Travel,Support Services,Employee Expenses,20000689,£23.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£6.28
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000689,£3.00
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£30.03
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£30.00
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000689,£38.19
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£6.59
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000689,£10.56
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Other,Employee Expenses,20000690,£43.55
BEIS,UKAEA,13/12/2016,Personnel Related,Fusion,Employee Expenses,20000691,£107.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000692,£20.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000692,£3.35
BEIS,UKAEA,13/12/2016,Car Hire,Fusion,Employee Expenses,20000692,£263.17
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000692,£20.41
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000692,£4.18
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000693,£4.80
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000693,£10.17
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000694,£15.17
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000694,£5.00
BEIS,UKAEA,13/12/2016,Travel,Other,Employee Expenses,20000694,£6.63
BEIS,UKAEA,13/12/2016,Entertainment - Business,Support Services,Employee Expenses,20000695,£460.46
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000696,£8.10
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000696,£13.80
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000696,£40.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000696,£25.84
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000696,£41.44
BEIS,UKAEA,13/12/2016,Travel,Support Services,Employee Expenses,20000697,£5.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000698,£469.50
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000698,£50.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000698,£34.18
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000698,£13.55
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000698,£31.65
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000699,£13.84
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000699,£13.47
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000699,£13.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000699,£46.44
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000699,£70.00
BEIS,UKAEA,13/12/2016,Rail Travel,Fusion,Employee Expenses,20000700,£1.49
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000700,£70.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000700,£12.89
BEIS,UKAEA,13/12/2016,Road Travel,Fusion,Employee Expenses,20000700,£30.00
BEIS,UKAEA,13/12/2016,Travel,Fusion,Employee Expenses,20000700,£24.10
BEIS,UKAEA,13/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000700,£3.00
BEIS,UKAEA,13/12/2016,Personnel Related,Support Services,Employee Expenses,20000701,£355.00
