Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,Highways Agency,11/09/2012,Prepaid expenses - programme,TRAFFIC MANAGEMENT DIRECTORATE,NORTH YORKSHIRE POLICE,531193,1500,Licence for use of Barton Motorway Patrol - 16/09/2012 to 18/12/2012,YO30 4XF
Department For Transport,Highways Agency,11/09/2012,Professional advisers - Accommodation,FINANCE & BUSINESS SERVICES,DTZ DEBENHAM TIE LEUNG,531151,2020,BPR Preparing an assessment of dilapidations liability report (Awaiting Invoice),EH3 9QG
Department For Transport,Highways Agency,11/09/2012,Professional advisers - Accommodation,FINANCE & BUSINESS SERVICES,ENVIRONMENT AGENCY,531135,1290,CRC Energy Efficiency Scheme 2012/2013 (inv CRCS2665165),IP3 9JD
Department For Transport,Highways Agency,11/09/2012,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,EDF ENERGY (NON CIS) CHARGES,531177,2072.22,(blank),RH10 1TX
Department For Transport,Highways Agency,11/09/2012,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,NPOWER LIMITED (NON CIS) CHARGES,531179,3519,(blank),LS14 1WY
Department For Transport,Highways Agency,11/09/2012,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,NPOWER LIMITED (NON CIS) CHARGES,531180,6627.42,(blank),LS14 1WY
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,ATKINS LTD,531182,20684.95,invoice 12023602  Al DISHFORTH TO LEEMING (SOUTHERN SECTION) 11113,KT18 5BW
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,531188,2375.72,May 2012 Design & Standards,RH1 1PQ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,531190,738.3,May 2012 Ops & Maintenance,RH1 1PQ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,531192,2552.4,May 2012 Efficiency,RH1 1PQ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,531194,2812.33,May 2012 Procurement,RH1 1PQ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,COSTAIN CARILLION JOINT VENTURE,531140,4906501.24,M1 J10-13 IMP SCH 514446 Cert Nr:82 Cert Date: 28 Aug 12,LU5 6HP
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,FAITHFUL & GOULD,531183,12841.34,14. July 2012 - Invoice 28 July to 27 July 2012,WR5 1TX
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,531152,63560.41,M1 J39-42 MM Hyder Halcrow document number 408956,GU2 7AR
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,531173,6068.07,Invoice for services 21/07 to 24/08.,RG24 8WZ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,URS SCOTT WILSON LTD,531172,1410.91,M20 J10A - URS Final Invoice 5247326,NG9 6RZ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,URS SCOTT WILSON LTD,531185,24471.82,Payment for package order HA 1091,NG9 6RZ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,531155,658.66,To pay invoice 90110593,AL2 2DQ
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,531156,1183.64,To pay invoice 90110590,AL2 2DQ
Department For Transport,Highways Agency,11/09/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),525111,-1591.8,Apps and Certs Receipt - APC22356,DL1 1TJ
Department For Transport,Highways Agency,11/09/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),531174,556878.92,Apps and Certs Receipt - APC30804,DL1 1TJ
Department For Transport,Highways Agency,11/09/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,531138,26072.61,Apps and Certs Receipt - APC30715,DN18 5BW
Department For Transport,Highways Agency,11/09/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,COSTAIN CARILLION JOINT VENTURE,531140,291372.97,M1 J10-13 IMP SCH 514446 Cert Nr:82 Cert Date: 28 Aug 12,LU5 6HP
Department For Transport,Highways Agency,11/09/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE CONSTRUCTION LIMITED,527850,-10014.72,Apps and Certs Receipt - APC26500,B23 7RZ
Department For Transport,Highways Agency,11/09/2012,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,COLAS LTD,531199,13162.68,(blank),RH10 4NF
Department For Transport,Highways Agency,11/09/2012,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,SIMULATION SYSTEMS LTD,527135,543.18,SSL Tasks (T42) ---- (Rm22June2012) - Additional Receipt -- Rm11Sep2012,BS49 4RF
Department For Transport,Highways Agency,11/09/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,531159,969.07,DRC invoice 20713-#969.07 error correction,BS24 6TA
Department For Transport,Highways Agency,11/09/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,531160,969.07,Coldharbour invoice 20712- #969.07 error correction,BS24 6TA
Department For Transport,Highways Agency,11/09/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,531170,1635.31,Coldharbour consumables - invoice 20777-#1635.37,BS24 6TA
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,577344REP,413.59,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,MAJOR PROJECTS,ENTERPRISE RENT-A-CAR UK LTD,577344REP,349.11,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,577344REP,2101.7,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,577344REP,81.76,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,92.64,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,311.9,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,36.29,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car fuel,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,433.92,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,577344REP,1866.42,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,MAJOR PROJECTS,ENTERPRISE RENT-A-CAR UK LTD,577344REP,2116.83,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,577344REP,12024.46,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,577344REP,279.8,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,1170.34,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,1420.26,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,901.6,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Hire car rental,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,577344REP,4241.26,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Input VAT,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,577344REP,0.55,HA CAR HIRE AUG 2012,TW20 8RX
Department For Transport,Highways Agency,11/09/2012,Lands Costs,MAJOR PROJECTS,FILE CENTRE DOCUMENT AND DATA STORAGE LIMITED,LOMD239204,6135.12,HAL55555552//5007330 & 1&2&,BS4 5QW
Department For Transport,Highways Agency,11/09/2012,Lands Costs,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD239208,937,HAL66666642//25000071482012,SW19 4DT
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,SMITHS GORE,LOMD239207,4979.35,HAL55555554//26012439,PE1 1QF
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD238962,1239,HAL00011635/XXXXXX/25000071422012,SW19 4DT
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD238989,2324,HAL00011941/XXXXXX/25000071432012,SW19 4DT
Department For Transport,Highways Agency,11/09/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,REDFLEX TRAFFIC SYSTEMS LIMITED,UK1001REP5,342759.24,FINAL CORRECTION FOR THIS PAYMENT,SO30 3FQ
Department For Transport,Highways Agency,12/09/2012,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,EDEN DISTRICT COUNCIL,531265,13574,Tebay Rates 2012/13,CA11 7QF
Department For Transport,Highways Agency,12/09/2012,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,EDEN DISTRICT COUNCIL,531266,7550.22,Shap Depot Rates 2012/13,CA11 7QF
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531275,658430.65,Apps and Certs Receipt - APC30802,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531260,1152323.93,Apps and Certs Receipt - APC29699,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531264,82871.12,Apps and Certs Receipt - APC29702,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,529452,-477.85,Apps and Certs Receipt - APC27000,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531222,3497.8,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,71.58,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531225,219.9,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531227,570.23,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531229,36073.48,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531230,1643.14,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,2218.59,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,529839,-1960.72,Apps and Certs Receipt - APC28698,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,167771.49,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,39059.98,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Third Party Damage,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,528496,-1910.29,Apps and Certs Receipt - APC25300,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Third Party Damage,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531234,752.24,Apps and Certs Receipt - APC29018,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Third Party Damage,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531282,2352.59,Apps and Certs Receipt - APC27780,M2 5JB
Department For Transport,Highways Agency,12/09/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,98927.07,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,2696.15,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531282,54673.91,Apps and Certs Receipt - APC27780,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,531212,6826.27,M25 J30 - HHJV Invoice 968,GU2 7AR
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,6046.11,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,1973.14,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,26464.67,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,42737.07,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,85050.94,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,24739.24,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,531276,14275.97,Apps and Certs Receipt - APC30822,KT18 5BW
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531259,27597.48,Apps and Certs Receipt - APC29698,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531262,46270.37,Apps and Certs Receipt - APC29700,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531263,2459.17,Apps and Certs Receipt - APC29701,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,531264,2239.79,Apps and Certs Receipt - APC29702,BS32 4SR
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,523409,-11084.56,Apps and Certs Receipt - APC18566,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,526527,-397.1,Apps and Certs Receipt - APC22657,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,529452,-2529.77,Apps and Certs Receipt - APC27000,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531221,3093.1,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531222,856.46,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,2542.71,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,3497.03,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,16996.27,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,46359.7,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,30238.87,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531224,598.99,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531230,243.28,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531230,470.92,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531230,650.23,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,165.86,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,1682.09,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,165.87,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,2191.86,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531233,125.74,Apps and Certs Receipt - APC29037,M2 5JB
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,530560,-8859.31,Spatial Planning NW Development Planning August Spend,EC1N 6SN
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,530561,-4089.67,Spatial Planning NDD North West Spatial Planning August Spend,EC1N 6SN
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,530563,-3454.62,NDD North West Spatial Planning Modelling August Spend,EC1N 6SN
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,526291,-19385,(blank),NE1 3PL
Department For Transport,Highways Agency,12/09/2012,Contractors Costs,NETWORK SERVICES DIRECTORATE,DEPARTMENT FOR TRANSPORT (DFT),516474,-20000,#20k contribution for Bridge inspector training project,SA7 0EA
