Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2015110943,20/11/2015,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",USA,Clubs/Associations/Organisations,"1,547.01",BRITISH AMERICAN BUS A
FCOGPC2015110921,20/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",RWA,General Retail and Wholesale,912.15,MOTO MOTO
FCOGPC2015110894,20/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,656.39,RIGAS 10. PASTA NODALA
FCOGPC2015110898,20/11/2015,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,ECU,Training and Educational,679.85,BRITISH SCHOOL OF LANG
FCOGPC2015110944,20/11/2015,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,"1,784.64",QUADRILECT LTD
FCOGPC2015110920,20/11/2015,SPORTING GOODS STORES,ISR,General Retail and Wholesale,908.94,SAAR LTD
FCOGPC2015110907,20/11/2015,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,ISL,Telecommunication Services,725.69,VODAFONE SK TUVOGI
FCOGPC2015110883,20/11/2015,TRAVEL,BEL,Airline,575.95,AIRLINE
FCOGPC2015110908,20/11/2015,TRAVEL,URY,Airline,727.44,AIRLINE
FCOGPC2015110912,20/11/2015,TRAVEL,USA,Airline,773.32,AIRLINE
FCOGPC2015110916,20/11/2015,TRAVEL,LBN,Airline,846.2,AIRLINE
FCOGPC2015110892,20/11/2015,TRAVEL AGENCIES,AUS,Travel Agencies,637.71,STA TRAVEL PTY LTD
FCOGPC2015110895,20/11/2015,TRAVEL AGENCIES,ROM,Travel Agencies,660.56,GO TRAVEL
FCOGPC2015110942,20/11/2015,TRAVEL AGENCIES,IND,Travel Agencies,"1,306.79",DNATA
FCOGPC2015110881,20/11/2015,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,532.3,FINA 30101 ZAGREB
FCOGPC2015110890,20/11/2015,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ISL,Utilities and Non Automotive Fuel,616.44,ORKUVEITA RVIK
FCOGPC2015110878,20/11/2015,VARIETY STORES,RUS,General Retail and Wholesale,529.83,SADOVYE MEKHANIZMY
FCOGPC2015110929,20/11/2015,VARIETY STORES,RUS,General Retail and Wholesale,"1,043.17",SADOVYE MEKHANIZMY
FCOGPC2015110958,21/11/2015,ADVERTISING SERVICES,COL,Print and advertising,953.36,TUPUBLICISTA.COM
FCOGPC2015110961,21/11/2015,COMPUTER SOFTWARE STORES,USA,Computer Equipment & Services,"1,098.47",FASHION GPS INC
FCOGPC2015110951,21/11/2015,DEPARTMENT STORES,GHA,General Retail and Wholesale,711.1,GAME DISCOUNT WORLD GH
FCOGPC2015110952,21/11/2015,"EATING PLACES, RESTAURANTS",MEX,Restuarants and Bars,814,HOSTAL Y REST 399 CONS
FCOGPC2015110953,21/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",CAN,General Retail and Wholesale,842.31,ZONE
FCOGPC2015110950,21/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,680.96,ACCOMODATION PROVIDER
FCOGPC2015110954,21/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,848.81,ACCOMODATION PROVIDER
FCOGPC2015110955,21/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,848.81,ACCOMODATION PROVIDER
FCOGPC2015110956,21/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,848.81,ACCOMODATION PROVIDER
FCOGPC2015110959,21/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,954.91,ACCOMODATION PROVIDER
FCOGPC2015110960,21/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,954.91,ACCOMODATION PROVIDER
FCOGPC2015110947,21/11/2015,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,560.46,METRO 1110
FCOGPC2015110949,21/11/2015,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,654.27,METRO 1110
FCOGPC2015110957,21/11/2015,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,USA,General Retail and Wholesale,859.61,WEST ELM E-COMMERCE
FCOGPC2015110948,21/11/2015,TRAVEL,BEL,Airline,575.95,AIRLINE
FCOGPC2015110966,22/11/2015,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",ARE,Computer Equipment & Services,831.21,COMPUTER CARE 11708302
FCOGPC2015110967,22/11/2015,"EATING PLACES, RESTAURANTS",SGP,Restuarants and Bars,955.39,CORIANDER LEAF CATERIN
FCOGPC2015110969,22/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",AFG,General Retail and Wholesale,"1,498.12",RAHIAN NOOR TRADING CO
FCOGPC2015110970,22/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"2,196.50",ACCOMODATION PROVIDER
FCOGPC2015110962,22/11/2015,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",JOR,"Office Stationery, equipment and supplies",532.21,AMMAR ALZUQILI LIBRARY
FCOGPC2015110968,22/11/2015,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KWT,"Office Stationery, equipment and supplies","1,237.99",AROMA STATIONARY CENTE
FCOGPC2015110963,22/11/2015,TRAVEL,BEL,Airline,595.38,AIRLINE
FCOGPC2015110964,22/11/2015,TRAVEL,GBR,Airline,687.87,AIRLINE
FCOGPC2015110965,22/11/2015,TRAVEL AGENCIES,MEX,Travel Agencies,824.84,ARRECIFE TOUR
FCOGPC2015110977,23/11/2015,AIR CONDITIONING AND REFRIGERATION REPAIR SHOPS,JAM,Building Services,541.93,MR TOUCH SERVICE REPAI
FCOGPC2015110974,23/11/2015,"ALTERATIONS, MENDING, SEAMSTRESSES, TAILORS",BGD,General Retail and Wholesale,529.25,CHOYONIKA TAILORS
FCOGPC2015111009,23/11/2015,"ATTORNEYS, LEGAL SERVICES",USA,General Retail and Wholesale,"1,060.89",JACKSON LEWIS P.C.
FCOGPC2015111006,23/11/2015,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",ZAF,"Vehicles, servicing and spares","1,022.41",PRO SMALL DENT & SCRAT
FCOGPC2015110991,23/11/2015,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,TUN,Auto rental,706.93,AVIS AFRIC AUTO
FCOGPC2015111010,23/11/2015,AUTOMOTIVE TIRE STORES,KEN,"Vehicles, servicing and spares","1,105.68",SILVERSTONE TYR
FCOGPC2015110993,23/11/2015,"BUILDING MATERIALS, LUMBER STORES",MNG,Building Materials,728.4,HERMES CENTER -1 17
FCOGPC2015111007,23/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,"1,050",UBIQUS UK LIMITED
FCOGPC2015111011,23/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,LCA,Miscellaneous Industrial/Commercial Supplies,"1,132.08",M & C SHIPPING & INSUR
FCOGPC2015111017,23/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,"1,442.61",RADA ENTERPRISES LTD
FCOGPC2015110984,23/11/2015,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",KEN,General Retail and Wholesale,594.28,MULTICHOICE KENYA LIMI
FCOGPC2015111014,23/11/2015,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",KEN,General Retail and Wholesale,"1,377.70",MULTICHOICE KENYA LIMI
FCOGPC2015110987,23/11/2015,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,660,WWW.BRIEF.ORG.UK
FCOGPC2015110992,23/11/2015,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",KWT,Building Services,716.82,ALSHAIHANA HUR GT
FCOGPC2015110994,23/11/2015,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",USA,Mail and Courier Services,747.85,TROPICAL SHIPPING COM
FCOGPC2015111002,23/11/2015,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",JOR,General Retail and Wholesale,955.57,ALRAWAE'E CURTAINS
FCOGPC2015111005,23/11/2015,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",JOR,General Retail and Wholesale,"1,020.55",ALRAWAE'E CURTAINS
FCOGPC2015110971,23/11/2015,ELECTRICAL CONTRACTORS,BHR,Building Services,502.8,ALFANAR ELECTRICAL
FCOGPC2015110976,23/11/2015,ELECTRICAL CONTRACTORS,BHR,Building Services,538.72,ALFANAR ELECTRICAL
FCOGPC2015110978,23/11/2015,ELECTRICAL PARTS AND EQUIPMENT,MAR,Building Materials,543.56,DORYLAB
FCOGPC2015111003,23/11/2015,ELECTRICAL PARTS AND EQUIPMENT,MAR,Building Materials,"1,002.87",DORYLAB
FCOGPC2015110980,23/11/2015,ELECTRONIC SALES,IND,General Retail and Wholesale,565.11,DEEPAK ELECTRICALS
FCOGPC2015110995,23/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",RUS,General Retail and Wholesale,772.71,IKEA DOM 3 CASH LINE
FCOGPC2015111023,23/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",NPL,General Retail and Wholesale,"1,475.73",NEW MADAN FURNISHERS P
FCOGPC2015111000,23/11/2015,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",KEN,General Retail and Wholesale,903.84,DREAM COLLECTION D PLZ
FCOGPC2015110983,23/11/2015,"GROCERY STORES, SUPERMARKETS",IND,General Retail and Wholesale,592.87,CROCKERY EMPORIUM
FCOGPC2015110996,23/11/2015,"GROCERY STORES, SUPERMARKETS",AFG,General Retail and Wholesale,774.82,AFGHAN TRADING AND LOG
FCOGPC2015111001,23/11/2015,HARDWARE STORES,PAK,General Retail and Wholesale,917.35,QURESHI HARDWARE
FCOGPC2015110972,23/11/2015,HOTELS/MOTELS/RESORTS ,USA,Hotels,509.89,ACCOMODATION PROVIDER
FCOGPC2015110990,23/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,696,ACCOMODATION PROVIDER
FCOGPC2015111004,23/11/2015,HOTELS/MOTELS/RESORTS ,USA,Hotels,"1,019.78",ACCOMODATION PROVIDER
FCOGPC2015111013,23/11/2015,HOTELS/MOTELS/RESORTS ,DEU,Hotels,"1,220.28",ACCOMODATION PROVIDER
FCOGPC2015111019,23/11/2015,HOTELS/MOTELS/RESORTS ,LCA,Hotels,"1,454.31",ACCOMODATION PROVIDER
FCOGPC2015110975,23/11/2015,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,529.71,METRO 1110
FCOGPC2015110981,23/11/2015,MISCELLANEOUS GENERAL MERCHANDISE,TUR,General Retail and Wholesale,569.69,ERGIN BOYA
FCOGPC2015111021,23/11/2015,MISCELLANEOUS GENERAL MERCHANDISE,UKR,General Retail and Wholesale,"1,474.34",FOP GOLOLOBOVA
FCOGPC2015111022,23/11/2015,MISCELLANEOUS GENERAL MERCHANDISE,UKR,General Retail and Wholesale,"1,474.34",FOP GOLOLOBOVA
FCOGPC2015110982,23/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,PHL,Print and advertising,578.6,JMM PRINTING SERVICE
FCOGPC2015110986,23/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,PHL,Print and advertising,644.68,JMM PRINTING SERVICE
FCOGPC2015111012,23/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,"1,220.18",EUROMONEY PLC
FCOGPC2015111015,23/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,"1,419.55",G4S SECURE
FCOGPC2015110989,23/11/2015,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",ESP,"Office Stationery, equipment and supplies",693.63,BAETICA
FCOGPC2015111016,23/11/2015,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",USA,Clubs/Associations/Organisations,"1,424.10",SQ DO GOOD BUS
FCOGPC2015111024,23/11/2015,PASSENGER RAILWAYS,LUX,General Retail and Wholesale,"1,615.37",TRAINLINE
FCOGPC2015110997,23/11/2015,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,IND,Automotive Fuel,817.2,AUTO CARE CENTRE
FCOGPC2015110973,23/11/2015,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,KWT,"Office Stationery, equipment and supplies",526.41,AROMA STATIONARY CENTE
FCOGPC2015110998,23/11/2015,TELECOM INCL PREPAID/RECURRING PHONE SVCS,LCA,Telecommunication Services,878.51,CABLE & WIRELESS C'BBE
FCOGPC2015111018,23/11/2015,TELECOM INCL PREPAID/RECURRING PHONE SVCS,LCA,Telecommunication Services,"1,444.17",CABLE & WIRELESS C'BBE
FCOGPC2015111008,23/11/2015,TELEGRAPH SERVICES,GBR,Telecommunication Services,"1,051.95",WP-GIBTELECOM LTD
FCOGPC2015110979,23/11/2015,TRAVEL,BEL,Airline,545.86,AIRLINE
FCOGPC2015110988,23/11/2015,TRAVEL,ARE,Airline,663.58,AIRLINE
FCOGPC2015111020,23/11/2015,TRAVEL AGENCIES,TUR,Travel Agencies,"1,468.61",ETIKS TURIZM
FCOGPC2015110985,23/11/2015,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,644.67,FINA 30101 ZAGREB
FCOGPC2015110999,23/11/2015,VARIETY STORES,CHN,General Retail and Wholesale,901.86,PES AMAZON.CN / AMAZO
FCOGPC2015111069,24/11/2015,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",BRN,"Vehicles, servicing and spares",903.67,NBT BRUNEI SDN BHD
FCOGPC2015111052,24/11/2015,AUTOMOBILE PARKING LOTS AND GARAGES,MEX,General Retail and Wholesale,678.08,RANVER
FCOGPC2015111083,24/11/2015,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,BRA,Auto rental,"1,180.76",CAMKAR
FCOGPC2015111049,24/11/2015,AUTOMOTIVE SERVICE SHOPS,ARE,"Vehicles, servicing and spares",666.35,PREMIER CAR CARE
FCOGPC2015111055,24/11/2015,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,709.99,MANDERS
FCOGPC2015111057,24/11/2015,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,732.79,MANDERS
FCOGPC2015111092,24/11/2015,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,"1,406.97",MANDERS
FCOGPC2015111093,24/11/2015,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,"1,465.59",MANDERS
FCOGPC2015111094,24/11/2015,"BUILDING MATERIALS, LUMBER STORES",UKR,Building Materials,"1,465.59",MANDERS
FCOGPC2015111050,24/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,TUR,Miscellaneous Industrial/Commercial Supplies,672.45,FARUK KORKMAZ
FCOGPC2015111063,24/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,817.56,THE EDGE
FCOGPC2015111091,24/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,RUS,Miscellaneous Industrial/Commercial Supplies,"1,314.14",AMBIZ BUSINESS SERVIC
FCOGPC2015111080,24/11/2015,CARPENTRY CONTRACTORS,BGR,Building Services,"1,094.47",AVAL-M EOOD
FCOGPC2015111097,24/11/2015,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",USA,Leisure Activities,"2,076.15",THE RIVER CLUB OF NY
FCOGPC2015111075,24/11/2015,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",USA,Training and Educational,"1,073.61",PAYPAL ALLIANCEFRA
FCOGPC2015111041,24/11/2015,"COMMERCIAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",FRA,Miscellaneous Industrial/Commercial Supplies,602.19,J.M. BRUNEAU
FCOGPC2015111040,24/11/2015,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",GBR,Building Services,596.59,TRIPLE STAR FIRE (SOUT
FCOGPC2015111072,24/11/2015,CRYSTAL AND GLASSWARE STORES,GBR,General Retail and Wholesale,948.96,GREATDALE LTD
FCOGPC2015111037,24/11/2015,DIRECT MARKETING-CATALOG MERCHANTS,GBR,Mail Order / Direct Selling,569.16,STATIONERY OFFICE BOOK
FCOGPC2015111035,24/11/2015,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,SGP,General Retail and Wholesale,559.04,INDOGUNA S'PTE LTD
FCOGPC2015111070,24/11/2015,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,ARE,Mail Order / Direct Selling,914.8,MEED
FCOGPC2015111059,24/11/2015,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",CAN,Miscellaneous Industrial/Commercial Supplies,762.56,CHARTON HOBBS
FCOGPC2015111087,24/11/2015,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,"1,202.45",HOC CRS
FCOGPC2015111036,24/11/2015,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,567.88,WILTS ELECTRICAL BRITS
FCOGPC2015111031,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",NGA,General Retail and Wholesale,530.2,TENNYSON MEGA VENTURES
FCOGPC2015111039,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PAK,General Retail and Wholesale,582.14,ARIF BROS
FCOGPC2015111056,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,723.81,DIPLOMATIC MISSION SUP
FCOGPC2015111074,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,025",DIPLOMATIC MISSION SUP
FCOGPC2015111081,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,113.97",DIPLOMATIC MISSION SUP
FCOGPC2015111086,24/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ITA,General Retail and Wholesale,"1,198.96",UFFICIO STILE
FCOGPC2015111098,24/11/2015,HOSPITALS,SAU,Medical Supplies and Services,"7,091.62",INTERNATIONAL MEDICAL
FCOGPC2015111046,24/11/2015,HOTELS/MOTELS/RESORTS ,ISR,Hotels,623.87,ACCOMODATION PROVIDER
FCOGPC2015111051,24/11/2015,HOTELS/MOTELS/RESORTS ,QAT,Hotels,673.22,ACCOMODATION PROVIDER
FCOGPC2015111054,24/11/2015,HOTELS/MOTELS/RESORTS ,ARE,Hotels,708.01,ACCOMODATION PROVIDER
FCOGPC2015111060,24/11/2015,HOTELS/MOTELS/RESORTS ,NGA,Hotels,798.06,ACCOMODATION PROVIDER
FCOGPC2015111064,24/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,856.8,ACCOMODATION PROVIDER
FCOGPC2015111073,24/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,950,ACCOMODATION PROVIDER
FCOGPC2015111085,24/11/2015,HOTELS/MOTELS/RESORTS ,NGA,Hotels,"1,197.08",ACCOMODATION PROVIDER
FCOGPC2015111088,24/11/2015,HOTELS/MOTELS/RESORTS ,VEN,Hotels,"1,252.26",ACCOMODATION PROVIDER
FCOGPC2015111096,24/11/2015,HOTELS/MOTELS/RESORTS ,USA,Hotels,"1,498.06",ACCOMODATION PROVIDER
FCOGPC2015111043,24/11/2015,HOUSEHOLD APPLIANCE STORES,USA,General Retail and Wholesale,612.54,STERLING APPLIANCE
FCOGPC2015111045,24/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,618.89,AMAZON MKTPLCE EU-ES
FCOGPC2015111076,24/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AUT,General Retail and Wholesale,"1,083.92",SECA SECURITIY
FCOGPC2015111077,24/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AUT,General Retail and Wholesale,"1,083.92",SECA SECURITIY
FCOGPC2015111078,24/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AUT,General Retail and Wholesale,"1,083.92",SECA SECURITIY
FCOGPC2015111082,24/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,"1,156.90",S & P EQUIPMENT
FCOGPC2015111058,24/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,733.26,G4S SECURE
FCOGPC2015111066,24/11/2015,OFFICE AND COMMERCIAL FURNITURE,GBR,"Office Stationery, equipment and supplies",867.41,OSMOND GROUP LTD
FCOGPC2015111026,24/11/2015,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,509,RICS SUBS UK CYBS
FCOGPC2015111095,24/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",USA,General Retail and Wholesale,"1,487.34",BINNYS BEVERAGE DEPOT
FCOGPC2015111042,24/11/2015,PETROLEUM AND PETROLEUM PRODUCTS,GRC,Miscellaneous Industrial/Commercial Supplies,611.63,IOANNIS NICHORITIS
FCOGPC2015111030,24/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,529.11,RIGAS 10. PASTA NODALA
FCOGPC2015111061,24/11/2015,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,806.4,CIVIL SERVICE LEARNING
FCOGPC2015111068,24/11/2015,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,PAN,Professional Services,900.8,ALLIED CONFERENCE INTE
FCOGPC2015111067,24/11/2015,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,900,ISMI CERTIFICATION LTD
FCOGPC2015111062,24/11/2015,"SPORTS APPAREL, RIDING APPAREL STORES",NGA,General Retail and Wholesale,811.09,"25, OLORUNTOYIN"
FCOGPC2015111044,24/11/2015,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,NLD,"Office Stationery, equipment and supplies",613.08,WWW.VIKING.DE/
FCOGPC2015111032,24/11/2015,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",GBR,Leisure Activities,540,WWW.BITC.ORG.UK
FCOGPC2015111025,24/11/2015,TRAVEL,MEX,Airline,508.81,AIRLINE
FCOGPC2015111071,24/11/2015,TRAVEL,USA,Airline,917.74,AIRLINE
FCOGPC2015111079,24/11/2015,TRAVEL,JAM,Airline,"1,087.98",AIRLINE
FCOGPC2015111027,24/11/2015,TRAVEL AGENCIES,CRI,Travel Agencies,522.33,THE TRAVEL SHOP CENTER
FCOGPC2015111028,24/11/2015,TRAVEL AGENCIES,CRI,Travel Agencies,522.33,THE TRAVEL SHOP CENTER
FCOGPC2015111029,24/11/2015,TRAVEL AGENCIES,CRI,Travel Agencies,522.33,THE TRAVEL SHOP CENTER
FCOGPC2015111033,24/11/2015,TRAVEL AGENCIES,TUR,Travel Agencies,543.51,GUR-SEL TURIZM TASIMAC
FCOGPC2015111034,24/11/2015,TRAVEL AGENCIES,TUR,Travel Agencies,543.51,GUR-SEL TURIZM TASIMAC
FCOGPC2015111038,24/11/2015,TRAVEL AGENCIES,TUR,Travel Agencies,574.23,GUR-SEL TURIZM TASIMAC
FCOGPC2015111047,24/11/2015,TRAVEL AGENCIES,VEN,Travel Agencies,635.07,TOUREL VIAJES Y TURISM
FCOGPC2015111048,24/11/2015,TRAVEL AGENCIES,VEN,Travel Agencies,635.07,TOUREL VIAJES Y TURISM
FCOGPC2015111053,24/11/2015,TRAVEL AGENCIES,FRA,Travel Agencies,680.99,HOTWIRE SALES FINAL
FCOGPC2015111065,24/11/2015,TRAVEL AGENCIES,IND,Travel Agencies,858.52,DNATA
FCOGPC2015111089,24/11/2015,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",MSR,Utilities and Non Automotive Fuel,"1,264.71",CABLE & WIRELESS W.I M
FCOGPC2015111084,24/11/2015,WHOLESALE CLUBS,TUR,General Retail and Wholesale,"1,184.86",G2M DAGITIM PAZARLAMA
FCOGPC2015111090,24/11/2015,WHOLESALE CLUBS,TUR,General Retail and Wholesale,"1,313.50",G2M DAGITIM PAZARLAMA
FCOGPC2015111110,25/11/2015,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",BRA,"Vehicles, servicing and spares",658.75,CALMAC VEICULOS
FCOGPC2015111119,25/11/2015,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",BLZ,"Vehicles, servicing and spares",758.12,MOTOR SOLUTIONS LTD.
FCOGPC2015111104,25/11/2015,AUTOMOTIVE SERVICE SHOPS,PHL,"Vehicles, servicing and spares",615.71,FORMULA SPORTS INC - M
FCOGPC2015111112,25/11/2015,AUTOMOTIVE SERVICE SHOPS,IND,"Vehicles, servicing and spares",699.97,AMP MOTORS PVT LTD
FCOGPC2015111115,25/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,711.6,UBIQUS UK LIMITED
FCOGPC2015111106,25/11/2015,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",USA,General Retail and Wholesale,637.59,COMCAST BOSTON CS 1X
FCOGPC2015111140,25/11/2015,CAR WASHES,RWA,"Vehicles, servicing and spares","1,195.78",ROYAL CLEANING LTD
FCOGPC2015111151,25/11/2015,CAR WASHES,RWA,"Vehicles, servicing and spares","1,392.74",ROYAL CLEANING LTD
FCOGPC2015111152,25/11/2015,CAR WASHES,RWA,"Vehicles, servicing and spares","1,392.74",ROYAL CLEANING LTD
FCOGPC2015111141,25/11/2015,CATERERS,GBR,Catering and Catering Supplies,"1,209",ALISON PRICE AND COMPA
FCOGPC2015111149,25/11/2015,CATERERS,GBR,Catering and Catering Supplies,"1,352.40",ALISON PRICE AND COMPA
FCOGPC2015111124,25/11/2015,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",IND,Computer Equipment & Services,826.25,NANBAN TECHNOLOGIES
FCOGPC2015111139,25/11/2015,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",FRA,Computer Equipment & Services,"1,166.26",ADEXPRINT
FCOGPC2015111120,25/11/2015,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,TUR,Building Materials,766.83,GULDEMM BOYA INSAAT TA
FCOGPC2015111146,25/11/2015,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",NGA,Building Services,"1,250.44",FINABOD ENTERPRISES
FCOGPC2015111145,25/11/2015,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",BRB,Mail and Courier Services,"1,249.31",DHL BARBADOS LTD
FCOGPC2015111122,25/11/2015,DEPARTMENT STORES,ZAF,General Retail and Wholesale,784.83,MAKRO SILVER LAKES SBS
