Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135210,844.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,1344.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366225,1852.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365377,2015.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365380,2674.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2858.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2980.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3201.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3331.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3374.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3420.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3420.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3452.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,3722.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3792.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3792.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA363898,6488.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,6662.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,6671.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,6865.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,7058.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,7472.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,7888.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,9539.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,16546.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,17454.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,18127.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,21357.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,Open Connections Solutions Ltd,280015,1036.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Accommodation,People Places & Serv Direct,EDF Energy 1 Ltd,1320336,1371.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10734629,3286.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10815471,3692.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,85114,10079.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,61511006730,14956.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,84857,18686.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Marketing & Publicity,Innovation Directorate,Yorkshire Business Market,BM16-009,529.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,Glisser Ltd,GLSR10058,576.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65365,625.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65598,625.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Marketing & Publicity,Innovation Directorate,Upper Street Events,56663,655.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,Little Fish Event Management Ltd,306,720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Marketing & Publicity,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,138,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Marketing & Publicity,Innovation Directorate,British Promotional Merchandise Associat,32163,840.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Marketing & Publicity,Innovation Directorate,Introbiz UK Ltd,6712,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Marketing & Publicity,Innovation Directorate,Memo Events Ltd,186066,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Marketing & Publicity,Innovation Directorate,Mooncas Ltd,INV-0215,1020.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,MFV NSE Limited,TFS17167,2400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Marketing & Publicity,Innovation Directorate,Red Beetle Films Ltd,37,8000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,14.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,31.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135215,523.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135396,881.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Patent Directorate,National Autistic Society,ASW2220310,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Patent Directorate,National Autistic Society,PRP2209031,597.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,Patent Directorate,National Autistic Society,PRP1221110,1176.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Staff Costs,Patent Directorate,Cardiff University,1133012,2825.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Information Technology,Patent Directorate,STN,9340291490,11327.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Legal & Hearings,Patent Directorate,Marten Walsh Cherer Ltd,90609,1227.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425686,3004.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425586,3339.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425842,7266.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Patent Directorate,Ministry of Justice (MoJ),10/RL110/303,42857.13,Not Applicable,
