Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Translation/Interpretation services - Inward Investment Publications,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171336,33.15,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171319,45.78,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171387,50.06,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Authoring and Copywriting Costs - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),172157,60.54,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171353,63.25,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171330,66.8,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171320,79,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171370,79.43,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Media and Press Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171329,93.82,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171337,108.1,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171317,108.41,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171350,111.12,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171391,112.41,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171345,113.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171343,144.14,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171316,145.25,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Courier Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171294,145.63,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Courier Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171381,150.97,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Translation/Interpretation services - Inward Investment Publications,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171335,177.64,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Translation/Interpretation services - Inward Investment Publications,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171335,182.7,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171388,189.85,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171364,190.05,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),171327,192.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,GARDENEX,173145,240,,TN16 1JE,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171303,267.32,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Video Production Services - Export Explorer,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171312,272,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Authoring and Copywriting Costs - Online,UK Trade and Investments - Marketing & Communications,TONY GREENWAY,173174,300,,YO19 5UQ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171375,300.74,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171379,327.45,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Entertainment O'Seas - Export Explorer,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),172125,331.67,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Rental of Accomodation - Sector Events - UK,UK Trade and Investments - Trade Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,173131,333.98,,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Rental of Accomodation - Sector Events - UK,UK Trade and Investments - Trade Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,173132,333.98,,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Rental of Accomodation - Sector Events - UK,UK Trade and Investments - Trade Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,173133,333.98,,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Rental of Accomodation - Sector Events - UK,UK Trade and Investments - Trade Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,173135,333.98,,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Rental of Accomodation - Sector Events - UK,UK Trade and Investments - Trade Development,CITY INN LTD T/A DOUBLETREE BY HILTON WESTMINSTER,173136,333.98,,SW18 4DD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Media and Press Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171342,340.6,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Travel and Subsistence O'seas ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),171371,343.8,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171368,356.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171310,392.88,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171323,399.55,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171369,453.15,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171344,454.03,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171372,455.08,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),171331,460.35,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Travel and Subsistence O'seas - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171321,466.74,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171291,505.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171304,512.16,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171307,530.4,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171313,536.39,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171365,559.38,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Advertising - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,HT MEDIA LTD,172987,560.03,,110001,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171392,604.3,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171311,606.77,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Events,UK Trade and Investments - Investment Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171363,623.82,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171389,648.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Online Services charges - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171322,735.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171347,740.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Fees and Charges - Overseas Market Introduction Service,UK Trade and Investments - Trade Development,SAFEHOUSE HABITATS (SCOTLAND) LTD,172005,780,,DD3 7RF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Video Conferencing - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171308,800,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Travel and Subsistence UK ,UK Trade and Investments - Defence and Security Organisation,RAFCTC LTD TRADING COMPANY OF THE ROYAL AIR FORCE CLUB,173157,804,,W1J 7PY,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171356,814.24,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171306,818.18,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),171377,836.11,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),171351,848.7,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,10/04/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FOREIGN AND COMMONWEALTH OFFICE (FCO),171394,859.05,,MK10 1PX,GOV,,,Programme
