Newcastle City Council Invoices over £250 paid in May 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HADRIAN HEALTHCARE GROUP,6230953,Revenue,1MG20,Ind Res Care Elderly,"-1,002.05 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HADRIAN HEALTHCARE GROUP,6230953,Revenue,1MG10,Ind Nursing Care Elderly,-485.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HADRIAN HEALTHCARE GROUP,6230953,Revenue,1MG20,Ind Res Care Elderly,"1,888.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HADRIAN HEALTHCARE GROUP,6230953,Revenue,1MG10,Ind Nursing Care Elderly,"1,840.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HADRIAN HEALTHCARE GROUP,6230953,Revenue,1MG20,Ind Res Care Elderly,"1,888.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MG10,Ind Nursing Care Elderly,"-1,524.84 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MG20,Ind Res Care Elderly,-773.80 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MH10,Ind Nursing Care PD,-191.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MG10,Ind Nursing Care Elderly,"6,046.84 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MG20,Ind Res Care Elderly,"1,934.56 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,HADRIAN HOUSE WALLSEND,6244971,Revenue,1MH10,Ind Nursing Care PD,"1,867.76 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,08/05/2014,HAKO MACHINES LTD,6222173,Revenue,1KESJ,Hort Workshops Routine Repair,257.74 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,13/05/2014,HAKO MACHINES LTD,6229585,Revenue,1KESJ,Hort Workshops Routine Repair,411.96 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,15/05/2014,HAKO MACHINES LTD,6240441,Revenue,1KESJ,Hort Workshops Routine Repair,561.64 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,20/05/2014,HAKO MACHINES LTD,6234622,Revenue,1KESJ,Hort Workshops Routine Repair,577.96 
HRA,HRA Planning QS            ,Supplies & Services,08/05/2014,HALL & PARTNERS,6233887,Revenue,1HRA3,Misc Feasibility Study/Survey,"2,000.00 "
HRA,HRA Planning QS            ,Supplies & Services,21/05/2014,HALL & PARTNERS,6247909,Revenue,1HRA3,Misc Feasibility Study/Survey,"1,092.00 "
HRA,HRA Planning QS            ,Supplies & Services,21/05/2014,HALL & PARTNERS,6247910,Revenue,1HRA3,Misc Feasibility Study/Survey,400.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/05/2014,HALL & PICKLES LTD,6242904,Revenue,1KESH,Light Workshop Routine Repair,277.00 
Environment & Regeneration,NS: City Transport         ,Transport,02/05/2014,HALL FUELS,6223164,Revenue,1KEND,Fleet Fuel Account,"15,723.43 "
Environment & Regeneration,NS: City Transport         ,Transport,15/05/2014,HALL FUELS,6241258,Revenue,1KEND,Fleet Fuel Account,"17,218.37 "
Environment & Regeneration,NS: City Transport         ,Transport,15/05/2014,HALL FUELS,6241259,Revenue,1KEND,Fleet Fuel Account,"19,366.20 "
Environment & Regeneration,NS: City Transport         ,Transport,20/05/2014,HALL FUELS,6241254,Revenue,1KEND,Fleet Fuel Account,"1,396.58 "
Environment & Regeneration,NS: City Transport         ,Transport,22/05/2014,HALL FUELS,6229703,Revenue,1KEND,Fleet Fuel Account,"18,071.18 "
Environment & Regeneration,NS: City Transport         ,Transport,14/05/2014,HALL FUELS,6239674,Revenue,1KEND,Fleet Fuel Account,"1,489.68 "
Environment & Regeneration,NS: City Transport         ,Transport,28/05/2014,HALL FUELS,6253702,Revenue,1KEND,Fleet Fuel Account,"13,520.41 "
Environment & Regeneration,NS: City Transport         ,Transport,16/05/2014,HALL FUELS,6229320,Revenue,1KEND,Fleet Fuel Account,"13,420.93 "
Environment & Regeneration,NS: City Transport         ,Transport,01/05/2014,HALL FUELS,6223166,Revenue,1KEND,Fleet Fuel Account,"16,763.28 "
Environment & Regeneration,NS: City Transport         ,Transport,27/05/2014,HALL FUELS,6232132,Revenue,1KEND,Fleet Fuel Account,"15,173.20 "
Environment & Regeneration,NS: City Transport         ,Transport,27/05/2014,HALL FUELS,6232200,Revenue,1KEND,Fleet Fuel Account,"14,632.38 "
Environment & Regeneration,NS: City Transport         ,Transport,27/05/2014,HALL FUELS,6232209,Revenue,1KEND,Fleet Fuel Account,"1,565.87 "
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6024748,Revenue,1KF08,Gosforth Civic Hall,713.63 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6028351,Revenue,1KF08,Gosforth Civic Hall,713.63 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6057740,Revenue,1KF08,Gosforth Civic Hall,826.98 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6196143,Revenue,1KF07,Banqueting Suite,915.06 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6196288,Revenue,1KF07,Banqueting Suite,"1,750.08 "
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6219405,Revenue,1KF07,Banqueting Suite,433.20 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6221038,Revenue,1KF08,Gosforth Civic Hall,780.53 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6221040,Revenue,1KF08,Gosforth Civic Hall,782.41 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,30/05/2014,HALLGARTEN DRUITT WINES,6251765,Revenue,1KF07,Banqueting Suite,"4,144.42 "
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,09/05/2014,HALLGARTEN DRUITT WINES,6196211,Revenue,1KF07,Banqueting Suite,"1,896.13 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HAMPTON COURT CARE HOME,6231017,Revenue,1MG20,Ind Res Care Elderly,-495.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HAMPTON COURT CARE HOME,6231017,Revenue,1MG20,Ind Res Care Elderly,"1,736.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,02/05/2014,HANDICARE,6227240,Capital,2N101,Capital Grants,"3,070.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,19/05/2014,HANDICARE,6229029,Capital,2N101,Capital Grants,"4,135.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,19/05/2014,HANDICARE,6241442,Capital,2N101,Capital Grants,"1,780.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/05/2014,HANDICARE,6233720,Capital,2N101,Capital Grants,"1,490.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6233759,Capital,2N101,Capital Grants,"1,680.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,28/05/2014,HANDICARE,6253696,Capital,2N101,Capital Grants,"1,890.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,28/05/2014,HANDICARE,6253907,Capital,2N101,Capital Grants,"2,016.40 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,28/05/2014,HANDICARE,6253908,Capital,2N101,Capital Grants,"1,260.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,28/05/2014,HANDICARE,6253909,Capital,2N101,Capital Grants,"1,260.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,28/05/2014,HANDICARE,6253910,Capital,2N101,Capital Grants,"2,050.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6233745,Capital,2N101,Capital Grants,"3,530.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6233758,Capital,2N101,Capital Grants,"3,350.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6239860,Capital,2N101,Capital Grants,"1,500.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6239862,Capital,2N101,Capital Grants,"2,930.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,14/05/2014,HANDICARE,6239863,Capital,2N101,Capital Grants,"1,260.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,22/05/2014,HANDICARE,6242366,Capital,2N101,Capital Grants,"2,054.96 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,01/05/2014,HANDICARE,6227241,Capital,2N101,Capital Grants,"3,485.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,01/05/2014,HANDICARE,6227242,Capital,2N101,Capital Grants,"3,680.00 "
Environment & Regeneration,E&R Fairer Housing             ,Capital Expenditure,01/05/2014,HANDICARE,6227243,Capital,2N101,Capital Grants,"3,610.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Internal Recharges,23/05/2014,HANDS UP,6247438,Revenue,1FT40,Communications Support,-20.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,23/05/2014,HANDS UP,6247438,Revenue,1EA15,Newcastle City Learning,58.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,23/05/2014,HANDS UP,6247438,Revenue,1FT40,Communications Support,221.60 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Support Services,23/05/2014,HANDS UP,6247438,Revenue,1EA15,Newcastle City Learning,20.00 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,30/05/2014,HANLON COMPUTER SYSTEMS LTD,6256060,Revenue,1FN15,NE Youth Employment Programme,"7,490.00 "
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,23/05/2014,HARDSCAPE,6248742,Capital,2DP02,Devt Capital CC,790.00 
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,28/05/2014,HARDSCAPE,6253736,Capital,2DP02,Devt Capital CC,"8,610.97 "
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,27/05/2014,HARDSCAPE,6244855,Capital,2DP02,Devt Capital CC,"12,862.94 "
Environment & Regeneration,NS: Asset Man              ,Capital Expenditure,06/05/2014,HARPER SIGNS LTD,6230301,Capital,2FT14,Property Services,775.00 
Environment & Regeneration,NS: Asset Man              ,Premises,23/05/2014,HARRISON THOMPSON & CO LTD,6248865,Revenue,1VH22,Temporary Accommodation Prem,"2,650.78 "
Children's Services,Carefirst - Independant Foster payments,Third Party Payments,07/05/2014,HARROW COUNCIL,6232146,Revenue,1MC22,IND Sector Foster Carer Costs,"2,196.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HARTFORD COURT,6230968,Revenue,1MG20,Ind Res Care Elderly,"-1,137.44 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HARTFORD COURT,6230968,Revenue,1MG20,Ind Res Care Elderly,"3,770.64 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HARTON GRANGE,6230964,Revenue,1MG20,Ind Res Care Elderly,-848.08 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HARTON GRANGE,6230964,Revenue,1MG20,Ind Res Care Elderly,"1,815.76 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",06/05/2014,HARWOOD COURT,6230908,Revenue,1MG20,Ind Res Care Elderly,-619.76 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,06/05/2014,HARWOOD COURT,6230908,Revenue,1MG20,Ind Res Care Elderly,"1,842.60 "
Chief Executive's,CD - Markets                     ,Supplies & Services,21/05/2014,HATTON TRAFFIC MANAGEMENT LTD,6237600,Revenue,1DZQ1,Quayside Market,840.00 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/05/2014,HAVEN (TYNESIDE) LTD,6241729,Revenue,1MX50,SP Block Gross,"10,938.10 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",20/05/2014,HAVEN DENE RESIDENTIAL HOME,6244976,Revenue,1MG20,Ind Res Care Elderly,-503.15 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,HAVEN DENE RESIDENTIAL HOME,6244976,Revenue,1MG20,Ind Res Care Elderly,"1,885.32 "
HRA,HRA Furniture              ,Capital Expenditure,02/05/2014,HAWDON CONTRACT SERVICES LTD,6224420,Capital,2HE01,Capital Citywide,588.00 
HRA,HRA Furniture              ,Capital Expenditure,02/05/2014,HAWDON CONTRACT SERVICES LTD,6229478,Capital,2HE01,Capital Citywide,"26,188.16 "
HRA,HRA Furniture              ,Capital Expenditure,02/05/2014,HAWDON CONTRACT SERVICES LTD,6229494,Capital,2HE01,Capital Citywide,512.50 
HRA,HRA Furniture              ,Capital Expenditure,02/05/2014,HAWDON CONTRACT SERVICES LTD,6229495,Capital,2HE01,Capital Citywide,"1,641.25 "
HRA,HRA Furniture              ,Capital Expenditure,07/05/2014,HAWDON CONTRACT SERVICES LTD,6212234,Capital,2HE01,Capital Citywide,420.00 
HRA,HRA Furniture              ,Capital Expenditure,07/05/2014,HAWDON CONTRACT SERVICES LTD,6212235,Capital,2HE01,Capital Citywide,"1,065.00 "
HRA,HRA Furniture              ,Capital Expenditure,07/05/2014,HAWDON CONTRACT SERVICES LTD,6212236,Capital,2HE01,Capital Citywide,522.00 
HRA,HRA Furniture              ,Capital Expenditure,07/05/2014,HAWDON CONTRACT SERVICES LTD,6212237,Capital,2HE01,Capital Citywide,273.00 
HRA,HRA Furniture              ,Capital Expenditure,08/05/2014,HAWDON CONTRACT SERVICES LTD,6231373,Capital,2HE01,Capital Citywide,"11,685.00 "
HRA,HRA Furniture              ,Capital Expenditure,08/05/2014,HAWDON CONTRACT SERVICES LTD,6233880,Capital,2HE01,Capital Citywide,"13,666.65 "
HRA,HRA Furniture              ,Capital Expenditure,08/05/2014,HAWDON CONTRACT SERVICES LTD,6233881,Capital,2HE01,Capital Citywide,330.00 
HRA,HRA Furniture              ,Capital Expenditure,08/05/2014,HAWDON CONTRACT SERVICES LTD,6233900,Capital,2HE01,Capital Citywide,558.00 
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238776,Capital,2HE01,Capital Citywide,"5,200.00 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238751,Capital,2HE01,Capital Citywide,"1,883.55 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238752,Capital,2HE01,Capital Citywide,"3,983.30 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238753,Capital,2HE01,Capital Citywide,"1,262.95 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238756,Capital,2HE01,Capital Citywide,432.00 
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238769,Capital,2HE01,Capital Citywide,"8,114.86 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238770,Capital,2HE01,Capital Citywide,"7,252.55 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238771,Capital,2HE01,Capital Citywide,"3,438.50 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238772,Capital,2HE01,Capital Citywide,381.00 
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238773,Capital,2HE01,Capital Citywide,"1,179.80 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238774,Capital,2HE01,Capital Citywide,"1,570.00 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238775,Capital,2HE01,Capital Citywide,"1,200.00 "
HRA,HRA Furniture              ,Capital Expenditure,13/05/2014,HAWDON CONTRACT SERVICES LTD,6238776,Capital,2HE01,Capital Citywide,"3,820.00 "
HRA,HRA Furniture              ,Capital Expenditure,29/05/2014,HAWDON CONTRACT SERVICES LTD,6255407,Capital,2HE01,Capital Citywide,952.20 
HRA,HRA Furniture              ,Capital Expenditure,29/05/2014,HAWDON CONTRACT SERVICES LTD,6255408,Capital,2HE01,Capital Citywide,"11,585.00 "
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6251875,Capital,2HE01,Capital Citywide,504.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256338,Capital,2HE01,Capital Citywide,330.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256339,Capital,2HE01,Capital Citywide,495.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256340,Capital,2HE01,Capital Citywide,"1,008.00 "
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256341,Capital,2HE01,Capital Citywide,522.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256334,Capital,2HE01,Capital Citywide,330.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256335,Capital,2HE01,Capital Citywide,990.00 
HRA,HRA Furniture              ,Capital Expenditure,30/05/2014,HAWDON CONTRACT SERVICES LTD,6256336,Capital,2HE01,Capital Citywide,"1,320.00 "
HRA,HRA Furniture              ,Capital Expenditure,19/05/2014,HAWDON CONTRACT SERVICES LTD,6212279,Capital,2HE01,Capital Citywide,"4,126.20 "
