Wakefield Council Purchase Card Spend for Quarter 1st October 2017 to 31st December 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TENPIN,Holidays & Outings,Revenue,160971,744,10/11/2017,2.92,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,TENPIN,Holidays & Outings,Revenue,160971,862,10/11/2017,3.62,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,THE VELVET COASTER,Holidays & Outings,Revenue,160971,455,10/11/2017,34.36,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WAKEFIELD THEATRE ROYAL,Holidays & Outings,Revenue,160977,150,08/12/2017,161.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WAKEFIELD THEATRE ROYAL,Holidays & Outings,Revenue,160971,428,10/11/2017,17.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WAKEFIELD THEATRE ROYAL,Holidays & Outings,Revenue,160971,538,10/11/2017,17.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WAKEFIELD THEATRE ROYAL,Holidays & Outings,Revenue,160971,539,10/11/2017,17.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WAKEFIELD THEATRE ROYAL,Holidays & Outings,Revenue,160971,542,10/11/2017,17.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WENTWORTH GARDEN CENTRE,Holidays & Outings,Revenue,160962,118,05/10/2017,2.50,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WICKED GIGGLES,Holidays & Outings,Revenue,160974,12,21/11/2017,-7.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WIGFIELD FARM,Holidays & Outings,Revenue,160966,219,18/10/2017,7.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WIGFIELD FARM,Holidays & Outings,Revenue,160962,101,05/10/2017,4.16,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WIGFIELD FARM,Holidays & Outings,Revenue,160962,98,05/10/2017,4.58,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WILKO RETAIL LIMITED,Holidays & Outings,Revenue,160971,423,10/11/2017,1.30,Nil,HOUSEHOLD APPLIANCE STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,WINTER SEAM,Holidays & Outings,Revenue,160971,743,10/11/2017,9.29,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,YUMMY YORKSHIRE LTD,Holidays & Outings,Revenue,160976,300,04/12/2017,18.20,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Hospitality,Revenue,160980,777,02/01/2018,73.95,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Hospitality,Revenue,160970,10,02/11/2017,8.60,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,M,Environmental and Regulatory Services,ASDA,Hospitality,Revenue,160977,559,08/12/2017,11.89,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRACKENBOROUGH LIMITED,Hospitality,Revenue,160975,206,29/11/2017,25.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CEDAR COURT WAKEFIELD,Hospitality,Revenue,160980,1640,02/01/2018,121.60,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CREATE WAKEFIELD C.I.C ,Hospitality,Revenue,160962,43,05/10/2017,3.58,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CREATE WAKEFIELD C.I.C ,Hospitality,Revenue,160962,16,05/10/2017,3.75,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CREATE WAKEFIELD C.I.C ,Hospitality,Revenue,160975,349,29/11/2017,3.75,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CREATE WAKEFIELD C.I.C ,Hospitality,Revenue,160975,69,29/11/2017,5.50,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,CREATE WAKEFIELD C.I.C ,Hospitality,Revenue,160977,558,08/12/2017,5.62,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HILTON,Hospitality,Revenue,160977,71,08/12/2017,25.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HILTON,Hospitality,Revenue,160977,45,08/12/2017,125.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HILTON,Hospitality,Revenue,160977,46,08/12/2017,564.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,HILTON,Hospitality,Revenue,160962,360,05/10/2017,1450.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,PREMIER INN,Hospitality,Revenue,160974,23,21/11/2017,165.79,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,PREMIER INN,Hospitality,Revenue,160974,37,21/11/2017,249.13,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Hospitality,Revenue,160976,44,04/12/2017,86.99,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PREMIER STORES,Hospitality,Revenue,160971,301,10/11/2017,20.82,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,PREMIER STORES,Hospitality,Revenue,160971,481,10/11/2017,25.87,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,SAINSBURYS,Hospitality,Revenue,160978,495,14/12/2017,11.90,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,SAINSBURYS,Hospitality,Revenue,160978,254,14/12/2017,8.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,BUSINESS,A,Net (Surplus) / Deficit of Trading Operations,TESCO,Hospitality,Revenue,160966,273,18/10/2017,15.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,THE OLD SWAN HOTEL,Hospitality,Revenue,160972,132,15/11/2017,108.33,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,N,Planning Services,TRAINLINE,Hospitality,Revenue,160973,34,17/11/2017,12.70,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,CARE FUNDRAISING SUPPLIES,Items For Resale,Revenue,160969,221,31/10/2017,192.60,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,CARRIER BAG SHOP,Items For Resale,Revenue,160975,324,29/11/2017,102.00,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,COFFEE SUPPLIES DIRECT,Items For Resale,Revenue,160974,93,21/11/2017,12.70,Nil,VARIETY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,COFFEE SUPPLIES DIRECT,Items For Resale,Revenue,160974,94,21/11/2017,88.85,Nil,VARIETY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,COFFEE SUPPLIES DIRECT,Items For Resale,Revenue,160976,157,04/12/2017,88.85,Nil,VARIETY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,EFOAM,Items For Resale,Revenue,160966,359,18/10/2017,42.47,Nil,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,HALF MOON BAY,Items For Resale,Revenue,160969,224,31/10/2017,89.33,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,HALF MOON BAY,Items For Resale,Revenue,160969,35,31/10/2017,156.35,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,REGENCULT,L,Cultural and Related Services,PAPER STONE,Items For Resale,Revenue,160975,123,29/11/2017,52.67,Nil,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Kitchen Equipment,Revenue,160976,34,04/12/2017,5.82,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Kitchen Equipment,Revenue,160976,39,04/12/2017,2.92,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Kitchen Equipment,Revenue,160962,316,05/10/2017,4.86,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,B & Q,Kitchen Equipment,Revenue,160966,372,18/10/2017,16.67,Nil,BUILDING MATERIALS LUMBER STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,172,02/01/2018,8.33,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,173,02/01/2018,127.07,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160962,60,05/10/2017,163.32,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,259,02/01/2018,552.43,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160974,46,21/11/2017,124.17,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,174,02/01/2018,8.33,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,171,02/01/2018,108.32,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160966,182,18/10/2017,149.99,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160980,12,02/01/2018,200.00,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160978,38,14/12/2017,28.05,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160978,68,14/12/2017,40.78,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160978,67,14/12/2017,42.43,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160978,33,14/12/2017,103.28,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160975,101,29/11/2017,193.08,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160966,38,18/10/2017,131.55,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ARGOS,Leaving Care Grants,Revenue,160966,37,18/10/2017,141.66,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160975,191,29/11/2017,36.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160975,190,29/11/2017,43.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160974,61,21/11/2017,102.42,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160966,281,18/10/2017,29.17,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160966,26,18/10/2017,41.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160966,17,18/10/2017,17.92,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160975,189,29/11/2017,53.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ASDA,Leaving Care Grants,Revenue,160980,48,02/01/2018,5.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160962,59,05/10/2017,89.35,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160980,223,02/01/2018,27.48,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160968,74,25/10/2017,42.47,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160974,62,21/11/2017,73.37,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160980,739,02/01/2018,81.37,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160980,326,02/01/2018,14.99,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160975,145,29/11/2017,106.67,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160975,120,29/11/2017,10.82,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,B & M RETAIL LTD,Leaving Care Grants,Revenue,160975,102,29/11/2017,131.11,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BEDS PLUS LTD,Leaving Care Grants,Revenue,160974,58,21/11/2017,89.00,Nil,EQUIP FURNITURE HOME FURNSHNGS STRS (EXCPT APPL),GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160966,96,18/10/2017,15.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160975,64,29/11/2017,20.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160980,253,02/01/2018,25.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160966,95,18/10/2017,35.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160978,36,14/12/2017,15.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160978,35,14/12/2017,50.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160978,61,14/12/2017,115.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,BRITISH HEART FOUNDATION,Leaving Care Grants,Revenue,160978,60,14/12/2017,155.00,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CARPET BAGGER,Leaving Care Grants,Revenue,160980,11,02/01/2018,390.00,Nil,FLOOR COVERING STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CASH CONVERTERS,Leaving Care Grants,Revenue,160975,63,29/11/2017,89.99,Nil,PAWN SHOPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CASH CONVERTERS,Leaving Care Grants,Revenue,160975,30,29/11/2017,39.99,Nil,PAWN SHOPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,COOPER HOUSE ,Leaving Care Grants,Revenue,160967,40,19/10/2017,300.00,Nil,COLLEGES UNIV PRO SCHOOLS JUNIOR COLLEGES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160975,221,29/11/2017,134.73,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160971,1130,10/11/2017,274.98,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160966,238,18/10/2017,9.99,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160975,220,29/11/2017,137.48,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160966,45,18/10/2017,141.66,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160971,123,10/11/2017,174.99,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160966,47,18/10/2017,395.81,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160975,100,29/11/2017,528.32,Nil,ELECTRONIC SALES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,CURRYS,Leaving Care Grants,Revenue,160966,49,18/10/2017,11.66,Nil,ELECTRONIC SALES,GPC,Not Yet Available
