Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC161100944,11/20/2016,DEPARTMENT STORES,MEX,General Retail and Wholesale,613.98,LIVERPOOL LINDAVISTA
FCOGPC161100945,11/20/2016,ELECTRONIC SALES,EGY,General Retail and Wholesale,730.93,B. TECH
FCOGPC161100946,11/20/2016,ELECTRONIC SALES,ARE,General Retail and Wholesale,821.56,BRIGHT APOLLO ELECTRON
FCOGPC161100947,11/20/2016,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",GBR,Cleaning Services and Supplies,858.84,PAYPAL  ECOENVIRONM
FCOGPC161100948,11/20/2016,"ARCHITECTURAL, ENGINEERING, AND SURVEYING SERVICES",JOR,Professional Services,1115.4,ENGINEERING DIMENSION
FCOGPC161100949,11/20/2016,FAMILY CLOTHING STORES,KWT,General Retail and Wholesale,1239.15,DIAMOND CORNER EST
FCOGPC161100950,11/21/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",DEU,Professional Services,500,WECONECT GLOBAL LEADE
FCOGPC161100951,11/21/2016,FLORISTS,ISR,Estate and garden Services,500.38,FLOWER DALYA
FCOGPC161100952,11/21/2016,FAMILY CLOTHING STORES,ISR,General Retail and Wholesale,501.23,NAUTIKA MALHA
FCOGPC161100953,11/21/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,JOR,Building Materials,502.18,AL MASADER ALHADETHA
FCOGPC161100954,11/21/2016,TRAVEL,GBR,Airline,526.57,AIRLINE
FCOGPC161100955,11/21/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",ITA,Clubs/Associations/Organisations,529.27,LIPU LEGA ITALIANA 625
FCOGPC161100956,11/21/2016,"BUILDING MATERIALS, LUMBER STORES",BRA,Building Materials,530.85,PAGSEGUROUOL PRIMEPISC
FCOGPC161100957,11/21/2016,"BUILDING MATERIALS, LUMBER STORES",BRA,Building Materials,546.75,CASA ELETROFERRAGEM JK
FCOGPC161100958,11/21/2016,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,TUR,Auto rental,553.29,SELIMGUL TURIZM ARAC K
FCOGPC161100959,11/21/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",NGA,Financial Services,555.82,DAVISTHER BROKERS LIMI
FCOGPC161100960,11/21/2016,TRAVEL AGENCIES,MNG,Travel Agencies,567.98,AEROFLOT MTG NISEKH
FCOGPC161100961,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,570,DIPLOMATIC MISSION SUP
FCOGPC161100962,11/21/2016,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,576,ATOM PUBLISHING
FCOGPC161100963,11/21/2016,COMPUTER SOFTWARE STORES,ZAF,Computer Equipment & Services,586.5,CARTRIDGE HYPER
FCOGPC161100964,11/21/2016,ELECTRONIC SALES,ROM,General Retail and Wholesale,588.78,MEDIAGALAXY BUCUREST
FCOGPC161100965,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",BIH,General Retail and Wholesale,595.09,JYSK D.O.O. SARAJEVO J
FCOGPC161100966,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,596.25,DIPLOMATIC MISSION SUP
FCOGPC161100967,11/21/2016,COMPUTER SOFTWARE STORES,ISR,Computer Equipment & Services,609.43,ALFA .A COMPUTERS LTD
FCOGPC161100968,11/21/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,611.99,GAME DISCOUNT WORLD (N
FCOGPC161100969,11/21/2016,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,UKR,Automotive Fuel,613.23,WINNER AUTOMOTIVE
FCOGPC161100970,11/21/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,625.86,B S B
FCOGPC161100971,11/21/2016,HOUSEHOLD APPLIANCE STORES,TUR,General Retail and Wholesale,634.44,SAFA TICARET PAZ.LTD.S
FCOGPC161100972,11/21/2016,HOUSEHOLD APPLIANCE STORES,TUR,General Retail and Wholesale,634.44,SAFA TICARET PAZ.LTD.S
FCOGPC161100973,11/21/2016,HOUSEHOLD APPLIANCE STORES,TUR,General Retail and Wholesale,634.44,SAFA TICARET PAZ.LTD.S
FCOGPC161100974,11/21/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,647.65,ACCOMMODATION PROVIDER
FCOGPC161100975,11/21/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,647.65,ACCOMMODATION PROVIDER
FCOGPC161100976,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,680.18,BELISSA HOME COLLECTIO
FCOGPC161100977,11/21/2016,"BUILDING MATERIALS, LUMBER STORES",BRA,Building Materials,689.61,CASA ELETROFERRAGEM JK
FCOGPC161100978,11/21/2016,AUTOMOTIVE SERVICE SHOPS,SRB,"Vehicles, servicing and spares",769.26,AUTOKOMERC
FCOGPC161100979,11/21/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,771.45,S & P EQUIPMENT
FCOGPC161100980,11/21/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,795.6,PERSONAL STRENGTHS (UK
FCOGPC161100981,11/21/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,IND,General Retail and Wholesale,823.95,SRI MADHURAMBAL AGENCI
FCOGPC161100982,11/21/2016,"GROCERY STORES, SUPERMARKETS",ZWE,General Retail and Wholesale,829.57,BON MARCHE BELGRAVIA
FCOGPC161100983,11/21/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,832.92,SMITH SYSTEM D.I.I. IN
FCOGPC161100984,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,842,DIPLOMATIC MISSION SUP
FCOGPC161100985,11/21/2016,TRAVEL,SAU,Airline,860,AIRLINE
FCOGPC161100986,11/21/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,872.97,BELISSA HOME COLLECTIO
FCOGPC161100987,11/21/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,882.11,COMUNE DI ROMA
FCOGPC161100988,11/21/2016,CATERERS,GBR,Catering and Catering Supplies,888.68,BARTLETT MITCHELL LTD
FCOGPC161100989,11/21/2016,ELECTRICAL PARTS AND EQUIPMENT,JOR,Building Materials,906.05,PETRA ENGINEERING INDU
FCOGPC161100990,11/21/2016,"EATING PLACES, RESTAURANTS",IRL,Restuarants and Bars,913.79,BRAMBLES
FCOGPC161100991,11/21/2016,HOUSEHOLD APPLIANCE STORES,LTU,General Retail and Wholesale,926.21,DOMUS LUMINA
FCOGPC161100992,11/21/2016,TRAVEL AGENCIES,BGR,Travel Agencies,931.36,AMADVICE TRAVEL
FCOGPC161100993,11/21/2016,HOUSEHOLD APPLIANCE STORES,GRC,General Retail and Wholesale,945.47,KAFKAS ATHINAS
FCOGPC161100994,11/21/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",IND,"Vehicles, servicing and spares",959.8,POPULAR AUTOWORKS PVT
FCOGPC161100995,11/21/2016,MISCELLANEOUS GENERAL MERCHANDISE,NGA,General Retail and Wholesale,974.07,SIMCARE NIG LTD
FCOGPC161100996,11/21/2016,TRAVEL AGENCIES,ISR,Travel Agencies,988.99,STIBAN TRAVEL
FCOGPC161100997,11/21/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,996.27,ALPHA INT TUNISIE ____
FCOGPC161100998,11/21/2016,FAMILY CLOTHING STORES,RWA,General Retail and Wholesale,1006.65,RD TECH
FCOGPC161100999,11/21/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,1027.38,SERVEST SECURITY SERVI
FCOGPC161101000,11/21/2016,HOTELS/MOTELS/RESORTS ,POL,Hotels,1032.9,ACCOMMODATION PROVIDER
FCOGPC161101001,11/21/2016,ADVERTISING SERVICES,ISR,Print and advertising,1063.4,STICKI
FCOGPC161101002,11/21/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,1086.58,ALPHA INT TUNISIE ____
FCOGPC161101003,11/21/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,GBR,"Office Stationery, equipment and supplies",1095.24,CARTRIDGE SAVE
FCOGPC161101004,11/21/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",JOR,Utilities and Non Automotive Fuel,1105.31,SUHAIL ABU GHAZALEH &
FCOGPC161101005,11/21/2016,ELECTRONIC SALES,EGY,General Retail and Wholesale,1131.2,B. TECH
FCOGPC161101006,11/21/2016,"PIECE GOODS,NOTIONS,AND OTHER DRY GOODS",USA,Miscellaneous Industrial/Commercial Supplies,1141.49,SCHWEITZER LINEN 2
FCOGPC161101007,11/21/2016,COMPUTER SOFTWARE STORES,ISR,Computer Equipment & Services,1148.51,ALFA .A COMPUTERS LTD
FCOGPC161101008,11/21/2016,MEN'S AND WOMEN'S CLOTHING STORES,VNM,General Retail and Wholesale,1154.55,LA DOLCE VITA
FCOGPC161101009,11/21/2016,COMPUTER SOFTWARE STORES,ZAF,Computer Equipment & Services,1169.71,CARTRIDGE HYPER
FCOGPC161101010,11/21/2016,ELECTRICAL PARTS AND EQUIPMENT,JOR,Building Materials,1171.62,ZUHAIR ABU GHAZALEH CO
FCOGPC161101011,11/21/2016,ELECTRICAL PARTS AND EQUIPMENT,JOR,Building Materials,1171.62,ZUHAIR ABU GHAZALEH CO
FCOGPC161101012,11/21/2016,ELECTRICAL PARTS AND EQUIPMENT,JOR,Building Materials,1171.62,ZUHAIR ABU GHAZALEH CO
FCOGPC161101013,11/21/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,1249.06,COMUNE DI ROMA
FCOGPC161101014,11/21/2016,WHOLESALE CLUBS,NGA,General Retail and Wholesale,1280.31,COOLING CONCEPT LIMITE
FCOGPC161101015,11/21/2016,CUSTOMER FINANCIAL INST - MERCHANDISE & SERVICES,ISL,Cash,1307.08,CASH-SKOTSILFUR      L
FCOGPC161101016,11/21/2016,ELECTRICAL PARTS AND EQUIPMENT,JOR,Building Materials,1360.55,ZUHAIR ABU GHAZALEH CO
FCOGPC161101017,11/21/2016,"SANITATION, POLISHING & SPECIALITY CLEANING PREP",NGA,Cleaning Services and Supplies,1395.45,GIMS MASTERS CONCEPT &
FCOGPC161101018,11/21/2016,CRYSTAL AND GLASSWARE STORES,GBR,General Retail and Wholesale,1468.62,GREATDALE LTD
FCOGPC161101019,11/21/2016,HOTELS/MOTELS/RESORTS ,TTO,Hotels,1631.54,ACCOMMODATION PROVIDER
FCOGPC161101020,11/21/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),MOZ,Professional Services,1816.64,"EMPREENDIMENTOS ML, LD"
FCOGPC161101021,11/21/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Miscellaneous Industrial/Commercial Supplies,2004.59,NEW MEDIA
FCOGPC161101022,11/21/2016,TRAVEL,GBR,Airline,2044.71,AIRLINE
FCOGPC161101023,11/21/2016,TRAVEL,GBR,Airline,2044.71,AIRLINE
FCOGPC161101024,11/22/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,511.83,NEWMUTHAIGA GREENGROCE
FCOGPC161101025,11/22/2016,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,CYP,Automotive Fuel,513.39,PETROLINA (HOLDINGS) P
FCOGPC161101026,11/22/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",ALB,"Vehicles, servicing and spares",518.16,KASTRIOTI MOTORS
FCOGPC161101027,11/22/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZMB,General Retail and Wholesale,522.76,FEDEX
FCOGPC161101028,11/22/2016,"FREEZER, LOCKER MEAT PROVISIONERS",USA,General Retail and Wholesale,556.23,MIDTOWN CATCH
FCOGPC161101029,11/22/2016,TRAVEL AGENCIES,NPL,Travel Agencies,566.28,SHIKHAR NEPAL TRAVELS
FCOGPC161101030,11/22/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,570.78,SERVEST SECURITY SERVI
FCOGPC161101031,11/22/2016,"BUILDING MATERIALS, LUMBER STORES",ISR,Building Materials,577.08,YAKOV VBANAV SEIVOT VE
FCOGPC161101032,11/22/2016,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",IRL,Leisure Activities,580.78,HIBERNIAN HEALTHCARE L
FCOGPC161101033,11/22/2016,HOTELS/MOTELS/RESORTS ,BIH,Hotels,584.67,ACCOMMODATION PROVIDER
FCOGPC161101034,11/22/2016,VARIETY STORES,KEN,General Retail and Wholesale,585.59,TILE  AND CARPE
FCOGPC161101035,11/22/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ZWE,General Retail and Wholesale,590.1,ASSOCIATED NEWSPAPARES
FCOGPC161101036,11/22/2016,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,GBR,"Office Stationery, equipment and supplies",613.32,XEROX UK LTD
FCOGPC161101037,11/22/2016,HOTELS/MOTELS/RESORTS ,CHN,Hotels,617.88,ACCOMMODATION PROVIDER
FCOGPC161101038,11/22/2016,ELECTRICAL PARTS AND EQUIPMENT,MAR,Building Materials,625.71,ELECTRACTIF
FCOGPC161101039,11/22/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",CAN,Clubs/Associations/Organisations,654.24,THE CANADIAN COUNCIL F
FCOGPC161101040,11/22/2016,HOTELS/MOTELS/RESORTS ,MKD,Hotels,655.44,ACCOMMODATION PROVIDER
FCOGPC161101041,11/22/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,661.18,SORAS ASSURANCES
FCOGPC161101042,11/22/2016,HOME SUPPLY WAREHOUSE STORES,TUR,General Retail and Wholesale,665.07,DUSAL KABIN SIS.PVC.AL
FCOGPC161101043,11/22/2016,"EATING PLACES, RESTAURANTS",RUS,Restuarants and Bars,668.46,CAFE ZAVOD
FCOGPC161101044,11/22/2016,PHOTOGRAPHIC STUDIOS,KEN,Print and advertising,673.14,AFRI COLOUR LAB
FCOGPC161101045,11/22/2016,TRAVEL AGENCIES,GBR,Travel Agencies,685,TRANSPORT 2
FCOGPC161101046,11/22/2016,TRAVEL AGENCIES,BWA,Travel Agencies,685.68,AT & T TRAVEL
FCOGPC161101047,11/22/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,686.56,BAYRAMPASA  MAG VE MUS
FCOGPC161101048,11/22/2016,HOTELS/MOTELS/RESORTS ,MKD,Hotels,690.61,ACCOMMODATION PROVIDER
FCOGPC161101049,11/22/2016,CATERERS,ISR,Catering and Catering Supplies,695.46,METOKA HOLON
FCOGPC161101050,11/22/2016,MISCELLANEOUS GENERAL MERCHANDISE,TUR,General Retail and Wholesale,698.39,KAR-EL INSAAT
FCOGPC161101051,11/22/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",TUN,Computer Equipment & Services,701.85,STE GALAXY DISTRIBUTIO
FCOGPC161101052,11/22/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",MYS,Miscellaneous Industrial/Commercial Supplies,725.3,FEDERAL RENTAL SERVICE
FCOGPC161101053,11/22/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,IND,"Office Stationery, equipment and supplies",731.17,PURPLE PAPER PRODUCTS
FCOGPC161101054,11/22/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,SAU,Telecommunication Services,738.48,ETIHAD ETISALAT MOBILY
FCOGPC161101055,11/22/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",DEU,General Retail and Wholesale,746.08,WEINGUT HÖFFLIN
FCOGPC161101056,11/22/2016,HOTELS/MOTELS/RESORTS ,AUT,Hotels,773.5,ACCOMMODATION PROVIDER
FCOGPC161101057,11/22/2016,BOOK STORES,GBR,Books and Periodicals,774.07,BRITISH LIBRARY-FINANC
FCOGPC161101058,11/22/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,786.19,SERVEST SECURITY SERVI
FCOGPC161101059,11/22/2016,MISCELLANEOUS GENERAL MERCHANDISE,JPN,General Retail and Wholesale,790.72,ROPPONGI HILLS
FCOGPC161101060,11/22/2016,BOOK STORES,LUX,Books and Periodicals,795,AMAZON UK MARKETPLACE
FCOGPC161101061,11/22/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",MEX,General Retail and Wholesale,810.2,SARA DURAND MANDALAS
FCOGPC161101062,11/22/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",MEX,General Retail and Wholesale,810.2,SARA DURAND MANDALAS
FCOGPC161101063,11/22/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,826.47,SORAS ASSURANCES
FCOGPC161101064,11/22/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",QAT,"Vehicles, servicing and spares",831.67,AL FARDAN PREMIER MOTO
FCOGPC161101065,11/22/2016,HOTELS/MOTELS/RESORTS ,TTO,Hotels,845.02,ACCOMMODATION PROVIDER
FCOGPC161101066,11/22/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,855.36,ELECTRO CARE SERVICE
FCOGPC161101067,11/22/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,877.16,NDUMAK NIGERIA LIMITED
FCOGPC161101068,11/22/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",MEX,General Retail and Wholesale,883.46,SARA DURAND MANDALAS
FCOGPC161101069,11/22/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",MEX,General Retail and Wholesale,883.46,SARA DURAND MANDALAS
FCOGPC161101070,11/22/2016,DEPARTMENT STORES,QAT,General Retail and Wholesale,887.27,IKEA
FCOGPC161101071,11/22/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,896.6,FINA 30101 ZAGREB
FCOGPC161101072,11/22/2016,HOTELS/MOTELS/RESORTS ,BIH,Hotels,901.91,ACCOMMODATION PROVIDER
FCOGPC161101073,11/22/2016,"BOOKS,PERIODICALS AND NEWSPAPERS",GBR,Books and Periodicals,931.06,CRONER CCH PRODUCT
FCOGPC161101074,11/22/2016,"ALTERATIONS, MENDING, SEAMSTRESSES, TAILORS",BGD,General Retail and Wholesale,961.77,CHOYONIKA TAILORS
FCOGPC161101075,11/22/2016,AUTOMOTIVE SERVICE SHOPS,AUS,"Vehicles, servicing and spares",962.44,MOTORSERVE PTY LTD
FCOGPC161101076,11/22/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),ZWE,Professional Services,970.27,WATERWRIGHT IRRIGATION
FCOGPC161101077,11/22/2016,TRAVEL AGENCIES,GBR,Travel Agencies,973.92,VIRGIN HOLIDAYS LTD (0
FCOGPC161101078,11/22/2016,TRAVEL AGENCIES,GBR,Travel Agencies,973.92,VIRGIN HOLIDAYS LTD (0
FCOGPC161101079,11/22/2016,TRAVEL AGENCIES,GBR,Travel Agencies,973.92,VIRGIN HOLIDAYS LTD (0
FCOGPC161101080,11/22/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,1032.63,BAYRAMPASA  MAG VE MUS
FCOGPC161101081,11/22/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,1033.09,ASCINCDBAAU
FCOGPC161101082,11/22/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,USA,Training and Educational,1033.09,ASCINCDBAAU
FCOGPC161101083,11/22/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,ISL,Telecommunication Services,1059.23,VODAFONE SK TUVOGI
FCOGPC161101084,11/22/2016,POSTAL SERVICES-GOVERNMENT ONLY,FIN,Mail and Courier Services,1059.42,POSTI  OY
FCOGPC161101085,11/22/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,NLD,"Office Stationery, equipment and supplies",1065.22,WWW.VIKING.DE/
FCOGPC161101086,11/22/2016,HOTELS/MOTELS/RESORTS ,MKD,Hotels,1084.43,ACCOMMODATION PROVIDER
FCOGPC161101087,11/22/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",KEN,Personal Services,1086.83,G4S SECURITY SE
FCOGPC161101088,11/22/2016,COMPUTER SOFTWARE STORES,ZAF,Computer Equipment & Services,1169.71,CARTRIDGE HYPER
FCOGPC161101089,11/22/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),ZAF,Professional Services,1196.79,PAYFAST NELIS STRYDO
FCOGPC161101090,11/22/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,1241.83,ACCOMMODATION PROVIDER
FCOGPC161101091,11/22/2016,"EATING PLACES, RESTAURANTS",RUS,Restuarants and Bars,1273.02,DNK KAFE
FCOGPC161101092,11/22/2016,LIMOUSINES AND TAXICABS,IRL,Travel - Air/Rail/Road,1342.02,NRC
FCOGPC161101093,11/22/2016,DUTY FREE STORES,DNK,General Retail and Wholesale,1445.63,PETER JUSTESEN COMPANY
FCOGPC161101094,11/22/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",KEN,Personal Services,1449.1,G4S SECURITY SE
FCOGPC161101095,11/22/2016,DUTY FREE STORES,GBR,General Retail and Wholesale,1451.19,WWW.I-D-S.COM
FCOGPC161101096,11/22/2016,"GROCERY STORES, SUPERMARKETS",PAK,General Retail and Wholesale,1474.4,NEW QUE BEE STORE
FCOGPC161101097,11/22/2016,"EATING PLACES, RESTAURANTS",USA,Restuarants and Bars,1487.65,MJC CATERING
FCOGPC161101098,11/23/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",TUR,Computer Equipment & Services,500.51,BISMAK BURO MAKINA
FCOGPC161101099,11/23/2016,REAL ESTATE AGENTS AND MANAGERS-RENTALS,BRA,Uncategorised,507.03,OLYMPIA RESIDENCE GREE
FCOGPC161101100,11/23/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,FRA,General Retail and Wholesale,511.17,BERNARD FRANCE
FCOGPC161101101,11/23/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,512,RICS SUBS UK CYBS
FCOGPC161101102,11/23/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,512,RICS SUBS UK CYBS
FCOGPC161101103,11/23/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,515,YELLOW DOOR PORTADOWN
FCOGPC161101104,11/23/2016,BOOK STORES,LUX,Books and Periodicals,515.99,AMAZON UK MARKETPLACE
FCOGPC161101105,11/23/2016,"GROCERY STORES, SUPERMARKETS",TUN,General Retail and Wholesale,523,CARREFOUR
FCOGPC161101106,11/23/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,526.2,FINA 30101 ZAGREB
FCOGPC161101107,11/23/2016,EXTERMINATING AND DISINFECTING SERVICES,AUS,Cleaning Services and Supplies,531.51,RENTOKIL INITIAL PL
FCOGPC161101108,11/23/2016,TRAVEL AGENCIES,QAT,Travel Agencies,536.06,CLEOPATRA TRAVELS
FCOGPC161101109,11/23/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",VNM,General Retail and Wholesale,536.55,SHOP RUOU YEN MAI
FCOGPC161101110,11/23/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",COL,General Retail and Wholesale,546.7,MUEBLES Y ACCESORIOS
FCOGPC161101111,11/23/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,TUN,Professional Services,548.71,DOUBLECLICK
FCOGPC161101112,11/23/2016,"SCHOOLS, BUSINESS AND SECRETARIAL",GBR,Training and Educational,552,SCOTWORK UK LTD
FCOGPC161101113,11/23/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,562.63,SERVEST SECURITY SERVI
FCOGPC161101114,11/23/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,568.45,KYRGYZ CONCEPT RET
FCOGPC161101115,11/23/2016,PLUMBING AND HEATING EQUIPMENT,USA,Building Materials,571.8,ACCO ENGINEERED SYSTEM
FCOGPC161101116,11/23/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,PAK,General Retail and Wholesale,577.62,PAK SURGICAL
FCOGPC161101117,11/23/2016,TRAVEL AGENCIES,ARM,Travel Agencies,580.2,GLOBE TRAVEL CLUB SARY
FCOGPC161101118,11/23/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRA,Professional Services,597.46,PAGSEGUROUOL BRASILIAT
FCOGPC161101119,11/23/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",IND,"Vehicles, servicing and spares",602.28,CHAWALA AUTO SALES
FCOGPC161101120,11/23/2016,AUTOMOTIVE BODY REPAIR SHOPS,ZAF,"Vehicles, servicing and spares",615.45,PJ AUTO COSMETI   6846
FCOGPC161101121,11/23/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,624.86,AMAZON UK RETAIL AMAZO
FCOGPC161101122,11/23/2016,"BUYING/SHOPPING CLUBS, SERVICES",NGA,Mail Order / Direct Selling,630.35,IBECO GLOBAL LINK LTD
FCOGPC161101123,11/23/2016,POSTAL SERVICES-GOVERNMENT ONLY,FIN,Mail and Courier Services,634.14,POSTI  OY
FCOGPC161101124,11/23/2016,"GROCERY STORES, SUPERMARKETS",GHA,General Retail and Wholesale,638.64,GAME DISCOUNT WORLD
FCOGPC161101125,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,651.95,THE TRAVEL SHOP CENTER
FCOGPC161101126,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,651.95,THE TRAVEL SHOP CENTER
FCOGPC161101127,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,651.95,THE TRAVEL SHOP CENTER
FCOGPC161101128,11/23/2016,PETROLEUM AND PETROLEUM PRODUCTS,NGA,Miscellaneous Industrial/Commercial Supplies,653.09,COGAD INTEGRATED SERVI
FCOGPC161101129,11/23/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,675.94,NDUMAK NIGERIA LIMITED
FCOGPC161101130,11/23/2016,FAST FOOD RESTAURANTS,MEX,Restuarants and Bars,677.82,GARABATOS AMBERES
FCOGPC161101131,11/23/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",IND,"Vehicles, servicing and spares",698.64,CHAWALA AUTO SALES
