Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Client Contrib. - Non Res Charges,25.09.2013,3110495320,9765.09,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Payments To Independent and Voluntary Bodies,05.09.2013,2209617225,1506.60,R,APEX CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Payments To Independent and Voluntary Bodies,27.09.2013,2209679992,1908.25,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209618641,909.72,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209625711,617.12,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209625992,1136.80,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209628694,682.08,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209628698,657.72,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209629384,2046.24,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209629430,783.58,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631435,795.76,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631465,779.52,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631569,795.76,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631667,1754.32,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631765,568.72,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209678348,1047.56,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680372,1120.60,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680376,1051.82,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680385,682.08,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680392,600.88,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680395,1136.80,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680397,901.59,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680400,682.08,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,30.09.2013,2209681132,798.48,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,30.09.2013,2209681258,621.18,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209627245,714.00,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209627253,833.00,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209627291,952.00,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209631672,1147.50,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209635036,1904.00,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209635050,680.00,R,ABSOLUTE HEALTHCARE PROVIDERS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,16.09.2013,2209645602,588.95,R,ALLIED HEALTHCARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209678760,579.82,R,ANGEL TOUCH CARE AGENCY LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209616933,632.40,R,APEX CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209617059,504.00,R,APEX CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209617097,588.00,R,APEX CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658752,1564.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658785,765.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658856,1347.25,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658861,1666.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658903,3213.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658922,998.75,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658951,709.75,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658964,765.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209679966,1037.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209618842,2179.50,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,09.09.2013,2209625748,682.08,R,CARING FOR YOU LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,10.09.2013,2209629444,1295.14,R,CARING FOR YOU LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638173,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638187,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638221,569.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638433,2023.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638460,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638516,2206.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640273,832.40,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640282,629.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640543,709.75,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640561,595.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640630,735.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,13.09.2013,2209640645,824.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,23.09.2013,2209664625,837.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667606,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667636,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667662,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667718,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667732,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209667749,1156.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674190,781.22,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674214,713.22,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674281,564.86,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674899,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674924,731.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674944,739.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674960,748.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674972,748.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209674984,748.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675290,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675306,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675329,714.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675392,947.75,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675417,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675438,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675447,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675616,1547.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675623,1534.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675632,1534.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675652,1534.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675899,884.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675917,1109.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675922,1105.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675934,1062.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675941,1007.25,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675953,960.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675958,1190.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675959,841.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209675967,828.75,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676226,663.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676229,663.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676230,663.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676232,663.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676234,654.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676237,658.75,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209603686,779.12,R,IMPERIAL NURSING & EMPLOYMENT AGENC
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,04.09.2013,2209613534,799.08,R,IVORY HOMECARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604129,714.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604149,2142.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604154,2031.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604159,714.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604204,841.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604222,569.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633246,714.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633253,773.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633308,2142.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633318,1258.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633390,552.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633424,828.75,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633431,612.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209634578,501.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,17.09.2013,2209649701,714.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209610593,2900.00,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209610629,3195.87,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209610629,2049.44,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638254,2049.44,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,12.09.2013,2209638254,3015.00,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209618103,965.00,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209617923,577.24,R,MELODY CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655016,789.60,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655044,663.24,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655067,582.18,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655090,779.03,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655111,536.24,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,18.09.2013,2209655129,592.20,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Client Contrib. - Non Res Charges,26.09.2013,3110495343,3737.93,R,PERSONAL PAYMENTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,04.09.2013,2209613620,564.00,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,19.09.2013,2209657017,526.40,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,19.09.2013,2209657853,736.96,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,10.09.2013,2209631390,1736.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,11.09.2013,2209633057,1170.25,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Payments To Independent and Voluntary Bodies,19.09.2013,2209658527,592.20,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,09.09.2013,2209626237,2082.64,R,BLUEBIRD CARE SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,09.09.2013,2209626289,1041.32,R,BLUEBIRD CARE SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,OP-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,09.09.2013,2209627860,520.80,R,BLUEBIRD CARE SERVICES LTD
