 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 19
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,4304,2315,528,1787,862,664,198,462,36,426,665,10,655,382,1868,68,771,39,414,28,627,4304
 Weighted Total,5459,3126,681,2446,1115,810,305,553, 47**,506,665, 10**,655,463,2580, 85*,1000, 48*,494, 28**,627,4304
 Effective Base,3754,2115,458,1656,667,531,148,388,30,358,665,10,655,337,1721,63,587,35,346,28,627,4304
 Very well informed,2594,1485,360,1126,624,459,165,296,26,270,189,3,186,240,1205,51,548,26,265,12,174,1993
  , 48%kmu, 48%dkm, 53%abd, 46%km, 56%abd, 57%abd, 54%km, 53%abd,56%, 53%abd,28%,30%,28%, 52%u, 47%u, 59%ou, 55%aou, 54%u, 54%aou,43%,28%,46%
 , , , km, , km, km, , km, , km, , , , , , , , , , , , 
 Quite well informed,1505,904,227,678,344,263,81,127,9,118,129,4,125,143,739,26,317,16,110,8,116,1181
  , 28%hkm, 29%adh, 33%abd, 28%km, 31%ahj, 32%adh, 27%m,23%,19%,23%,19%,40%,19%, 31%su, 29%su, 30%u, 32%asu, 32%u,22%,29%,19%,27%
 , su, jkm, hjkm, , km, jkm, , , , , , , , , , , , , , , , 
 Not very well informed,422,252,60,192,101,64,37,46,7,39,23, -,23,40,206,5,93,3,41,1,21,320
 , 8%kmu, 8%km, 9%km, 8%km, 9%fkm, 8%km, 12%akm, 8%km,16%, 8%km,3%, -,4%, 9%u, 8%u,6%, 9%u,6%, 8%u,4%,3%,7%
 Not at all well informed,240,153,13,140,29,13,16,31, -,31,27, -,27,14,130,3,26,2,29,2,25,180
  , 4%cefq, 5%cef,2%, 6%abce, 3%f,2%, 5%cef, 6%cef, -, 6%cef, 4%cf, -, 4%cf,3%, 5%q,3%,3%,4%, 6%q,7%,4%,4%
 , , , , f, , , , , , , , , , , , , , , , , , 
 Not applicable,553,275,19,257,11,8,3,42,3,39,225,2,223,21,252,1,9,1,41,1,224,500
  , 10%bcef, 9%cefg, 3%ef, 10%bcef,1%,1%,1%, 8%cefg,7%, 8%cef, 34%abc,20%, 34%abcdef, 5%q, 10%npq,1%,1%,3%, 8%npq,4%, 36%ano,12%
 , gnpq, , , g, , , , , , g, defghj, , ghj, , , , , , , , pqrs, 
 Don't know,145,56,2,55,6,3,3,11,1,9,72,1,71,4,48, -,6, -,9,4,67,130
  , 3%bcef, 2%cef, *, 2%bcef,1%, *,1%, 2%cef,3%, 2%cef, 11%abc,10%, 11%abcdef,1%, 2%q, -,1%, -,2%,14%, 11%anop,3%
 , noq, , , , , , , , , , defghj, , ghj, , , , , , , , qrs, 
 WELL INFORMED,4099,2390,587,1803,968,722,246,423,35,388,318,7,311,383,1944,77,865,42,375,20,290,3174
  , 75%kmu, 76%adk, 86%abd, 74%km, 87%abd, 89%abd, 81%km, 77%km,75%, 77%km,48%,70%,47%, 83%aosu, 75%u, 90%aosu, 87%aosu, 87%u, 76%u,71%,46%,74%
 , , m, hjkm, , ghjkm, eghjkm, , , , , , , , , , , , , , , , 
 NOT INFORMED,661,405,74,331,129,77,53,77,7,70,50, -,50,55,336,8,119,5,70,3,46,500
  , 12%fkm, 13%fkm,11%, 14%afk, 12%fkm,9%, 17%cef, 14%fkm,16%, 14%fkm,8%, -,8%, 12%u, 13%u,9%, 12%u,11%, 14%u,11%,7%,12%
 , u, , , m, , , km, , , , , , , , , , , , , , , 
 NET WELL INFORMED,3438,1985,513,1472,839,645,194,346,28,318,268,7,261,329,1608,69,746,37,305,17,244,2674
  , 63%dkm, 63%dkm, 75%abd, 60%km, 75%abd, 80%abd, 64%km, 63%km,59%, 63%km,40%,70%,40%, 71%aosu, 62%u, 81%aosu, 75%aosu, 76%u, 62%u,61%,39%,62%
 , u, , ghjkm, , ghjkm, eghjkm, , , , , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 20,,
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,4304,1199,1097,268,188,483,132,55,183,1933,34,32,730,13,35,387,7,15,607,4304
 Weighted Total,5459,1586,1516,321,226,483,132, 75*,240,2620, 42*, 54**,929, 16**, 43**,463, 7**, 15**,607,4304
 Effective Base,3754,1095,1004,222,160,483,132,51,166,1767,31,17,594,10,30,326,7,15,607,4304
 Very well informed,2594,695,778,164,128,115,57,42,130,1227,28,29,515,7,20,251,2,6,173,1993
 , 48%BFS, 44%F, 51%aBF, 51%BF, 57%aBFG,24%, 43%F, 56%S, 54%S, 47%S, 66%aJS,53%, 55%aJS,43%,46%, 54%aJS,29%,40%,29%,46%
 Quite well informed,1505,418,478,64,62,82,35,22,71,753,10,21,288,7,15,101,4,1,120,1181
 , 28%DFPS, 26%DF, 32%aBDF,20%, 28%F,17%, 27%F,29%, 30%S, 29%PS,24%,38%, 31%aPS,46%,35%,22%,57%,7%,20%,27%
 Not very well informed,422,141,108,36,10,20,2,4,25,208,3,2,84, -,4,40, -,2,19,320
 , 8%FGS, 9%FG, 7%FG, 11%aCEFG,5%,4%,2%,5%, 10%S, 8%S,6%,4%, 9%S, -,9%, 9%S, -,13%,3%,7%
 Not at all well informed,240,101,52,17,13,18,6,4,7,129,2,2,25, -,2,27, -,1,24,180
 , 4%M, 6%aCF,3%,5%,6%,4%,5%,6%,3%, 5%M,4%,4%,3%, -,5%, 6%M, -,7%,4%,4%
 Not applicable,553,198,76,36,7,200,25,3,4,253, -, -,11,1,2,38,1,4,206,500
  , 10%CEIM, 12%aCE,5%, 11%CE,3%, 41%aBCDEG, 19%aBCDE,4%,2%, 10%IM, -, -,1%,3%,5%, 8%IM,14%,27%, 34%aHI,12%
 , , , , , , , , , , , , , , , , , , , JKMP, 
 Don't know,145,32,23,5,5,48,7, -,3,50, -, -,6,1, -,6, -,1,65,130
  , 3%CJM,2%,2%,2%,2%, 10%aBCDE, 5%BCD, -,1%, 2%M, -, -,1%,8%, -,1%, -,7%, 11%aHIJ,3%
 , , , , , , , , , , , , , , , , , , , MP, 
 WELL INFORMED,4099,1113,1257,228,190,197,92,64,201,1980,38,50,803,15,35,352,6,7,293,3174
 , 75%BFS, 70%F, 83%aBDFG, 71%F, 84%aBDFG,41%, 70%F, 85%S, 84%aJS, 76%S, 90%S,92%, 86%aJPS,89%,81%, 76%S,86%,47%,48%,74%
 NOT INFORMED,661,243,160,53,23,38,8,8,32,337,4,4,109, -,6,67, -,3,43,500
 , 12%FGS, 15%aCFG,11%, 16%aCFG,10%,8%,6%,11%, 14%S, 13%S,10%,8%, 12%S, -,14%, 14%S, -,20%,7%,12%
 NET WELL INFORMED,3438,871,1097,175,167,159,84,55,168,1643,34,45,693,15,29,285,6,4,250,2674
 , 63%BDFS, 55%F, 72%aBDFG, 55%F, 74%aBDF,33%, 64%F, 74%S, 70%aS, 63%S, 80%aJPS,83%, 75%aJPS,89%,67%, 62%S,86%,27%,41%,62%

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 21
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,4304,807,1508,455,407,116,346,162,503,1871,418,813,47,371,86,614,38,4304
 Weighted Total,5459,1228,1898,562,553, 136*,417,162,503,2578,511,1036, 72*,444, 104*,614, 38*,4304
 Effective Base,3754,739,1397,365,306,99,289,162,503,1715,379,645,31,311,72,614,38,4304
 Very well informed,2594,568,918,292,332,72,224,42,147,1214,257,586,38,238,56,170,17,1993
  , 48%hip, 46%hi, 48%hi, 52%hi, 60%abc, 53%hi, 54%abh,26%,29%, 47%p, 50%p, 57%ajkp, 53%p, 54%ajp, 54%p,28%, 45%p,46%
 , , , , , dhi, , i, , , , , , , , , , , 
 Quite well informed,1505,404,501,200,145,34,93,37,92,726,164,313,26,99,29,119,9,1181
  , 28%gin, 33%aceghi, 26%i, 36%aceghi, 26%i,25%,22%,23%,18%, 28%np, 32%anp, 30%np, 36%p,22%,27%,19%,24%,27%
 , p, , , , , , , , , , , , , , , , , 
 Not very well informed,422,86,166,53,47,9,38,6,17,209,43,98,2,38,8,20,3,320
 , 8%hip, 7%i, 9%hi, 10%hi, 9%i,6%, 9%hi,4%,3%, 8%p, 8%p, 9%p,2%, 9%p,8%,3%,8%,7%
 Not at all well informed,240,46,107,15,13,8,23,6,21,127,26,22,7,27,4,25, -,180
 , 4%l,4%, 6%ade,3%,2%,6%, 6%e,4%,4%, 5%l, 5%l,2%, 9%l, 6%l,4%, 4%l, -,4%
 Not applicable,553,100,175, -,11,11,31,52,173,259,10,11, -,39,4,211,7,500
  , 10%bdek, 8%de, 9%de, -, 2%d, 8%de, 7%de, 32%abcdefg, 34%abcdefg, 10%kl,2%,1%, -, 9%kl,4%, 34%ajklmno, 18%klm,12%
 , l, , , , , , , , , , , , , , , q, o, 
 Don't know,145,24,32,1,5,2,8,19,53,44,11,6, -,4,4,69,2,130
  , 3%cdej, 2%d, 2%d, *,1%,2%, 2%d, 12%abcdefg, 11%abcdefg, 2%l, 2%l,1%, -,1%, 3%l, 11%ajklmno, 5%ln,3%
 , ln, , , , , , , , , , , , , , , , , 
 WELL INFORMED,4099,971,1418,492,476,106,318,79,239,1940,420,899,64,336,85,289,26,3174
  , 75%hip, 79%achi, 75%hi, 88%abcfghi, 86%abc, 78%hi, 76%hi,49%,48%, 75%p, 82%ajnpq, 87%ajknpq, 89%pq, 76%p, 82%p,47%, 68%p,74%
 , , , , , fghi, , , , , , , , , , , , , 
 NOT INFORMED,661,132,273,69,61,17,61,12,38,336,69,120,8,65,12,45,3,500
  , 12%ip,11%, 14%abh, 12%i,11%,12%, 15%hi,7%,8%, 13%p, 14%p, 12%p,11%, 15%p,11%,7%,8%,12%
 , , , i, , , , , , , , , , , , , , , 
 NET WELL INFORMED,3438,839,1146,423,416,89,257,67,201,1605,351,778,56,272,73,244,23,2674
  , 63%chi, 68%acghi, 60%hi, 75%abcghi, 75%abc, 66%hi, 62%hi,41%,40%, 62%p, 69%ajnp, 75%ajknpq, 77%p, 61%p, 70%p,40%, 61%p,62%
 , p, , , , ghi, , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,
 * small base,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,
,,,,,,,,,,,,,, Table 22
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,4304,624,684,906,3,379,480,242,147,57,230,72,70,4304
 Weighted Total,5459,841,945,1210, 4**,484,627,279,186, 71*,230, 72*, 70*,4304
 Effective Base,3754,577,631,815,3,289,375,206,120,49,230,72,70,4304
 Very well informed,2594,383,440,631,1,274,348,144,99,46,68,29,25,1993
 , 48%KM, 46%K, 47%K, 52%aBCKM,37%, 57%aBCKLM, 56%aBCKLM, 52%KM, 53%KM, 65%aBCKLM,30%,40%,36%,46%
 Quite well informed,1505,212,290,371,1,158,185,61,52,13,52,16,26,1181
  ,28%,25%, 31%BHK, 31%aBHK,22%, 33%aBHJK, 30%H,22%,28%,18%,23%,22%, 37%BHJ,27%
 , , , , , , , , , , , , , K, 
 Not very well informed,422,54,86,107, -,39,61,22,17,8,9,5,2,320
 , 8%K,6%, 9%K, 9%K, -,8%, 10%K,8%,9%,11%,4%,7%,3%,7%
 Not at all well informed,240,50,57,42, -,5,23,18,11,1,15,2,2,180
 , 4%F, 6%DF, 6%aDF, 3%F, -,1%, 4%F, 6%F, 6%F,2%, 7%DF,3%,3%,4%
 Not applicable,553,115,52,55, -,6,5,26,6,2,60,16,11,500
  , 10%CDFGI, 14%aCDFGIJ, 6%FG, 5%FG, -,1%,1%, 9%CDFGI,3%,3%, 26%aBCDFGHIJ, 22%aCDFGHIJ, 16%CDF,12%
 , , , , , , , , , , , , , GIJ, 
 Don't know,145,26,20,5,2,1,3,8,1,1,26,4,4,130
 , 3%DFG, 3%DFG, 2%DFG, *,41%, *,1%, 3%DFG,1%,2%, 11%aBCDFGHIJ, 6%DFGI, 6%DFGI,3%
 WELL INFORMED,4099,596,729,1002,2,432,534,205,152,59,120,45,51,3174
 , 75%BKL, 71%K, 77%BKL, 83%aBCHKLM,59%, 89%aBCDHIKLM, 85%aBCHKLM, 73%K, 81%BKL, 83%KL,52%,63%, 73%K,74%
 NOT INFORMED,661,104,143,149, -,45,85,40,28,9,24,7,4,500,,,,
 ,12%,12%, 15%aFM,12%, -,9%,13%,14%,15%,13%,10%,10%,6%,12%,,,,
 NET WELL INFORMED,3438,492,586,853,2,387,449,165,124,50,96,38,47,2674,,,,
 , 63%BK, 58%K, 62%K, 70%aBCHKL,59%, 80%aBCDGHIKLM, 72%aBCHKL, 59%K, 66%K, 70%K,42%,53%, 67%K,62%,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 23
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
  , Wtd Total (a), No qualification (b), Below level 2 (c), Level 2 (d), Level 3 or higher (e), No qualification (f), Below level 2 (g), Level 2 (h), Level 3 or higher (i), No qualification (j), Below level 2 (k), Level 2 (l), Level 3 or higher (m), No qualification (n), Below level 2 (o), Level 2 (p), Level 3 or higher (q), Unwtd Total 
 Unweighted Total,4304,359,413,485,921,42,304,423,87,110,92,74,159,103,65,60,356,4304
 Weighted Total,5459,479,552,644,1264, 63**,386,538, 120*, 129*, 117*, 90*,187,103, 65*, 60*,356,4304
 Effective Base,3754,328,373,441,849,29,248,331,60,98,74,64,130,103,65,60,356,4304
 Very well informed,2594,202,274,311,609,37,199,317,69,62,58,49,106,31,24,25,89,1993
  , 48%bnq, 42%nq, 50%nq, 48%nq, 48%nq,58%, 52%bnoq, 59%abcdeno, 57%bnoq, 48%nq, 50%nq, 55%noq, 57%abnoq,30%, 37%q, 42%q,25%,46%
 , , , , , , , , pq, , , , , , , , , , 
 Quite well informed,1505,140,179,205,332,15,133,152,41,31,39,24,30,18,15,11,72,1181
 , 28%mnq, 29%mnq, 32%aemnpq, 32%aemnpq, 26%mq,24%, 34%aemnpq, 28%mnq, 34%mnq,24%, 34%mnq,26%,16%,17%,23%,18%,20%,27%
 Not very well informed,422,44,33,54,113,6,32,57,6,12,9,9,15,5,3,1,11,320
 , 8%q, 9%q,6%, 8%q, 9%q,9%, 8%q, 11%acpq,5%, 9%q,7%, 10%q, 8%q,5%,5%,2%,3%,7%
 Not at all well informed,240,38,20,32,52,3,17,3,3,10,5,5,11,6,3,1,13,180
 , 4%h, 8%acehq, 4%h, 5%h, 4%h,5%, 5%h,1%,2%, 8%h, 4%h, 6%h, 6%h, 6%h, 5%h,2%, 4%h,4%
 Not applicable,553,45,33,33,143,2,2,7, -,11,1,3,22,35,15,16,127,500
   , 10%cdghik, 9%dghik, 6%ghi, 5%gh, 11%cdghikl,4%, *,1%, -, 9%ghik,1%, 3%g, 12%cdghik, 34%abcdegh, 23%abcdegh, 27%abcdegh, 36%abc,12%
 , , , , , , , , , , , , , , ijklm, ijklm, ijklm, deghij, 
 , , , , , , , , , , , , , , , , , klmo, 
 Don't know,145,8,13,10,15, -,3,2,1,3,5, -,3,8,5,6,44,130
   , 3%egh,2%, 2%h,2%,1%, -,1%, *,1%,2%, 4%egh, -,1%, 8%abcdeghi, 8%abcdegh, 10%abcdegh, 12%abcd,3%
 , , , , , , , , , , , , , , lm, ilm, ijlm, eghijkl, 
 , , , , , , , , , , , , , , , , , m, 
 WELL INFORMED,4099,343,453,516,941,52,332,469,110,92,98,73,137,49,39,36,161,3174
  , 75%nopq, 72%nq, 82%abejmno, 80%abenopq, 74%nopq,82%, 86%abdejmn, 87%abdejmn, 91%abdejmn, 72%nq, 83%bnopq, 81%nopq, 73%nq,48%, 60%q, 60%q,45%,74%
 , , , pq, , , , opq, opq, opq, , , , , , , , , 
 NOT INFORMED,661,83,54,86,165,9,49,60,9,22,13,14,26,11,6,2,24,500
 , 12%pq, 17%achpq,10%, 13%pq, 13%pq,14%, 13%pq, 11%q,8%, 17%cpq,11%, 16%pq, 14%pq,11%,9%,3%,7%,12%
 NET WELL INFORMED,3438,260,400,430,776,43,283,409,101,70,85,59,111,38,33,34,137,2674
  , 63%bnoq, 54%nq, 72%abejmno, 67%bjnoq, 61%bnq,68%, 73%abejmno, 76%abdejmn, 84%abdejlm, 55%nq, 72%bjnoq, 65%nq, 59%nq,37%,51%, 57%nq,38%,62%,,,,
 , , , pq, , , , pq, opq, nopq, , , , , , , , , ,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 24
 Q.24. How informed were you about ...?,,,,,,,,,,,,,,,,,,,,,,
 The types and timing of exams and/ or assessments,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 1 learners,,,,,,,,,,,,,,,,,,,,,,

 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,4304,1996,319,762,100,395,67,577,88,123,463,1707,30,242,580,30,96,331,38,212,404,4304
 Weighted Total,5459,2716,410,997, 118*,467, 86*,577, 88*,171,681,2245, 38**,307,756, 38**, 123*,387, 38*,212,404,4304
 Effective Base,3754,1829,286,580,93,331,57,577,88,115,434,1548,28,190,441,24,80,281,38,212,404,4304
 Very well informed,2594,1312,174,560,64,243,53,160,29,61,355,1061,15,195,408,14,68,210,9,72,105,1993
  , 48%HIJST, 48%HI, 42%H, 56%aBCHI, 54%CHI, 52%CHI, 61%aCHI,28%,33%, 36%U, 52%aJS, 47%JST,38%, 64%aJK, 54%aJL,38%, 55%JST, 54%aJL,24%, 34%U,26%,46%
 , U, , , , , , , , , , TU, U, , LORSTU, STU, , U, STU, , , , 
 Quite well informed,1505,799,105,314,30,106,21,115,14,47,172,673,9,86,244,14,21,92,6,45,75,1181
  , 28%FHIQT, 29%aFHI,26%, 32%aFHI,25%,23%,25%,20%,16%, 27%U, 25%U, 30%aQR,23%, 28%U, 32%aKQ,38%,17%,24%,16%,21%,19%,27%
 , U, , , , , , , , , , , TU, , , RSTU, , , , , , , 
 Not very well informed,422,221,31,83,18,42,4,18,5,26,44,179,10,18,73,6,3,37,2,7,14,320
  , 8%HTU, 8%H, 8%H, 8%H, 15%aBCDGH, 9%H,4%,3%,6%, 15%aKLN,6%, 8%TU,27%,6%, 10%QTU,16%,3%, 9%QTU,5%,3%,3%,7%
 , , , , , I, , , , , QTU, , , , , , , , , , , , 
 Not at all well informed,240,127,26,25,4,28,3,23,4,23,22,107,3,7,18,3,10,17,2,10,14,180
  , 4%DO, 5%D, 6%D,2%,3%, 6%D,4%,4%,5%, 13%aKLN,3%, 5%O,8%,2%,2%,8%, 8%KNO,4%,5%,5%,3%,4%
 , , , , , , , , , , ORTU, , , , , , , , , , , , 
 Not applicable,553,213,63,10,1,39,4,196,29,11,79,182, -,1,9, -,17,24,14,57,151,500
  , 10%BDELNO, 8%DE, 15%aBDEFG,1%,1%, 8%DE, 4%D, 34%aBCDE, 33%aBCD, 7%NO, 12%LNOR, 8%NO, -, *,1%, -, 14%NOR, 6%NO, 37%aJK, 27%aJK, 37%aJK,12%
 , R, , , , , , , FG, EFG, , , , , , , , , , LNOQR, LNOQR, LNOQRT, 
 Don't know,145,44,12,5,2,9,1,65,7,3,10,44,1, -,5, -,3,7,5,21,45,130
  , 3%BDLNO, 2%D, 3%D, *,1%, 2%D,1%, 11%aBCDEF, 8%aBCD,2%,1%,2%,4%, -,1%, -, 3%N,2%, 13%aJK, 10%aJK, 11%aJKL,3%
 , , , , , , , , G, EF, , , , , , , , , , LNOQR, LNOQR, NOQR, 
 WELL INFORMED,4099,2111,278,874,94,349,74,275,43,108,527,1733,23,282,652,29,89,302,15,117,180,3174
  , 75%CHIJS, 78%aCHI, 68%HI, 88%aBCEF, 80%CHI, 75%HI, 86%CHI,48%,49%, 63%SU, 77%JST, 77%aJS,61%, 92%aJK, 86%aJK,76%, 72%STU, 78%JST,39%, 55%U,45%,74%
 , TU, , , HI, , , , , , , U, TU, , LQRSTU, LQRSTU, , , U, , , , 
 NOT INFORMED,661,348,57,108,22,70,7,41,9,49,66,286,13,25,91,9,13,54,4,17,28,500
   , 12%HU, 13%H, 14%H, 11%H, 18%DH, 15%H,8%,7%,10%, 29%aKL,10%, 13%TU,35%,8%, 12%U,24%,11%, 14%TU,11%,8%,7%,12%
 , , , , , , , , , , NOQRST, , , , , , , , , , , , 
 , , , , , , , , , , U, , , , , , , , , , , , 
 NET WELL INFORMED,3438,1763,222,766,73,279,67,234,34,59,461,1447,10,257,560,20,76,248,11,100,152,2674
   , 63%CHIJS, 65%aCHI, 54%HI, 77%aBCEF, 61%HI, 60%HI, 78%aBCEF,41%,39%,34%, 68%aJS, 64%JST,26%, 84%aJK, 74%aJK,52%, 61%JST, 64%JST,29%, 47%JSU,38%,62%
 , TU, , , HI, , , HI, , , , TU, U, , LOQRST, LQRSTU, , U, U, , , , 
 , , , , , , , , , , , , , , U, , , , , , , , 

