Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,NATIONAL COAL MINING MUSE,0000202059,3224.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W LANDSCAPING SUPERVISION,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,JMC ENGINEERING (UK) LTD,0000202061,2220.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,UNIVAR B V,0000202064,5265.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,PEEL INVESTMENTS (NORTH),0000202065,3100.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/06/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,NATIONAL COAL MINING MUSE,0000202066,14754.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,WASTE MANAGEMENT-WSTE MNGT SER,HARGREAVES (UK) SERVICES,0000202068,9324.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000202069,139.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000202070,111.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W NEW SCHEME - CONSULTANCY,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,AQUA CONSULTANTS,0000202071,608.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,AMEC ENV & INFRASTRUCTURE,0000202073,8413.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202074,5003.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,1708.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,46718.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,2788.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,14259.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,10353.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,4803.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,47603.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,19687.24
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,4998.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,2827.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,16071.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,18934.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,1112.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,6307.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,EDF ENERGY,0000202076,4426.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/06/2013,CAR HIRE,ENVIRONMENT,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000202086,41.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W TELECOMS & TELEMETRY,ENVIRONMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000202089,63.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,"CONSTRUCTION-BLD,REPR&MAINTNCE",NEATH PORT TALBOT COUNTY,0000202096,250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,NEATH PORT TALBOT COUNTY,0000202096,3502.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,ATKINS LIMITED,0000202111,10093.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-SPCLST CNTRT,ATKINS LIMITED,0000202112,5633.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,M/W NEW SCHEME - CONSULTANCY,ENVIRONMENT,CONSTRUCTION-CNSTRN SER PROVDR,J N BENTLEY LIMITED,0000202113,6611.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202114,600.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202116,36510.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202118,229.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202119,8185.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,GOLDCREST CHEMICALS LIMIT,0000202121,837.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,GOLDCREST CHEMICALS LIMIT,0000202122,3190.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,GOLDCREST CHEMICALS LIMIT,0000202123,837.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202124,2746.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000202138,268.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000202165,464.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,ENVIRONMENT,WASTE MANAGEMENT-WSTE MNGT SER,NORTHUMBERLAND COUNTY COU,0000202181,133.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000202182,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000202183,295.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,PROJECT MANAGEMENT-BOREHOLES,ENVIRONMENT,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000202184,248.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-COMMERCIAL SER,ENVIRONMENTAL SCIENTIFICS,0000202185,112.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202186,916.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202186,927.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,PROF SER-ENVIRONMENTAL SRVICES,INTEGRATED WATER SERVICES,0000202186,334.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202186,4842.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202189,4275.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202190,73.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202190,6537.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202190,166.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,LIABILITY SITE COSTS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202191,284.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202192,2841.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202192,209.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/07/2013,M/W TELECOMS & TELEMETRY,ENVIRONMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000202193,139.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202225,2.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202236,12.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,ENVIRONMENT,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202242,63.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000202248,465.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/07/2013,TRAINING AND EDUCATION,ENVIRONMENT,PROF SER LRNG&DEV-STAFF TRNING,EDEN PROJECT,0000202255,1700.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,R&D-EXTERNAL COSTS,ENVIRONMENT,PROF SER-OPERATIONAL SERVICES,CRANFIELD UNIVERSITY,0000202264,4950.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202309,141111.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/07/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000202310,2777.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/07/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202311,-2298.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/07/2013,M/W SLUDGE DISPOSAL,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202312,1514.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000202326,314.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/12/2012,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202336,206.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/01/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202337,94.47
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202338,94.47
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202339,85.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202340,-783.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202341,783.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/05/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202342,185.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/06/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202343,24.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,M/W POWER COSTS,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000202344,23.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/07/2013,WATER SAMPLING - OPERATIONAL,ENVIRONMENT,PROF SER TECH-COMMERCIAL SER,ENVIRONMENTAL SCIENTIFICS,0000202360,112.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,GOLDCREST CHEMICALS LIMIT,0000202415,5694.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,PAYMENT FOR SITE RENTAL A,0000202426,1800.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/07/2013,M/W TELECOMS & TELEMETRY,ENVIRONMENT,ICT-TELECOMS,BRITISH TELECOMMUNICATION,0000202427,53.69
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/07/2013,M/W CHEMICAL OPERATIONAL,ENVIRONMENT,ENGRNG GOODS-NON-MDICL CHMCLS,UNIVAR B V,0000202437,5259.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/07/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202439,2701.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,ENVIRONMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202456,41.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,INCIDENTALS,ENVIRONMENT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000202456,23.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,ENVIRONMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202466,30.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,MILEAGE PAYMENTS,ENVIRONMENT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000202468,75.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/07/2013,PAYMENTS TO AGENCIES FOR TEMPS,ENVIRONMENT,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000202486,319.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/07/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,CONSTRUCTION-MAIN CONTRACTORS,INTEC BUSINESS COLLEGES P,0000202552,16190.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,M/W RENTS PAYABLE,ENVIRONMENT,FACILITIES-BUILDING MANAGEMENT,RMVE 201979 CHEQ REQ WRON,34000690,-800.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,CURR YR ADDNS MINEWATER SCHEME,ENVIRONMENT,ENERGY&UTILITIES-ELECTRICITY,RECLAIM VAT DC 201537,34000717,-11667.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2013,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,PHS GROUP,0000201636,150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,CURR YR ADDNS BERRY HILL BULD,FACILITIES MANAGEMENT,CONSTRUCTION-MAIN CONTRACTORS,SWS ENVIRONMENTAL SERVICE,0000201660,475.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,STATIONERY,FACILITIES MANAGEMENT,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000201689,51.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,BUILDING SECURITY - STAFF,FACILITIES MANAGEMENT,FACILITIES - SECURITY,NORLAND MANAGED SERVICES,0000201737,5483.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201737,857.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201737,1964.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201737,2459.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,TEMP STAFF - CANTEEN,FACILITIES MANAGEMENT,FACILITIES - CATERING,NORLAND MANAGED SERVICES,0000201737,3481.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2013,TEMP STAFF - CLEANERS,FACILITIES MANAGEMENT,FACILITIES - CLEANING,NORLAND MANAGED SERVICES,0000201737,3671.22
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,BUILDING SECURITY - STAFF,FACILITIES MANAGEMENT,FACILITIES - SECURITY,NORLAND MANAGED SERVICES,0000201738,5483.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201738,857.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201738,1964.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201738,2459.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,TEMP STAFF - CANTEEN,FACILITIES MANAGEMENT,FACILITIES - CATERING,NORLAND MANAGED SERVICES,0000201738,3481.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2013,TEMP STAFF - CLEANERS,FACILITIES MANAGEMENT,FACILITIES - CLEANING,NORLAND MANAGED SERVICES,0000201738,3671.22
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,BUILDING SECURITY - STAFF,FACILITIES MANAGEMENT,FACILITIES - SECURITY,NORLAND MANAGED SERVICES,0000201739,5483.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,PLANT MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201739,856.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,SITE MAINTENANCE,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201739,1964.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,SITE SERVICES,FACILITIES MANAGEMENT,FACILITIES-BUILDING MANAGEMENT,NORLAND MANAGED SERVICES,0000201739,1999.62
