Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426614085,118.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426702493,118.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128129,123.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128446,123.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01279417,124.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128277,130.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426753021,132.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128299,132.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,133.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128536,134.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,Patents Directorate,J Markham,52745,143.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128783,143.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01310960,145.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128721,146.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Travel and subsistence UK,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),2982,148.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,RIFT Ltd,239096,148.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128584,162.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128718,163.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426745173,163.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128491,165.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128743,166.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128562,166.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128275,169.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128495,171.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128618,172.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128716,175.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER128620,175.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128723,177.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128533,180.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128604,181.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128538,182.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Leasedrive Velo Rental Management Ltd,RHI01296945,187.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER128541,190.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER128581,192.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Personal expenses name witheld,ER128619,193.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",Personal expenses name witheld,ER128496,193.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER128494,195.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426640250,202.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426640266,202.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426710221,206.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER128271,211.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426762197,211.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426762412,211.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426765487,211.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426765397,211.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426524414,212.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426625217,212.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426604525,213.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426747189,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426747372,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426653757,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426765398,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426723871,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426653872,217.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426815686,217.01,Not applicable,
