Year,Author,Title,citation,Type,Collaborators,Main subject,Subject,Keywords,URL,Notes
2012,Rodriguez-Campos S; Schurch AC; DALE J; Lohan AJ; Cunha MV; Botelho A; Cruz KD; Boschiroli ML; Boniotti MB; Pacciarini M; GARCIA-PELAYO MC; Romero B; de Juan L; Dominguez L; Gordon SV; van Soolingen D; Loftus B; BERG S; HEWINSON RG; Aranaz A; SMITH NH,European 2 – A clonal complex of Mycobacterium bovis dominant in the Iberian Peninsula.,"Infection, Genetics and Evolution 12 (4) 866-872",Periodical article,"Centro de Vigilancia Sanitaria Veterinaria (VISAVET), Universidad Complutense de Madrid, 28040 Madrid, Spain
Departamento de Sanidad Animal, Facultad de Veterinaria, Universidad Complutense de Madrid, 28040 Madrid, Spain
Tuberculosis Reference Laboratory, National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control, (CIb/LIS, pb 22), P.O. Box 1, 3720 BA Bilthoven, The Netherlands
Centre for Molecular and Biomolecular Informatics, Radboud University Nijmegen Medical Centre/NCMLS, P.O. Box 9101, 6500 HB Nijmegen, The Netherlands
School of Medicine and Medical Science, Conway Institute, University College Dublin, Belfield, Dublin 4, Ireland
INRB, IP-LNIV, Laboratorio Nacional de Investigação Veterinaria, Estrada de Benfica 701, 1549-011 Lisbon, Portugal
Unite Zoonoses Bacteriennes, Laboratoire de Sante Animale de Maisons-Alfort, Agence Nationale de Securite Sanitaire de l’alimentation, de l’environnement et du travail (ANSES), 23, Avenue du General de Gaulle, 94706 Maisons-Alfort Cedex, France
Centro Nazionale di Referenza per la Tubercolosi Bovina, Istituto Zooprofilattico Sperimentale della Lombardia e dell’Emilia Romagna, via Bianchi 9, 25124 Brescia, Italy
College of Life Sciences and UCD Conway Institute, University College Dublin, Dublin 4, Ireland
Departments of Clinical Microbiology and Pulmonary Diseases, Radboud University Nijmegen Medical Center, P.O. Box 9101, 6500 HB Nijmegen, The Netherlands
Centre for the Study of Evolution, University of Sussex, Brighton BN1 9QL",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Bacteriology; Bovine tuberculosis,,
2012,ROELANDT S; OUTTRIM L; BROWNING C; ALEXANDER DJ; BROWN IH; IRVINE RM,Evaluation of two different swab transport systems in the detection of avian influenza virus excretion from infected Pekin ducks (Anas platyrhynchos).,Journal of Virological Methods 184 (1–2) 8-14,Periodical article,,VIROLOGY,POULTRY AND OTHER BIRDS; WILDLIFE AND PESTS,,http://dx.doi.org/10.1016/j.jviromet.2012.04.007,
2012,Saenz RA; ESSEN SC; BROOKES SM; Iqbal M; Wood JL; Grenfell BT; McCauley JW; BROWN IH; Gog JR,Quantifying transmission of highly pathogenic and low pathogenicity H7N1 avian influenza in turkeys.,PLoS One 7 (9) e45059,Periodical article,"Department of Applied Mathematics and Theoretical Physics, University of Cambridge, Cambridge.
Institute for Animal Health, Compton Laboratory, Compton, Newbury, Berkshire,
Department of Veterinary Medicine, University of Cambridge, Cambridge.
Department of Ecology and Evolutionary Biology, Princeton University,
Princeton, New Jersey, United States of America.
Division of Virology, MRC National Institute for Medical Research, The Ridgeway, Mill Hill, London.",VIROLOGY,POULTRY AND OTHER BIRDS,Avian influenza,http://dx.doi.org/10.1371/journal.pone.0045059,
2012,Schnee C; Schulsse S; Hotzel H; AYLING RD; NICHOLAS RAJ; Schubert E; Heller M; Ehricht R; Sachse K,A novel rapid DNA microarray assay enables identification of 37 Mycoplasma species and highlights multiple Mycoplasma infections.,PLoS One 7 (3) e33237,Periodical article,"Institute of Molecular Pathogenesis, Friedrich-Loeffler-lnstitut (Federal Research Institute for Animal Health), Jena, Germany.
Institute of Bacterial Infections and Zoonoses, Friedrich-Loeffler-lnstitut (Federal Research Institute for Animal Health), Jena, Germany.
Alere Technologies GmbH, Jena, Germany.",BACTERIOLOGY,GENERAL,Bacteriology VP,http://dx.doi.org/10.1371/journal.pone.0033237,
2012,SCHOCK A; French H; Chianini F; Bartley P; Katzer F; OTTER A,Respiratory disease due to acute Sarcocystis tenella infection in sheep (letter).,Veterinary Record 170 (22) 571,Periodical article,"Hay Veterinary Practice, Lamb House, Hay-on-Wye, Hereford HR3 5BG.
Moredun Research Institute, Pentlands Science Park, Bush Loan, Penicuik, Midlothian EH26 0PZ.",PARASITOLOGY,SHEEP,Parasites; Sarcocystis tenella,http://veterinaryrecord.bmj.com/content/170/22/571.1.full.pdf+html,
2012,SEARLE LEJ; JONES G; Tzortzis G; WOODWARD MJ; Rastall RA; Gibson GR; LA RAGIONE RM,Low molecular weight fractions of BiMuno exert immunostimulatory properties in murine macrophages.,Journal of Functional Foods 4 (4) 941-953,Periodical article,"Clasado Ltd., 5 Canon Harnett Court, Wolverton Mill, Milton Keynes. Department of Food and Nutritional Sciences, University of Reading, Whiteknights, Reading. Department of Microbial and Cellular Sciences, Faculty of Health and Medical Sciences, University of Surrey, Guildford.",BACTERIOLOGY,,Probiotics,,
2012,SHARP MJ,Ovine pulmonary adenocarcinoma (adenomatosis).,"In: Manual of diagnostic tests and vaccines for terrestrial animals (mammals, birds and bees), 7th ed, OIE, 2012, 1027-1031",Book chapter,,VIROLOGY,SHEEP,,,
2012,Simmons A,Government support in understanding Schmallenberg virus (letter).,Veterinary Record 171 (5) 130,Periodical article,,VIROLOGY,CATTLE AND RUMINANTS IN GENERAL; SHEEP,,http://veterinaryrecord.bmj.com/content/171/5/130.1.full.pdf+html,
2012,Simmons A,Schmallenberg virus in 2012/13 (letter).,Veterinary Record 171 (25) 651-652,Periodical article,,IN THE NEWS THIS WEEK...,CATTLE AND RUMINANTS IN GENERAL; SHEEP,News; Cattle,http://veterinaryrecord.bmj.com/content/171/25/651.2.full.pdf+html,
2012,SIMMONS MM; STACK M; KONOLD T; MATTHEWS D,Scrapie.,"In: Manual of diagnostic tests and vaccines for terrestrial animals (mammals, birds and bees), 7th ed, OIE, 2012, 1045-1054",Book chapter,,SPONGIFORM ENCEPHALOPATHIES,SHEEP; GOATS,,http://www.oie.int/fileadmin/Home/eng/Health_standards/tahm/2.07.13_SCRAPIE.pdf,
2012,SIMMONS MM; STACK MJ; KONOLD T; WEBSTER K,Bovine spongiform encephalopathy.,"In: Manual of diagnostic tests and vaccines for terrestrial animals (mammals, birds and bees), 7th ed, OIE, 2012, 662-673",Book chapter,,SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,,http://www.oie.int/fileadmin/Home/eng/Health_standards/tahm/2.04.06_BSE.pdf,
2012,SISO S; Chianini F; Eaton SL; WITZ J; Hamilton S; MARTIN S; Finlayson J; Pang Y; Stewart P; Steele P; Dagleish MP; Goldmann W; Reid HW; JEFFREY M; GONZALEZ L,Disease phenotype in sheep after infection with cloned murine scrapie strains.,Prion 6 (2) 176-185,Periodical article,"Moredun Research Institute, Pentlands Science Park, Midlothian.
Roslin Institute, Midlothian.",SPONGIFORM ENCEPHALOPATHIES,LABORATORY ANIMALS,Scrapie,,
2012,SISO S; MARTIN S; KONOLD T; HAWKINS SAC; THURSTON L; SIMMONS MM; STACK MJ; JEFFREY M; GONZALEZ L,Minimal involvement of the circumventricular organs in the pathogenesis of spontaneously arising and experimentally induced classical bovine spongiform encephalopathy.,Journal of Comparative Pathology 147 (2–3) 305-315,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,CATTLE AND RUMINANTS IN GENERAL,Prions,http://dx.doi.org/10.1016/j.jcpa.2012.01.008,
2012,SLOMKA MJ; To TL; Tong HH; COWARD VJ; HANNA A; SHELL W; PAVLIDIS T; DENSHAM ALE; KARGIOLAKIS G; ARNOLD ME; BANKS J; BROWN IH,Challenges for accurate and prompt molecular diagnosis of clades of highly pathogenic avian influenza H5N1 viruses emerging in Vietnam.,Avian Pathology 41 (2) 177-193,Periodical article,"National Center for Veterinary Diagnosis, 11-78th Lane, GiaiPhong Street, Dongda, Hanoi, Vietnam.",VIROLOGY,POULTRY AND OTHER BIRDS,Influenza; Avian influenza,http://dx.doi.org/10.1080/03079457.2012.656578,
2012,SLOMKA MJ; To TL; Tong HH; COWARD VJ; MAWHINNEY IC; BANKS J; BROWN IH,Evaluation of lateral flow devices for identification of infected poultry by testing swab and feather specimens during H5N1 highly pathogenic avian influenza outbreaks in Vietnam.,Influenza and Other Respiratory Viruses 6 (5) 318-327,Periodical article,"National Center for Veterinary Diagnosis (NCVD), Hanoi, Vietnam.",VIROLOGY,POULTRY AND OTHER BIRDS,Avian influenza,,
2012,SMITH NH,The global distribution and phylogeography of Mycobacterium bovis clonal complexes.,"Infection, Genetics and Evolution 12 (4) 857-865",Periodical article,,BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Bovine tuberculosis,,
2012,SMITH NH; UPTON P,Naming spoligotype patterns for the RD9-deleted lineage of the Mycobacterium tuberculosis complex; www.Mbovis.org.,"Infection, Genetics and Evolution 12 (4) 873-876",Periodical article,"Centre for the Study of Evolution, University of Sussex",BOVINE TUBERCULOSIS,GENERAL,,,
2012,SNARY EL; RAMNIAL V; BREED AC; STEPHENSON B; Field HE; FOOKS AR,Qualitative release assessment to estimate the likelihood of Henipavirus entering the United Kingdom.,PLoS ONE 7(2): e27918,Periodical article,"Queensland Centre for Emerging Infectious Diseases, Biosecurity Queensland, Brisbane, Australia.",VIROLOGY,WILDLIFE AND PESTS,Virus diseases,http://dx.doi.org/10.1371/journal.pone.0027918,
2012,SNOW LC; WARNER RG; CHENEY T; WEARING H; STOKES M; HARRIS K; TEALE CJ; COLDHAM NG,Risk factors associated with extended spectrum beta-lactamase Escherichia coli (CTX-M) on dairy farms in North West England and North Wales.,Preventive Veterinary Medicine 106 (3–4) 225-234,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Risk factors; Antimicrobial resistance,http://dx.doi.org/10.1016/j.prevetmed.2012.03.009,
2012,Souza Monteiro DM; Carrasco LR; Moffitt LJ; COOK AJC,Robust surveillance of animal diseases: an application to the detection of bluetongue disease.,Preventive Veterinary Medicine 105 (1–2) 17-24,Periodical article,"University of Kent, Kent Business School, Room 7, Canterbury, Kent, CT2 7PE.
National University of Singapore, Department of Statistics and Applied Probability, S16 Level 6 Room 122, 6 Science Drive 2 Singapore 117546, Singapore.
Department of Resource Economics, Isenberg School of Management, University of Massachusetts, 218 Stockbridge Hall 80 Campus Center Way, Amherst, MA 01003-9246, USA.",VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,Surveillance,http://dx.doi.org/10.1016/j.prevetmed.2012.01.011,
2012,Speck S; DUFF JP,Chlamydiaceae infections.,"In: Gavier-Widen D (ed); Duff JP (ed); Meredith A (ed), Infectious diseases of wild mammals and birds in Europe, Wiley-Blackwell, Chichester, 2012, 336-344",Book chapter,"Bundeswehr Institute of Microbiology, Department of Virology and Rickettsiology, Munich, Germany.",BACTERIOLOGY,WILDLIFE AND PESTS,,,
2012,Stegger M; Andersen PS; Kearns A; Pichon B; Holmes MA; Edwards G; Laurent F; TEALE C; Skov R; Larsen AR,"Rapid detection, differentiation and typing of methicillin-resistant Staphylococcus aureus harbouring either mecA or the new mecA homologue mecA(LGA251).",Clinical Microbiology and Infection 18 (4) 395-400,Periodical article,"Department of Microbiological Surveillance and Research, Statens Serum Institut, Copenhagen, Denmark.
Microbiology Services Division, Laboratory of Healthcare Associated Infection, Health Protection Agency, London.
Department of Veterinary Medicine, University of Cambridge, Cambridge.
Scottish MRSA Reference Laboratory, Glasgow.
Centre national de Reference des Staphylocoques, Lyon, France.",BACTERIOLOGY,GENERAL,Antimicrobial Resistance,,
2012,STEINBACH F; DASTJERDI A; DREW T; COOK A; DAVIES I,Continued presentation of cases of Schmallenberg virus in sheep in England (letter).,Veterinary Record 170 (21) 547,Periodical article,,VIROLOGY,SHEEP,Virus; Schmallenberg virus,http://veterinaryrecord.bmj.com/content/170/21/547.1.full.pdf+html,
2012,STOKES MO; Cottell JL; Piddock LJV; WU G; Wootton M; Mevius DJ; RANDALL LP; TEALE CJ; Fielder MD; COLDHAM NG,"Detection and characterization of pCT-like plasmid vectors for bla(CTX-M-14) in Escherichia coli isolates from humans, turkeys and cattle in England and Wales.",Journal of Antimicrobial Chemotherapy 67 (7) 1639-1644,Periodical article,"Faculty of Science, Engineering and Computing, Kingston University, Kingston.
School of Immunity and Infection, The College of Medicine and Dental Sciences, University of Birmingham, Birmingham, Public Health Wales, University Hospital of Wales, Cardiff.
Department of Bacteriology and TSEs, Central Veterinary Institute of Wageningen, Lelystad, The Netherlands .",BACTERIOLOGY,POULTRY AND OTHER BIRDS,,,
2012,Stokes W; McFarland R; Kulpa-Eddy J; Gatewood D; Levis R; Halder M; Pulle G; Kojima H; Casey W; Gaydamaka A; Miller T; Brown K; Lewis C; Chapsal JM; Bruckner L; Gairola S; Kamphuis E; Rupprecht CE; Wunderli P; MCELHINNEY L; De Mattia F; Gamoh K; Hill R; Reed D; Doelling V; Johnson N; Allen D; Rinckel L; Jones B,Report on the international workshop on alternative methods for human and veterinary rabies vaccine testing: State of the science and planning the way forward.,Biologicals 40 (5) 369-381,Periodical article,"National Toxicology Program Interagency Center for the Evaluation of Alternative Toxicological Methods, Division of the National Toxicology Program, National Institute of Environmental Health Sciences, National Institutes of Health, P.O. Box 12233, MD: K2-16, Research Triangle Park, NC 27709, USA
United States Food and Drug Administration, Center for Biologics Evaluation and Research, 1401 Rockville Pike, HFM-700, Rockville, MD 20852, USA
United States Department of Agriculture, Animal and Plant Health Inspection Service, Veterinary Services, 4700 River Road, Riverdale, MD 20737, USA
United States Department of Agriculture, Center for Veterinary Biologics, P.O. Box 844, Ames, IA 50010, USA
United States Food and Drug Administration, Center for Biologics Evaluation and Research, 1401 Rockville Pike, HFM-451, Rockville, MD 20852, USA
European Commission Joint Research Centre, Institute for Health and Consumer Protection, The European Union Reference Laboratory for Alternatives to Animal Testing, Via E. Fermi 2749, TP 580, 21027 Ispra, Varese, Italy
Health Canada, Centre for Vaccine Evaluation, 100 Eglantine Driveway, A/L 0603C2, Tunney's Pasture, Ottawa, Ontario, Canada
Japanese Center for the Validation of Alternative Methods, National Institute of Health Sciences, Kamiyoga 1-18-1, Setagaya-ku, 158-5801 Tokyo, Japan
Animal Health Institute, Washington, DC, USA
Benchmark Biolabs, 421 W. Industrial Lake Drive, Lincoln, NE 68528, USA
Pair O'Docs Consultants, 5501 N.W. Foxhill Road, Parkville, MO 64152, USA
Sanofi Pasteur, Lyon, France
Institut für Viruskrankheiten und Immunprophylaxe, CH-3147 Mittelhausern, Switzerland
Serum Institute of India Ltd., 212/2 Hadapsar, Pune 411028, India
Paul-Ehrlich-Institut, Paul-Ehrlich-Institut-Strasse 51-59, 63225 Langen, Germany
Centers for Disease Control and Prevention, National Center for Emerging and Zoonotic Infectious Diseases, Atlanta, GA 
30329, USA
NED Biosystems, USA
MSD Animal Health, P.O. Box 31, 5830 AA Boxmeer, The Netherlands
National Veterinary Assay Laboratory, Ministry of Agriculture, Kokubunji, Tokyo, Japan
D E Reed and Associates, 1350 Stratton Court, Chanhassen, MN 55317, USA
Integrated Laboratory Systems Inc., 630 Davis Drive, Suite 160, Morrisville, NC 27560, USA",VIROLOGY,GENERAL,Rabies,,
2012,STRUGNELL B; MCAULIFFE L,Mycoplasma wenyonii infection in cattle.,In Practice 34 (3) 146-153,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma,http://dx.doi.org/10.1136/inp.e1550,
2012,Suarez-Perez A; Ramirez AS; ROSALES RS; Calabuig P; Poveda C; Rossello-Mora R; NICHOLAS RAJ; Poveda JB,"Mycoplasma neophronis sp. nov., isolated from the upper respiratory tract of Canarian Egyptian vultures (Neophron percnopterus majorensis).",International Journal of Systematic and Evolutionary Microbiology 62 (6) 1321-1325,Periodical article,"Unidad de Epidemiologia y Medicina Preventiva, Facultad de Veterinaria de la Universidad de Las Palmas de Gran Canaria, Spain.
Centro de Recuperacion de Fauna Silvestre, Cabildo de Gran Canaria, Spain.
Institut Mediterrani d’Estudis Avancats (CSIC-UIB), 07190 Esporles, Spain.",BACTERIOLOGY,WILDLIFE AND PESTS,Mycoplasma,http://dx.doi.org/10.1099/ijs.0.033803-0,
2012,Summers C; Benito A; Ortin A; Jalon JAG de; GONZALEZ L; Norval M; SHARP JM; De las Heras M,The distribution of immune cells in the lungs of classical and atypical ovine pulmonary adenocarcinoma.,Veterinary Immunology and Immunopathology 146 (1) 1-7,Periodical article,"Departmento de Patologia Animal, Facultad de Veterinaria, Universidad de Zaragoza, c/Miguel Servet 177, 50013 Zaragoza, Spain.
Biomedical Sciences, University of Edinburgh Medical School, Teviot Place, Edinburgh EH8 9AG.",VIROLOGY,SHEEP,Virus diseases; Ovine pulmonary adenocarcinoma; Jaagsiekte sheep retrovirus,http://dx.doi.org/10.1016/j.vetimm.2012.01.007,
2012,Szmolka A; ANJUM MF; LA RAGIONE RM; Kaszanyitzky EJ; Nagy B,Microarray based comparative genotyping of gentamicin resistant Escherichia coli strains from food animals and humans.,Veterinary Microbiology 156 (1–2) 110-118,Periodical article,"Veterinary Medical Research Institute of the Hungarian Academy of Sciences, H-1143 Budapest, Hungaria Krt. 21, Hungary.
Division of Microbial Sciences, Faculty of Health and Medical Sciences, University of Surrey, GU2 7XH.
Diagnostic Directorate, Central Agricultural Office, H-1049 Budapest, Tabornok u. 2, Hungary.",BACTERIOLOGY,DIAGNOSTIC TECHNIQUES; PIGS; POULTRY AND OTHER BIRDS; CATTLE AND RUMINANTS IN GENERAL,Antimicrobial resistance,http://dx.doi.org/10.1016/j.vetmic.2011.09.030,
2012,Taema MM; Maddison BC; THORNE L; Bishop K; Owen J; Hunter N; Baker CA; TERRY LA; Gough KC,Differentiating ovine BSE from CH1641 scrapie by serial protein misfolding cyclic amplification.,Molecular Biotechnology 51 (3) 233-239,Periodical article,"University of Nottingham, School of Veterinary Medicine and Science, Loughborough LE12 5RD
University of Nottingham, School of Veterinary Medicine and Science, ADAS UK, Loughborough LE12 5RD
University of Edinburgh, Roslin Institute, Neuropathogenesis Division, Easter Bush, Midlothian EH25 9RG",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie Prions,,
2012,TANG Y; GIELBERT A; Jacobs JG; Baron T; Andreoletti O; Yokoyama T; Langeveld JPM; SAUER MJ,All major prion types recognised by a multiplex immunofluorometric assay for disease screening and confirmation in sheep.,Journal of Immunological Methods 380 (1–2) 30-39,Periodical article,"Department of Infection Biology, Central Veterinary Institute of Wageningen UR, PO Box 65, 8200 AB Lelystad, The Netherlands.
Agence Francaise de Sécurité Sanitaire des Aliments — Lyon, Lyon, Cedex 07 69364, France.
UMR INRA ENVT 1225, Interactions Hôtes Agents Pathogènes, Ecole Nationale Vétérinaire de Toulouse, 31076 Toulouse, France.
National Institue of Animal Health,Tsukuba, Ibaraki 305-0856, Japan.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Prions,http://dx.doi.org/10.1016/j.jim.2012.03.004,
2012,TEALE CJ; Moulin G,Prudent use guidelines: a review of existing veterinary guidelines.,Revue Scientific et Technique 31 (1) 343-354,Periodical article,"French Agency for Veterinary Medicinal Products/French Agency for Food, Environmental and Occupational Health and Safety (Anses), La Haute Marche, B.P. 90203, 35302 Fougeres, France.",PHARMACOLOGY,GENERAL,Antimicrobial resistance,http://www.oie.int/doc/ged/D11824.PDF,
2012,Thackray AM; Hopkins L; LOCKEY R; SPIROPOULOS J; Bujdoso R,Propagation of ovine prions from 'poor' transmitter scrapie isolates in ovine PrP transgenic mice.,Experimental and Molecular Pathology 92 (1) 167-174,Periodical article,"University of Cambridge, Department of Veterinary Medicine, Madingley Road, Cambridge, CB3 OES.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,,
2012,Thackray AM; LOCKEY R; BECK KE; SPIROPOLOUS J; Bujdoso R,Evidence for co-infection of ovine prion strains in classical scrapie isolates.,Journal of Comparative Pathology 147 (2–3) 316-329,Periodical article,"University of Cambridge, Department of Veterinary Medicine, Madingley Road, Cambridge CB3 OES.",SPONGIFORM ENCEPHALOPATHIES,LABORATORY ANIMALS; SHEEP,Prions; Transmissible spongiform encephalopathy,http://dx.doi.org/10.1016/j.jcpa.2012.01.009,
2012,Thackray AM; Muhammad F; Zhang C; DENYER M; SPIROPOULOS J; Crowther DC; Bujdoso R,Prion-induced toxicity in PrP transgenic Drosophila.,Experimental and Molecular Pathology 92 (2) 194-201,Periodical article,"University of Cambridge, Department of Veterinary Medicine, Madingley Road, Cambridge, CB3 OES
University of Cambridge, Department of Genetics, Downing Street, Cambridge, CB2 3EH",SPONGIFORM ENCEPHALOPATHIES,GENERAL,Spongiform encephalopathies,,
2012,Thom ML; McAulay M; VORDERMEIER HM; CLIFFORD D; HEWINSON RG; VILLARREAL-RAMOS B; Hope JC,"Duration of immunity against Mycobacterium bovis following neonatal vaccination with bacillus Calmette-Guerin Danish: significant protection against infection at 12, but not 24, months.",Clinical and Vaccine Immunology 19 (8) 1254-1260,Periodical article,"Institute for Animal Health, Compton, Newbury, Berks.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,BCG; Bovine tuberculosis,http://dx.doi.org/10.1128/cvi.00301-12,
2012,Thomas RJ; Davies C; NUNEZ A; Hibbs S; Eastaugh L; Harding S; Barnes J; Barnes K; Oyston P; Eley S,Particle-size dependent effects in the Balb/c murine model of inhalational melioidosis.,Frontiers in Cellular and Infection Microbiology 2.,Periodical article,"Department of Biomedical Sciences, Defence Science and Technology Laboratory, Salisbury, Wiltshire, UK.",BACTERIOLOGY,LABORATORY ANIMALS,Bacteriology VP,http://dx.doi.org/10.3389/fcimb.2012.00101,
2012,THORNE L; HOLDER T; RAMSAY A; EDWARDS JL Taema MM; Maddison BC; Gough KC; TERRY LA,In vitro amplification of ovine prions from scrapie-infected sheep from Great Britain reveals distinct patterns of propagation.,BMC Veterinary Research 8:223,Periodical article,"School of Veterinary Medicine and Science, The University of Nottingham, Sutton Bonington Campus, College Road, Sutton Bonington, Leicestershire LE12
5RD.
ADAS UK, School of Veterinary Medicine and Science, The University of Nottingham, Sutton Bonington Campus, College Road, Sutton Bonington, Leicestershire LE12 5RD.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://www.biomedcentral.com/content/pdf/1746-6148-8-223.pdf,
2012,TODD P; Erdman MM; Roest HJ,Contagious equine metritis.,"In: Manual of diagnostic tests and vaccines for terrestrial animals (mammals, birds and bees), 7th ed, OIE, 2012, 831-837",Book chapter,"USDA, APHIS, National Veterinary Services Laboratories, P.O. Box 844, Ames, Iowa 50010, USA.
Central Veterinary Institute of Wageningen UR, Department of Bacteriology, P.O. Box 65, 8200 AB Lelystad, The Netherlands.",BACTERIOLOGY,HORSES,,http://www.oie.int/fileadmin/Home/eng/Health_standards/tahm/2.05.02_CEM.pdf,
2012,Tomlinson A; CHAMBERS M; Delahay R,Mycobacterium bovis infection in badger cubs: re-assessing the evidence for maternally derived immunological protection from advanced disease.,Veterinary Immunology and Immunopathology 148 (3–4) 326-330,Periodical article,"Food and Environment Research Agency, Sand Hutton, York.",BOVINE TUBERCULOSIS,WILDLIFE AND PESTS,Bovine tuberculosis,http://dx.doi.org/10.1016/j.vetimm.2012.04.024,
2012,TOSZEGHY M;  PHILLIPS N; REEVES H; WU G; TEALE C; COLDHAM N; RANDALL L,Molecular and phenotypic characterisation of Extended Spectrum beta-lactamase CTX-M Escherichia coli from farm animals in Great Britain.,Research in Veterinary Science 93 (3) 1142-1150,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL; POULTRY AND OTHER BIRDS,Escherichia coli,http://dx.doi.org/10.1016/j.rvsc.2012.05.001,
2012,Tree JA; Smith S; Baker N; Clark S; Aldwell FE; CHAMBERS M; Williams A; Marsh PD,Method for assessing IFN-gamma responses in guinea pigs during TB vaccine trials.,Letters in Applied Microbiology 55 (4) 295-300,Periodical article,"Microbiology Services, Health Protection Agency, Wiltshire.
Centre for Innovation, University of Otago, Dunedin, New Zealand.",BOVINE TUBERCULOSIS,LABORATORY ANIMALS,Cytokines; Mycobacteria; Tuberculosis,,
2012,Turner C; Knobloch H; Richards J; Richards P; Mottram TTF; Marlin D; CHAMBERS MA,Development of a device for sampling cattle breath.,Biosystems Engineering 112 (2) 75-81,Periodical article,"Cranfield Health, Cranfield University, MK43 0AL.
Solutions for Research, Wrest Park, Silsoe, MK45 4HP. 
eCow Ltd, Innovation Centre, University of Exeter, EX4 4RN.
David Marlin Consulting Ltd, PO Box 187, Newmarket, CB8 1BA.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Bovine tuberculosis,,
2012,TWOMEY DF; Carson T; FOSTER G; KOYLASS MS; WHATMORE AM,Phenotypic characterisation and 16S rRNA sequence analysis of veterinary isolates of Streptococcus pluranimalium.,Veterinary Journal 192 (2) 236-238,Periodical article,"Scottish Agricultural College Consulting Veterinary Services, Drummondhill, Stratherrick Road, Inverness IV2 4JZ.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL; SHEEP; POULTRY AND OTHER BIRDS,Bacteria,http://dx.doi.org/10.1016/j.tvjl.2011.05.007,
2012,TWOMEY DF; COLLINS R; CRANWELL MP; CRAWSHAW TR; HIGGINS RJ; DEAN GS; VORDERMEIER HM; HOLLINGDALE A; DE LA RUA-DOMENECH R,"Controlling tuberculosis in a llama (Lama glama) herd using clinical signs, tuberculin skin testing and serology.",Veterinary Journal 192 (2) 246-248,Periodical article,,BOVINE TUBERCULOSIS,CAMELIDS,Tuberculosis; Mycobacterium bovis,http://dx.doi.org/10.1016/j.tvjl.2011.05.014,
2012,TWOMEY DF; GRIERSON SS; MARTELLI F; HIGGINS RJ; JEFFREY M,Enteritis in an alpaca (Vicugna pacos) associated with a potentially novel adenovirus.,Journal of Veterinary Diagnostic Investigation 24 (5) 1000-1003,Periodical article,,VIROLOGY,CAMELIDS,,http://vdi.sagepub.com/content/24/5/1000.full.pdf+html,
2012,Un H; Eskiizmirliler S; Unal N; Freuling CM; JOHNSON N; FOOKS AR; Muller T; Vos A; Aylan O,Oral vaccination of foxes against rabies in Turkey between 2008 and 2010.,Berliner Und Munchener Tierarztliche Wochenschrift 125 (5-6) 203-208,Periodical article,"Etlik Veterinary Control Central Research Institute, Ankara, Turkey.
Bornova Veterinary Control Institute, Izmir, Turkey.
Institute of Epidemiology, Friedrich-Loeffler-Institut, Wusterhausen, Germany.
IDT Biologika GmbH, Dessau-Rosslau, Germany.",VIROLOGY,WILDLIFE AND PESTS,Virology; Wildlife; Rabies,http://vetline.de/download/bmtw/open_access/bmtw_2012_05_0203.pdf,
2012,Valiakos G; Touloudi A; Athanasiou L; Giannakopoulos A; Iacovakis C; Birtsas P; Spyrou V; Dalabiras Z; PETROVSKA L; Billinis C,Serological and molecular investigation into the role of wild birds in the epidemiology of West Nile virus in Greece.,Virology Journal 9 (1) 266,Periodical article,,VIROLOGY,WILDLIFE AND PESTS,,http://www.virologyj.com/content/9/1/266,
