Department,Entity,Transaction Date,Supplier Name ,Amount ,Expense Type,Expense Area,Expenses  Description
DFID,DFID,40967,Unit 4,"£2,386",Consultancy Services,Finance and Corporate Performance Division,
DFID,DFID,40942,Hays Specialist Recruitment Ltd,£788,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40941,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40941,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40946,Hays Specialist Recruitment Ltd,"£1,045",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40946,Hays Specialist Recruitment Ltd,"£1,338",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40942,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,160",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40945,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,160",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40947,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,379",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40949,MANPOWER PLC,"£2,265",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40949,MANPOWER PLC,"£2,265",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40952,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40954,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,379",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40956,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40961,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,379",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40962,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,379",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40962,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,160",Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40962,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40968,Hays Specialist Recruitment Ltd,£919,Contract & Agency Staff,Finance and Corporate Performance Division,
DFID,DFID,40940,Government Procurement Card,"£1,375",Hotels - Accommodation only,Finance and Corporate Performance Division,
DFID,DFID,40940,Government Procurement Card,"£1,751",Hotels - Accommodation only,Finance and Corporate Performance Division,
DFID,DFID,40940,Government Procurement Card,"£3,596",Hotels - Accommodation only,Finance and Corporate Performance Division,
DFID,DFID,40941,Foreign & Commonwealth Office,£875,Hotels - Accommodation only,Finance and Corporate Performance Division,
DFID,DFID,40940,VODAFONE CORPORATE,£505,Mobile telephones & accessories,Finance and Corporate Performance Division,
DFID,DFID,40940,VODAFONE CORPORATE,"£1,152",Mobile telephones & accessories,Finance and Corporate Performance Division,
DFID,DFID,40941,Foreign & Commonwealth Office,£555,Mobile telephones & accessories,Finance and Corporate Performance Division,
DFID,DFID,40940,AKROS PRINT LTD,£511,Office Supplies,Finance and Corporate Performance Division,
DFID,DFID,40961,Shred-It Glasgow Limited,£987,Other Admin Costs,Finance and Corporate Performance Division,
DFID,DFID,40953,Corporate Travel Provider,£675,Air fares,Finance and Corporate Performance Division,
DFID,DFID,40968,Corporate Travel Provider,£571,Air fares,Finance and Corporate Performance Division,
DFID,DFID,40968,Corporate Travel Provider,£673,Air fares,Finance and Corporate Performance Division,
DFID,DFID,40940,OXFORD POLICY MANAGEMENT,"£2,550",Technical and Advisory Services,Finance and Corporate Performance Division,
DFID,DFID,40942,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£1,160",Technical and Advisory Services,Finance and Corporate Performance Division,
DFID,DFID,40966,OXFORD POLICY MANAGEMENT,"£2,550",Technical and Advisory Services,Finance and Corporate Performance Division,
DFID,DFID,40967,CeFiMS,"£1,230",Training - Course Fees,Finance and Corporate Performance Division,
DFID,DFID,40941,Foreign & Commonwealth Office,£818,Travel - Subsistence,Finance and Corporate Performance Division,
DFID,DFID,40941,Foreign & Commonwealth Office,"£1,101",Vehicle Hire Charges,Finance and Corporate Performance Division,
DFID,DFID,40942,WORLD CAREERS NETWORK PLC,"£7,148",Computer software maintenance,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,WORLD CAREERS NETWORK PLC,"£7,148",Computer software maintenance,"Human Resources,Security & Facilities Division",
DFID,DFID,40952,IYES Ltd,"£6,300",Consultancy Services,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£671,Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£512,Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£721,Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£549,Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40948,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£2,160",Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40955,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,"£2,640",Contract & Agency Staff,"Human Resources,Security & Facilities Division",
DFID,DFID,40945,EDF ENERGY,"£14,978",Electricity,"Human Resources,Security & Facilities Division",
DFID,DFID,40945,EDF ENERGY,"£30,796",Electricity,"Human Resources,Security & Facilities Division",Electricity costs Jan 2012 Palace Street
DFID,DFID,40940,FCO SERVICES,"£1,171",FCO shared service charges,"Human Resources,Security & Facilities Division",
DFID,DFID,40947,FCO SERVICES,£614,FCO shared service charges,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£645,Furniture & Fittings,"Human Resources,Security & Facilities Division",
DFID,DFID,40955,CORONA ENERGY,"£4,740",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40955,CORONA ENERGY,"£3,037",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40955,CORONA ENERGY,"£3,027",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40954,CORONA ENERGY,"£4,725",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,CORONA ENERGY,"£4,829",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,CORONA ENERGY,"£1,745",Gas,"Human Resources,Security & Facilities Division",
DFID,DFID,40966,Corporate Travel Provider,£711,Hotels - Accommodation only,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Corporate Travel Provider,£789,Hotels - Accommodation only,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Corporate Travel Provider,£578,Hotels - Accommodation only,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Corporate Travel Provider,£844,Hotels - Accommodation only,"Human Resources,Security & Facilities Division",
DFID,DFID,40941,TSoL,£572,Legal costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40941,TSoL,"£9,291",Legal costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,Government Procurement Card,£525,Office Equipment - Purchases,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,"£1,488",Office Equipment - Purchases,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,"£1,344",Office Equipment - Purchases,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,"£1,089",Office Supplies,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£544,Office Supplies,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£2,802",Other Building Products,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£2,482",Other Building Products,"Human Resources,Security & Facilities Division",
DFID,DFID,40954,EVAC+CHAIR INTERNATIONAL LTD,£780,Other Building Products,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,£990,Other Building Products,"Human Resources,Security & Facilities Division",
DFID,DFID,40954,FCO SERVICES,"£3,922",Postage Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,NEOPOST LIMITED,"£3,000",Postage Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Royal Mail Group Ltd,£900,Postage Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40956,ECA INTERNATIONAL,"£24,922",Professional member subscriptions,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,DISCLOSURE SCOTLAND,£600,Recruitment costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MTB CONSULTING,"£5,520",Recruitment costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MTB CONSULTING,"£1,100",Recruitment costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40953,HM TREASURY VOTES CASH ACCOUNT,"£17,100",Recruitment costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,HM REVENUE AND CUSTOMS,"£1,944",Recruitment costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£11,917",Cleaning Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£20,292",Cleaning Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£11,917",Cleaning Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£20,292",Cleaning Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£16,094",Facilities Management payments,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£9,452",Facilities Management payments,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£9,452",Facilities Management payments,"Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£16,094",Facilities Management payments,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£2,461",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£1,749",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40945,MITIE Technical Facilities Management Ltd,"£4,604",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,£757,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,£960,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£1,517",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,£634,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£4,788",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£1,568",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£2,041",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40942,MITIE Technical Facilities Management Ltd,"£2,063",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40946,MITIE Technical Facilities Management Ltd,"£2,656",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40945,MITIE Technical Facilities Management Ltd,£804,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40945,MITIE Technical Facilities Management Ltd,£635,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40946,MITIE Technical Facilities Management Ltd,"£2,551",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40946,MITIE Technical Facilities Management Ltd,"£1,734",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,"£1,782",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,"£1,265",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,£917,Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,"£3,104",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,"£1,175",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40960,MITIE Technical Facilities Management Ltd,"£6,596",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40966,MITIE Technical Facilities Management Ltd,"£1,849",Other Building Costs,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£8,156","Repairs, Maint, Alter - Property & Constrct. Services","Human Resources,Security & Facilities Division",
DFID,DFID,40940,MITIE Technical Facilities Management Ltd,"£4,790","Repairs, Maint, Alter - Property & Constrct. Services","Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£4,790","Repairs, Maint, Alter - Property & Constrct. Services","Human Resources,Security & Facilities Division",
DFID,DFID,40959,MITIE Technical Facilities Management Ltd,"£8,156","Repairs, Maint, Alter - Property & Constrct. Services","Human Resources,Security & Facilities Division",
DFID,DFID,40947,SHANKS WASTE MANAGMENT LIMITED,£825,"Repairs, Maint, Alter - Removal & waste disposal services","Human Resources,Security & Facilities Division",
DFID,DFID,40949,BYWATERS,"£1,208","Repairs, Maint, Alter - Removal & waste disposal services","Human Resources,Security & Facilities Division",
DFID,DFID,40940,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40940,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Government Procurement Card,£544,Reproduction & Printing Materials,"Human Resources,Security & Facilities Division",
DFID,DFID,40968,Corporate Travel Provider,£561,Air fares,"Human Resources,Security & Facilities Division",
