Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460576,266,GREENWAY PARTNERSHIP LIMITED,C-HC4867-C302,Misc Works-Building Contractor,04 November 2011,£925.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461577,367,GREENWAY PARTNERSHIP LIMITED,C-C22120-1804,Sports & Open S-RM-External structures,18 November 2011,"£1,832.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461700,241,GREENWAY PARTNERSHIP LIMITED,C-C23140-1801,Public Convnces-RM-Electrical repairs,18 November 2011,£369.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461579,333,GREENWAY PARTNERSHIP LIMITED,C-D13100-1809,Muni Off Blgs-RM-sanitary works,18 November 2011,£33.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461581,332,GREENWAY PARTNERSHIP LIMITED,C-D13100-1809,Muni Off Blgs-RM-sanitary works,18 November 2011,£45.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462131,352,GREENWAY PARTNERSHIP LIMITED,C-D14100-1806,Depot Building-RM-Ext. fixtures/fittings,25 November 2011,£310.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461899,362,GREENWAY PARTNERSHIP LIMITED,C-D30200-1405,Misc Props & Ld-Energy conservation,25 November 2011,"£5,320.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461899,362,GREENWAY PARTNERSHIP LIMITED,C-L32200-1806,Xmas in Chelt-RM-Ext. fixtures/fittings,25 November 2011,"£3,780.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461902,311,GREENWAY PARTNERSHIP LIMITED,C-L32200-1807,Xmas in Chelt-RM-Vandalism,25 November 2011,£275.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462130,216,GREENWAY PARTNERSHIP LIMITED,C-PM0040-R004,Recreation Cent-External Building Repair,25 November 2011,£844.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460622,REDACTED,GROVE BUILDING SERVICES,C-HC7445-C801,Adapt Sup Grant-Grants,04 November 2011,"£4,104.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461725,REDACTED,GROVE BUILDING SERVICES,C-HC4100-C801,Dis.Adapt.HRA-Grants,18 November 2011,"£11,970.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461746,REDACTED,GROVE BUILDING SERVICES,C-HC7440-C801,DFG.96.Act-Grants,18 November 2011,"£6,518.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460781,1110/45473,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C22140-2701,Nursery-Hired transport,04 November 2011,£495.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460746,1110/46584,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C23180-2701,Rcycl Cltn Schm-Hired transport,04 November 2011,£170.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460541,1110/43175,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C23180-2701,Rcycl Cltn Schm-Hired transport,04 November 2011,£170.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460783,1110/45474,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C23180-2701,Rcycl Cltn Schm-Hired transport,04 November 2011,£170.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460540,1110/43176,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C24100-2701,Fleet Maint-Hired transport,04 November 2011,£160.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460782,1110/46585,GULLIVER'S TRAVELS SELF DRIVE LTD,C-C24100-2701,Fleet Maint-Hired transport,04 November 2011,£160.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460555,7018442,GVA GRIMLEY LLP,C-D12500-8428,Property Servs-Fees for services,04 November 2011,"£9,753.70"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460557,7018288,GVA GRIMLEY LLP,C-D35100-350A,Glos Airport-Consultants Fees,04 November 2011,"£6,148.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461685,7018487,GVA GRIMLEY LLP,C-D35100-350A,Glos Airport-Consultants Fees,18 November 2011,"£1,798.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458903,32135,HAGSPLAY LIMITED,C-C22120-1119,Spts/Open Space-Playground Maint,11 November 2011,£288.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458903,32135,HAGSPLAY LIMITED,C-C22120-1119,Spts/Open Space-Playground Maint,11 November 2011,£40.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458903,32135,HAGSPLAY LIMITED,C-C22120-1119,Spts/Open Space-Playground Maint,11 November 2011,£40.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,458903,32135,HAGSPLAY LIMITED,C-C22120-1119,Spts/Open Space-Playground Maint,11 November 2011,£288.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461656,TW4851,HALCROW GROUP LTD,C-D30200-1840,Misc Props & Ld-RM-Professional Services,18 November 2011,£995.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461735,5262,HALSALL  CONSTRUCTION LIMITED,C-HC4845-C302,Neighbrhd works-Building Contractor,18 November 2011,"£6,321.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461681,24686,HARROLD-JONES  SERVICES,C-H46400-1104,Door Entry-Council House repairs,18 November 2011,"£1,908.19"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461680,24685,HARROLD-JONES  SERVICES,C-H46400-1104,Door Entry-Council House repairs,18 November 2011,£324.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461734,H1524,HARROLD-JONES  SERVICES,C-HC4863-C302,Door Entry-Building Contractor,18 November 2011,"£10,909.17"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461679,24549,HARROLD-JONES  SERVICES,C-HC4863-C302,Door Entry-Building Contractor,18 November 2011,£180.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460836,HCC-00053962,HEREFORDSHIRE HOUSING LIMITED,C-H22500-3501,Community Alarm-Hire of outside services,04 November 2011,"£10,920.78"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460549,188306,HL SMITH (TRANSMISSIONS) LTD,C-C24100-3582,Fleet Maint-DSO Invoices,04 November 2011,£550.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460548,188228,HL SMITH (TRANSMISSIONS) LTD,C-C24100-3582,Fleet Maint-DSO Invoices,04 November 2011,"£4,150.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461102,36367,HORSLEYS,C-LC4006-C713,AG&M Dev Scheme-Other Professional Fees,11 November 2011,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461103,36366,HORSLEYS,C-LC4006-C713,AG&M Dev Scheme-Other Professional Fees,11 November 2011,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461104,36369,HORSLEYS,C-LC4006-C713,AG&M Dev Scheme-Other Professional Fees,11 November 2011,£500.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462056,HCUK1002954,HUMAN CONCEPTS UK LIMITED,C-GCERP-3623,GO Capital Cost-Cmpter-sftwre lic purch,25 November 2011,"£1,090.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460621,1519,IAN WILLIAMS LIMITED,C-H45205-1104,Ext Repairs & R-Council House repairs,04 November 2011,"£23,301.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462125,LGST-A-11338-10,ICAP EUROPE LIMITED,C-D32700-3994,Debt Mgt-Brokerage,25 November 2011,"£1,572.88"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461168,40371,IDOX SOFTWARE LIMITED,C-E72500-0204,Built Env Div-Training fees/exp (Prof),11 November 2011,"£2,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461597,40457,IDOX SOFTWARE LIMITED,C-D11820-3660,IT Infrastructu-Hardware PC & Servers,18 November 2011,"£6,175.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461589,40458,IDOX SOFTWARE LIMITED,C-A21500-8414,Licensing-Licensing Act 2003,18 November 2011,"£4,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461906,01/10/2011,IMOGEN HARVEY LEWIS,C-Z12445-OR09,Com Outreach-Big Draw,25 November 2011,"£1,250.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462214,INFXNET01180,INFX NETWORKS LIMITED,C-L21100-3134,Town Hall-Box Office Equipment,28 November 2011,"£4,995.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461509,PSI016887,INTRINSIC TECHNOLOGY LIMITED,C-D13250-3611,Corp.Telecomms-Telephones,18 November 2011,"£4,839.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461255,PSI016367,INTRINSIC TECHNOLOGY LIMITED,C-DC4003-C101,Telephy Switch-Project Est for this Year,18 November 2011,"£7,974.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462052,PSI017006,INTRINSIC TECHNOLOGY LIMITED,C-DC4003-C101,Telephy Switch-Project Est for this Year,25 November 2011,"£5,018.62"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462052,PSI017006,INTRINSIC TECHNOLOGY LIMITED,C-DC4003-C101,Telephy Switch-Project Est for this Year,25 November 2011,"£8,776.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461253,CSIC60102-3,ISG PEARCE LIMITED,C-LC4006-C402,AG&M Dev Scheme-Building Contractor,12 November 2011,"£93,375.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460684,SETTLEMENT,J & S LISNEY,C-N13125-9206,ASH Ledger-PPR Invoices Paid,17 November 2011,-£566.51
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460684,SETTLEMENT,J & S LISNEY,C-N13125-9206,ASH Ledger-PPR Invoices Paid,17 November 2011,-£566.51
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460684,SETTLEMENT,J & S LISNEY,C-Z12210-9137,Box Off A/C-PPR Hirers Tkt Pd out,17 November 2011,£970.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460684,SETTLEMENT,J & S LISNEY,C-Z12210-9137,Box Off A/C-PPR Hirers Tkt Pd out,17 November 2011,£970.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462083,SETTLEMENT,J & S LISNEY,C-N13125-9206,ASH Ledger-PPR Invoices Paid,25 November 2011,-£531.37
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460530,P33292CP/111007,J & S SEDDON PAINTING LTD,C-PM0042-R003,Pavillions-External Re-decoration,04 November 2011,"£2,503.96"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460785,82,J.J.MORRELL,C-D11400-3501,Audit & Assrnce-Hire of outside services,04 November 2011,"£2,511.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461670,PERFORMANCE,JAN AYERS,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,18 November 2011,"£7,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461026,992,K B BUILDING SERVICES UK LIMITED,C-H33700-1402,Estate Services-Electricity,11 November 2011,-£264.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461028,991,K B BUILDING SERVICES UK LIMITED,C-H4204G-1104,Gen Wks 2204-Council House repairs,11 November 2011,"£1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461025,990,K B BUILDING SERVICES UK LIMITED,C-H4208G-1104,Gen Wks 2208-Council House repairs,11 November 2011,"£1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461029,989,K B BUILDING SERVICES UK LIMITED,C-H4209G-1104,Gen Wks 2209-Council House repairs,11 November 2011,"£1,325.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461026,992,K B BUILDING SERVICES UK LIMITED,C-H4211G-1104,Gen Wks 2211-Council House repairs,11 November 2011,"£2,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461027,993,K B BUILDING SERVICES UK LIMITED,C-H4211G-1104,Gen Wks 2211-Council House repairs,11 November 2011,"£2,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461030,988,K B BUILDING SERVICES UK LIMITED,C-H4211G-1104,Gen Wks 2211-Council House repairs,11 November 2011,£435.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461027,993,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,11 November 2011,-£264.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461029,989,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,11 November 2011,-£128.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461030,988,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,11 November 2011,-£76.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461028,991,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,11 November 2011,-£197.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461025,990,K B BUILDING SERVICES UK LIMITED,C-N11250-9227,Excluded,11 November 2011,-£224.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460828,BATTLE OF BRIT,KEMBLE AIR SERVICE LTD,C-Z12310-3940,TIC Agency-External Event Payments,04 November 2011,£850.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460828,BATTLE OF BRIT,KEMBLE AIR SERVICE LTD,C-Z12310-3940,TIC Agency-External Event Payments,04 November 2011,-£85.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461024,1603,KERRY PLUMBING LIMITED,C-H44752-1104,Dis Adapts-Tech-Council House repairs,11 November 2011,£810.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461023,1605,KERRY PLUMBING LIMITED,C-H44752-1104,Dis Adapts-Tech-Council House repairs,11 November 2011,"£1,410.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461023,1605,KERRY PLUMBING LIMITED,C-N11250-9227,Excluded,11 November 2011,-£82.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461024,1603,KERRY PLUMBING LIMITED,C-N11250-9227,Excluded,11 November 2011,-£82.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461969,1618,KERRY PLUMBING LIMITED,C-H4214A-1104,Dis Adapts 2214-Council House repairs,25 November 2011,"£1,410.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461969,1618,KERRY PLUMBING LIMITED,C-N11250-9227,Excluded,25 November 2011,-£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460551,5500427461,KPMG LLP,C-D21200-3507,Corp Mgt-Audit Commission fees,04 November 2011,"£23,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461235,100012/CLW,L GALLIMORE,C-L17200-3934,Sport/Play Div-TP Gen-Imprest/Excess,11 November 2011,"£1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461121,39694,LAND USE CONSULTANTS,C-B51145-3501,Joint Core Stra-Hire of outside services,11 November 2011,"£7,838.35"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461298,3899,LLOYDS TSB,C-L11500-3501,Rec Facilities-Hire of outside services,11 November 2011,£25.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461298,3899,LLOYDS TSB,C-L11500-3501,Rec Facilities-Hire of outside services,11 November 2011,£45.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461298,3899,LLOYDS TSB,C-L11500-3501,Rec Facilities-Hire of outside services,11 November 2011,£779.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461929,22409,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,25 November 2011,£210.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461930,22408,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,25 November 2011,£449.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461930,22408,LLOYDS TSB COMMERCIAL LTD,C-E21100-3501,Car Prks-Off St-Hire of outside services,25 November 2011,£449.50
