Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,"Energy, Technology and International",CAPITA BUSINESS SERVICES LTD,2000006955,"7,885.92",#,DL1 9HN
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,"Energy, Technology and International",CAPITA BUSINESS SERVICES LTD,2000006955,"19,714.80",#,DL1 9HN
Department for Transport,Department for Transport,18/07/2017,Transport  Consult,DG_Rail - Passenger Services,ATKINS LTD (TRANSPORT PLANNING),2000006958,"164,872.00",#,WR5 1TX
Department for Transport,Department for Transport,18/07/2017,IT Consultancy,DG_RAIL - Network Services,CAPITA PROPERTY & INFRASTRUCTURE,2000006960,"8,647.31",#,CA6 4SJ
Department for Transport,Department for Transport,18/07/2017,Secondments,"Energy, Technology and International","Department For Environment, Food &",2000006962,"4,880.80",#,YO1 7PX
Department for Transport,Department for Transport,18/07/2017,Secondments,DG_Rail - Passenger Services,DELOITTE LLP,2000006963,"26,656.80",#,MK9 1FD
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,HSR Phase 1 Sponsor,Experis Ltd,2000006964,"10,200.00",#,EC2M 2RB
Department for Transport,Department for Transport,18/07/2017,Electricity,Strategic Roads,EON UK PLC,2000006965,639.78,EON - Trfc C'ting - 1.4.17 to 30.6.17,CV4 8LG
Department for Transport,Department for Transport,18/07/2017,Financial Consultanc,Aviation,GOVERNMENT ACTUARY'S DEPARTMENT,2000006966,"2,893.50",#,EC4A 1AB
Department for Transport,Department for Transport,18/07/2017,Transport  Consult,DG_RAIL - Network Services,Mott MacDonald Limited,2000006967,"29,131.87",#,CR0 2EE
Department for Transport,Department for Transport,18/07/2017,Transport  Consult,DG_Rail - Passenger Services,OVE ARUP & PARTNERS,2000006969,"9,083.22",#,NE1 3PL
Department for Transport,Department for Transport,18/07/2017,IT Ser Running Costs,Group Commercial Services,SOFTWARE BOX LTD,2000006970,"4,500.00",#,YO61 1ET
Department for Transport,Department for Transport,18/07/2017,Transport  Consult,DG_Rail - Passenger Services,STEER DAVIES & GLEAVE LTD,2000006971,"244,216.81",#,SE1 9PD
Department for Transport,Department for Transport,18/07/2017,Maintenance Other,Strategic Roads,TDC SYSTEMS LIMITED,2000006973,"2,980.00",#,BS24 9BP
Department for Transport,Department for Transport,18/07/2017,Maintenance Other,Strategic Roads,TDC SYSTEMS LIMITED,2000006973,"3,860.00",#,BS24 9BP
Department for Transport,Department for Transport,18/07/2017,Legal Consultancy,Major Projects,WINCKWORTH SHERWOOD,2000006975,"1,026.00",#,SE1 9BB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,Strategic Roads,BROOK STREET (UK) LIMITED,2000006976,511.18,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,Local,BROOK STREET (UK) LIMITED,2000006976,565.13,Agency staff,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - Rail Accident Investigation Branch,BROOK STREET (UK) LIMITED,2000006976,643.80,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,703.04,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,709.00,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,709.00,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,Strategic Roads,BROOK STREET (UK) LIMITED,2000006976,871.74,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,881.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,881.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,885.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,885.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,885.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_IS - ISE DG Office,BROOK STREET (UK) LIMITED,2000006976,885.78,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,Agency Staff Costs,DG_Rail - Passenger Services,BROOK STREET (UK) LIMITED,2000006976,925.85,#,AL1 4JB
Department for Transport,Department for Transport,18/07/2017,CurrGrtPriSec-P&NPIS,Major Projects,TRANSPORT FOR LONDON,2000006979,"11,200,000.00",LB Station Redevelopment Tranche 2,SE10 1AJ
Department for Transport,Department for Transport,18/07/2017,Training,DG_RAIL - Rail Corporate Centre,THE RAILWAY CONSULTANCY LTD,2000006980,"1,100.00", Bespoke Rail Training Course run,SE19 2LT
Department for Transport,Department for Transport,18/07/2017,Training,DG_RAIL - Rail Corporate Centre,THE RAILWAY CONSULTANCY LTD,2000006980,"2,200.00",Bespoke Rail Training Course run ,SE19 2LT
Department for Transport,Department for Transport,18/07/2017,Training,DG_RAIL - Rail Corporate Centre,THE RAILWAY CONSULTANCY LTD,2000006980,"2,250.00",Bespoke Rail Training Course run ,SE19 2LT
Department for Transport,Department for Transport,18/07/2017,Car Hire and Leasing,"Road Safety, Standards and Services",Toyota Financial Services (UK) Ltd,2000006982,690.00,#,KT18 5UZ
Department for Transport,Department for Transport,18/07/2017,Other Professional F,Group Finance,Arvato Ltd,2000006985,"1,650.00",#,HU10 6DN
Department for Transport,Department for Transport,18/07/2017,Other Professional F,Group Finance,Arvato Ltd,2000006985,"1,650.00",#,HU10 6DN
Department for Transport,Department for Transport,18/07/2017,Further Educ Cost,DG_Rail - Passenger Services,Birkbeck University of London,2000006986,"3,375.00",#,WC1E 7HX
Department for Transport,Department for Transport,18/07/2017,IT Ser Running Costs,Group Finance,Moore Stephens Insight Limited,2000006987,"103,550.99",#,EC1A 4AB
Department for Transport,Department for Transport,18/07/2017,IT Ser Running Costs,Local,PretaGov Ltd,2000006990,547.20,IT Services,EC2Y 9AR
Department for Transport,Department for Transport,18/07/2017,Research,Transport Security Co-ordination & Response,HOME OFFICE SHARED SERVICE CENTRE,2000006995,"18,821.00",#,NP20 9BB
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Highways England,2000007026,"35,540.70",2012-EU-50005-S European ITS Platform  (EIP),B1 1RN
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Highways England,2000007026,"1,688,712.67",2013-EU-50006-P (AA Traffic Management Corridor),B1 1RN
Department for Transport,Department for Transport,19/07/2017,Legal Consultancy,"Road Safety, Standards and Services",Government Legal Department,2000007028,838.80,#,WC2B 4TS
Department for Transport,Department for Transport,19/07/2017,Training,Analysis & Strategy,UNIVERSITY COLLEGE LONDON,2000007029,"5,675.25",#,WC1E 6BT
Department for Transport,Department for Transport,19/07/2017,Publicity,"Road Safety, Standards and Services",ATKINS LTD (TRANSPORT PLANNING),2000007030,"16,233.00",#,WR5 1TX
Department for Transport,Department for Transport,19/07/2017,Subscriptions to Pro,Local,BECK GREENER,2000007031,550.00,UK Trademark renewal fee,WC1V 6HR
Department for Transport,Department for Transport,19/07/2017,Agency Staff Costs,Major Projects,Experis Ltd,2000007032,"9,564.00",#,EC2M 2RB
Department for Transport,Department for Transport,19/07/2017,Recruitment Advertis,Air Accident Investigation Branch,HM REVENUE & CUSTOMS,2000007033,"6,954.02",CSR (AAIB RECRUITMENT) HAVAS PEOPLE INV,BN12 4XH
Department for Transport,Department for Transport,19/07/2017,Financial Consultanc,DG_Rail - Passenger Services,Pricewaterhouse Coopers LLP,2000007036,"28,540.80",#,SE1 2RD
Department for Transport,Department for Transport,19/07/2017,Maintenance Other,Strategic Roads,TDC SYSTEMS LIMITED,2000007037,893.88,#,BS24 9BP
Department for Transport,Department for Transport,19/07/2017,Cap Grt Loc Auth,Local,Birmingham City Council,2000007039,"2,440,221.00",Midland Metro B'ham Eastside Extn 17/18,B2 2AJ
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Department for Infrastructure,2000007040,"1,900.16",2012-EU-50005-S European ITS Platform  (EIP),BT2 8GB
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Department for Infrastructure,2000007040,"92,214.35",2013-EU-50006-P (AA Traffic Management Corridor),BT2 8GB
Department for Transport,Department for Transport,19/07/2017,CurrGrtPriSec-P&NPIS,"Energy, Technology and International",ENERGY SAVING TRUST,2000007041,"11,000.00","""ULEV Readiness Project Feb 2017 #11,000""",SW1H 9BP
Department for Transport,Department for Transport,19/07/2017,CurrGrtPriSec-P&NPIS,"Energy, Technology and International",ENERGY SAVING TRUST,2000007041,"113,567.00","""EST June 2017-18 #113,567.00""",SW1H 9BP
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,TRANSPORT FOR LONDON,2000007042,"292,786.74",2013-EU-50006-P (AA Traffic Management Corridor),SE10 1AJ
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Welsh Government,2000007043,"6,775.50",2012-EU-50005-S European ITS Platform  (EIP),CF10 3NQ
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,Welsh Government,2000007043,"506,738.67",2013-EU-50006-P (AA Traffic Management Corridor),CF10 3NQ
Department for Transport,Department for Transport,19/07/2017,Research Grant-PS,DG_RAIL - Rail Strategy & Security,Rail Safety & Standard Board,2000007044,"2,325,000.00",Main Research and Development Grant Q1  2017,EC2M 2RB
Department for Transport,Department for Transport,19/07/2017,Sprs Indexation Pay-,DG_Rail - Passenger Services,FIRST GREATER WESTERN,2000007045,"101,123.00",1804 Wk4 Franchise Estimated Revisions Indexation_,SN1 1HL
Department for Transport,Department for Transport,19/07/2017,Cap Grt Loc Auth,HSR Phase 1 Sponsor,FIRST GREATER WESTERN,2000007045,"171,744.61",1804 Wk4 OCC Deport Exit & HS2 Ltd Co-op. incl. We,SN1 1HL
Department for Transport,Department for Transport,19/07/2017,Cap Grt Loc Auth,HSR Phase 1 Sponsor,FIRST GREATER WESTERN,2000007045,"817,556.26",1804 Wk4 Reading Wheel Lathe Stage 2 Claim P1802 -,SN1 1HL
Department for Transport,Department for Transport,19/07/2017,Basic Franchise Pay,DG_Rail - Passenger Services,FIRST GREATER WESTERN,2000007045,"2,353,790.00",1804 Wk4 Franchise Estimated Revisions_P1804 - FIR,SN1 1HL
Department for Transport,Department for Transport,19/07/2017,Basic Franchise Pay,DG_Rail - Passenger Services,LONDON MIDLAND RAILWAY,2000007046,"50,000.00",1804 Wk4 Bromsgrove LTCFC Interim payment(2ND PAYM,B2 4JB
Department for Transport,Department for Transport,19/07/2017,Sprs Indexation Pay-,DG_Rail - Passenger Services,LONDON MIDLAND RAILWAY,2000007046,"81,381.75",1804 Wk4 Franchise subsidy indexation 2017-18 P180,B2 4JB
Department for Transport,Department for Transport,19/07/2017,Basic Franchise Pay,DG_Rail - Passenger Services,LONDON MIDLAND RAILWAY,2000007046,"91,372.32",1804 Wk4 Franchise Subsidy Payment Increase (Avant,B2 4JB
Department for Transport,Department for Transport,19/07/2017,Basic Franchise Pay,DG_Rail - Passenger Services,LONDON MIDLAND RAILWAY,2000007046,"7,027,038.78",1804 Wk4 Franchise subsidy 17-18 P1804 - LONDON MI,B2 4JB
Department for Transport,Department for Transport,19/07/2017,Pte Cost Of Servs Ch,DG_Rail - Passenger Services,MERSEYTRAVEL,2000007047,"6,287,019.42",1804 Wk4 17/18 rail grant and admin fee - Mersey T,L3 2AN
Department for Transport,Department for Transport,19/07/2017,Pte Cost Of Servs Ch,DG_Rail - Passenger Services,NEXUS (TYNE & WEAR),2000007048,"20,137.33",1804 Wk4 17/18 Rail Admin Grant + Indexation - Nex,NE1 4AX
Department for Transport,Department for Transport,19/07/2017,Pte Cost Of Servs Ch,DG_Rail - Passenger Services,SOUTH YORKSHIRE PTE,2000007049,"97,102.00",1804 Wk4 17/18 Rail Admin Grant + Indexation - Sou,S2 5YT
Department for Transport,Department for Transport,19/07/2017,Pte Cost Of Servs Ch,DG_Rail - Passenger Services,Transport for Greater Manchester,2000007050,"118,082.78",1804 Wk4 17/18 Rail Admin Grant + Indexation - Tra,M1 3BG
Department for Transport,Department for Transport,19/07/2017,Pte Cost Of Servs Ch,DG_Rail - Passenger Services,WEST YORKSHIRE PTA,2000007051,"70,744.23",1804 Wk4 17/18 Rail Admin Grant + Indexation - Wes,LS1 2DE
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,TRANSPORT SCOTLAND,2000007052,"11,413.68",2012-EU-50005-S European ITS Platform  (EIP),G4 0HF
Department for Transport,Department for Transport,19/07/2017,EU Cap Grt NDPBs,International and regulatory reform,TRANSPORT SCOTLAND,2000007052,"968,965.83",2013-EU-50006-P (AA Traffic Management Corridor),G4 0HF
Department for Transport,Department for Transport,19/07/2017,Printing,Principal Priv. Secretary & Head of Private Office,Williams Lea,2000007053,"1,017.78",#,NR3 1PD
Department for Transport,Department for Transport,19/07/2017,Printing,Air Accident Investigation Branch,Williams Lea,2000007053,"1,892.15",#,NR3 1PD
Department for Transport,Department for Transport,19/07/2017,Printing,Air Accident Investigation Branch,Williams Lea,2000007053,"2,886.62",WILLIAMS LEA AAIB BULLETIN PRINT MAY17,NR3 1PD
Department for Transport,Department for Transport,19/07/2017,Printing,Local,Williams Lea,2000007053,"5,791.94",Printing,NR3 1PD
Department for Transport,Department for Transport,19/07/2017,Storage & Distributi,Group Communications,Williams Lea,2000007053,"11,091.86",#,NR3 1PD
Department for Transport,Department for Transport,19/07/2017,Conferences / Semina,HSR Strategy,TRAINING FOR TRANSPORTATION,2000007054,"1,728.00",#,B95 5AW
Department for Transport,Department for Transport,19/07/2017,Research,"Road Safety, Standards and Services",POPULUS LIMITED,2000007056,"15,450.00",#,EC1V 0AT
Department for Transport,Department for Transport,19/07/2017,Cap Grt Pri Sec-Cos.,"Energy, Technology and International",EV Motion Ltd,2000007057,500.00,EV Motion Nov 16 #500,EX31 4TA
Department for Transport,Department for Transport,19/07/2017,Management Consultan,DG_Rail - Passenger Services,NSARE Limited,2000007058,"4,500.00",#,SW1H 9DJ
Department for Transport,Department for Transport,19/07/2017,Legal Consultancy,DG_RAIL - Rail Strategy & Security,Blackstone Chambers Ltd,2000007059,"2,301.00",#,EC4Y 9BW
Department for Transport,Department for Transport,19/07/2017,Cap Grt Pri Sec-Cos.,"Energy, Technology and International",Firehawk Ltd,2000007060,500.00,Firehawk Dec 16 #500,M35 0UF
Department for Transport,Department for Transport,19/07/2017,Cap Grt Pri Sec-Cos.,"Energy, Technology and International",SRG Electrical Ltd,2000007062,500.00,SRG Elec May 17 #500,CR8 1HA
Department for Transport,Department for Transport,19/07/2017,CurrGrt Las in AEF/A,"Energy, Technology and International",Sedgemoor District Council,2000007063,"1,381.96","""ULEVR VL Quarterly #1,381.96""",TA6 3AR
Department for Transport,Department for Transport,19/07/2017,Travel Expenses UK,Group Finance,Mawasem Limited T/A Clarity Travel,2000007064,"279,658.41",Clarity - June 2017,ST18 0WN
Department for Transport,Department for Transport,19/07/2017,Sprs Indexation Pay-,DG_Rail - Passenger Services,Arriva Rail North Limited,2000007065,"637,742.00",1804 Wk4 Indexation on Basic Franchise Payment P18,M1 2NF
Department for Transport,Department for Transport,19/07/2017,Basic Franchise Pay,DG_Rail - Passenger Services,Arriva Rail North Limited,2000007065,"20,332,448.00",1804 Wk4 Basic Franchise Payment - P1804 - Arriva,M1 2NF
