Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Health Services,HEATON NORRIS HEALTH CENTRE,Adult Social Care,Care Payments,08/02/2017,8125
Health Services,HEATON NORRIS HEALTH CENTRE,Public Health,Service Contract Payments,09/02/2017,600
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Expenses and Allowances,28/02/2017,3.5
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Expenses and Allowances,28/02/2017,17.92
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Office Expenses,28/02/2017,6.25
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Expenses and Allowances,28/02/2017,140.8
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Expenses and Allowances,28/02/2017,31.65
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Care Payments,28/02/2017,197.45
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Care Payments,28/02/2017,382.53
Child / Family Support,HEATONS / REDDISH CHILDREN & FAMILI,Childrens & Educational Services,Fees and Charges,28/02/2017,3.72
Charity/Third Sector,Help the Hatters,Corporate & Democratic Core,Publicity and Promotion,20/02/2017,750
Social Care Services,Hexagon Care Services,Childrens & Educational Services,Care Payments,13/02/2017,18728.57
Social Care Services,Hexagon Care Services,Childrens & Educational Services,Fees and Charges,27/02/2017,5091.43
Social Care Services,HFT,Adult Social Care,Care Payments,22/02/2017,12887
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,537.2
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,2927.4
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,1832.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,5378.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,1006.4
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,71.4
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,537.2
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,3158.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,2063.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,5365.2
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,1009.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,01/02/2017,71.4
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,08/02/2017,1808.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,08/02/2017,408
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,08/02/2017,108.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,503.2
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,3223.2
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,2172.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,5589.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,999.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,285.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,523.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,3270.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,1917.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,5701.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,1060.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,15/02/2017,285.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,22/02/2017,2284.8
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,22/02/2017,353.6
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,22/02/2017,163.2
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,01/02/2017,1420.2
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,03/02/2017,604.9
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,03/02/2017,1696.35
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,03/02/2017,710.1
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,06/02/2017,4200
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,14/02/2017,1500
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,16/02/2017,1446.5
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,16/02/2017,789
Social Care Services,HG CARE SERVICES LTD,Childrens & Educational Services,Care Payments,16/02/2017,526
Social Care Services,HG CARE SERVICES LTD,Adult Social Care,Care Payments,23/02/2017,1500
Education Services,High Peak School Ltd,Childrens & Educational Services,Fees and Charges,17/02/2017,4583.33
Education Services,High Peak School Ltd,Childrens & Educational Services,Fees and Charges,17/02/2017,4583.33
Social Care Services,HILLBROOK GRANGE RESIDENT CARE HOME,Adult Social Care,Care Payments,20/02/2017,9060
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,20938.58
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1559
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,7908.32
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,13346.28
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1731.4
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1032.03
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1289.74
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1417.2
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,64
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,890.68
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1021.51
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,45906.18
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,3181
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,32403.07
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,39626.35
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-1276.14
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1013.8
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,736.71
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,880.64
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,2075
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1173.93
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1342.29
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1448566.1
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-1097
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-457.49
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-160
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,78433
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1034219.76
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-536.69
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-172.39
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,152.89
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,1255179.9
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-520.83
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-154.36
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,371.57
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,17/02/2017,-86700.35
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,4194.92
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,56
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,3034.42
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,3667.56
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,-513.66
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,367.8
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,18
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,265.54
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,135.01
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,859.4
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,11
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,826.64
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,946.21
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,1787.4
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,80
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,851.44
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,1168.71
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,462.2
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,397.58
Central Government Department,HMRC,Corporate & Democratic Core,Payments to central govt.,20/02/2017,455.56
Social Care Services,Home Instead Senior Care,Adult Social Care,Care Payments,23/02/2017,592.35
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,1492.6
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,414.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,799
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,380.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,952
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,1526.6
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,465.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,785.4
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,380.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,01/02/2017,952
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,1669.4
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,448.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,799
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,380.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,571.2
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,1390.6
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,435.2
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,799
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,380.8
Social Care Services,Homecare Northwest Ltd,Adult Social Care,Care Payments,15/02/2017,571.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1115.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,30.6
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1309
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,129.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,4559.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,2964.8
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1655.8
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,34
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1098.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,71.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1353.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,102
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,5270
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,2998.8
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,1727.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,01/02/2017,129.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,1091.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,51
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,1424.6
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,129.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,5372
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,2900.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,1295.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,115.6
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,972.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,68
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,1326
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,122.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,5062.6
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,2723.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,1224
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,15/02/2017,180.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,22/02/2017,163.2
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,22/02/2017,54.4
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,22/02/2017,1441.6
Social Care Services,Homecare4U Ltd,Adult Social Care,Care Payments,22/02/2017,108.8
