DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,480,6000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,670,6700,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,500,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,360,9000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,11,11000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,JP,Heathrow,JP,Japan,GB,GB,19041030,Obtained from rice,23,65.88,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-134,satisfactory,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,JP,Heathrow,JP,Japan,GB,GB,19041030,Obtained from rice,23,65.88,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-137,satisfactory,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,JP,Heathrow,JP,Japan,GB,GB,21069092,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",23,65.88,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-134,satisfactory,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,JP,Heathrow,JP,Japan,GB,GB,21069092,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",23,65.88,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,caesium-137,satisfactory,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,IN,Heathrow,IN,India,GB,GB,709999020,Okra,718,2604,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,JP,Heathrow,JP,Japan,GB,GB,7095990,Other,8,0.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,2200,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,CN,"Felixstowe, P",CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,67,1229,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-23,2017,Q4,Oct,23,2017-10,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),661,15053,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,160,800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25260,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,HK,"Southampton, P",HK,Hong Kong,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,14,167,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,HK,"Southampton, P",HK,Hong Kong,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",14,167,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,810907530,Pomegranates,3632,15254,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",60,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,20,16000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1400,17200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,200,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,CN,"Southampton, P",CN,China,GB,GB,9022000,Other green tea (not fermented),440,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,10063094,Medium grain,2400,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,620,11264.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,21069098,Other,620,11264.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Southampton, P",JP,Japan,GB,GB,20049098,Other,1390,3369.36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,Heathrow,IN,India,GB,GB,709999020,Okra,988,3764,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Gatwick,KE,Kenya,GB,GB,708100090,Other,60,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,6,33.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,Heathrow,IN,India,GB,GB,709999020,Okra,710,2810,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,19041030,Obtained from rice,6,36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,12081000,Of soya beans,35,178,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,19059090,Other,35,178,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,CN,"Felixstowe, P",CN,China,NL,GB,12024100,In shell,600,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,7,6300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,7,6300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,6,5400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,7,6300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,7,6300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,6,5400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,21069092,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",161,1217.76,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,50,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,520,13000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1760,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1760,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Gatwick,KE,Kenya,GB,GB,708100090,Other,160,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,155,232.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,250,375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,400,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Gatwick,KE,Kenya,GB,GB,708100090,Other,100,150,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,120,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25100,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,1205,1807.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,Heathrow,IN,India,GB,GB,709999020,Okra,750,2650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1600,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1296,10886.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,162,2025,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-10-24,2017,Q4,Oct,24,2017-10,CN,"Southampton, P",CN,China,GB,GB,9022000,Other green tea (not fermented),400,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,800,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1292,2907,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),120,2400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),100,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),50,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,1115,1672,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,EG,Heathrow,EG,Egypt,GB,GB,7096091,"Of the genus Capsicum, for the manufacture of capsicin or capsicum oleoresin dyes",612,1530,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,291,694.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,20,16000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,364,600.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,80,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-10-25,2017,Q4,Oct,25,2017-10,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,280,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
