Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Economic Consultancy & Research,"Skills, Deregulation and Local Growth - Vocational Education Directorate",University of Plymouth Enterprise Ltd,154691,19775.00,Quality Improvement Reform-Economic Consultancy & Research,PL4 8AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Learning and Dev - CS Skills,"Skills, Deregulation and Local Growth - Vocational Education Directorate",WESTMINSTER KINGSWAY COLLEGE,154692,483.33,Quality Improvement Reform-Learning and Dev - CS Skills,NW1 3HB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,154693,-18264.52,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,154693,1000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2016,Recruitment Advice and Services,Business and Science - DG/Finance & Corporate Planning,HM REVENUE & CUSTOMS,154696,0.20,B&S Devolved Admin-Recruitment Advice and Services,BN12 4XH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2016,Recruitment Advice and Services,Business and Science - DG/Finance & Corporate Planning,HM REVENUE & CUSTOMS,154696,8820.00,B&S Devolved Admin-Recruitment Advice and Services,BN12 4XH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2016,R & D Other Professional Services,Government Office for Science -  Government Office for Science,PROFESSOR RON MCQUAID,154698,250.00,Foresight: Cities-R & D Other Professional Services,FK8 2PR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Business Innovation,NORTH EAST COMBINED AUTHORITY,154699,117500.00,Growth Hubs-Current Grants To Private Sector - NPISH,NE27 0BY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,R & D Rail Travel,Government Office for Science -  Government Office for Science,"Personal Expense, Name Withheld",154703,140.60,Asset Recovery Incentivisation Scheme-R & D Rail Travel,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Withheld",154704,93.15,Export Control Organisation-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2016,Training And Development Expenditure,"People, Strategy and Higher Education - Strategy and Growth",DEUTSCHE-BRITISCHE GESELLSCHAFT E.V.,154705,308.00,PSHE Devolved Admin-Training And Development Expenditure,D-10117,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Current Grants To Private Sector - NPISH,Business and Science - Business Innovation,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,154706,28554.00,Growth Hubs-Current Grants To Private Sector - NPISH,SL6 1RF,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Enforcement,Economics & Markets - Labour Market,HM REVENUE & CUSTOMS,154707,16666.67,National Minimum Wage Enforcement-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Research and Development Expenditure,Business and Science - Business Innovation,TUV SUD LTD,154709,162060.00,NMS Flow Programme at NRL-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154710,-245.95,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154710,193.14,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154710,330.95,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Learning and Dev - CS Skills,Economics & Markets - Consumer and Competition Policy,CORNWALL ENERGY ASSOCIATES LTD,154711,595.00,E&M Devolved Admin-Learning and Dev - CS Skills,NR2 1TF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing,Webbers Legal Ltd,154712,5082.57,AMD: Vosper Gap- British Shipbuilders-Utilisation of Provisions - Purchase of Goods & Services - Other,W4 4PH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Research and Development Expenditure,Business and Science - Business Innovation,TUV SUD LTD,154713,252999.60,NMS Flow Programme at NRL-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Other Staff Welfare Costs,"People, Strategy and Higher Education - Human Resources",RIGHT CORECARE LTD T/A Workplace Wellness,154714,737.85,PSHE Non Devolved Admin-Other Staff Welfare Costs,IP33 1UZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2016,Application Support Service,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",THE DEXTROUS WEB LTD T/A DXW,154715,904.20,PSHE Devolved Admin-Application Support Service,N7 0AT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154720,250.57,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154721,530.34,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154722,151.90,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2016,Publications,Government Office for Science -  Government Office for Science,JONES YARRELL LEADENHALL,154723,71.09,Other Devolved Admin-Publications,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Travel Booking,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Omega,154724,446.14,RD: Quality Management Certification-Travel Booking,KT12 4HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,Research and Development Expenditure,Business and Science - Business Innovation,LGC LTD,154725,603802.80,NMS Programme for Chemical & Biological Metrology at LGC-Research and Development Expenditure,TW11 0LY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,Research and Development Expenditure,Business and Science - Business Innovation,LGC LTD,154726,80296.00,NMS Government ChemistPtogramme at LGC-Research and Development Expenditure,TW11 0LY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2016,Publications,Government Office for Science -  Government Office for Science,JONES YARRELL LEADENHALL,154727,95.17,Other Devolved Admin-Publications,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2016,Publications,Government Office for Science -  Government Office for Science,JONES YARRELL LEADENHALL,154728,89.62,Other Devolved Admin-Publications,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Publications,Economics & Markets - Business Frameworks & Regional Growth Fund,JONES YARRELL LEADENHALL,154731,67.60,E&M Devolved Admin-Publications,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Other Media Costs,Business and Science - Business Innovation,JONES YARRELL LEADENHALL,154732,17.00,B&S Devolved Admin-Other Media Costs,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Telecoms,"Finance, Commercial & Digital Transformation - Digital Directorate",BRITISH TELECOMMUNICATIONS plc (BT),154733,124.59,FCDT Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing,CLYDE & CO,154734,144955.69,AMD: British Shipbuilders Provision-Utilisation of Provisions - Purchase of Goods & Services - Other,EH1 3QR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Application Support Service,"Finance, Commercial & Digital Transformation - Digital Directorate",SOFTWARE BOX LTD,154737,406984.47,FCDT Devolved Admin-Application Support Service,YO61 1ET,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Other IT Consultancy,"Finance, Commercial & Digital Transformation - Finance Directoreate",PRICEWATERHOUSECOOPERS LLP,154739,1800.00,Digital Infrastructure and Maintenanc-Other IT Consultancy,SE1 2RT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Other IT Consultancy,"Finance, Commercial & Digital Transformation - Finance Directoreate",PRICEWATERHOUSECOOPERS LLP,154739,3600.00,Digital Infrastructure and Maintenanc-Other IT Consultancy,SE1 2RT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2016,Publications,Economics & Markets - Labour Market,JONES YARRELL LEADENHALL,154745,67.60,E&M Devolved Admin-Publications,EH12 9DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2016,Business Rates,"Finance, Commercial & Digital Transformation - Estates",THE SCOTTISH GOVERNMENT,154747,9364.87,FCDT Devolved Admin-Business Rates,EH6 6QQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2016,Business Rates,"Finance, Commercial & Digital Transformation - Estates",THE SCOTTISH GOVERNMENT,154747,14142.85,FCDT Devolved Admin-Business Rates,EH6 6QQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/07/2016,Business Rates,"Finance, Commercial & Digital Transformation - Estates",THE SCOTTISH GOVERNMENT,154747,27670.50,FCDT Devolved Admin-Business Rates,EH6 6QQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2016,Computer Consumables,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,154757,3487.08,FCDT Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,Recruitment Advice and Services,"People, Strategy and Higher Education - Human Resources",BROOK STREET (UK) LTD,154758,417.36,PSHE Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2016,Recruitment Advice and Services,"People, Strategy and Higher Education - Human Resources",BROOK STREET (UK) LTD,154759,315.84,PSHE Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
