Newcastle City Council Invoices over £250 paid in December 2016,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,30-Dec-2016,KELTIC CLOTHING,7095859,Revenue,1V105,Supervision & Enforcement,800.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,30-Dec-2016,KELTIC CLOTHING,7095860,Revenue,1V105,Supervision & Enforcement,2503.80
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,20-Dec-2016,KENMOR CEILINGS & PARTITIONS LTD,7104016,Revenue,1KVWC,Minor Works Contracts,6100.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MG10,Nursing Care OP,46062.76
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MG20,Residential Care OP,21853.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MH10,Nursing Care PD,4833.60
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MM10,Nursing Care MH,2763.40
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MG10,Nursing Care OP,-7454.20
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,KENSINGTON RESIDENTIAL HOME,7106446,Revenue,1MG20,Residential Care OP,-4899.20
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,13-Dec-2016,KENTON HALL N H,7095751,Revenue,4WX13,,997.44
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON HALL N H,7095751,Revenue,1MG10,Nursing Care OP,98049.89
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON HALL N H,7095751,Revenue,1MG20,Residential Care OP,22487.63
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON HALL N H,7095751,Revenue,1MK10,Nursing Care LD,2766.68
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON HALL N H,7095774,Revenue,1MG10,Nursing Care OP,1875.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,KENTON HALL N H,7095751,Revenue,1MG10,Nursing Care OP,-12392.36
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,KENTON HALL N H,7095751,Revenue,1MG20,Residential Care OP,-3417.98
HRA,HRA Invest/Del             ,Revenue Expenditure,20-Dec-2016,KENTON KARPETS,7103101,Revenue,1HRA9,HRA - Demolition Revenue Exp,491.67
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,4WX13,,1918.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MG10,Nursing Care OP,95852.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MG20,Residential Care OP,26087.97
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MK20,Residential Care LD,1820.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MG10,Nursing Care OP,-6380.02
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MG20,Residential Care OP,-4180.68
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,KENTON MANOR NURSING HOME,7095701,Revenue,1MK20,Residential Care LD,-313.20
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,KENTON PARK NURSERY SCHOOL,7101410,Revenue,1EEP5,2Yr Old Learning & Childcare,3564.79
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,23-Dec-2016,KEY ENTERPRISES (1983) LTD,7101331,Revenue,1MH60,Day Care PD,2076.45
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,23-Dec-2016,KEY ENTERPRISES (1983) LTD,7104977,Revenue,1MH60,Day Care PD,1884.40
Children's Services,Invoice,Revenue Expenditure,23-Dec-2016,KEY ENTERPRISES (1983) LTD,7088087,Revenue,1MK60,Ind Day Care LD,2400.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,KEYRING LIVING SUPPORT NETWORK,7101292,Revenue,1MG51,Home Care-Personal OP,4855.48
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,KEYRING LIVING SUPPORT NETWORK,7101313,Revenue,1MX51,VP Hosuing Support Subsidy,5036.08
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,20-Dec-2016,KEYRING LIVING SUPPORT NETWORKS,7103862,Revenue,1MG60,Day Care OP,3914.24
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2016,KEYS EDUCATION AND CARE LIMITED,7095533,Revenue,1MC02,Ind Sector Placements,20400.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2016,KEYS EDUCATION AND CARE LIMITED,7095534,Revenue,1MC02,Ind Sector Placements,14000.00
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,KID N PLAY LTD,7101517,Revenue,1EEP5,2Yr Old Learning & Childcare,1600.52
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,21-Dec-2016,KIDD SPOOR TAYLOR,7105089,Revenue,1MD68,Legal Fees Care,350.28
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,KIDS 1ST DAY NURSERY LTD - JESMOND,7101417,Revenue,1E201,ISB PVI Nurseries,3000.00
Children's Services,Educ School Planning    ,Revenue Expenditure,14-Dec-2016,KIDS 1ST DAY NURSERY LTD - JESMOND,7097889,Revenue,1EEP5,2Yr Old Learning & Childcare,763.88
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,KIDS 1ST-GOSFORTH,7101414,Revenue,1EEP5,2Yr Old Learning & Childcare,800.26
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,KIDS KABIN,7101270,Revenue,1ML07,PH -Obesity and phys activity,1472.80
Children's Services,West Riverside S/Start           ,Revenue Expenditure,23-Dec-2016,KIDZ R FIT,7083170,Revenue,1EEG1,Community Family Hub - West,350.00
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,13-Dec-2016,KILLGERM CHEMICALS LTD,7068953,Revenue,1KKA4,Pest Control,1570.88
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,KINGSTON PARK PLAYGROUP,7101419,Revenue,1EEP5,2Yr Old Learning & Childcare,625.66
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MG20,Residential Care OP,90656.62
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MK20,Residential Care LD,3392.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MM20,Residential Care MH,-208.89
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MG20,Residential Care OP,-30888.87
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MK20,Residential Care LD,-381.60
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,KIRKWOOD COURT,7106483,Revenue,1MM20,Residential Care MH,154.47
Children's Services,Childrens Services Support       ,Revenue Expenditure,02-Dec-2016,KJS TRAVEL LTD,7086491,Revenue,1MC20,In-House Foster Carer Costs,495.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,02-Dec-2016,KJS TRAVEL LTD,7086492,Revenue,1MC20,In-House Foster Carer Costs,450.00
HRA,HRA Property Maint         ,Revenue Expenditure,09-Dec-2016,KONE PLC,7077859,Revenue,1HRM1,Comm Areas - R&M Contracts,450.13
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,02-Dec-2016,LA TAXIS,7084670,Revenue,1MK60,Ind Day Care LD,1350.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,14-Dec-2016,LA TAXIS,7097655,Revenue,1MK60,Ind Day Care LD,1229.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,20-Dec-2016,LA TAXIS,7101933,Revenue,1MK60,Ind Day Care LD,1351.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,23-Dec-2016,LA TAXIS,7105106,Revenue,1MK60,Ind Day Care LD,1350.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,LA TAXIS,7089466,Revenue,1MC20,In-House Foster Carer Costs,350.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,LA TAXIS,7089472,Revenue,1MC20,In-House Foster Carer Costs,350.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,LA TAXIS,7089487,Revenue,1MC20,In-House Foster Carer Costs,350.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,LA TAXIS,7089465,Revenue,1MC20,In-House Foster Carer Costs,300.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,LA TAXIS,7089473,Revenue,1MC20,In-House Foster Carer Costs,300.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,07-Dec-2016,LA TAXIS,7089478,Revenue,1MC20,In-House Foster Carer Costs,300.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,07-Dec-2016,LA TAXIS,7089479,Revenue,1MC20,In-House Foster Carer Costs,300.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,07-Dec-2016,LA TAXIS,7089480,Revenue,1MC20,In-House Foster Carer Costs,300.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,22-Dec-2016,LA TAXIS,7106266,Revenue,1E212,Transport Special,8271.60
Children's Services,Int Childhood Services     ,Revenue Expenditure,02-Dec-2016,LA TAXIS,7077254,Revenue,1E212,Transport Special,9059.20
Children's Services,Int Childhood Services     ,Revenue Expenditure,21-Dec-2016,LA TAXIS,7104026,Revenue,1E212,Transport Special,9015.70
Children's Services,Int Childhood Services     ,Revenue Expenditure,23-Dec-2016,LA TAXIS,7101661,Revenue,1E212,Transport Special,8804.30
Children's Services,Int Childhood Services     ,Revenue Expenditure,30-Dec-2016,LA TAXIS,7110304,Revenue,1E212,Transport Special,8660.50
Environment & Regeneration,CW Services to Schools        ,Revenue Expenditure,05-Dec-2016,LACA,7087923,Revenue,1KFX2,School Meals Overhead,328.30
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,LADYBIRDS CHILDRENS NURSERY,7101420,Revenue,1EEP5,2Yr Old Learning & Childcare,4765.18
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,LADYBIRDS CHILDRENS NURSERY,7101424,Revenue,1EEP5,2Yr Old Learning & Childcare,4583.30
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,08-Dec-2016,LAIDLAW LTD,7084421,Revenue,1KVWC,Minor Works Contracts,527.55
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,21-Dec-2016,LAIDLAW LTD,7084422,Revenue,1KVWC,Minor Works Contracts,918.00
Environment & Regeneration,E&R Development Mngmt      ,Revenue Expenditure,22-Dec-2016,LAMBERT SMITH HAMPTON,7106750,Revenue,1V030,Development Management,5000.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LAMBTON HOUSE,7095700,Revenue,1MG20,Residential Care OP,1925.76
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,LAMBTON HOUSE,7095700,Revenue,1MG20,Residential Care OP,-531.72
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MH10,Nursing Care PD,17237.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MH20,Residential Care PD,4400.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MK10,Nursing Care LD,5900.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MK20,Residential Care LD,47420.45
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MH10,Nursing Care PD,-350.04
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,LANCHESTER COURT CARE HOME,7095691,Revenue,1MK20,Residential Care LD,-2115.04
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,14-Dec-2016,LANDFORM SURVEYS LTD,7097784,Revenue,1V073,Historic Monumnets,490.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,19-Dec-2016,LANDSCAPE MANAGEMENT SERVICES LTD,7101578,Revenue,1KVWC,Minor Works Contracts,49637.44
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,01-Dec-2016,LANDSCAPE MANAGEMENT SERVICES LTD,7085902,Revenue,1KVWC,Minor Works Contracts,25244.43
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,09-Dec-2016,LANDSCAPE MANAGEMENT SERVICES LTD,7093243,Revenue,1KVWC,Minor Works Contracts,8323.07
HRA,HRA Planning QS            ,Capital Expenditure,09-Dec-2016,LANDSCAPE MANAGEMENT SERVICES LTD,7086097,Capital,2HE01,Capital Citywide,27424.76
HRA,HRA Planning QS            ,Capital Expenditure,21-Dec-2016,LANDSCAPE MANAGEMENT SERVICES LTD,7105422,Capital,2HE01,Capital Citywide,44971.32
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,19-Dec-2016,LANES GROUP PLC,7097088,Revenue,1V204,Car Parking Infrastructure,685.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,06-Dec-2016,LANES GROUP PLC,7072838,Revenue,1DR03,Grainger Market,725.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,02-Dec-2016,LANES GROUP PLC,7072834,Revenue,1KL61,Parks R&M,305.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,23-Dec-2016,LANES GROUP PLC,7106674,Revenue,1DE49,i4- Quayside NEC,1400.00
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,09-Dec-2016,LARGE PRINT WORKS,7088044,Revenue,1KS07,Sponsorships,280.00
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,09-Dec-2016,LARGE PRINT WORKS,7088046,Revenue,1KS07,Sponsorships,392.00
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,4WX13,,714.64
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,1MG10,Nursing Care OP,54975.87
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,1MG20,Residential Care OP,15501.16
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,1MM10,Nursing Care MH,2761.96
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,1MG10,Nursing Care OP,-1755.24
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,LEA GREEN (MALHOTRA),7095746,Revenue,1MG20,Residential Care OP,-2777.39
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,22-Dec-2016,LEAZES HALL NURSING HOME,7106501,Revenue,1MG20,Residential Care OP,1865.32
Adult and Culture,Social Services-Carefirst              ,Revenue Income,22-Dec-2016,LEAZES HALL NURSING HOME,7106501,Revenue,1MG20,Residential Care OP,-515.60
Chief Executive's,CD - Treasury Mgmt Payments NOR        ,Capital Expenditure,08-Dec-2016,LEAZES HOMES,7093340,Capital,2FT14,Property Services,2743231.00
Adult and Culture,Social Services                        ,Revenue Expenditure,30-Dec-2016,LEEDS CITY COUNCIL,7101074,Revenue,1MC02,Ind Sector Placements,23557.50
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,22-Dec-2016,LEGACY TELECOM LTD,7100575,Revenue,1MR52,Adults Admin Pool,510.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,15-Dec-2016,LEGRAND ELECTRIC LTD,7098222,Revenue,1KR20,M&E Electrical,265.36
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,20-Dec-2016,LENORE CARE HOME,7103979,Revenue,1MM50,Home Care MH,1050.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,20-Dec-2016,LENORE CARE HOME,7103980,Revenue,1MM50,Home Care MH,1050.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,LENORE CARE HOME,7095726,Revenue,1MM20,Residential Care MH,8911.96
Adult and Culture,Social Services                        ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE DISABILITY,7087920,Revenue,1MH60,Day Care PD,5649.72
Adult and Culture,Social Services                        ,Revenue Expenditure,01-Dec-2016,LEONARD CHESHIRE DISABILITY,7085569,Revenue,1MH60,Day Care PD,5649.72
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,23-Dec-2016,LEONARD CHESHIRE FOUNDATION,7108004,Revenue,1MK60,Ind Day Care LD,480.76
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE FOUNDATION,7092362,Revenue,1MG60,Day Care OP,281.04
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE FOUNDATION,7092364,Revenue,1MH60,Day Care PD,257.62
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE FOUNDATION,7092371,Revenue,1MH60,Day Care PD,257.62
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE FOUNDATION,7092373,Revenue,1MH60,Day Care PD,281.04
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,08-Dec-2016,LEONARD CHESHIRE FOUNDATION,7092374,Revenue,1MH60,Day Care PD,257.62
