Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,22/08/2017,10584480,10080720,486.72,R,Pitney Bowes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,22/08/2017,10584480,10080720,"1,511.24",R,Pitney Bowes Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning & Housing,General Fund Housing,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582517,10080128,280.00,R,Tunstall Heathcare (UK) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Sports Development,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,18/08/2017,10583730,10079128,148.02,R,Clickers Archery Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Events,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,01/08/2017,10581276,10080287,910.80,R,Hawthorn Electrical Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,15/08/2017,10583369,10080351,205.24,R,J P Lennard Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582209,10080182,10.29,R,Running Imp Int Sports Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,15/08/2017,10582853,0,54.32,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Protection,Public Protection,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,25/08/2017,10585024,0,7.00,R,Bruel & Kjaer Uk Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,29/08/2017,10580467,10080112,125.00,R,Dubit limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10582647,10080362,26.59,R,Nisbets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,25/08/2017,10581837,10080111,9.16,R,GL Education Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,29/08/2017,10585625,10080815,140.00,R,Healthcare Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resources & Performance,,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,15/08/2017,10582591,10079977,601.66,R,Gemini Blinds Gwent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resources & Performance,,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,18/08/2017,10583916,10080640,"1,589.98",R,Banner Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resources & Performance,,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/08/2017,10580985,10078423,275.00,R,J Franklin And Sons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Health & Safety Equipment.,,08/08/2017,10581877,80053577,822.00,R,Genesys Worksafe Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Health & Safety Equipment.,,18/08/2017,10584113,80053577,863.75,R,Genesys Worksafe Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Health & Safety Equipment.,,08/08/2017,10582708,812364,900.00,R,Ross Farm Machinery Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,04/08/2017,10582225,80053722,81.12,R,Princes Gate Cool Water Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,25/08/2017,10580441,811923,780.50,R,Price Bros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,22/08/2017,10584772,0,90.10,R,Thomas Waste Management Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,22/08/2017,10584782,0,543.22,R,Chepstow Contract Rentals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,22/08/2017,10584785,0,457.80,R,Chepstow Contract Rentals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,25/08/2017,10585070,10077965,39.00,R,Torfaen County Borough Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,25/08/2017,10585092,10077964,291.39,R,Torfaen County Borough Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,25/08/2017,10585083,10077964,-15.00,R,Torfaen County Borough Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,08/08/2017,10582093,10078010,148.23,R,Tchibo Coffee International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/08/2017,10582633,10078010,-125.66,R,Tchibo Coffee International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning & Housing,General Fund Housing,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Fire Safety Equipment,,08/08/2017,10582578,10079296,120.00,R,Inferno Fire Safety and Security Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,25/08/2017,10585030,0,55.80,R,Safety-Kleen Uk Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,18/08/2017,10584090,10080684,26.95,R,API Communications Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,18/08/2017,10584090,10080684,101.00,R,API Communications Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10582450,0,182.26,R,FST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582376,0,4.65,R,Mon & Border Motor Factors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581572,80053857,41.25,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582771,0,40.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,4.11,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,157.75,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,22.02,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,20.35,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,175.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582771,0,8.83,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581823,80053665,6.78,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10580639,80051446,55.55,R,West Mercia Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/08/2017,10581417,80054085,"1,880.00",R,Pearson Education LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581848,80053804,"7,890.00",R,Morris's Grounds Maintenance Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582934,80053731,"2,000.00",R,Anomaly Interactive Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10582892,80051675,13.20,R,Total Produce (Hereford),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10582962,80051675,13.20,R,Total Produce (Hereford),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582905,10078506,29.40,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582180,10078151,424.80,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582202,10078151,252.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582474,10078151,504.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582574,10078152,30.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582583,10078152,87.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582477,10078152,70.08,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582507,10078152,24.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582567,10078152,120.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582359,0,40.82,R,Wilkinson Hardware Store Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582593,10080147,98.00,R,Bidfood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582158,10080293,169.02,R,Bidfood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582356,0,-34.99,R,Bidfood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582460,0,-12.88,R,Bidfood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10583334,10080202,930.10,R,Aquam Water Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Home to School Transport Dept,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10584848,0,380.00,R,Tennants Distribution Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584545,10080591,512.55,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584551,10080589,15.34,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10585073,10080588,87.16,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582416,10078398,202.88,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582419,10078398,81.20,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584445,10080589,279.60,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584279,10078477,156.14,R,Harold R Johns Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581406,10078398,93.00,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581394,10078398,32.78,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584427,10080589,59.12,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584839,10078516,66.10,R,Robert Price Builders Merchants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584805,10078519,936.00,R,Waycott Bros Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584188,10079588,680.00,R,Eco Vigour Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582678,0,135.84,R,Morris's of Usk Garden Centre & Nurseries Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583305,812351,205.50,R,Breedon Aggregates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583176,812357,35.25,R,Caerleon Readymix Concrete Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10585105,10079796,490.00,R,KPR Engineering (M&E) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10585570,812235,12.60,R,Hill & Smith Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Protection,"Registrations B, D and M",Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10585021,0,219.18,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Protection,"Registrations B, D and M",Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10585021,0,1.16,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,15/08/2017,10582660,10080255,778.33,R,Chapple & Jenkins Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,22/08/2017,10584092,10078125,533.67,R,Chapple & Jenkins Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,15/08/2017,10582671,0,53.11,R,Total Produce (Hereford),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,08/08/2017,10581366,0,372.80,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
