Body Name,Service Area,Expense Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Print & Media,04/08/2015,5100082470,994.50,KIND CREATIVE LTD
TfGM,Transport,Supported Bus Services,04/08/2015,5100082289,"5,495.31",LANCASHIRE COUNTY COUNCIL
TfGM,Transport,Print & Media,04/08/2015,5100081212,"1,545.60",LOGOSHACK DIGITAL
TfGM,Transport,Capital costs - Public Inquiry Costs,04/08/2015,5100082475,"2,160.00",MACDONALD MANCHESTER HOTEL
TfGM,Transport,"Rent, Rates & Service Charges",04/08/2015,5100081498,"10,118.57",MANCHESTER AIRPORT PLC
TfGM,Corporate Services,Land Acquisition and Related Costs,04/08/2015,1900042123,"2,950.00",MANCHESTER CITY COUNCIL
TfGM,Corporate Services,Print & Media,04/08/2015,5100081497,487.30,MANCHESTER CITY COUNCIL
TfGM,Corporate Services,IS Support Services,04/08/2015,5100081985,"3,850.00",MAPSAR LTD
TfGM,Transport,Replacement Bus Services,04/08/2015,5100082249,"57,000.00",METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/08/2015,5100081764,"6,853.20",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,04/08/2015,5100082008,"1,664.00",MORSON INTERNATIONAL
TfGM,Transport,Heavy Rail Support Services,04/08/2015,5100081790,"64,412.94",MOTT MACDONALD LTD
TfGM,Transport,Capital Costs - Planning Support Services,04/08/2015,5100082490,"6,876.63",MOTT MACDONALD LTD
TfGM,Corporate Services,Computer Support and Licences,04/08/2015,5100081953,845.00,NCC MEMBERSHIP SERVICES LTD
TfGM,Corporate Services,Computer Support and Licences,04/08/2015,5100082408,"1,235.00",NCC MEMBERSHIP SERVICES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,04/08/2015,5100082116,"358,120.00",NDORS LTD
TfGM,Transport,Capital Costs - Heavy Rail Support Services,04/08/2015,5100081553,"6,930.99",NETWORK RAIL
TfGM,Transport,Capital Costs - Rail Construction Works,04/08/2015,5100081571,"9,592.14",NETWORK RAIL
TfGM,Transport,"Rent, Rates & Service Charges",04/08/2015,1900041923,"2,305.68",OLDHAM MBC
TfGM,Corporate Services,Procurement Services,04/08/2015,5100082499,"11,287.50",OPUS BESTPAY LTD
TfGM,Transport,Print & Media,04/08/2015,5100082097,472.71,ORION SECURE PRINT SYSTEMS
TfGM,Transport,Driver Intervention Course Delivery Costs,04/08/2015,5100082392,"1,203.40",PAUL MARTIN
TfGM,Transport,Temporary Vacancy Cover,04/08/2015,5100081867,504.00,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,04/08/2015,5100082044,622.99,PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,04/08/2015,5100082371,"1,936.80",PLUSWORK LTD
TfGM,Transport,Traffic and Transportation Surveys,04/08/2015,5100082379,"4,491.13",PLUSWORK LTD
TfGM,Corporate Services,Smart Ticketing,04/08/2015,5100081666,"2,061.00",PRACTICUS LIMITED
TfGM,Corporate Services,Smart Ticketing,04/08/2015,5100081836,"2,201.10",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,04/08/2015,5100081838,"2,750.00",Robert Walters Plc
TfGM,Corporate Services,Temporary Maternity Cover,04/08/2015,5100081840,"1,131.24",Robert Walters Plc
TfGM,Transport,Temporary Vacancy Cover,04/08/2015,5100082198,841.01,Robert Walters Plc
TfGM,Transport,Capital Costs - Print & Media,04/08/2015,5100082417,"6,826.26",SERVICEPOINT UK
TfGM,Transport,Traffic Signal Works,04/08/2015,5100081471,"16,694.42",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/08/2015,5100081478,"8,424.60",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/08/2015,5100081492,"25,303.57",SIEMENS PLC
TfGM,Transport,Traffic Signal Works,04/08/2015,5100082093,"1,035.42",SIEMENS PLC
TfGM,Transport,Project Management Services,04/08/2015,5100081723,907.21,SKM COLIN BUCHANAN
TfGM,Transport,Capital Costs - Public Art,04/08/2015,5100082431,"2,495.00",STARDOTSTAR
TfGM,Corporate Services,IS Consumables,04/08/2015,5100082443,"4,240.69",TANGIBLE BENEFIT LTD
TfGM,Corporate Services,IS Consumables,04/08/2015,5100082446,"1,612.43",TANGIBLE BENEFIT LTD
TfGM,Transport,Computer and Printing Hardware,04/08/2015,5100081263,"1,198.00",TOTAL COMPUTERS LTD
TfGM,Transport,Cleaning,04/08/2015,5100081262,840.00,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Cleaning,04/08/2015,5100082313,770.16,TUDOR CONTRACT CLEANERS LTD
TfGM,Transport,Utilities & Energy,04/08/2015,1900042125,"3,577.50",UNITED UTILITIES WATER PLC
TfGM,Transport,Planning Support Services,05/08/2015,5100081659,"4,796.58",AECOM LTD
TfGM,Transport,Vehicle Costs,05/08/2015,1200035027,"1,055.44",ALLSTAR
TfGM,Transport,Paper and Printing Consumables,05/08/2015,5100081241,737.84,ANTALIS LTD
TfGM,Transport,Metrolink Operating Costs,05/08/2015,5100082520,"2,357.75",ATOS IT SERVICES UK LTD
TfGM,Transport,Capital Costs - Architectural Services,05/08/2015,5100082545,"28,490.00",AUSTINSMITH LORD LLP
TfGM,Transport,Programme and Project Management Services,05/08/2015,5100082611,"14,000.00",BLACC LLP
TfGM,Transport,Print & Media,05/08/2015,5100079737,472.00,BLUETREE DESIGN AND PRINT LTD
TfGM,Transport,Sustainable Travel Grant,05/08/2015,1900041495,"8,925.00",BRUNTWOOD MANAGEMENT SERVICES LTD
TfGM,Transport,Print & Media,05/08/2015,5100082513,"190,000.00",CARAT MEDIA UK LIMITED
TfGM,Transport,Capital Costs - Site Investigation Services,05/08/2015,5100081712,"11,117.13",EDES LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,05/08/2015,5100081517,"6,150.00",EXPERIS LTD
TfGM,Transport,Property & Equipment Maintenance,05/08/2015,5100081648,"13,056.97",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,05/08/2015,5100081650,769.82,FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,05/08/2015,5100081651,"5,150.70",FES FM LTD
TfGM,Transport,Property & Equipment Maintenance,05/08/2015,5100081652,"7,557.55",FES FM LTD
TfGM,Transport,Safety & Security Support Services,05/08/2015,5100081607,"1,701.78",FIRST MANCHESTER
TfGM,Transport,Supported Bus Services,05/08/2015,5100082104,"36,128.00",FIRST MANCHESTER
TfGM,Transport,Print & Media,05/08/2015,5100079742,480.00,IGROUP LTD
TfGM,Transport,Traffic Signal Works,05/08/2015,5100082635,473.26,JONES LIGHTING
TfGM,Transport,Procurement Services,05/08/2015,5100081744,"11,550.00",JULIAN BENSON ASSOCIATES LTD
TfGM,Transport,Print & Media,05/08/2015,5100081317,900.00,KREATIVE BOMB LIMITED
TfGM,Transport,Capital Costs - Engineering Support Services,05/08/2015,5100079991,"4,520.00",LATZ+PARTNER
TfGM,Transport,Capital Costs - Programme and Project Management Services,05/08/2015,5100082562,"4,760.00",MACE LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,05/08/2015,5100082564,"6,460.00",MACE LTD
TfGM,Transport,Capital Costs - Local Authority Planning Costs,05/08/2015,5100081844,"2,064.00",Manchester City Council (Planning)
TfGM,Corporate Services,Smart Ticketing,05/08/2015,5100082523,"9,975.00",MARBLE LTD
TfGM,Transport,Print & Media,05/08/2015,5100082536,675.00,MIDESIGN
TfGM,Transport,Smart Ticketing,05/08/2015,5100081395,"3,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Programme and Project Management Services,05/08/2015,5100082616,"2,000.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,05/08/2015,5100082554,"20,465.69",NATIONAL GRID PLC
TfGM,Transport,Staff Rail Passes,05/08/2015,5100082058,"1,091.40",NORTHERN RAIL LIMITED
TfGM,Transport,Property & Equipment Maintenance,05/08/2015,5100081675,"9,675.09",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,05/08/2015,5100081582,"2,948.00",PRACTICUS LIMITED
TfGM,Corporate Services,Smart Ticketing,05/08/2015,5100081584,"2,061.00",PRACTICUS LIMITED
TfGM,Transport,Miscellaneous Employee Costs,05/08/2015,1900042162,"1,998.30",REDACTED
TfGM,Transport,Capital Costs - Project Support Services,05/08/2015,5100079538,525.00,RIDER LEVETT BUCKNALL UK LIMITED
TfGM,Corporate Services,Temporary Vacancy Cover,05/08/2015,5100082560,561.30,Robert Walters Plc
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,05/08/2015,5100082519,"45,322.85",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Traffic Management and Monitoring Equipment,05/08/2015,5100082522,"14,632.00",SWARCO TRAFFIC LTD
TfGM,Transport,Capital Costs - Planning Support Services,05/08/2015,5100081590,"10,032.24",SYSTRA LTD
TfGM,Transport,Bus Support Services,05/08/2015,5100081439,"1,315.19",THE TAS PARTNERSHIP LTD
TfGM,Transport,CCTV Support Services,05/08/2015,5100082208,"(2,211.30)",TRAFFORD MBC
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,05/08/2015,5100079743,"1,336.11",WIGAN COUNCIL
TfGM,Transport,Concessionary Reimbursement,06/08/2015,1900042240,"6,067.00",CHECKMATE TRANSPORT LTD
TfGM,Transport,Utilities & Energy,06/08/2015,5100082036,607.39,EON ENERGY
TfGM,Transport,Temporary Vacancy Cover,06/08/2015,1900042234,"13,436.13",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Corporate Services,Temporary Vacancy Cover,06/08/2015,1900042235,"12,201.49",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Corporate Services,Temporary Vacancy Cover,06/08/2015,1900042236,"11,420.42",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Temporary Vacancy Cover,06/08/2015,1900042237,"16,448.00",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,06/08/2015,1900042238,"19,651.84",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Corporate Services,Temporary Vacancy Cover,06/08/2015,1900042239,"8,710.57",HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Temporary Vacancy Cover,06/08/2015,5100082742,910.45,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Temporary Vacancy Cover,06/08/2015,5100082746,910.45,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Concessionary Reimbursement,06/08/2015,1900042241,"58,300.00",MANCHESTER COMMUNITY TRANSPORT
TfGM,Transport,Capital Costs - Programme and Project Management Services,07/08/2015,5100081855,"2,400.00",MORSON INTERNATIONAL
TfGM,Transport,Project Management Services,08/08/2015,5100081264,"2,062.50",MATCHTECH GROUP PLC
TfGM,Transport,Capital Costs - Legal Services,10/08/2015,1900042275,"12,292.50",MAINLINE PIPELINES LIMITED
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,10/08/2015,5100082887,"70,000.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,10/08/2015,5100082888,"88,561.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,10/08/2015,5100082889,"11,213.00",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Property & Equipment Maintenance,10/08/2015,5100082890,"13,099.14",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Property & Equipment Maintenance,10/08/2015,5100082892,"2,900.86",THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Legal Services,11/08/2015,5100080725,"1,085.00",4 NEW SQUARE
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042196,696.40,A HOLT
TfGM,Transport,Research Services,11/08/2015,5100079994,"15,872.52",AECOM LTD
TfGM,Transport,Research Services,11/08/2015,5100080492,"25,882.06",AECOM LTD
TfGM,Transport,Capital Costs - Project Support Services,11/08/2015,5100081481,"8,760.00",AECOM LTD
TfGM,Transport,Community Engagement Services,11/08/2015,5100081756,"7,855.50",AECOM LTD
TfGM,Transport,Community Engagement Services,11/08/2015,5100081906,"11,200.00",AECOM LTD
TfGM,Transport,Community Engagement Services,11/08/2015,5100082570,"7,947.50",AECOM LTD
TfGM,Transport,Paper and Printing Consumables,11/08/2015,5100082503,"1,552.73",ANTALIS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,11/08/2015,5100082717,825.00,APOLLO ENERGY LTD
TfGM,Transport,Training,11/08/2015,5100082726,645.50,ASF PEOPLE DEVELOPMENT
TfGM,Corporate Services,Transport Planning & Monitoring Services,11/08/2015,5100082761,"7,500.00",ATKINS LTD
TfGM,Transport,Metrolink Operating Costs,11/08/2015,5100081755,"9,730.72",ATOS IT SERVICES UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042182,"1,352.80",AVRILS DRIVING SCHOOL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,11/08/2015,5100082285,"1,441,912.21",BALFOUR BEATTY CE LTD
TfGM,Corporate Services,Insurance,11/08/2015,5100082922,715.00,BERRYMANS LACE MAWER LLP
TfGM,Transport,Concessionary Reimbursement,11/08/2015,1900042242,573.00,BLUELINE PRIVATE HIRE
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,5100082694,"2,300.40",BOLTON WHITES HOTEL LTD
TfGM,Transport,Capital Costs - Architectural Services,11/08/2015,5100082557,532.12,BOWKER SADLER PARTNERSHIP LIMITED
TfGM,Transport,Capital Costs - Community Transport Support Services,11/08/2015,5100082928,"3,041.42",BREAKTHROUGH UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042174,"1,024.60",BRECK SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,11/08/2015,5100080561,"8,000.00",BROXAP LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042195,805.80,C HIRST
TfGM,Transport,Capital Costs - Project Support Services,11/08/2015,5100081884,(900.00),CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,11/08/2015,5100082957,"1,350.00",CDI ANDERSELITE LTD
TfGM,Transport,Capital Costs - Project Support Services,11/08/2015,5100082958,"1,350.00",CDI ANDERSELITE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042177,"2,118.60",CRUISE DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042185,"1,243.40",D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042221,696.40,D ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042227,"1,237.31",D WALSH
TfGM,Transport,Property & Equipment Maintenance,11/08/2015,5100082772,450.00,DIGITAL ENERGY
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042218,799.71,DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042211,"1,054.98",DRIVETIME SCHOOL OF MOTORING
TfGM,Transport,Planning Support Services,11/08/2015,5100081857,"16,600.00",E2E LIMITED
TfGM,Transport,Paper and Printing Consumables,11/08/2015,5100081551,"9,241.30",ESP SYSTEX LTD
TfGM,Transport,Vehicle Repairs & Maintenance,11/08/2015,5100082686,"1,073.22",EYE COMMERCIALS LTD
TfGM,Transport,Property & Equipment Maintenance,11/08/2015,5100082785,"3,315.41",FIELDWAY GROUP
TfGM,Transport,Postage Costs,11/08/2015,1900042313,"2,000.00",FRAMA UK LIMITED
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042175,"2,106.42",G CLIFFE
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042222,805.80,G ROBINSON
TfGM,Transport,Security Services,11/08/2015,5100080920,"1,709.95",G4S FINANCE SHARED SERVICE CENTRE
TfGM,Transport,Print & Media,11/08/2015,5100082758,700.00,GAYDIO CIC
TfGM,Transport,Concessionary Reimbursement,11/08/2015,1900042245,921.00,GLENNYS GLOVER T/A MAINLINE DOLPHIN
TfGM,Transport,Concessionary Reimbursement,11/08/2015,1900041895,512.00,GMATL
TfGM,Transport,Capital Costs - Engineering Support Services,11/08/2015,5100082682,"6,115.63",GUTTERIDGE HASKINS AND DAVEY LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042194,"2,221.91",HOGHTON DRIVING SCHOOL
TfGM,Transport,Programme and Project Management Services,11/08/2015,5100082791,"9,528.00",HYRAX RESOURCING LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042183,587.00,I DUFF
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042167,559.12,J BOGGIANO
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042169,"1,352.80",J BOOTHROYD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042214,"1,243.40",J MURPHY
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042219,805.80,J RIGGS
TfGM,Corporate Services,Procurement Services,11/08/2015,5100082736,"6,987.50",JETFIRE ASSOCIATES LIMITED
TfGM,Transport,Project Support Services,11/08/2015,5100081608,"4,302.00",JMP LTD
TfGM,Transport,Traffic Signal Works,11/08/2015,5100082064,473.26,JONES LIGHTING
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042199,"1,601.98",K JONES
TfGM,Transport,Financial and Commercial Support Services,11/08/2015,5100082975,"13,250.00",KLF LTD
TfGM,Transport,Financial and Commercial Support Services,11/08/2015,5100082976,"9,375.00",KLF LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042172,"1,054.98",L CHAPMAN
TfGM,Transport,Property Support Services,11/08/2015,5100082640,"4,087.50",LESLIE ROBERTS AND CO LTD
TfGM,Corporate Services,Insurance,11/08/2015,5100085432,"3,614.00",LOCKTON COMPANIES LLP
TfGM,Transport,Capital costs - Public Inquiry Costs,11/08/2015,5100082367,418.25,MACDONALD MANCHESTER HOTEL
TfGM,Transport,Capital costs - Public Inquiry Costs,11/08/2015,5100082389,"7,916.67",MACDONALD MANCHESTER HOTEL
TfGM,Transport,Capital costs - Public Inquiry Costs,11/08/2015,5100082823,"4,365.00",MACDONALD MANCHESTER HOTEL
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042170,"1,790.40",MARK BRENNAN DRIVER TRAINING LIMITE
TfGM,Transport,Property & Equipment Maintenance,11/08/2015,5100082595,912.87,MARPOL SECURITY LIMITED
TfGM,Transport,Research Services,11/08/2015,5100082943,"1,017.50",MDS TRANSMODAL LTD
TfGM,Transport,Research Services,11/08/2015,5100082945,"3,642.50",MDS TRANSMODAL LTD
TfGM,Transport,Research Services,11/08/2015,5100078188,"2,000.00",MERSEYTRAVEL
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042168,"1,571.60",MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Print & Media,11/08/2015,5100082756,"1,560.00",MIDESIGN
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042225,"1,243.40",MILES AHEADDRIVER TRAINING LTD
TfGM,Transport,Research Services,11/08/2015,5100081947,"5,750.00",MOLE SOLUTIONS
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042210,"1,164.38",MORRIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Programme and Project Management Services,11/08/2015,5100082142,"2,000.00",MORSON INTERNATIONAL
TfGM,Corporate Services,Project Management Services,11/08/2015,5100082276,"1,575.00",MORSON INTERNATIONAL
TfGM,Transport,Capital Costs - Rail Construction Works,11/08/2015,5100082135,"14,089.00",NORTHERN RAIL LIMITED
TfGM,Transport,Property & Equipment Maintenance,11/08/2015,5100081674,"15,661.60",NOVUS PROPERTY SOLUTIONS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042207,"1,170.46",O MAYSON
TfGM,Transport,Highway Safety Improvements,11/08/2015,5100081739,"4,989.71",OLDHAM MBC
TfGM,Transport,Highway Safety Improvements,11/08/2015,5100081803,550.00,OLDHAM MBC
TfGM,Transport,Vehicle Repairs & Maintenance,11/08/2015,5100082775,"3,297.00",OPTARE LTD
TfGM,Transport,Print & Media,11/08/2015,5100082099,548.60,ORION SECURE PRINT SYSTEMS
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042164,726.78,P AINSWORTH
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042173,"3,808.56",P CLARKE
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042188,"1,304.16",P GLEADALL
TfGM,Transport,Capital Costs - Programme and Project Management Services,11/08/2015,5100080472,"7,460.00",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,11/08/2015,5100080656,"33,107.50",PARSONS BRINCKERHOFF LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,11/08/2015,1900042224,"2,775.00",PAS DRIVING
TfGM,Transport,Traffic and Transportation Surveys,11/08/2015,5100082049,590.25,PLUSWORK LTD
