Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757676331,61.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757538017,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757552491,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757552528,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757552559,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757598770,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757786572,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757806908,61.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2013,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01073049,62.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757799594,62.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757799846,62.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757520870,62.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757551709,62.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94901,64.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757576198,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Finance Directorate,HRG UK,757634703,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757647281,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757647285,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757660409,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757662361,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757679641,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757679797,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757680129,65.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757779772,66.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757547361,66.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/12/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER94721,68.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757787633,68.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757514395,69.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757679920,69.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757694264,69.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757707044,69.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757680616,69.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757798529,70.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/12/2013,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI01073050,70.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/12/2013,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER94181,71.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757787632,71.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757720137,73.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757571621,74.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757676597,74.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757812473,74.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757813531,74.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757598294,74.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757715300,74.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757811329,74.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757568262,75.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757798377,75.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757524872,76.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/12/2013,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),789,76.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER95981,76.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757656542,76.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2013,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01071498,77.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757557465,77.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757694263,78.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757799745,78.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757511101,79.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,757601414,80.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757644649,81.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757797123,81.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757784132,82.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757576200,82.47,Not applicable,
