Year,Author,Title,citation,Type,Collaborators,Main subject,Subject,Keywords,URL,Notes
2009,TERRY LA; HOWELLS L; HAWTHORN  J; EDWARDS JC; MOORE SJ; BELLWORTHY SJ; SIMMONS H; Lizano S; Estey L; Leathers V; EVEREST SJ,Detection of PrPsc in blood from sheep infected with the scrapie and bovine spongiform encephalopathy agents.,Journal of Virology 83 (23) 12552-12558,Periodical article,"IDEXX Corporation, Westbrook Drive, Potland, Maine, USA.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Transmissible Spongiform Encephalopathy; Prions,http://dx.doi.org/10.1128/JVI.00311-09,
2009,Thomas RJ; Webber D; Collinge A; Stagg AJ; Bailey SC; NUNEZ A; Gates A; Jayasekera PN; Taylor RR; Eley S; Titball RW,Different pathologies but equal levels of responsiveness to the recombinant F1 and V antigen vaccine and ciprofloxacin in a murine model of plague caused by small- and large-particle aerosols.,Infection and Immunity 77 (4) 1315-1323,Periodical article,"Defence Science & Technology Laboratory (Dstl), Porton Down, Salisbury, Wiltshire SP4 0JQ. 
School of Biosciences, Geoffrey Pope Building, University of Exeter, Exeter, Devon EX4 4QU.",BACTERIOLOGY,DISEASES,Yersinia; Pathogenesis,http://dx.doi.org/10.1128/IAI.01473-08,
2009,THOMPSON I; MCGIVEN J; SAWYER J; THIRLWALL R; COMMANDER N; STACK J,Competitive electrochemiluminescence wash and no-wash immunoassays for detection of serum antibodies to smooth Brucella strains.,Clinical and Vaccine Immunology 16 (5) 765-771,Periodical article,,BACTERIOLOGY,GENERAL,Brucella,http://cvi.asm.org/cgi/reprint/16/5/765,
2009,TONGUE SC; Pfeiffer DU; SHEARN PD; Wilesmith JW,PrP genotype: a flock-level risk factor for scrapie?,Preventive Veterinary Medicine 92 (4) 309-323,Periodical article,"Epidemiology Division, Department of Veterinary Clinical Sciences, Royal Veterinary College, Hawkshead Lane, North Mymms, Hertfordshire AL9 7TA. 
Department of infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, University of London WC1E 7HT.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://dx.doi.org/10.1016/j.prevetmed.2009.08.009,
2009,TWOMEY DF,Malignant catarrhal fever in goats.,Goat Veterinary Society Journal (25) 86-88,Periodical article,,VIROLOGY,CATTLE AND RUMINANTS IN GENERAL,Goats; Malignant catarrhal fever,,
2009,TWOMEY DF,Malignant catarrhal fever in goats.,Proceedings of the Sheep Veterinary Society (32) 123-126,Conference proceedings,,VIROLOGY,GOATS,Goats,,
2009,TWOMEY DF; Birch ES; SCHOCK A,Outbreak of sarcoptic mange in alpacas (Vicugna pacos) and control with repeated subcutaneous ivermectin injections.,Veterinary Parasitology 159 (2) 186-191,Periodical article,"Seymour Cottage Veterinary Surgery, Weston Road, Bridgetown, Totnes, Devon TQ9 5BT.",PARASITOLOGY,CATTLE AND RUMINANTS IN GENERAL,Parasitology,http://dx.doi.org/10.1016/j.vetpar.2008.10.023,
2009,TWOMEY DF; CRAWSHAW TR; FOSTER AP; HIGGINS RJ; SMITH NH; Wilson L; McDean K; Adams JL; Rua-Domenech R de la,Suspected transmission of Mycobacterium bovis between alpacas (letter).,Veterinary Record 165 (4) 121-122,Periodical article,,BACTERIOLOGY,CAMELIDS,Tuberculosis; Bovine tuberculosis,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/4/121,
2009,Un H; JOHNSON N; Vos A; Muller T; FOOKS AR; Aylan O,Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006.,Clinical Microbiology and Infection 15 (12) 1185-1189,Periodical article,"Etlik Central Veterinary Control and Research Institute (ECVCRI), Kecioren, Ankara, Turkey. 
IDT Biologika, Am Pharmapark, Dessau-Rosslau. 
Institute for Epidemiology, WHO Collaborating Centre for Rabies Surveillance and Research, OIE (World Organization for Animal Health) Reference Laboratory for Rabies, Friedrich-Loeffler-Institute–Federal Research Institute for Animal Health, Seestrasse, Wusterhausen, Germany.",VIROLOGY,OTHER ANIMALS,Rabies,,
2009,VAN DER BURGT GM; CRAWSHAW T; FOSTER AP; Denny DJB; SCHOCK A,Mycobacterium bovis infection in dogs (letter).,Veterinary Record 165 (21) 634,Periodical article,"205 Henwick Road, Worcester WR2 5PG.",BACTERIOLOGY,OTHER ANIMALS,Tuberculosis; Bovine tuberculosis; Dogs,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/21/634,
2009,Verner-Jeffreys DW; Welch TJ; Schwarz T; Pond MJ; WOODWARD MJ; Haig SJ; Rimmer GSE; Roberts E; Morrison V; Baker-Austin C,High prevalence of multidrug-tolerant bacteria and associated antimicrobial resistance genes isolated from ornamental fish and their carriage water.,PloS ONE 4 (12): e8388,Periodical article,"Centre for Environment, Fisheries and Aquaculture Sciences, Weymouth Laboratory, Weymouth, Dorset. 
United States Department of Agriculture/Agricultural Research Service, National Center for Cool and Cold Water Aquaculture, Kearneysville, West Virginia, United States of America. 
Division of Infection and Immunity, University of Glasgow, Glasgow.",BACTERIOLOGY,GENERAL,Antimicrobial resistance,http://dx.doi.org/10.1371/journal.pone.0008388,
2009,VILLARREAL-RAMOS B,Towards improved understanding of protective mechanisms induced by the BCG vaccine.,Expert Review of Vaccines 8 (11) 1531-1534,Periodical article,,BACTERIOLOGY,GENERAL,Tuberculosis,,
2009,VORDERMEIER HM; DEAN GS; Rosenkrands I; Agger EM; Andersen P; KAVEH DA; HEWINSON RG; HOGARTH PJ,Adjuvants induce distinct immunological phenotypes in a bovine tuberculosis vaccine model.,Clinical and Vaccine Immunology 16 (10) 1443-1448,Periodical article,"Department of Infectious Disease Immunology, Statens Serum Institut, Artillerij 5, DK-2300 Copenhagen S, Denmark.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Bovine tuberculosis,http://cdli.asm.org/cgi/content/abstract/16/10/1443,
2009,VORDERMEIER HM; VILLARREAL-RAMOS B; COCKLE PJ; McAulay M; RHODES SG; Thacker T; Gilbert SC; McShane H; Hill AVS; Zhou Xing; HEWINSON RG,Viral booster vaccines improve Mycobacterium bovis BCG-induced protection against bovine tuberculosis.,Infection and Immunity 77 (8) 3364-3373,Periodical article,"The Jenner Institute, University of Oxford, Roosevelt Drive, Oxford OX3 7DQ. 
Institute for Animal Health, Compton, Berkshire. 
Department of Pathology and Molecular Medicine and Division of Infectious Diseases, Centre for Gene Therapeutics, McMaster University, Hamilton, Ontario, Canada. 
National Animal Disease Center, United States Department of Agriculture, Ames, Iowa.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Bovine tuberculosis,http://iai.asm.org/cgi/reprint/77/8/3364,
2009,VORDERMEIER M; GORDON SV; HEWINSON ARG,Antigen mining to define Mycobacterium bovis antigens for the differential diagnosis of vaccinated and infected animals: a VLA perspective.,Transboundary and Emerging Diseases 56 (6-7) 240-247,Periodical article,,BACTERIOLOGY,DIAGNOSTIC TECHNIQUES,Tuberculosis; Bovine tuberculosis,,
2009,Vos A; Freuling C; Eskiizmirliler S; Un H; Aylan O; JOHNSON N; Gurbuz S; Muller W; Akkoca N; Muller T; FOOKS AR; Askaroglu H,"Rabies in foxes, Aegean region, Turkey.",Emerging Infectious Diseases 15 (10) 1620-1622,Periodical article,"IDT Biologika GmbH, Vaccine Manufacture, Am Pharmapark, Dessau-Rosslau 06861, Germany.",VIROLOGY,WILDLIFE AND PESTS,Rabies,http://www.cdc.gov/eid/content/15/10/pdfs/1620.pdf,
2009,Wagenaar JA; Jacobs-Reitsma W; Hofshagen M; NEWELL DG,Poultry colonization with campylobacter and its control at the primary production level.,"In: Nachamkin I (ed), Szymanski CM (ed), Blaser MJ (ed), Campylobacter, ASM Press, Washington DC, 3rd ed, 667-678",Book chapter,"Department of Infectious Diseases and Immunology, OIE Reference Laboratory for Campylobacteriosis and WHO Collaboration Center for Campylobacter, Faculty of Veterinary Medicine, Utrecht University, PO Box 80.165, 3508 TD Utrecht, The Netherlands. 
Animal Sciences Group, OIE Reference Laboratory for Campylobacteriosis and WHO Collaboration Center for Campylobacter, PO Box 65, 820 AB Lelystad, The Netherlands. 
RIKILT Institute of Food Safety, Bornsteeg 45, 6708 PD Wageningen, The Netherlands. 
National Veterinary Institute, PO Box 8156, N-0033 Oslo, Norway.",BACTERIOLOGY,POULTRY AND OTHER BIRDS,Campylobacter,,
2009,WALES AD; MCLAREN IM; BEDFORD S; CARRIQUE-MAS JJ; COOK AJC; DAVIES RH,Longitudinal survey of the occurrence of salmonella in pigs and the environment of nucleus breeder and multiplier pig herds in England.,Veterinary Record 165 (22) 648-657,Periodical article,,BACTERIOLOGY,PIGS,Salmonella,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/22/648,
2009,Walker N; Redmond L; PAYNE J; Kennedy S; Wyllie S,Change to FSA advice on botulism in sheep and goats (letter).,Veterinary Record 164 (21) 666-667,Periodical article,"Food Standards Agency, Aviation House, 125 Kingsway, London WC2B 6NH. 
Veterinary Sciences Division, Agri-Food and Biosciences Institute, Stoney Road, Stormont, Belfast BT4 3SD. ",BACTERIOLOGY,SHEEP; GOATS,FOOD SAFETY; Clostridium,http://veterinaryrecord.bvapublications.com/cgi/reprint/164/21/666-a,
2009,Ward PN; Holden MTG; Leigh JA; Lennard N; Bignell A; Barron A; Clark L; Quail MA; Woodward J; Barrell BG; Egan SA; Field TR; Maskell D; Kehoe M; Dowson CG; Chanter N; WHATMORE AM; Bentley SD; Parkhill J,Evidence for niche adaptation in the genome of the bovine pathogen Streptococcus uberis.,BMC Genomics 2009 10:54,Periodical article,"Nuffield Department of Clinical Laboratory Sciences, Oxford University, John Radcliffe Hospital, Headington, Oxford, OX3 9DU. 
Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SA. 
School of Veterinary Medicine and Science, The University of Nottingham, Sutton Bonington Campus, Sutton Bonington, Leicestershire, LE12 5RD. 
Institute for Animal Health, Compton Laboratory, Compton, Newbury, Berks, RG20 7NN. 
Dept. of Veterinary Medicine, The University of Cambridge, Cambridge, CB3 0ES. 
Institute for Cell and Molecular Biosciences, The Medical School, University of Newcastle upon Tyne, Framlington Place, Newcastle upon Tyne, NE2 4HH. 
Department of Biological Sciences, University of Warwick, Coventry, CV4 7AL. 
Centre for Preventative Medicine, Animal Health Trust, Newmarket, Suffolk, CB8 7UU. ",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Cattle; Mastitis,http://www.biomedcentral.com/1471-2164/10/54,
2009,Waters WR; Palmer MV; Nonnecke BJ; Thacker TC; Scherer CFC; Estes DM; HEWINSON RG; VORDERMEIER HM; Barnes SW; Federe GC; Walker JR; Glynne RJ; Hsu T; Weinrick B; Biermann K; Larsen MH; Jacobs WR,Efficacy and immunogenicity of Mycobacterium bovis delta-RD1 against aerosol M. bovis infection in neonatal calves.,Vaccine 27 (8) 1201-1209,Periodical article,"National Animal Disease Center, Agricultural Research Service, US Department of Agriculture, Ames, IA 50010, USA. 
University of Texas Medical Branch, Department of Pediatrics and the Sealy Center for Vaccine Development, Galveston, TX 77555, USA. 
Genomics Institute of the Novartis Research Foundation, San Diego, CA 92121, USA. 
Howard Hughes Medical Institute and Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx, NY 10461, USA.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycobacterium bovis,http://dx.doi.org/10.1016/j.vaccine.2008.12.018,
2009,WATSON PJ; SCHOLES SFE,Clostridium perfringens type D epsilon intoxication in one-day-old calves.,Veterinary Record 164 (26) 816-818,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Cattle,http://veterinaryrecord.bmj.com/content/164/26/816.full.pdf,
2009,Weaver AD; Andrews AH; HARWOOD DG; Maclean CW; Sibley RJ; Watson CL,British Cattle Veterinary Association: the first 40 years.,Cattle Practice 17 (1) 106-112,Periodical article,,MISCELLANEOUS,GENERAL,Miscellaneous,http://www.bcva.eu/bcva/sites/default/files/cpd_documents/17_106.pdf,
2009,WEBB PR; POWELL L; DENYER M; MARSH S; WEAVER C; SIMMONS MM; JOHNS E; SHEEHAN J; HORSFIELD P; LYTH C; WILSON C; LONG A; CAWTHRAW S; SAUNDERS GC; SPENCER YI,A retrospective immunohistochemical study reveals atypical scrapie has existed in the United Kingdom since at least 1987.,Journal of Veterinary Diagnostic Investigation 21 (6) 826-829,Periodical article,,SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,http://jvdi.org/cgi/reprint/21/6/826,
2009,WELCHMAN D DE B; COX WJ; GOUGH RE; WOOD AM; Smyth VJ; Todd D; Spackman D,Avian encephalomyelitis virus in reared pheasants: a case study.,Avian Pathology 38 (3) 251-256,Periodical article,"Queen's University of Belfast, Stormont, Belfast BT4 3SD.  
Agri-Food and Biosciences Institute, Stormont, Belfast BT4 3SD.  
Kings Farmhouse, Maunsel Road, North Newton, Bridgwater TA7 0BP. ",VIROLOGY,POULTRY AND OTHER BIRDS,VIRUS DISEASES; Avian encephalomyelitis virus,http://dx.doi.org/10.1080/03079450902912168,
2009,WESSELS ME; PAYNE JH; Bannerman RP,Oculoglandular syndrome caused by Yersinia pseudotuberculosis in a dairy goat.,Journal of Comparative Pathology 141 (2-3) 190-194,Periodical article,"Chine House Veterinary Group, Sileby Gall, Cossington Road, Sileby, Loughborough, Leicestershire.",BACTERIOLOGY,GOATS,Yersinia,http://dx.doi.org/10.1016/j.jcpa.2009.03.005,
2009,WHATMORE AM,"Current understanding of the genetic diversity of brucella, an expanding genus of zoonotic pathogens.","Infection, Genetics and Evolution 9 (6) 1168-1184",Periodical article,,BACTERIOLOGY,GENERAL,Brucella,,
2009,Whitwell KE; Blunden AS; Miller J; ERRINGTON J,Two cases of equine pregnancy loss associated with leptospira infection in England.,Veterinary Record 165 (13) 377-378,Periodical article,"Animal Health Trust, Lanwades Park, Kentford, Newmarket, Suffolk CB8 7UU.",BACTERIOLOGY,HORSES,MISCELLANEOUS; Leptospira; Horses,http://veterinaryrecord.bvapublications.com/cgi/reprint/165/13/377,
2009,Williams RB; MARSHALL RN; Pages M; Dardi M; Cacho E del,Pathogenesis of Eimeria praecox in chickens: virulence of field strains compared with laboratory strains of E. praecox and Eimeria acervulina.,Avian Pathology 38 (5) 359-366,Periodical article,"Coxitec Consulting, Hertfordshire. 
Laboratorios Hipra, Amer, Girona, Spain. 
Department of Animal Pathology, Faculty of Veterinary Sciences, University of Zaragoza, Spain.",PARASITOLOGY,POULTRY AND OTHER BIRDS,Parasitology,http://dx.doi.org/10.1080/03079450903186028,
2009,WILLIAMSON S; WOODGER N; HIGGINS R; Hands I,Ataxia associated with sunburn in outdoor gilts: a case report.,Pig Journal (62) 84-87,Periodical article,"Elanco Animal Health, Basingstoke, Hampshire.",ANIMAL HUSBANDRY AND WELFARE,PIGS,Pigs,,
2009,WILLMINGTON JA; DAVIES IH,"Reasons for failing to confirm a diagnosis in samples of sheep origin, submitted for laboratory examinations.",Small Ruminant Research 86 (1-3) 87-89,Conference proceedings,,MISCELLANEOUS,SHEEP,Sheep diseases and conditions,,
2009,WILLSHIRE JA; Bell NJ,An economic review of cattle lameness.,Cattle Practice 17 (2) 136-141,Periodical article,"University of Bristol, Division of Farm Animal Science, Langford, Bristol BS40 5DU.",ANIMAL HUSBANDRY AND WELFARE,CATTLE AND RUMINANTS IN GENERAL,Animal health and welfare,,
2009,Woodroffe R; Donnelly CA; Cox DR; Gilks P; Jenkins HE; Johnston WT; Le Fevre AM; Bourne FJ; Cheeseman CL; CLIFTON-HADLEY RS; Gettinby G; HEWINSON RG; McInerney JP; MITCHELL AP; Morrison WI; WATKINS GH,Bovine tuberculosis in cattle and badgers in localized culling areas.,Journal of Wildlife Diseases 45 (1) 128-143,Periodical article,"Department of Wildlife, Fish & Conservation Biology, University of California, One Shields Avenue, Davis, California 95616, USA. 
Independent Scientific Group on Cattle TB, c/o Department for Environment, Food & Rural Affairs, 1A Page Street, London SW1P 4PQ. 
Department of Infectious Disease Epidemiology, Faculty of Medicine, Imperial College London, St. Mary’s Campus, Norfolk Place, London W2 1PG. 
Nuffield College, Oxford OX1 1NF. 
Central Science Laboratory, Sand Hutton, York YO41 1LZ. 
Department of Statistics and Modelling Science, University of Strathclyde, Richmond St., Glasgow G1 1XH. 
Centre for Tropical Veterinary Medicine, Royal (Dick) School of Veterinary Studies, University of Edinburgh, Easter Bush, Roslin, Midlothian EH25 9RG.",BACTERIOLOGY,DISEASES,Bovine tuberculosis,http://www.jwildlifedis.org/cgi/reprint/45/1/128,
2009,WRAGG P; LA RAGIONE RM; BEST A; REICHEL R; ANJUM MF; MAFURA M; WOODWARD MJ,Characterisation of Escherichia fergusonii isolates from farm animals using an Escherichia coli virulence gene array and tissue culture adherence assays.,Research in Veterinary Science 86 (1) 27-35,Periodical article,,BACTERIOLOGY,GENERAL,Escherichia fergusonii; Phenotype; Virulence genes,http://dx.doi.org/10.1016/j.rvsc.2008.05.014,
2009,Wright E; McNabb S; GODDARD T; HORTON DL; Lembo T; Nel LH; Weiss RA; Cleaveland S; FOOKS AR,A robust lentiviral pseudotype neutralisation assay for in-field serosurveillance of rabies and lyssaviruses in Africa.,Vaccine 27 (51) 7178-7186,Periodical article,"Division of Infection and Immunity, University College London, 46 Cleveland Street, London W1T 4JF. 
Centre for Tropical Veterinary Medicine, Royal (Dick) School of Veterinary Studies, University of Edinburgh, Easter Bush Veterinary Centre, Roslin, Midlothian EH25 9RG. 
Viral Transmission Dynamics Project, Tanzania Wildlife Research Institute, PO Box 616, Arusha, Tanzania. 
Cambridge Infectious Diseases Consortium, Department of Veterinary Medicine, Madingley Road, Cambridge CB3 0ES. 
Department of Microbiology and Plant Pathology, Faculty of Natural and Agricultural Sciences, University of Pretoria, South Africa. 
Boyd Orr Centre for Population and Ecosystem Health, Faculty of Biomedical and Life Science/Faculty of Veterinary Medicine, University of Glasgow, Glasgow G12 8QQ. ",VIROLOGY,DIAGNOSTIC TECHNIQUES,Rabies,http://dx.doi.org/10.1016/j.vaccine.2009.09.024,
2009,Xanthopoulos K; Polymenidou M; BELLWORTHY SJ; Benestad SL; Sklaviadis T,Species and strain glycosylation patterns of PrPSc.,PLoS ONE 4(5): e5633,Periodical article,"Laboratory of Pharmacology, Department of Pharmacy, Aristotle University of Thessaloniki, Thessaloniki, Greece.
Ludwig Institute for Cancer Research, and the Department of Cellular and Molecular Medicine, University of California San Diego, La Jolla, California, United States of America.
Department of Pathology, National Veterinary Institute, Oslo, Norway.
Institute of Agrobiotechnology, Centre for Research and Technology, Thermi, Greece.",SPONGIFORM ENCEPHALOPATHIES,GENERAL,Transmissible spongiform encephalopathies,http://dx.doi.org/10.1371/journal.pone.0005633,
2009,Yan Zhu; Zixue Shi; DREW TW; QinWang; Huaji Qiu; Huanchen Guo; Changchun Tu,Antigenic differentiation of classical swine fever viruses in China by monoclonal antibodies.,Virus Research 142 (1-2) 169-174,Periodical article,"Institute of Veterinary Sciences, Academy of Military Medical Sciences, 1068 Qinglong Road, Changchun 130062, China. 
China Institute of Veterinary Drug Control, Beijing 100081, China. 
Division of Swine Infectious Diseases, National Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin 150001, China.",VIROLOGY,PIGS,VIRUS DISEASES; Swine fever,http://dx.doi.org/doi:10.1016/j.virusres.2009.02.011,
2009,Yuan Li; Jiuqing Xin; Yulong Gao; Jianhua Zhang; NICHOLAS RAJ; Yiqing Lin,Strains of Mycoplasma mycoides subsp. mycoides small colony type isolated in China between 1953 and 1960 show close similarity to strains of the Africa/Australia cluster.,Veterinary Journal 179 (1) 137-141,Periodical article,"National Contagious Bovine Pleuropneumonia Reference Laboratory, National Key laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, CAAS, Harbin 150001, China.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma; Contagious bovine pleuropneumonia,http://dx.doi.org/10.1016/j.tvjl.2007.08.021,
2009,Zimmer IA; Fee SA; Spratt-Davison S; Hunter SJ; Boughtflower VD; Morgan CP; HUNT KR; Smith GC; Abernathy D; Howell M; Taylor MA,Report of Trichinella spiralis in a red fox (Vulpes vulpes) in Northern Ireland.,Veterinary Parasitology 159 (3-4) 300-303,Periodical article,"Central Science Laboratory, Sand Hutton, York YO41 1LZ. 
Veterinary Sciences Division, The Agri-Food and Biosciences Institute, 43 Beltany Road, Coneywarren, Omagh BT78 5NF.  
Veterinary Epidemiology Unit, Department of Agriculture and Rural Development, Belfast BT4 3SB. 
Food Standards Agency, London WC2B 6NH.",PARASITOLOGY,WILDLIFE AND PESTS,Wild animals,http://dx.doi.org/10.1016/j.vetpar.2008.10.066,
2009,Zinsstag J; Schelling E; Bonfoh B; FOOKS AR; Kasymbekov J; Waltner-Toews D; Tanner M,Towards a 'One Health' research and application tool box.,Vetarinaria Italiana 45 (1) 119-131,Periodical article,"Swiss Tropical Institute, PO Box CH-4002, Basle, Switzerland. 
Centre Suisse de Recherches Scientifiques, 01 BP 1303, Abidjan 1, Cote d'ivoire. 
Krgyz State Veterinary Department, 247 Budennaya Street, Bishek, 720051 Kyrgyz Republic. 
Department for Population Health, Ontario Veterinary Colege, Guelph, Ontario, ON N1G 2WI, Canada. ",MISCELLANEOUS,GENERAL,Animal health,http://www.izs.it/vet_italiana/2009/45_1/121.htm,
