Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£114.21
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£270.73
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£281.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£215.73
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£46.53
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£97.04
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£283.41
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£67.68
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£296.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,13-Jul-11,£84.88
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,13-Jul-11,-£8.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,13-Jul-11,£217.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,13-Jul-11,£152.28
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,13-Jul-11,£46.53
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,13-Jul-11,£205.15
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-D12500-0115,Property Servs-Temporary Agency Staff,13-Jul-11,£105.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,13-Jul-11,£283.41
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£249.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£313.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£296.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£313.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£225.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£313.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£313.02
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453101,507286,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,13-Jul-11,£300.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453636,2461,COMBUSTION SOLUTIONS,C-E63100-1215,Cemetery & Crem-Cremator servicing & rep,20-Jul-11,£774.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453637,2470,COMBUSTION SOLUTIONS,C-E63100-1215,Cemetery & Crem-Cremator servicing & rep,20-Jul-11,£688.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£10.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£43.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£129.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£49.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£129.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£49.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£4.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£4.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£11.97
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£3.15
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£2.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£25.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£29.94
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£46.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£10.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£12.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£12.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£41.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£32.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£8.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£45.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£6.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£79.60
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£1.96
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£8.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454353,8233375/8244771,THE CONSORTIUM,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£35.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454328,536524,CONTRACT EVENT SOLUTIONS,C-D38100-3196,C.Dev.Strategy-Fiesta in the park,27-Jul-11,"£1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452503,015142,CORY ENVIRONMENTAL LTD,C-C23100-3581,Refuse Collctn-Tipping charges,01-Jul-11,"£5,253.82"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452899,015202,CORY ENVIRONMENTAL LTD,C-C23100-3581,Refuse Collctn-Tipping charges,08-Jul-11,"£5,676.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453628,015265,CORY ENVIRONMENTAL LTD,C-C23100-3581,Refuse Collctn-Tipping charges,20-Jul-11,"£3,944.54"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454071,015320,CORY ENVIRONMENTAL LTD,C-C23100-3581,Refuse Collctn-Tipping charges,27-Jul-11,"£6,955.55"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452645,20340,COTSWOLD DRAIN SERVICES LTD,C-E22100-1129,Chel River&W/C-CBC Riparian Ownership,01-Jul-11,£830.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453094,1021CFS Q1 ADM,COUNTY COMMUNITY PROJECTS,C-H22300-3877,Housing Grants-Grants - One-Stop-Shop,13-Jul-11,"£1,675.69"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453095,1020 CFS Q1 REN,COUNTY COMMUNITY PROJECTS,C-H22300-3877,Housing Grants-Grants - One-Stop-Shop,13-Jul-11,"£4,878.18"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452662,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,01-Jul-11,-£297.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452662,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,01-Jul-11,"£1,130.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454615,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-N13125-9205,ASH Ledger-Town Hall Invoices Paid,29-Jul-11,-£398.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454615,SETTLEMENT,MRS R CREED T/A HOWLERS COMEDY CLUB,C-Z12210-9138,Box Off A/C-TH Hirers Tkt Pd out,29-Jul-11,"£1,859.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454057,45457-1BR,CURTINS CONSULTING,C-HC4867-C302,Misc Works-Building Contractor,22-Jul-11,"£1,986.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453148,21106107,DATA TRACK TECHNOLOGY PLC,C-D11820-3501,IT Infrastructu-Hire of outside services,13-Jul-11,£575.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453109,1107014729,DATA TRACK TECHNOLOGY PLC,C-D11820-3665,IT Infrastructu-Maintenance/Repairs,13-Jul-11,"£1,519.41"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453097,39300,DELAWARE COMMUNICATIONS PLC,C-E61500-3103,CCTV/TC Safety-Equipment repairs & maint,13-Jul-11,"£1,419.17"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454252,39389,DELAWARE COMMUNICATIONS PLC,C-E61500-3103,CCTV/TC Safety-Equipment repairs & maint,27-Jul-11,"£1,419.17"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453242,N 021.11.18/LNO1,DEWHURST MACFARLANE & PARTNERS,C-LC4006-C702,AG&M Dev Scheme-CBC - Engineers,13-Jul-11,"£2,200.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453680,901025491,DORMA UK LTD,C-L11500-3167,Rec Facilities-Maintenance Agreements,20-Jul-11,£543.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454614,20 PENNINE ROA,DRINKWATER,C-HC7440-C801,DFG.96.Act-Grants,29-Jul-11,£900.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452540,414421,DTZ,C-E21100-1106,Car Prks-Off St-Reg Arcade-fixed mnt cst,01-Jul-11,"£10,884.73"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452804,REG FEE,EHRB,C-E71150-3503,Public Protn Div-Fees,06-Jul-11,£550.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452554,201100000347/971,C B RICHARD ELLIS,C-D13550-1501,Area Off -E.Hse-Rents,01-Jul-11,£651.26
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452556,004994,MISS DAWN EMBREY,C-H22400-5204,Homelessness-Provision of accommo(B&B),01-Jul-11,£983.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454094,001356,MISS DAWN EMBREY,C-H22400-5204,Homelessness-Provision of accommo(B&B),27-Jul-11,£625.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454460,001376,MISS DAWN EMBREY,C-H22400-5204,Homelessness-Provision of accommo(B&B),29-Jul-11,£876.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453957,9012,EMMDEE BUILDING SERVICES,C-C22120-1807,Sports & Open S-RM-Vandalism,22-Jul-11,£16.87
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453960,9110,EMMDEE BUILDING SERVICES,C-D13100-1801,Muni Off Blgs-RM-Electrical repairs,22-Jul-11,£101.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453959,9077,EMMDEE BUILDING SERVICES,C-L11500-1801,Rec Facilities-RM-Electrical repairs,22-Jul-11,£50.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453961,9111,EMMDEE BUILDING SERVICES,C-L21100-1805,Town Hall-RM-Int. fixtures/fittings,22-Jul-11,£67.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453958,9075,EMMDEE BUILDING SERVICES,C-L21200-1805,Pump Room-RM-Int. fixtures/fittings,22-Jul-11,£56.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453962,9113,EMMDEE BUILDING SERVICES,C-PM0092-R048,Central Nursery-Other Internal Improveme,22-Jul-11,"£1,475.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453274,301267/6/2011,ENER-G,C-L11500-1402,Rec Facilities-Electricity,13-Jul-11,"£2,637.67"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453275,301267/5/2011,ENER-G,C-L11500-1402,Rec Facilities-Electricity,13-Jul-11,"£2,724.59"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454053,WARDEN HILL FL,ENVEX CONTRACTORS LTD,C-D21250-3973,Civil Emergency-EA FDGIA allocation,27-Jul-11,"£90,571.32"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452878,H1487,ENVIRONMENTAL MANAGEMENT SOLUTIONS LTD,C-HC4865-C302,Asbestos Mngmnt-Building Contractor,08-Jul-11,"£2,710.99"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454049,H1494,ENVIRONMENTAL MANAGEMENT SOLUTIONS LTD,C-HC4865-C302,Asbestos Mngmnt-Building Contractor,22-Jul-11,£665.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453249,11296DMO,EVENTIA LIMITED,C-L31100-3558,TIC-Conference Mkt/Promotion,13-Jul-11,"£1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454076,IEX3000951831,EXPERIAN LTD,C-D12460-3501,Propty Inspectn-Hire of outside services,27-Jul-11,"£1,900.00"
