INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,15/05/2015,10439698,0,"1,862.50",R,Walls Truck Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Public Transport,Bus Subsidies,,08/05/2015,10438708,0,"3,166.66",R,New Adventure Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Current Assets,Inventories,Stock Received Suspense,,15/05/2015,10440498,809899,593.50,R,Greenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Current Assets,Inventories,Stock Received Suspense,,01/05/2015,10438122,809814,"2,520.00",R,Greenham Trading Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440655,0,13.00,R,Marie Curie Cancer Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440650,0,264.26,R,G A Y E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,29/05/2015,10441912,0,99.22,R,Plutus Heaalth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440657,0,776.44,R,GMB National Administration Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440665,0,55.55,R,Bristol City Council - Council Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440657,0,490.40,R,GMB National Administration Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440626,0,585.00,R,Gateway Credit Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,29/05/2015,10441912,0,42.40,R,Plutus Heaalth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Finance,Revenues Department,Chief Executive's Unit,Current Liabilities,Short Term Creditors,SD Refunds,,01/05/2015,10437508,0,50.43,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Partnerships,Children Services Teams,Social Care and Health,Employees,Direct Employee Expenses,Sessional Workers Expenses,,01/05/2015,10438201,0,33.75,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441429,80034370,"1,387.00",R,Academics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439226,80034373,400.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438190,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438181,0,540.00,R,Academics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438118,80033898,85.00,R,Axcis Education Recruitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438124,80033724,"1,522.00",R,Academics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443003,80034057,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443004,80034035,257.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10440130,0,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10440127,0,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439507,80034197,83.29,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438831,80033828,83.29,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438776,80034310,123.00,R,TeacherActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441764,80034557,135.93,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10439065,0,83.50,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438057,80034180,133.50,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441321,80034574,199.48,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439141,80034468,460.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,05/05/2015,10438398,0,80.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,05/05/2015,10438400,0,480.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439850,0,131.50,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438334,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438338,0,130.50,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441348,0,450.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441351,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438464,0,320.00,R,Back Office Support Services Ltd (Education Supply Pool),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439314,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443019,80034784,130.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10439705,0,142.48,R,Capita Education Resourcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10439707,0,523.75,R,Capita Education Resourcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10439700,0,144.48,R,Capita Education Resourcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439151,80034448,671.60,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441902,80034337,745.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439056,0,303.73,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439042,0,271.56,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439044,0,381.55,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439026,0,83.00,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439027,0,678.90,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439051,0,407.34,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439054,0,381.55,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439022,0,305.24,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439029,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10439863,0,99.00,R,Capita Education Resourcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439210,80034457,83.50,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439152,80034449,134.32,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439212,80034457,134.32,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Waste & Street Scene,Waste and Street Services,Operations,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10436092,0,99.89,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Waste & Street Scene,Waste and Street Services,Operations,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10437875,0,252.23,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Waste & Street Scene,Waste and Street Services,Operations,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10434791,0,373.70,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Waste & Street Scene,Waste and Street Services,Operations,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10437875,0,336.30,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10437875,0,46.35,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Teams,Social Care and Health,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10437875,0,260.10,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Teams,Social Care and Health,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10434791,0,"1,260.22",R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Indirect Employee Expenses,Replacement,,22/05/2015,10441699,0,165.00,R,Apollo Teaching Services LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Indirect Employee Expenses,Replacement,,22/05/2015,10441712,0,285.00,R,Education Staffing Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Indirect Employee Expenses,Replacement,,01/05/2015,10438156,0,100.00,R,Valley Education Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Employees,Direct Employee Expenses,Subsistence,,12/05/2015,10440223,0,31.50,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Corporate (COL),Corporate (COL),Corporate Costs & Levies,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,25/05/2015,10442089,0,-400.00,R,Coleg Gwent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,Schools,MCC Schools,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,19/05/2015,10441011,80034664,"1,200.00",R,Learn About Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,08/05/2015,10439510,80034534,350.00,R,Thinking Schools International Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Children Services,Children Services Teams,Social Care and Health,Employees,Indirect Employee Expenses,Staff Welfare,,08/05/2015,10439079,0,80.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Income,Customer and Client Receipts,External Fee Income,,08/05/2015,10434791,0,-251.21,R,Randstad Employment Bureau Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10440921,90024191,60.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438129,90022885,75.00,R,Industrial Door Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442681,90023338,430.00,R,Stormsaver Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442104,90026722,60.00,R,Ambassador Fire & Security LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442658,90023320,382.71,R,Sterling Hydrotech Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/05/2015,10438121,90024992,"1,848.00",R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026509,48.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10436839,90026412,89.80,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026382,129.60,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,19/05/2015,10438318,90026425,129.60,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10438300,90026337,51.00,R,GKR Maintenance & Building Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10442106,90026993,106.29,R,Legsun Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Property & Facilities Management,Property Services & Facilities Management,Operations,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,29/05/2015,10440914,90026458,38.30,R,Lorne Stewart  Plc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
