Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Social Care Services,BRABYNS HOUSE LTD,Adult Social Care,Care Payments,30/05/2017,"-3,998.56"
Social Care Services,BRABYNS HOUSE LTD,Adult Social Care,Care Payments,30/05/2017,"9,200.00"
Social Care Services,BRABYNS HOUSE LTD,Adult Social Care,Care Payments,30/05/2017,"-2,012.64"
Social Care Services,BRABYNS HOUSE LTD,Adult Social Care,Care Payments,30/05/2017,"5,700.00"
Social Care Services,BRABYNS HOUSE LTD,Capital Expenditure,Third party payments - Private/Voluntary Sector,17/05/2017,"4,104.00"
Health Services,Bracondale Medical Centre,Public Health,Service Contract Payments,08/05/2017,750.00
ICT Consultancy / Support,Branch and Lee Consulting Limited,Central Services to the public,Professional Fees,11/05/2017,"7,000.00"
Social Care Services,Brideoak Care Home,Adult Social Care,Care Payments,30/05/2017,"1,824.00"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,54.40
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,47.60
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,56.48
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,49.42
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,214.20
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,241.40
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,17/05/2017,482.80
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,328.29
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,268.28
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Information and Communications Technology,10/05/2017,-860.08
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,"2,553.40"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,"2,114.80"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,17/05/2017,625.60
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,"2,132.12"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,"2,001.51"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,"4,338.40"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,"3,913.40"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,17/05/2017,421.60
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,"4,112.45"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,"3,664.14"
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,652.80
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,567.80
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,660.11
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,589.51
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,190.40
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,10/05/2017,163.20
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,17/05/2017,217.60
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,197.68
Social Care Services,BRIDGE CARE SERVICES LTD,Adult Social Care,Care Payments,24/05/2017,176.50
Training Provision,Bridge House Training Centre Limite,Childrens & Educational Services,Fees and Charges,23/05/2017,"4,172.91"
Training Provision,Bridge House Training Centre Limite,Childrens & Educational Services,Fees and Charges,24/05/2017,"4,172.91"
Social Care Services,Brierfield Residential Care Home,Adult Social Care,Care Payments,30/05/2017,-522.80
Social Care Services,Brierfield Residential Care Home,Adult Social Care,Care Payments,30/05/2017,"1,780.00"
Activities and Events Provision,British Youth Council,Childrens & Educational Services,Fees and Charges,22/05/2017,900.00
Childcare Provision,BROOKFIELD HOUSE,Childrens & Educational Services,Care Payments,30/05/2017,"7,700.00"
Social Care Services,BROOKVALE,Adult Social Care,Care Payments,30/05/2017,"-1,019.00"
Social Care Services,BROOKVALE,Adult Social Care,Care Payments,30/05/2017,"12,017.00"
Social Care Services,Brothers of Charity Merseyside,Adult Social Care,Care Payments,02/05/2017,521.04
Social Care Services,Brothers of Charity Merseyside,Adult Social Care,Care Payments,02/05/2017,"1,042.08"
Social Care Services,Brothers of Charity Merseyside,Adult Social Care,Care Payments,31/05/2017,"1,958.40"
Social Care Services,Broughton House,Adult Social Care,Care Payments,30/05/2017,"-1,084.28"
Social Care Services,Broughton House,Adult Social Care,Care Payments,30/05/2017,"1,726.52"
Communications and Technology,BT PLC,Central Support Costs,Information and Communications Technology,23/05/2017,"3,064.09"
Communications and Technology,BT PLC,Central Support Costs,Capital Expenditure - Compensation,02/05/2017,547.53
Security / Safety,BT REDCARE,Environmental & Regulatory Services,Information and Communications Technology,10/05/2017,"1,080.00"
Security / Safety,BT REDCARE,Environmental & Regulatory Services,Information and Communications Technology,08/05/2017,"2,962.21"
Security / Safety,BT REDCARE,Environmental & Regulatory Services,Information and Communications Technology,08/05/2017,"15,696.75"
Social Care Services,Building Bridges,Childrens & Educational Services,Care Payments,30/05/2017,"15,400.00"
Architectural Services,BUILDING DESIGN PARTNERSHIP,Capital Expenditure,Professional Fees,23/05/2017,"3,954.55"
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,22/05/2017,"1,127.57"
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,30/05/2017,"1,788.52"
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,30/05/2017,-497.20
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,30/05/2017,-400.00
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,30/05/2017,"1,868.52"
Social Care Services,BUPA CARE HOMES,Adult Social Care,Care Payments,30/05/2017,"1,754.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"2,004.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,620.20
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,22/05/2017,"1,489.71"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"-1,750.64"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"-2,038.52"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"3,792.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"5,532.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,22/05/2017,"-4,763.29"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,22/05/2017,"8,085.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"-3,402.35"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"5,775.00"
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,-321.80
Social Care Services,BUPA CARE SERVICES,Adult Social Care,Care Payments,30/05/2017,"2,248.00"
Social Care Services,BUPA CARE SERVICES STANDING,Adult Social Care,Care Payments,30/05/2017,-613.12
Social Care Services,BUPA CARE SERVICES STANDING,Adult Social Care,Care Payments,30/05/2017,"1,868.40"
Financial Services,Canada Life Ltd,Financing & Investment Income & Exp,Rents,30/05/2017,"86,507.55"
Office Equipment,CANON (UK) LTD,Planning Services,Office Expenses,18/05/2017,303.20
Office Equipment,CANON (UK) LTD,Planning Services,Office Expenses,18/05/2017,150.55
Office Equipment,CANON (UK) LTD,Planning Services,Office Expenses,18/05/2017,150.55
Office Equipment,CANON (UK) LTD,Planning Services,Office Expenses,18/05/2017,150.55
Office Equipment,CANON (UK) LTD,Planning Services,Office Expenses,18/05/2017,134.05
Social Care Services,CANTERBURY CARE HOMES LTD,Adult Social Care,Care Payments,30/05/2017,-516.16
Social Care Services,CANTERBURY CARE HOMES LTD,Adult Social Care,Care Payments,30/05/2017,"2,298.12"
Social Care Services,CANTERBURY CARE HOMES LTD,Adult Social Care,Care Payments,30/05/2017,-522.80
Social Care Services,CANTERBURY CARE HOMES LTD,Adult Social Care,Care Payments,30/05/2017,"1,830.64"
Construction / Building Services,Canvas Spaces Limited,Cultural & Related Services,Grounds Maintenance,04/05/2017,"11,456.25"
Construction / Building Services,Canvas Spaces Limited,Cultural & Related Services,Grounds Maintenance,04/05/2017,"55,635.65"
Construction / Building Services,Canvas Spaces Limited,Cultural & Related Services,Repairs and Maintenance,04/05/2017,825.00
Construction / Building Services,Canvas Spaces Limited,Cultural & Related Services,Repairs and Maintenance,04/05/2017,271.88
Construction / Building Services,Canvas Spaces Limited,Cultural & Related Services,Repairs and Maintenance,12/05/2017,"1,150.50"
Foster Care,CAPSTONE FOSTER CARE,Childrens & Educational Services,Care Payments,30/05/2017,"3,679.56"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,176.80
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,105.40
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,183.56
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,134.14
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,516.80
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,452.20
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,536.56
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,469.49
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,951.60"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,115.20"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,754.40"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,992.80
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,962.68"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,766.01
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,825.01"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,041.35"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,611.60"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,897.60
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,411.00"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,785.40
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,877.96"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,931.92
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,754.41"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,815.43
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,159.40"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,020.00"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,281.39"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,281.39"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,380.80
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,196.80"
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,336.60
Social Care Services,Care 24,Adult Social Care,Care Payments,10/05/2017,"1,047.20"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,395.36
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,242.56"
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,377.71
Social Care Services,Care 24,Adult Social Care,Care Payments,24/05/2017,"1,087.24"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"1,796.04"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"-1,052.04"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"3,789.12"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,-120.00
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"2,041.36"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,620.20
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,-40.00
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"3,903.92"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,620.20
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,-462.80
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,"3,842.72"
Social Care Services,CARE CONCEPTS LTD,Adult Social Care,Care Payments,30/05/2017,620.20
Social Care Services,Care In Mind,Childrens & Educational Services,Care Payments,30/05/2017,"27,889.71"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,129.20
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,102.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,141.20
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,112.96
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,238.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,187.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,232.98
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,197.68
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"1,244.40"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"1,132.20"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"1,327.28"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"1,140.19"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"2,536.40"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"2,131.80"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"2,456.88"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"2,305.09"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,350.20
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,309.40
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,345.94
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,317.70
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,414.80
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,442.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,416.54
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,384.77
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,411.40
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,391.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,504.79
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,434.19
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"1,098.20"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,884.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"1,044.88"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,942.51
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,17/05/2017,945.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,17/05/2017,775.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"1,812.20"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,"2,060.40"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"2,658.09"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,"2,329.80"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,17/05/2017,"1,633.50"
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,17/05/2017,500.00
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,880.60
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,10/05/2017,809.20
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,924.86
Social Care Services,CARE NEEDS LTD,Adult Social Care,Care Payments,24/05/2017,854.26
