Body Name,Service Label,Expense Category,Date,Transaction Number,Net Amount,Supplier Name
TfGM,Transport,Capital Costs - Engineering Support Services,05/11/2013,5100058067,1125,STEPHEN J FIRTH
TfGM,Transport,Capital Costs - Computer & Communications Equipment,05/11/2013,5100057862,3547.75,TOTAL COMPUTERS LTD
TfGM,Transport,Training,05/11/2013,5100056505,1017.85,TRIBAL EDUCATION LTD
TfGM,Transport,Capital Costs -  Cycle Infrastructure,05/11/2013,1900030342,500,UPFRONT FINANCIAL SERVICES
TfGM,Transport,Capital Costs - Environmental Feasibility Support,05/11/2013,5100057708,9688.27,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Capital Costs - Environmental Feasibility Support,05/11/2013,5100057708,9688.27,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Capital Costs - Environmental Feasibility Support,05/11/2013,5100057719,-1555.84,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Capital Costs - Environmental Feasibility Support,05/11/2013,5100057719,-1555.84,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,CCTV Support Services,05/11/2013,5100057810,7200,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,CCTV Support Services,05/11/2013,5100057810,7200,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,CCTV Support Services,05/11/2013,5100058015,1615.75,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,CCTV Support Services,05/11/2013,5100058015,1615.75,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Capital Costs - Engineering Support Services,05/11/2013,5100056430,10000,WATERMAN CIVILS LTD
TfGM,Transport,Concessionary Reimbursement,05/11/2013,1900030302,576,ZEB CARS (2011) LTD
TfGM,Transport,Vehicle Costs,06/11/2013,1200026887,924.21,ALLSTAR
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057873,544.38,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057960,283948,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057961,3048.52,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057963,6098.24,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057965,82299.43,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057966,3019.58,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100057967,16909.67,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100058009,440032,METROLINK RATP DEV LTD
TfGM,Transport,Metrolink Operating Costs,06/11/2013,5100058014,1221783,METROLINK RATP DEV LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,06/11/2013,5100057943,224070,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,06/11/2013,5100057953,230073,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,07/11/2013,5100058242,177656,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,07/11/2013,5100058244,156849,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,07/11/2013,5100058246,215000,THALES TRANSPORT & SECURITY LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/11/2013,5100058243,9245.6,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,08/11/2013,5100058309,5462.5,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Project Management Services,08/11/2013,5100057916,2000,AJILON UK LIMITED T/A COMPUTER PEOP
TfGM,Transport,Smart Ticketing,08/11/2013,5100058221,8400,AMSACOM LIMITED
TfGM,Transport,Capital Costs - Light Rail Support Services,08/11/2013,5100057566,5255.31,ATKINS LTD
TfGM,Transport,Capital Costs - Engineering Support Services,08/11/2013,5100057784,955.5,ATKINS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,08/11/2013,5100058348,2178,BOLTON WHITES HOTEL LTD
TfGM,Transport,Capital Costs - LRT Vehicles,08/11/2013,5100057809,187389.88,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - Print & Media,08/11/2013,5100058290,2000,CAMMDESIGN
TfGM,Corporate Services,Employee Reimbursed Costs,08/11/2013,5100058368,7378,CHILDCARE VOUCHERS LTD
TfGM,Corporate Services,Procurement Services,08/11/2013,5100058370,14400,CNC PERFORMANCE LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,08/11/2013,5100058233,1079,DRAGON DRIVING
TfGM,Transport,Project Management Services,08/11/2013,5100058230,1250,E KELLY
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,08/11/2013,5100058153,133000,ELECTRICITY NORTH WEST EHV
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,08/11/2013,5100058254,141155.03,ELECTRICITY NORTH WEST EHV
TfGM,Corporate Services,Taxation Services,08/11/2013,5100058301,2494.9,ERNST & YOUNG
TfGM,Transport,Equipment Hire,08/11/2013,5100057500,1792,EUROMEC CONTRACTS LTD
TfGM,Transport,Property & Equipment Maintenance,08/11/2013,5100058358,6696.67,GILBEY ELECTRICAL WHOLESALERS LTD
TfGM,Transport,Traffic Signal Works,08/11/2013,5100057821,933.45,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Capital Costs - Transport Planning & Monitoring Services,08/11/2013,5100057826,726,GREATER MANCHESTER COMBINED AUTHORI
TfGM,Transport,Street Furniture Equipment,08/11/2013,5100057521,4165,HALSALL SIGNS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,08/11/2013,5100058228,1400,HOLIDAY INN MANCHESTER CENTRAL PARK
TfGM,Transport,Exhibitions and Conferences,08/11/2013,5100058359,1125.95,HOUSE OF COMMONS CATERING SERVS
TfGM,Transport,Temporary Vacancy Cover,08/11/2013,5100057361,13184,JACOBS UK LTD
TfGM,Transport,"Rent, Rates & Service Charges",08/11/2013,5100057922,9667.04,MANCHESTER AIRPORT PLC
TfGM,Transport,"Rent, Rates & Service Charges",08/11/2013,5100057926,13321.5,MANCHESTER AIRPORT PLC
TfGM,Transport,Insurance,08/11/2013,5100058367,20705,MPACT THALES
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,08/11/2013,5100057560,152276.9,NETWORK RAIL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,08/11/2013,5100057568,24812.95,NETWORK RAIL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,08/11/2013,5100057589,399155.44,NETWORK RAIL
TfGM,Transport,Capital Costs - Capital Project Main Contract Works,08/11/2013,5100057694,3258.66,NETWORK RAIL
TfGM,Transport,Capital Costs - Rail Construction Works,08/11/2013,5100057703,-6179.34,NETWORK RAIL
TfGM,Transport,Rail Franchise,08/11/2013,1200026887,5331286.21,NORTHERN RAIL LTD
TfGM,Corporate Services,IS Software & Maintenance,08/11/2013,5100057872,17346.19,ORACLE CORPORATION UK LTD
TfGM,Transport,Heavy Rail Support Services,08/11/2013,5100057620,8215,OVE ARUP & PARTNERS INTERNATIONAL L
TfGM,Transport,Capital Costs - Smart Ticketing,08/11/2013,5100058249,11500,OVERWORKED LIMITED
TfGM,Transport,Capital Costs - Legal Services,08/11/2013,5100054697,21371.4,PANNONE AND PARTNERS
TfGM,Transport,Smart Ticketing,08/11/2013,5100058258,1530,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,08/11/2013,5100058259,5100,PRACTICUS LIMITED
TfGM,Transport,Smart Ticketing,08/11/2013,5100058297,1180,Robert Walters Plc
TfGM,Transport,Smart Ticketing,08/11/2013,5100058300,2950,Robert Walters Plc
TfGM,Transport,Capital Costs -  Project Management Services,08/11/2013,5100058174,11040,SB PROJECT MANAGEMENT LTD
TfGM,Transport,Capital Costs - Print & Media,08/11/2013,5100057904,683.29,SERVICEPOINT UK
TfGM,Transport,IS Support Services,08/11/2013,5100058335,1298,STEPHEN TRAVIS LTD
TfGM,Transport,Capital Costs -  Project Support Services,08/11/2013,5100052759,6196.5,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Capital Costs - Mechanical & Engineering Support Services,08/11/2013,5100056781,14945.51,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,CCTV Support Services,08/11/2013,5100058086,5500,URS INFRASTRUCTURE & ENVIRONMENT UK
TfGM,Transport,Research Services,08/11/2013,5100057915,18920.89,WSP UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030417,960.28,A WOODWARD
TfGM,Transport,Capital Costs - Project Management Services,12/11/2013,5100058207,11760,ACUITY PROGRAMME MANAGEMENT LTD
TfGM,Transport,Capital Costs - Planning Support Services,12/11/2013,5100057796,8924.5,AECOM LTD
TfGM,Transport,Capital Costs - Planning Support Services,12/11/2013,5100057797,5845,AECOM LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030414,1920.55,AIM TO PASS SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030385,1276.32,AVRILS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030396,729.3,B LONERGAN
TfGM,Transport,Cycle Training Scheme,12/11/2013,5100058172,900,BIKE RIGHT!
TfGM,Transport,Capital Costs - LRT Vehicles,12/11/2013,5100058376,317087.41,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Capital Costs - LRT Vehicles,12/11/2013,5100058377,420439.83,BOMBARDIER TRANSPORTATION UK LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030380,2625.6,BRECK SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,12/11/2013,5100057877,2692.38,BT OPENREACH (SALFORD)
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058234,2321.68,C JEFFREY
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030397,1701.76,C MACCORMACK
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030419,1750.4,CENTURION DRIVER TRAINING
TfGM,Transport,Capital Costs - Environmental Feasibility Support,12/11/2013,5100058418,3750,COMPLETE WEED CONTROL
TfGM,Transport,Capital Costs - Environmental Feasibility Support,12/11/2013,5100058415,4751.25,CONTRACT ECOLOGY LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030383,984.6,COWLEY DRIVING SCHOOL
TfGM,Transport,Concessionary Reimbursement,12/11/2013,1900030480,600,COZY CARS
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058235,3488.6,CPC TRAINING PROVIDER LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030384,2236.6,CRUISE DRIVER TRAINING
TfGM,Corporate Services,Cyclescheme,12/11/2013,5100058426,416.67,CYCLESCHEME LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030387,1166.89,D ELLIS
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030416,2187.96,D WALSH
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030415,1203.4,DAVID WALKER DRIVER TRAINING
TfGM,Transport,Supported Bus Services,12/11/2013,5100057731,9815.64,DERBYSHIRE COUNTY COUNCIL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030404,2394.59,DRIVER ACADEMY
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030382,1896.24,DRIVERSKILLS
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030418,2734.99,DS WILLIAMS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030405,2649.87,DSM SCHOOL OF MOTORING
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030413,607.75,E TURTON
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057734,20649.93,EC HARRIS LLP
TfGM,Transport,Capital Costs - Engineering Support Services,12/11/2013,5100058052,11969.37,EC HARRIS LLP
TfGM,Transport,Capital Costs - Engineering Support Services,12/11/2013,5100058055,9654.49,EC HARRIS LLP
TfGM,Transport,Capital Costs - Engineering Support Services,12/11/2013,5100058124,949.95,EC HARRIS LLP
TfGM,Transport,Capital Costs - Engineering Support Services,12/11/2013,5100058231,1750,FREMONT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030381,2662.03,G CLIFFE
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030408,1859.8,G ROBINSON
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058245,2115.04,G WEBSTER
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058250,1823.32,G WHITWORTH
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030377,1191.23,GARY CAMPBELL LTD
TfGM,Transport,Temporary Vacancy Cover,12/11/2013,1900030447,10965.37,HAYS SPECIALIST RECRUITMENT LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030394,3184.7,HOGHTON DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030386,3051,I DUFF
TfGM,Transport,Capital Costs - Engineering Support Services,12/11/2013,5100058236,1350,IAN ROWE ASSOCIATES LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030392,2151.51,INSIGHT 2 DRIVE
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030373,2382.48,J AIREY
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030399,2832.2,J MCGREAL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030400,607.75,J MILNE
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030406,717.16,J RIGGS
TfGM,Transport,Temporary Vacancy Cover,12/11/2013,5100057858,2985,JACOBS UK LTD
TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,12/11/2013,5100057998,1692.62,JACOBS UK LTD
TfGM,Transport,Traffic Signal Works,12/11/2013,5100057750,463.98,JONES LIGHTING
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030427,996.75,K EKERT
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058248,3002.39,LISA ATKINSON DTS
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030376,1799,M BRENNAN
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030375,1908.4,MICHAEL BOLTON DRIVER TRAINING
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030401,899.3,MORRIS SCHOOL OF MOTORING
TfGM,Transport,Capital Costs - Utility & Service Diversion Costs,12/11/2013,5100058416,136950,NATIONAL GRID PLC
TfGM,Transport,Supported Bus Services,12/11/2013,5100058393,3325,NTH CHESHIRE JEWISH PRIMARY SCHOOL
TfGM,Transport,Capital Costs - LRT Vehicles,12/11/2013,5100057753,30942,ORION PROJECTS LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030379,3155.72,P CLARKE
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030411,3282,P STANDRING
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056397,2708.55,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056398,14895.47,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056399,6237.79,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Project Management Services,12/11/2013,5100056400,13084.17,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056401,30364.45,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056402,5252.88,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056403,14469.89,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056404,16588.89,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056405,66998.69,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056406,15138.6,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056407,11162.37,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056659,494217.64,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056662,132781.94,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056664,227282.35,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100056824,-1596370.21,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057741,8400,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057764,1313.22,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057765,18725.74,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057766,32800.3,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Project Management Services,12/11/2013,5100057767,12232.67,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057768,7320.18,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057770,9934.53,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057771,7879.32,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Project Management Services,12/11/2013,5100057772,640.6,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057773,19369.99,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057774,13193.13,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057775,78112.72,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057776,110420.28,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Project Management Services,12/11/2013,5100057790,16743.56,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100057890,699295.02,PARSONS BRINCKERHOFF LTD
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030410,2978.08,PAS DRIVING
TfGM,Transport,Capital Costs - Programme and Project Management Services,12/11/2013,5100058374,9528,PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Financial and Commercial Support Services,12/11/2013,5100058384,11732.5,PEAK PERFORMANCE PROFESSIONAL CONTR
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058251,1786.84,PETERS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058252,437.6,PETERS DRIVING SCHOOL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030391,2552.61,R GREENOUGH
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,1900030393,2455.38,R HILL
TfGM,Transport,Driver Intervention Course Delivery Costs,12/11/2013,5100058232,2127.2,R LORD
TfGM,Transport,Capital Costs - Print & Media,12/11/2013,5100058419,490,RCD
TfGM,Transport,Smart Ticketing,12/11/2013,5100057896,2950,Robert Walters Plc
TfGM,Transport,Smart Ticketing,12/11/2013,5100057897,2500,Robert Walters Plc
TfGM,Transport,Traffic Signal Works,12/11/2013,5100058025,25000,ROSGAL LTD
TfGM,Transport,Vehicle Repairs & Maintenance,12/11/2013,5100058345,1035.64,RRG ACCIDENT REPAIR CENTRE
