Department,Entitly, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,202433-103 ,"£13,041.60",
DFID ,DFID,09/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,202433-103 ,"£2,089.86",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202416-103 ,"£7,448.00",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202416-103 ,"£4,786.15",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202342-104 ,"£5,551.42",
DFID ,DFID,16/03/2015,Contract & Agency Staff ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,101619-101 ,"£2,260.07",
DFID ,DFID,16/03/2015,Contract & Agency Staff ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,101619-101 ,"£12,652.80",
DFID ,DFID,13/03/2015,Vehicle Repairs & Maintenance ,West and Southern Africa ,Supplier Name withheld ,101622-105 ,"£3,524.98",
DFID ,DFID,17/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104223-102 ,"£114,412.18",
DFID ,DFID,09/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104223-102 ,"£148,401.87",
DFID ,DFID,12/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104223-102 ,"£567,550.72",
DFID ,DFID,24/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104229-102 ,£981.75,
DFID ,DFID,31/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104229-102 ,"£25,831.87",
DFID ,DFID,06/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,104229-102 ,"£7,167.54",
DFID ,DFID,25/03/2015,DFID Purchased Relief Supplies ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,107370-103 ,"£20,183.77",
DFID ,DFID,06/03/2015,Bank Charges/Services ,Finance and Corporate Performance Division ,Supplier Name withheld ,100008-101 ,"£3,286.56",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,100153-101 ,"£3,993.66",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,100153-101 ,"£244,360.20",
DFID ,DFID,26/03/2015,Furniture & Fittings ,West and Southern Africa ,Supplier Name withheld ,100153-101 ,"£25,466.83",
DFID ,DFID,03/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,100153-101 ,"£2,724.00",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,100153-101 ,"£1,134.00",
DFID ,DFID,11/03/2015,Vehicle Purchase Costs ,West and Southern Africa ,Supplier Name withheld ,100255-101 ,"£6,134.54",
DFID ,DFID,03/03/2015,Vehicle Purchase Costs ,West and Southern Africa ,Supplier Name withheld ,100255-101 ,"£20,269.49",
DFID ,DFID,16/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£436,506.51",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£10,695.08",
DFID ,DFID,16/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£467,982.10",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£11,624.93",
DFID ,DFID,13/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£431,117.00",
DFID ,DFID,13/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£10,777.92",
DFID ,DFID,05/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£431,517.00",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-103 ,"£10,787.92",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-104 ,"£15,128.55",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-104 ,£567.32,
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,203674-104 ,"£40,016.57",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203674-104 ,"£1,500.62",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,203416-101 ,"£47,202.77",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,203416-101 ,"£6,998.76",
DFID ,DFID,11/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,203416-101 ,"£6,463.80",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,Growth and Resilience Division ,Supplier Name withheld ,203375-101 ,"£165,508.00",
DFID ,DFID,02/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203382-101 ,"£119,174.27",
DFID ,DFID,09/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203382-101 ,"£313,751.84",
DFID ,DFID,09/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203382-104 ,"£2,036.11",
DFID ,DFID,13/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203382-119 ,"£15,803.13",
DFID ,DFID,02/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203382-119 ,"£92,326.07",
DFID ,DFID,09/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203382-119 ,"£333,072.62",
DFID ,DFID,04/03/2015,DFID Purchased Relief Supplies ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203400-109 ,"£39,069.88",
DFID ,DFID,25/03/2015,DFID Purchased Relief Supplies ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203400-109 ,"£19,734.80",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203400-109 ,"£83,186.86",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,203249-103 ,"£1,330.55",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203275-102 ,"£74,998.46",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,Supplier Name withheld ,203275-102 ,"£71,610.05",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Policy Division ,Supplier Name withheld ,203146-102 ,"£11,521.08",
DFID ,DFID,19/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£1,420,876.00",
DFID ,DFID,19/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£929,564.00",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£300,354.61",
DFID ,DFID,19/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£250,320.00",
DFID ,DFID,04/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£330,086.19",
DFID ,DFID,17/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£176,462.00",
DFID ,DFID,17/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,Supplier Name withheld ,203109-106 ,"£243,126.00",
DFID ,DFID,23/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,202819-104 ,"£311,625.13",
DFID ,DFID,18/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,202819-104 ,"£735,253.00",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,202819-104 ,"£500,000.00",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202900-107 ,"£6,484.28",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202900-107 ,"£20,263.24",
DFID ,DFID,16/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202900-107 ,"£104,408.61",
DFID ,DFID,18/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202900-107 ,"£3,805.98",
DFID ,DFID,03/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202891-109 ,"£2,710.27",
DFID ,DFID,03/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202891-109 ,"£3,534.27",
DFID ,DFID,27/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202891-109 ,"£2,547.31",
DFID ,DFID,27/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202891-109 ,"£2,538.49",
DFID ,DFID,06/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,202978-106 ,"£6,294.74",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202992-102 ,"£1,831.12",
DFID ,DFID,31/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202463-103 ,"£92,705.36",
DFID ,DFID,13/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202596-105 ,"£1,698.88",
DFID ,DFID,13/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,Supplier Name withheld ,202596-105 ,"£2,538.49",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202741-101 ,"£78,873.60",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202741-102 ,"£2,700.00",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202741-104 ,"£33,460.80",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202741-104 ,"£93,212.40",
DFID ,DFID,17/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,202741-104 ,"£163,315.20",
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202640-103 ,"£40,306.80",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202640-103 ,"£27,301.02",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204896-101 ,"£151,918.84",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-109 ,"£18,740.40",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-109 ,"£1,976.80",
DFID ,DFID,09/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,204901-101 ,"£735,253.00",
DFID ,DFID,26/03/2015,DFID Purchased Relief Supplies ,West and Southern Africa ,Supplier Name withheld ,204901-101 ,"£333,573.07",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204890-109 ,"£1,355.00",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204890-109 ,"£11,872.69",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204890-109 ,"£6,787.87",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£37,668.45",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£22,850.88",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£20,695.85",
DFID ,DFID,27/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£3,664.80",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£1,493.80",
DFID ,DFID,04/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£37,140.60",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£57,518.40",
DFID ,DFID,13/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£16,970.10",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-103 ,"£9,072.00",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,£993.60,
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£25,401.60",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£26,308.80",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£24,444.00",
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£39,009.60",
DFID ,DFID,12/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£2,624.12",
DFID ,DFID,11/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£2,277.00",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£2,065.00",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£3,610.63",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£3,982.24",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£4,419.00",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£5,479.02",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£5,644.10",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£9,936.00",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£1,951.19",
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£15,900.00",
DFID ,DFID,11/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,£659.75,
DFID ,DFID,10/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£14,731.20",
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,£828.00,
DFID ,DFID,05/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£24,036.60",
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£27,216.00",
DFID ,DFID,06/03/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,Supplier Name withheld ,204902-105 ,"£28,123.20",
