Department,Entity,Transaction Date, Supplier Name, Amount, Expense Type, Expense Area, Invoice Description, Component Code
DFID,DFID,26/09/2012,British High Commission(USD) ,"£2,674",Facilities Management payments ,East and Central Africa ,,101634-101 
DFID,DFID,26/09/2012,Ikondera Company Ltd ,"£3,716",Facilities Management payments ,East and Central Africa ,,100212-101 
DFID,DFID,26/09/2012,PKF Rwanda Ltd ,"£3,720",Technical and Advisory Services ,East and Central Africa ,,113946-102 
DFID,DFID,26/09/2012,Foreign & Commonwealth Office ,"£4,535",Secure Staff Accomodation,East and Central Africa ,,101616-101 
DFID,DFID,26/09/2012, FCO SERVICES ,"£7,271",UK Staff overseas - Transfer costs ,East and Central Africa ,,202586-101 
DFID,DFID,26/09/2012,DOMUS WOODWORKS LIMITED(USD) ,"£9,422",Furniture & Fittings ,East and Central Africa ,,101634-101 
DFID,DFID,26/09/2012,TAAM Petroleum Ltd(US$) ,"£10,351",Oil - Other Utilities ,East and Central Africa ,,202586-101 
DFID,DFID,26/09/2012,Supplier Name withheld ,"£11,710",Secure Staff Accomodation,East and Central Africa ,,101630-101 
DFID,DFID,26/09/2012,TAAM Petroleum Ltd(US$) ,"£25,705",Oil - Other Utilities ,East and Central Africa ,Cost of supply of fuel for generators in DFID office & secure staff accomodation in South Sudan,202586-101 
DFID,DFID,26/09/2012,Cambridge  Education Limited ,"£29,707",Technical and Advisory Services ,East and Central Africa ,,201587-103 
DFID,DFID,26/09/2012,UNICEF ,"£150,000",Aid Programme - Joint programme contribution ,East and Central Africa ,,114034-103 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£501,Electricity ,East and Central Africa ,,101630-101 
DFID,DFID,27/09/2012,TOTAL Uganda Ltd ,£509,Vehicle Petrol & Oil ,East and Central Africa ,,101635-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£632,Medical/Health Services ,East and Central Africa ,,201699-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£725,Electricity ,East and Central Africa ,,101630-101 
DFID,DFID,27/09/2012,Recipient name withheld ,£767,Hotels - Accommodation only ,East and Central Africa ,,101625-104 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£772,Electricity ,East and Central Africa ,,101633-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,843",Technical and Advisory Services ,East and Central Africa ,,203347-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,878",Technical and Advisory Services ,East and Central Africa ,,203347-101 
DFID,DFID,27/09/2012,K.B.M Investments Ltd ,"£2,238",Facilities Management payments ,East and Central Africa ,,101635-101 
DFID,DFID,27/09/2012,British High Commission(Tsh) ,"£3,307",Facilities Management payments ,East and Central Africa ,,101634-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£4,504",Secure Staff Accomodation,East and Central Africa ,,101630-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£4,504",Secure Staff Accomodation,East and Central Africa ,,101616-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£4,610",Furniture & Fittings ,East and Central Africa ,,202586-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£9,008",Secure Staff Accomodation,East and Central Africa ,,101630-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£9,008",Secure Staff Accomodation,East and Central Africa ,,202827-106 
DFID,DFID,27/09/2012,Lestrade Consultancy Ltd ,"£10,875",Technical and Advisory Services ,East and Central Africa ,,202913-101 
DFID,DFID,27/09/2012,Orgut Consulting AB ,"£15,431",Technical and Advisory Services ,East and Central Africa ,,200284-105 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£22,766",Secure Staff Accomodation,East and Central Africa ,,101633-101 
DFID,DFID,27/09/2012,Supplier Name withheld ,"£30,842",Secure Staff Accomodation,East and Central Africa ,Secure staff Accommodation costs for 3 premises for  12 months rental (August 2012-2013) South Sudan,202594-101 
DFID,DFID,27/09/2012,ATOS CONSULTING LIMITED ,"£48,372",Technical and Advisory Services ,East and Central Africa ,,202327-101 
DFID,DFID,27/09/2012,   THE WORLD BANK ,"£55,000",Aid Programme - Core contributions ,East and Central Africa ,,201722-102 
DFID,DFID,27/09/2012,MOTT MACDONALD LTD ,"£68,410",Technical and Advisory Services ,East and Central Africa ,,203155-101 
DFID,DFID,27/09/2012,   THE WORLD BANK ,"£100,000",Aid Programme - Other Financial Aid to Government ,East and Central Africa ,,203160-101 
DFID,DFID,27/09/2012,Royal Danish Embassy (Dar Es Salaam) ,"£245,805",Aid Programme - Core contributions ,East and Central Africa ,,105423-102 
DFID,DFID,27/09/2012,Tanzania Private Sector Foundation ,"£427,389",Aid Programme - Accountable Grant Payments ,East and Central Africa ,,105426-103 
DFID,DFID,27/09/2012,WFP CONTRIBUTIONS UNIT ,"£500,000",Aid Programme - Voluntary contributions ,East and Central Africa ,,202916-101 
DFID,DFID,27/09/2012,Financial Management and Accountability Programme 2 Uganda Ministry of Finance ,"£562,500",Aid Programme - Other Financial Aid to Government ,East and Central Africa ,,200779-102 
DFID,DFID,27/09/2012,WFP CONTRIBUTIONS UNIT ,"£750,000",Aid Programme - Voluntary contributions ,East and Central Africa ,,202522-103 
DFID,DFID,27/09/2012,UNDP MULTI-PARTNER TRUST FUND OFFICE (USD) ACCOUNT ,"£2,500,000",Aid Programme - Humanitarian Material Relief Assistance and Services ,East and Central Africa ,,201987-102 
DFID,DFID,27/09/2012,WFP CONTRIBUTIONS UNIT ,"£5,000,000",Aid Programme - Emergency Food Aid ,East and Central Africa ,,200694-101 
DFID,DFID,27/09/2012,UNDP MULTI-PARTNER TRUST FUND OFFICE (USD) ACCOUNT ,"£13,500,000",Aid Programme - Humanitarian Material Relief Assistance and Services ,East and Central Africa ,,202850-101 
DFID,DFID,28/09/2012,SARAH MAGUIRE ,£534,Technical and Advisory Services ,East and Central Africa ,,200842-110 
DFID,DFID,28/09/2012,Recipient name withheld ,"£1,225",Training - Course Fees ,East and Central Africa ,,100082-101 
DFID,DFID,28/09/2012,Paulina Mrosso ,"£2,469",Technical and Advisory Services ,East and Central Africa ,,202593-101 
DFID,DFID,28/09/2012,SARAH MAGUIRE ,"£5,550",Technical and Advisory Services ,East and Central Africa ,,201462-103 
DFID,DFID,28/09/2012,KATHY ATTAWELL ,"£12,000",Technical and Advisory Services ,East and Central Africa ,,203539-101 
DFID,DFID,28/09/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD ,"£13,505",Technical and Advisory Services ,East and Central Africa ,,202527-110 
DFID,DFID,28/09/2012,UNDP CONTRIBUTIONS GBP ,"£21,400",Aid Programme - Voluntary contributions ,East and Central Africa ,,202534-105 
DFID,DFID,28/09/2012,Supplier Name withheld ,"£26,700",Secure Staff Accomodation,East and Central Africa ,Secure staff Accommodation costs - 12 months rental September 2012-2013) Uganda ,101635-101 
DFID,DFID,28/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£50,230",Technical and Advisory Services ,East and Central Africa ,,200221-107 
DFID,DFID,28/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£73,232",Technical and Advisory Services ,East and Central Africa ,,200294-104 
DFID,DFID,28/09/2012,Mennonite Economic Development Associates of Canada ,"£80,558",Technical and Advisory Services ,East and Central Africa ,,202481-104 
DFID,DFID,28/09/2012,SAFERWORLD ,"£128,543",Aid Programme - Accountable Grant Payments ,East and Central Africa ,,200548-104 
DFID,DFID,28/09/2012,AUC- Shared Values ,"£134,000",Aid Programme - Voluntary contributions ,East and Central Africa ,,200156-104 
DFID,DFID,28/09/2012,Ministry of Finance Tanzania ,"£250,000",Aid Programme - Other Financial Aid to Government ,East and Central Africa ,,202770-101 
DFID,DFID,28/09/2012,Mennonite Economic Development Associates of Canada ,"£256,435",Technical and Advisory Services ,East and Central Africa ,,202481-104 
DFID,DFID,28/09/2012,Helen Keller International-Tanzania ,"£519,224",Aid Programme - Accountable Grant Payments ,East and Central Africa ,,202480-101 
DFID,DFID,28/09/2012,International Republican Institute ,"£689,000",Aid Programme - Accountable Grant Payments ,East and Central Africa ,,200548-106 
DFID,DFID,28/09/2012,IPAS ,"£1,620,012",Aid Programme - Accountable Grant Payments ,East and Central Africa ,,113656-101 
DFID,DFID,03/09/2012,Hays Specialist Recruitment Ltd ,£825,Contract & Agency Staff ,Finance and Corporate Performance Division ,,202836-101 
DFID,DFID,03/09/2012,Hays Specialist Recruitment Ltd ,£898,Contract & Agency Staff ,Finance and Corporate Performance Division ,,202836-101 
DFID,DFID,05/09/2012,Hays Specialist Recruitment Ltd ,"£1,103",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,06/09/2012,Hays Specialist Recruitment Ltd ,"£1,166",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,06/09/2012,Hays Specialist Recruitment Ltd ,"£1,166",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,07/09/2012,Hays Specialist Recruitment Ltd ,"£1,260",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,07/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,534",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,07/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,534",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,11/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,534",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£873,Air fares ,Finance and Corporate Performance Division ,,202438-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,176",Air fares ,Finance and Corporate Performance Division ,,100008-103 
DFID,DFID,12/09/2012,BOTTOMLINE TECHNOLOGIES EUROPE LTD ,"£1,200",other information and communication technologies ,Finance and Corporate Performance Division ,,100008-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,217",Air fares ,Finance and Corporate Performance Division ,,100008-103 
DFID,DFID,13/09/2012,Hays Specialist Recruitment Ltd ,"£1,166",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,14/09/2012,Hays Specialist Recruitment Ltd ,"£1,103",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,£920,Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,Hays Specialist Recruitment Ltd ,"£1,103",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,Hays Specialist Recruitment Ltd ,"£1,166",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,Hays Specialist Recruitment Ltd ,"£1,260",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,534",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,17/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£3,450",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,18/09/2012,Hays Specialist Recruitment Ltd ,£550,Contract & Agency Staff ,Finance and Corporate Performance Division ,,202836-101 
DFID,DFID,18/09/2012,EAST OF ENGLAND AMBULANCE SERVICE NH ,"£4,048",Training - Course Fees ,Finance and Corporate Performance Division ,,100008-104 
DFID,DFID,19/09/2012,Hays Specialist Recruitment Ltd ,"£1,260",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,20/09/2012,Hays Specialist Recruitment Ltd ,"£1,260",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,21/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,650",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,21/09/2012,THE FINANCIAL REPORTING COUNCIL ,"£5,840",Other Admin Costs ,Finance and Corporate Performance Division ,,100008-101 
DFID,DFID,25/09/2012,VODAFONE CORPORATE ,"£1,230",Telephone Usage & services ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,25/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£3,300",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,26/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,"£1,534",Contract & Agency Staff ,Finance and Corporate Performance Division ,,100201-101 
DFID,DFID,03/09/2012,NEOPOST LIMITED ,"£1,260",Office Equipment - Maintenance ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,05/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,£727,Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100266-110 
DFID,DFID,06/09/2012,BUSINESS STREAM ,"£9,529",Water charges ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,07/09/2012,MARGARET HODGE RECRUITMENT LTD ,£528,Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100266-109 
DFID,DFID,07/09/2012,ROBSON ASSOCIATES ,"£1,311,421",Operating Lease rental of buildings ,Human Resources Security & Facilities Division ,Quarterly rental costs (September - December 2012) for DFID HQ premises - London ,100187-101 
DFID,DFID,10/09/2012,Royal Mail Courier Services Ltd ,£900,Postage Costs ,Human Resources Security & Facilities Division ,,202288-102 
DFID,DFID,10/09/2012,Supplier Name Withheld ,"£1,147",Air fares ,Human Resources Security & Facilities Division ,,100269-128 
DFID,DFID,11/09/2012,Pilgrims Group ,£673,Training - Course Fees ,Human Resources Security & Facilities Division ,,100049-101 
DFID,DFID,11/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,£862,Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100266-110 
DFID,DFID,11/09/2012,XAFINITY PAYMASTER ,"£1,000",Training - Travel & Subsistence ,Human Resources Security & Facilities Division ,,101624-101 
DFID,DFID,11/09/2012,CUSTOMER CONTACT ASSOCATION ,"£1,198",Conferences  Seminars & Meeting/Event Resource ,Human Resources Security & Facilities Division ,,100270-102 
DFID,DFID,11/09/2012,ECA INTERNATIONAL ,"£8,100",Professional member subscriptions ,Human Resources Security & Facilities Division ,,100269-135 
DFID,DFID,11/09/2012,Healix International Limited (Fees) ,"£16,706",Technical and Advisory Services ,Human Resources Security & Facilities Division ,,202423-101 
DFID,DFID,11/09/2012,EDF ENERGY ,"£20,076",Electricity ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,11/09/2012,EDF ENERGY ,"£31,962",Electricity ,Human Resources Security & Facilities Division ,DFID HQ 1 Palace Street electricity costs for August 2012,100187-101 
DFID,DFID,11/09/2012,TURNER & TOWNSEND ,"£51,460",Technical and Advisory Services ,Human Resources Security & Facilities Division ,,203156-101 
DFID,DFID,12/09/2012,Scott Bradbury Ltd ,£994,Training Providers/Facilitation Services ,Human Resources Security & Facilities Division ,,100269-156 
DFID,DFID,12/09/2012,TR Control Solutions Ltd ,"£1,978",Other Building Costs ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,12/09/2012,TR Control Solutions Ltd ,"£3,403",Other Building Costs ,Human Resources Security & Facilities Division ,,100187-101 
DFID,DFID,12/09/2012,AMCS UK ,"£9,900",other information and communication technologies ,Human Resources Security & Facilities Division ,,100272-101 
DFID,DFID,13/09/2012,SECURITY SERVICES GROUP ,£853,Furniture & Fittings ,Human Resources Security & Facilities Division ,,100187-101 
DFID,DFID,13/09/2012,SHANKS WASTE MANAGMENT LIMITED ,"£1,010",Repairs  Maint  Alter - Removal & waste disposal services ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,13/09/2012,Supplier Name Withheld ,"£1,173",Air fares ,Human Resources Security & Facilities Division ,,100269-128 
DFID,DFID,13/09/2012,REED BUSINESS INFORMATION (EAST GRIN ,"£1,530",Professional member subscriptions ,Human Resources Security & Facilities Division ,,100266-106 
DFID,DFID,13/09/2012,BYWATERS ,"£2,473",Repairs  Maint  Alter - Removal & waste disposal services ,Human Resources Security & Facilities Division ,,100187-101 
DFID,DFID,13/09/2012,MBM Cladding Ltd ,"£3,374",Other Building Costs ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,13/09/2012,REED BUSINESS INFORMATION (EAST GRIN ,"£4,590",Professional member subscriptions ,Human Resources Security & Facilities Division ,,100268-101 
DFID,DFID,13/09/2012,REED BUSINESS INFORMATION (EAST GRIN ,"£6,120",Professional member subscriptions ,Human Resources Security & Facilities Division ,,100266-108 
DFID,DFID,14/09/2012,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,£649,Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100266-110 
DFID,DFID,14/09/2012,INSIGHT DIRECT (UK) LTD ,"£10,645",Hardware -monitors ,Human Resources Security & Facilities Division ,,100007-101 
DFID,DFID,17/09/2012,Michaeil Page Int. Recruitment Ltd ,"£1,776",Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100268-101 
DFID,DFID,17/09/2012,ORANGEBOX LTD ,"£3,084",Furniture & Fittings ,Human Resources Security & Facilities Division ,,100007-101 
DFID,DFID,20/09/2012,Anderson Knight Ltd ,£502,Contract & Agency Staff ,Human Resources Security & Facilities Division ,,100270-104 
DFID,DFID,20/09/2012,TNT Express (UK) Ltd ,£588,Postage Costs ,Human Resources Security & Facilities Division ,,100106-101 
DFID,DFID,20/09/2012,MARTIN YALE INTERNATIONAL LTD ,£635,Office Equipment - Purchases ,Human Resources Security & Facilities Division ,,100187-101 
