Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Hotel & Accommodation Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,5.76,BLG Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Hotel & Accommodation Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,240.00,BLG Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,23.16,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,10.00,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,12.17,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,29.00,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence Overseas,Economics & Markets - Europen Reform,"Personal Expense, Name Witheld",142433,59.17,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Hotel & Accommodation UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,50.03,Default-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,81.90,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,10.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,14.20,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,14.65,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,10.00,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,15.00,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,24.99,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Taxi Services UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",142434,6.50,Default-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",142436,28.80,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",142436,49.75,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",142436,44.26,ShEx Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Taxi Services UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",142436,51.30,ShEx Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Taxi Services UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",142437,16.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,8.10,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,9.80,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,17.49,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,31.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,12.30,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Taxi Services UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142438,31.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",142439,382.05,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",142439,4.89,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Entertaining UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,4.90,BLG Devolved Admin-Entertaining UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Hotel & Accommodation UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,110.00,BLG Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,25.20,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,24.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,25.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Rail Travel UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,29.60,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,15.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142440,45.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142441,19.80,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142441,2.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142441,17.45,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Economics & Markets - Regional Growth Fund,"Personal Expense, Name Witheld",142441,43.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Business and Science - Small Business,"Personal Expense, Name Witheld",142442,11.00,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Rail Travel UK,Business and Science - Small Business,"Personal Expense, Name Witheld",142442,2.90,B&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",142443,296.10,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",142443,6.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",142443,10.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",142444,27.00,SDLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Shareholder Executive - British Business Bank,"Personal Expense, Name Witheld",142445,9.60,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Other Travel,Shareholder Executive - British Business Bank,"Personal Expense, Name Witheld",142445,13.68,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Rail Travel UK,Shareholder Executive - British Business Bank,"Personal Expense, Name Witheld",142445,1.70,ShEx Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Subsistence UK,Shareholder Executive - British Business Bank,"Personal Expense, Name Witheld",142445,8.74,ShEx Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/04/2016,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Digital Directorate","Personal Expense, Name Witheld",142461,82.80,FCDT Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
