Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Fuel &Utilities,"People, Property and Services Directorate",EDF Energy 1 Ltd,11555683-0142-02JUN14,30565.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Newport Locksmiths,23154,36.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Newport Locksmiths,23096,240.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Mitie Facilities Services Ltd,100-90747707,1619.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Profix Joinery & Security Ltd,4624,2291.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Minor Buiding Works &Maintenance,IMPROVE Project,Styles & Wood Ltd,SI036128,4272.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",Office for National Statistics,1028617,7963.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Minor Buiding Works &Maintenance,"People, Property and Services Directorate",HFX Ltd,24670,8740.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Minor Buiding Works &Maintenance,IMPROVE Project,Styles & Wood Ltd,CSI0001447,243961.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Postage,"People, Property and Services Directorate",Royal Mail,9047423816,12.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Postage,"People, Property and Services Directorate",Royal Mail,1108956391,50.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Postage,"People, Property and Services Directorate",Royal Mail,9047481815,251.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Postage,"People, Property and Services Directorate",Parcelforce Worldwide,9047441823,328.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Postage,"People, Property and Services Directorate",Royal Mail,9047499720,1546.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Postage,"People, Property and Services Directorate",Royal Mail,9047355694,1650.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Postage,"People, Property and Services Directorate",Neopost Ltd,705614-12.06.14,10000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Courier service,"People, Property and Services Directorate",Rico Logistics Ltd,677070,23.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Courier service,Business Support Directorate,Ministry of Defence,7365518,42.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Courier service,Copyright and IP Enforcement Directorate,Rico Logistics Ltd,682872,55.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Courier service,Trade Marks Directorate,Rico Logistics Ltd,678517,242.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Courier service,"People, Property and Services Directorate",DHL International (UK) Ltd,NPR8035548,6730.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002505344,57.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002687658,58.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002944446,58.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002420554,59.59,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002977544,60.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002578027,61.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2003020807,62.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002867640,64.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Van Delivery Service,"People, Property and Services Directorate",Allstar Business Solutions Ltd,E2002472069,66.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Van Delivery Service,"People, Property and Services Directorate",Days Rental,1477945,241.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Van Delivery Service,"People, Property and Services Directorate",Days Rental,1482287,241.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Van Delivery Service,"People, Property and Services Directorate",Days Rental,1486923,241.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Van Delivery Service,"People, Property and Services Directorate",CitySprint UK Ltd,957813,1973.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,GP00001044N020HD,-9440.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,12844328,0.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-16JUN14,36.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-02JUN14,37.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441626201001-09JUN14,42.23,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441112301001-23JUN14,46.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740347401001-19JUN14,46.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441057501001-09JUN14,46.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,435496901001-13JUN14,46.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441066601001-11JUN14,46.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-02JUN14,46.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,288670201001-29MAY14,47.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030801001-23JUN14,47.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440037101001-23JUN14,48.17,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,088813901001-30MAY14,48.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441626301001-09JUN14,50.99,Not applicable,
