Column1,Column2,Laptop,Smartphone,Desktop,Tablet,Other device,None,Don't know,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,30,33,14,19,1,1,*,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N Ireland,26,37,10,25,2,1,*,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urbanity,NI Urban,20,40,12,25,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NI Rural,35,30,8,25,3,*,*,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gender,Male,36,24,14,23,3,*,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Female,36,25,10,25,1,1,*,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Age Group,16-34,19,49,9,21,1,0,*,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35-54,29,33,8,29,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55+*,33,19,19,26,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social Group,ABC1,22,41,11,24,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C2DE,29,32,10,26,2,1,*,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Household Income,"Under 
£17.5K*",31,27,12,29,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£17.5K+,18,42,13,25,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: Internet users aged 16+ (n = 3095 UK, 383 Northern Ireland, 193 Northern Ireland urban, 190 Northern Ireland rural, 161 16-34, 146 35-54, 76* 55+, 214 ABC1, 169 C2DE, 80* under £17.5K, 131 £17.5K+). Question: Which is the most important device you use to connect to the internet, at home or elsewhere? “Other” responses include: “Other device”, “None” and “don’t know”. * Caution: Low base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claimed time spent on the internet in a typical week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hours per week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scotland,N Ireland,England,Wales,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At home,13,13.6,12.4,15.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At workplace/ place of education,4.8,5.3,5.7,4.2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anywhere else,2.1,2.7,2.4,1.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,19.9,21.6,20.5,21.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IN6A-C – How many hours in a typical week would you say you use the internet at home/ at your workplace or place of education/ anywhere else? (Unprompted responses, single coded)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ who use the internet at home or elsewhere (1609 UK, 1022 England, 194 Scotland, 200 Wales, 193 Northern Ireland). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, fieldwork carried out by Saville Rossiter-Base in October to November 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activities conducted online by internet users in Northern Ireland ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Individuals %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Listening to radio,Trading/auctions,Using local council/ Government websites,Uploading/ adding content to internet,Streamed audio services,Find health information,Finding/ downloading info for college,Downloading music,Watching short video clips,TV/ Video viewing,Playing games,Instant messaging,Banking,Using social networking sites,Purchasing goods/services,Sending and receiving email,General surfing/browsing,Any,,,,,,,,,,,,,,,,,,,,,,,
Used in the past week,10,9,12,15,14,11,15,19,21,28,26,27,35,45,39,57,75,95,,,,,,,,,,,,,,,,,,,,,,,
Use less often,2,8,6,3,5,9,5,9,7,7,11,12,13,8,19,14,7,3,,,,,,,,,,,,,,,,,,,,,,,
,12,17,18,18,19,20,20,28,28,35,37,39,48,53,58,71,82,98,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QE5. Which, if any, of these do you use the internet for?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Technology Tracker, Wave 1 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base: Adults aged 16+ who use the internet at home or elsewhere (n= 383 Northern Ireland 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approximate number of items of post sent each month (residential),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015 Base: All respondents (n = 3557 adults 16+, 2123 England, 580 Scotland, 418 Wales, 436 Northern Ireland)QC1. Approximately how many items of post – including letters, cards and parcels – have you personally sent in the last month?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Items sent,Adults 16+,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None,23,22,36,25,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 or 2 items,21,21,17,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 or 4 items,19,19,17,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-10 items,23,23,22,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-20 items,8,9,3,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21+ items,5,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't know,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Types of post sent in the past month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of consumers (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015 Base: All who have personally sent any items of post in the last week (n = 2685 UK, 1673 England, 382 Scotland, 330 Wales, 300 Northern Ireland)QC5. Which of these types of mail would you say you have personally sent in the last month by post? (MULTICODE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Types sent,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formal letters,38,39,32,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payments for bills,28,28,30,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal letters,30,31,31,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invitations/ greetings cards/ postcards,56,55,63,58,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larger parcels,39,39,33,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smaller parcels,22,23,14,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Approximate number of items of post received in the past week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015 Base: All respondents (n = 3557 adults 16+, 2123 England, 580 Scotland, 418 Wales, 436 Northern Ireland) QD1. Approximately how many items of post – including letters, cards and parcels – have you personally received in the last week?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Items received,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None,6,6,6,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 or 2 items,14,14,17,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 or 4 items,17,17,19,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-10 items,39,39,38,36,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-20 items,18,18,16,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21+ items,6,6,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't know,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Types of items people are receiving more often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of consumers (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015  Base: All respondents who say that the number of items received by post has increased, compared to two years ago (n = 885 adults 16+, 580 England, 130 Scotland, 98 Wales, 77 Northern Ireland) QD6. Which of these types of addressed items are you personally receiving more often through the post now? (MULTICODE). *Caution: Low base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Types received more of,UK,England,Scotland,Wales*,N Ireland*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Letters from organisation you have a relationship with,26,28,11,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard circulars from organisations you have a relationship with,29,29,31,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addressed direct mail from other organisations,35,34,49,46,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills/ invoices/ statements,35,37,15,18,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Personal letters,5,5,4,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invitations/ greetings cards,5,5,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larger parcels,24,22,39,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smaller parcels,31,31,31,38,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalogues/ brochures,19,20,7,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subscription magazines,9,10,5,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Value for money of sending a standard letter to the Republic of Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015 Base: All respondents in Northern Ireland (n = 436) QF5. It currently costs 97p to send a standard letter from Northern Ireland to the Republic of Ireland. How would you rate this service in terms of value for money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFM to ROI,Adults 16+ in Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very good,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly good,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neither good nor poor,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly poor,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very poor,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don't know,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfaction with specific aspects of Royal Mail’s service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Residential Postal Tracker, Q2 2014 - Q1 2015 Base: All respondents in Northern Ireland (n = 3557 UK, 436 Northern Ireland)QE3A-F. Satisfaction with specific aspects of Royal Mail’s services – Ranked by proportion satisfied among adults in N Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cost of postage,Time of day post is delivered,Number of post boxes and Post offices,Location of post boxes and Post Offices,Length of time to reach its destination,Security of the service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK,58,79,77,78,83,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N Ireland,58,81,86,89,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average volume of letters sent each month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of respondents (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q2 2014-Q1 2015Base : All respondents (n = 1591 UK, 973 England, 217 Scotland, 198 Wales, 203 N Ireland)QV2a. On average, how many letter items does your organisation send per month? Please think ONLY about all the letters and large letters you may send as an organisation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-24,59,60,59,51,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-49,16,16,16,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-99,10,10,11,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100-249,8,8,9,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250+,5,5,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Mail services used to send standard post each month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Net First Class:UK           = 80%England   = 81%Scotland  = 75%Wales      = 82%N Ireland  = 75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q2 2014-Q1 2015Base : All respondents using RM standard delivery services (n = 1493 UK, 916 England, 205 Scotland, 182 Wales, 190 N Ireland) QV6d. Which, if any, of the following Royal Mail services does your organisation use to send your standard mail?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard First Class stamp,68,69,64,70,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Second Class stamp,57,56,61,58,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large letter First Class,28,28,30,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large letter Second Class,20,20,22,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franked First Class,9,9,8,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franked Second Class,8,8,8,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard parcels,15,15,18,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switched some mail to other communication methods in the past 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion of respondents (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q2 2014-Q1 2015Base: All respondents (n = 1591 UK, 973 England, 217 Scotland, 198 Wales, 203 N Ireland)QF4. Over the last 12 months, has your organisation moved some mail to other communication methods?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes,63,63,59,62,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,37,37,41,38,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overall satisfaction with the quality of service from Royal Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q2 2014-Q1 2015 Base: All respondents who use Royal Mail (n = 1563 UK, 958 England, 213 Scotland, 195 Wales, 197 Northern Ireland) QRM2. Thinking generally about the service your organisation receives as a whole, on a scale of 1 to 5 where 1 is very dissatisfied and 5 is very satisfied, how satisfied are you with the overall quality of the services you receive from Royal Mail as a recipient and sender?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very satisfied,38,38,39,43,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly satisfied,39,39,43,36,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neither satisfied nor dissatisfied,17,18,12,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairly dissatisfied,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very dissatisfied,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI 6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figure 6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfaction with specific aspects of Royal Mail’s service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Ofcom Business Postal Tracker, Q2 2014-Q1 2015Base: All respondents who use Royal Mail (n = 1563 UK, 197 N Ireland)QRM3: How would you rate the performance of Royal Mail, as a recipient and sender, in the following areas on a 5 point scale where 1 is very dissatisfied and 5 is very satisfied?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
