Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757345422,28.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER88378,28.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER92640,28.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757384115,29.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER90259,29.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757200113,29.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757420801,29.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,842575922,29.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757293585,29.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,INV00060926,30.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,INV00061431,30.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2013,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,30.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757474347,31.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757200108,31.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757270986,31.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757495184,31.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757496050,31.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757209471,31.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Patents Directorate,HRG UK,757287703,32.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER90820,33.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER91460,33.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91262,33.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),136,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757214680,33.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER90559,34.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757380113,34.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757380167,34.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757400789,34.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757400877,34.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,757379813,34.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757491013,34.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,35.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757197662,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757301243,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757409926,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757477539,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757491012,35.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757450014,35.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Central Support,HRG UK,757349877,35.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Central Support,HRG UK,757349988,35.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757394656,36.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER92280,36.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,36.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER89997,36.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER89999,36.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,757413158,36.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757386123,36.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757498182,36.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01049652,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI01052199,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER92821,36.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757214679,37.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,757290882,37.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,757386122,37.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER90339,37.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER93080,37.30,Not applicable,
