Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,550,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,70,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,600,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,500,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,600,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,200,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,650,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,550,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,650,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,EXEMPLAS TRADE SERVICES LTD,53855,500,,AL7 3AX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,53871,36.31,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,53873,35.36,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,53874,39.61,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2014,Publications - Other Programme Costs,Defence and Security Organisation - Head DSO Office,JONES YARRELL LEADENHALL,53875,32.47,,E3 3JG,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Professional Services - International Trade Team Contracting,Trade Group - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,53883,200316.67,,SE1 2JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Professional Services - International Trade Team Contracting,Trade Group - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,53883,7500,,SE1 2JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Professional Services - International Trade Team Contracting,Trade Group - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,53883,6666.67,,SE1 2JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Professional Services - International Trade Team Contracting,Trade Group - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,53883,5833.33,,SE1 2JN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Accommodation Charges - UKTI Programme Admin,Chief Operating Officer - IT and Finance,HUB MAKE LAB CIC T/A HUB WESTMINSTER,53891,375,,SW1Y 4TE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Accommodation Charges - Other Programme Costs,Chief Operating Officer - IT and Finance,HUB MAKE LAB CIC T/A HUB WESTMINSTER,53891,2250,,SW1Y 4TE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Media Costs - Trade Marketing Publicity,Marketing & Communications - Communications,GORKANA GROUP LTD,53892,31.02,,EC1Y 8QE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Media Costs - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,53894,5615.19,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Printing - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",HAYS SPECIALIST RECRUITMENT LTD,53898,1648.46,,KT3 4QF,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Professional Services - Investment - Emerging Markets (Autumn Statement),Investment Development - Global Operations,PA CONSULTING GROUP LTD,53906,12151.7,,SG8 6DP,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Training Costs - Other Programme Costs,Chief Operating Officer - Strategy & Human Resources,BUSINESS NAVIGATORS (EUROPE) LTD,53914,5400,,HG4 2PW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Air Travel - Other Programme Costs,Chief Operating Officer - Strategy & Human Resources,BUSINESS NAVIGATORS (EUROPE) LTD,53914,1365.3,,HG4 2PW,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Corporate Event Management and Marketing - Great Campaign Events,Marketing & Communications - Communications,MINDSHARE MEDIA UK LTD,53915,14871.51,,WC2H 8AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),53917,27600,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),53918,10320,,WC1N 3AR,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,08/08/2014,Catering and Hospitality Expenditure - Sector Events - UK,Trade Group - Energy & Transport,SODEXO LTD,53920,129.1,,M50 2UE,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Telecoms - Other Programme Costs,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",ADAM PHONES LTD,53924,188.8,,W4 2ST,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Telecoms - Other Programme Costs,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",ADAM PHONES LTD,53924,50.21,,W4 2ST,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Goods/Services - Education UK,Trade Group - UKTI Education,CLAIRE WHITTAKER,53925,6679.93,,CF62 3BH,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,GARDENEX,53947,24000,,TN16 1JE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,07/08/2014,Subsistence UK - Trade Marketing Events,Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",53948,43.45,,,EMPLOYEE,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,APEX RADIO SYSTEMS LTD,53954,512,,NE15 7DQ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,ELECTRONIC EXPORTERS GROUP,53956,16560,,PO2 9HE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SERIOUS STAGES LTD,54017,3000,,BA5 3NT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TIVOLLI LTD,54018,1375,,GL52 6BD,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LITTLE TRAVEL BUG LTD,54019,3000,,SW14 8AH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SCARAMOUCHE & FANDANGO LTD,54020,3000,,MK5 8FR,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,LANDAU UK LTD,54021,3000,,SO31 1ZL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CLARITY INTERNATIONAL,54022,3000,,B63 4AB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,METAL POWDER AND PROCESS LTD,54023,3000,,BN27 3JU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,OHANA LLP,54025,3000,,EC1V 2NX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,HODSON ARCHITECTS LTD,54026,1022.71,,DN35 8LS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,PARKACRE ENTERPRISES LTD,54027,2461.52,,DN21 5TJ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BROWNS BOOKS FOR STUDENTS,54029,580.25,,HU1 3AP,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,XEROS LTD,54030,567.34,,S60 5BL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,P & S (HOLDINGS) LTD,54031,1000,,LS8 2AA,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,REFLEX DATA SYSTEMS,54032,2418.03,,HU4 7DY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ELLEXUS LTD,54037,752.78,,CB4 0WS,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,F-STAR,54038,3000,,CB22 3AT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,ONFAB DESIGN LTD,54039,2945.34,,CW10 0GW,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,RPM Power UK Ltd,54040,1405.88,,CW2 5PR,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,G PLANTS LTD,54041,2867.37,,PR5 0SP,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,12/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,PAKAWASTE ENGINEERING SERVICES LTD,54042,858.22,,PR2 5AR,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Hire of Agency Staff - Great Campaign Events,Marketing & Communications - Communications,CAPITA RESOURCING LTD,54048,1738.8,,DL1 PHN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Courier Services - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,CLEARVIEW IMAGING SERVICES LTD,54061,120,,E3 3JQ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Facilities Management Contract - Trade Marketing Events,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54062,1680,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Facilities Management Contract - Trade Marketing Events,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54062,1248.33,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Facilities Management Contract - Trade Marketing Events,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54062,203.89,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Facilities Management Contract - Trade Marketing Events,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54062,536.04,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Facilities Management Contract - Market Visit Scheme,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54063,3750,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54063,8175,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Subsistence Overseas - Market Visit Scheme,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54063,4000,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Other Office Service Costs - Passport Workshops (Autumn Statement),Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54064,7490,,PO15 7FN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2014,Internal Training - Gateway to Global Growth,Trade Group - Service Delivery,SOUTH EAST TRADE & INVESTMENT LTD,54065,941.75,,PO15 7FN,VENDOR,,,Programme
