Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2016030632,09/03/2016,MISC/AUTO/AIRCRAFT/FARM EQUIP NOT ELSEWHERE CLASS,KEN,"Vehicles, servicing and spares","1,421.20",AUTO& ELECTRO C
FCOGPC2016030633,09/03/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,"1,438.45",ACCOMODATION PROVIDER
FCOGPC2016030634,09/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,"1,446.13",CLEANTECH
FCOGPC2016030635,09/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,"1,446.13",CLEANTECH
FCOGPC2016030636,09/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,"1,446.13",CLEANTECH
FCOGPC2016030637,09/03/2016,HOTELS/MOTELS/RESORTS ,CHN,Hotels,"1,462.83",ACCOMODATION PROVIDER
FCOGPC2016030638,09/03/2016,NEWS DEALERS AND NEWSSTANDS,KEN,Books and Periodicals,"1,480.12",SIX EIGHTY MAGA
FCOGPC2016030639,09/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,487.96",WILTS ELECTRICAL
FCOGPC2016030640,09/03/2016,HOTELS/MOTELS/RESORTS ,TUR,Hotels,"1,489.58",ACCOMODATION PROVIDER
FCOGPC2016030641,09/03/2016,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",GBR,Computer Equipment & Services,"1,492.19",WWW.PRINTERLAND.CO
FCOGPC2016030642,09/03/2016,HOTELS/MOTELS/RESORTS ,JOR,Hotels,"1,493.58",ACCOMODATION PROVIDER
FCOGPC2016030643,09/03/2016,TRAVEL AGENCIES,TUR,Travel Agencies,"1,529.80",ETIKS TURIZM
FCOGPC2016030644,09/03/2016,"EATING PLACES, RESTAURANTS",BEL,Restuarants and Bars,"1,583.08",KORTRIJK XPO
FCOGPC2016030645,09/03/2016,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,"1,680",MDU PDQ
FCOGPC2016030646,09/03/2016,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),GBR,Leisure Activities,"2,020",WWW.CLIPPERROUNDTHEWOR
FCOGPC2016030647,09/03/2016,MISCELLANEOUS GENERAL MERCHANDISE,BRA,General Retail and Wholesale,"2,240.62",A M COMERCIO
FCOGPC2016030648,09/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"7,064.27",ACCOMODATION PROVIDER
FCOGPC2016030649,10/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",JPN,Catering and Catering Supplies,508.63,SQ BANGIT FLORDELIZA
FCOGPC2016030650,10/03/2016,ELECTRONIC SALES,USA,General Retail and Wholesale,510.36,CAN CANONFINANCIAL CFS
FCOGPC2016030651,10/03/2016,HOTELS/MOTELS/RESORTS ,BGR,Hotels,511.54,ACCOMODATION PROVIDER
FCOGPC2016030652,10/03/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RUS,Financial Services,538.41,SPAO INGOSSTRAKH
FCOGPC2016030653,10/03/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GBR,Telecommunication Services,564,VODAFONE LTD
FCOGPC2016030654,10/03/2016,AUTOMOTIVE BODY REPAIR SHOPS,KOR,"Vehicles, servicing and spares",567.61,MOBIL
FCOGPC2016030655,10/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,574.32,FCO SERVICES
FCOGPC2016030656,10/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,DEU,Building Services,581.97,SUMUP STEPHAN HAFFNE
FCOGPC2016030657,10/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,DEU,Building Services,581.97,SUMUP STEPHAN HAFFNE
FCOGPC2016030658,10/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,615,TOWN HALL
FCOGPC2016030659,10/03/2016,"SCHOOLS, TRADE AND VOCATIONAL",CRI,Training and Educational,628.38,INLINGUA DE COSTA RICA
FCOGPC2016030660,10/03/2016,FLORISTS,BRA,Estate and garden Services,630.65,AGROFLORA SAO JOSE
FCOGPC2016030661,10/03/2016,"GAME, TOY, AND HOBBY SHOPS",DEU,General Retail and Wholesale,632.51,WWW.ALLESRAHMEN.DE
FCOGPC2016030662,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,640.14,ACCOMODATION PROVIDER
FCOGPC2016030663,10/03/2016,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",ROM,Mail and Courier Services,643.34,DHL BUZESTI BUCURESTI
FCOGPC2016030664,10/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,FIN,General Retail and Wholesale,658.57,PEMIC OY
FCOGPC2016030665,10/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,FIN,General Retail and Wholesale,658.58,PEMIC OY
FCOGPC2016030666,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,659.28,ACCOMODATION PROVIDER
FCOGPC2016030667,10/03/2016,ELECTRONIC SALES,BRA,General Retail and Wholesale,663.63,PAGSEGUROUOL SPAZIOSIS
FCOGPC2016030668,10/03/2016,"FREEZER, LOCKER MEAT PROVISIONERS",KEN,General Retail and Wholesale,666.18,MUTHAIGA HIGH CLASS BU
FCOGPC2016030669,10/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,675.87,FCO SERVICES
FCOGPC2016030670,10/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ITA,Utilities and Non Automotive Fuel,681.63,POSTE ITALIANE
FCOGPC2016030671,10/03/2016,"EATING PLACES, RESTAURANTS",ESP,Restuarants and Bars,685.01,MESON JOSE MARIA
FCOGPC2016030672,10/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",FRA,"Vehicles, servicing and spares",687.11,NEUBAEUR CONCORDE
FCOGPC2016030673,10/03/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",DNK,Building Services,689.71,NETSALG EL VVS APS
FCOGPC2016030674,10/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,UKR,Computer Equipment & Services,693.84,B.G.NET
FCOGPC2016030675,10/03/2016,BOOK STORES,GBR,Books and Periodicals,708,BOOKDEPOSITORY.COM
FCOGPC2016030676,10/03/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,715.29,ACCOMODATION PROVIDER
FCOGPC2016030677,10/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,722.85,FCO SERVICES
FCOGPC2016030678,10/03/2016,HARDWARE STORES,PHL,General Retail and Wholesale,725.85,TRUE VALUE NEW GLORIET
FCOGPC2016030679,10/03/2016,LIMOUSINES AND TAXICABS,CZE,Travel - Air/Rail/Road,733.21,DATA AUTOTRANSK S.R.O.
FCOGPC2016030680,10/03/2016,LIMOUSINES AND TAXICABS,FRA,Travel - Air/Rail/Road,739.76,GIVERNY CONSULT
FCOGPC2016030681,10/03/2016,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,IND,Automotive Fuel,745.35,AUTO CARE CENTRE
FCOGPC2016030682,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,751.47,ACCOMODATION PROVIDER
FCOGPC2016030683,10/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,SVN,Computer Equipment & Services,776.91,MOLEK SERVIS
FCOGPC2016030684,10/03/2016,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),ITA,Leisure Activities,778.42,FIERE INTERNAZIONALI D
FCOGPC2016030685,10/03/2016,CRYSTAL AND GLASSWARE STORES,FIN,General Retail and Wholesale,778.42,HELP LASI OY
FCOGPC2016030686,10/03/2016,CRYSTAL AND GLASSWARE STORES,FIN,General Retail and Wholesale,778.42,HELP LASI OY
FCOGPC2016030687,10/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,DOM,General Retail and Wholesale,781.25,EL PALACIO DE LA BANDE
FCOGPC2016030688,10/03/2016,HOTELS/MOTELS/RESORTS ,BGD,Hotels,783.58,ACCOMODATION PROVIDER
FCOGPC2016030689,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,800,ACCOMODATION PROVIDER
FCOGPC2016030690,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,800,ACCOMODATION PROVIDER
FCOGPC2016030691,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,800,ACCOMODATION PROVIDER
FCOGPC2016030692,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,800,ACCOMODATION PROVIDER
FCOGPC2016030693,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,800,ACCOMODATION PROVIDER
FCOGPC2016030694,10/03/2016,HOUSEHOLD APPLIANCE STORES,EGY,General Retail and Wholesale,812.92,IBRAHIM KHALAF COMPANY
FCOGPC2016030695,10/03/2016,"EATING PLACES, RESTAURANTS",USA,Restuarants and Bars,817.24,BB KINGS BLUES CLUB
FCOGPC2016030696,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,818.97,KOIZAINTERNATIONAL
FCOGPC2016030697,10/03/2016,BOOK STORES,GBR,Books and Periodicals,840.34,STATIONERY OFFICE BOOK
FCOGPC2016030698,10/03/2016,HOUSEHOLD APPLIANCE STORES,VEN,General Retail and Wholesale,843,SERVICIOS CASMEN C.A.
FCOGPC2016030699,10/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,861.41,MARKET MOTIVE
FCOGPC2016030700,10/03/2016,BOOK STORES,COL,Books and Periodicals,865.16,PANAMERICANA LIB Y PAP
FCOGPC2016030701,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,872,ACCOMODATION PROVIDER
FCOGPC2016030702,10/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",PAK,"Vehicles, servicing and spares",880.88,SPINZER MOTOR STORE
FCOGPC2016030703,10/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,882.66,FCO SERVICES
FCOGPC2016030704,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,907.2,ACCOMODATION PROVIDER
FCOGPC2016030705,10/03/2016,LIMOUSINES AND TAXICABS,ARE,Travel - Air/Rail/Road,915.49,BUDGET RENT A CAR
FCOGPC2016030706,10/03/2016,LIMOUSINES AND TAXICABS,GBR,Travel - Air/Rail/Road,918,WWW.SOUTHWESTMINIBUSES
FCOGPC2016030707,10/03/2016,MOTOR HOME DEALERS,SAU,Leisure Activities,924.83,JAGUAR - LAND ROVER
FCOGPC2016030708,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",JOR,General Retail and Wholesale,973.27,IKEA
FCOGPC2016030709,10/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BRB,Miscellaneous Industrial/Commercial Supplies,992.25,ELLCO RENTALS
FCOGPC2016030710,10/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BRB,Miscellaneous Industrial/Commercial Supplies,992.26,ELLCO RENTALS
FCOGPC2016030711,10/03/2016,DEPARTMENT STORES,UGA,General Retail and Wholesale,"1,014.36",GAME DISCOUNT WORLD
FCOGPC2016030712,10/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PAK,Computer Equipment & Services,"1,031.59",MUNIR BROTHERS
FCOGPC2016030713,10/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",PAK,"Vehicles, servicing and spares","1,032.28",SPINZER MOTOR STORE
FCOGPC2016030714,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,045",DIPLOMATIC MISSION SUP
FCOGPC2016030715,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IND,General Retail and Wholesale,"1,059.42",NOBLE FURNISHINGS
FCOGPC2016030716,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,"1,072.79",ACCOMODATION PROVIDER
FCOGPC2016030717,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,"1,072.79",ACCOMODATION PROVIDER
FCOGPC2016030718,10/03/2016,HOUSEHOLD APPLIANCE STORES,BGR,General Retail and Wholesale,"1,073.60",ZORA BURGAS 1
FCOGPC2016030719,10/03/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,"1,080.99",ACCOMODATION PROVIDER
FCOGPC2016030720,10/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PAK,Computer Equipment & Services,"1,099.03",MUNIR BROTHERS
FCOGPC2016030721,10/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",PAK,"Vehicles, servicing and spares","1,101.10",SPINZER MOTOR STORE
FCOGPC2016030722,10/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BRB,Miscellaneous Industrial/Commercial Supplies,"1,114.50",ELLCO RENTALS
FCOGPC2016030723,10/03/2016,"EATING PLACES, RESTAURANTS",JOR,Restuarants and Bars,"1,117.76",FAKHR EL-DIN REST.
FCOGPC2016030724,10/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,SVN,Computer Equipment & Services,"1,122.11",MOLEK SERVIS
FCOGPC2016030725,10/03/2016,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",GBR,Leisure Activities,"1,138.80",OBN (UK) LTD
FCOGPC2016030726,10/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,UKR,Building Services,"1,156.40",DANICA
FCOGPC2016030727,10/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,"1,161.77",EXPEDIA 
FCOGPC2016030728,10/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,"1,161.77",EXPEDIA 
FCOGPC2016030729,10/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,"1,161.77",EXPEDIA 
FCOGPC2016030730,10/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,170",RTS COMMUNICATIONS LTD
FCOGPC2016030731,10/03/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",JAM,Personal Services,"1,176.06",HAWKEYE ELECTRONIC SEC
FCOGPC2016030732,10/03/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),USA,Professional Services,"1,195.71",MARION GLASS CO
FCOGPC2016030733,10/03/2016,LIMOUSINES AND TAXICABS,FRA,Travel - Air/Rail/Road,"1,244.71",GIVERNY CONSULT
FCOGPC2016030734,10/03/2016,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),ITA,Leisure Activities,"1,245.47",FIERE INTERNAZIONALI D
FCOGPC2016030735,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,"1,261.05",ACCOMODATION PROVIDER
FCOGPC2016030736,10/03/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",IND,General Retail and Wholesale,"1,314.17",THE GOODEARTH COMPANY
FCOGPC2016030737,10/03/2016,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),ITA,Leisure Activities,"1,323.31",FIERE INTERNAZIONALI D
FCOGPC2016030738,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PAK,General Retail and Wholesale,"1,376.38",INTERWOOD
FCOGPC2016030739,10/03/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",PAK,"Vehicles, servicing and spares","1,376.38",NEW IRFAN AUTOS
FCOGPC2016030740,10/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,LUX,Building Services,"1,378.26",PAYPAL THREEMASONS TH
FCOGPC2016030741,10/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,398",RTS COMMUNICATIONS LTD
FCOGPC2016030742,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,425.48",HIGH SECURITY LOCK
FCOGPC2016030743,10/03/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,"1,460.14",ACCOMODATION PROVIDER
FCOGPC2016030744,10/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",USA,Professional Services,"1,464.17",DISPLAYIT
FCOGPC2016030745,10/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BRB,Miscellaneous Industrial/Commercial Supplies,"1,515.05",ELLCO RENTALS
FCOGPC2016030746,10/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",BRB,Miscellaneous Industrial/Commercial Supplies,"1,515.05",ELLCO RENTALS
FCOGPC2016030747,10/03/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,834",CVP.COM
FCOGPC2016030748,10/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"2,200",ACCOMODATION PROVIDER
FCOGPC2016030749,10/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PAK,General Retail and Wholesale,"3,440.94",INTERWOOD
FCOGPC2016030750,11/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",MAR,General Retail and Wholesale,500.59,LA CLE DES CHAMPS II
FCOGPC2016030751,11/03/2016,CATERERS,GBR,Catering and Catering Supplies,502.9,WWW.3663.CO.UK
FCOGPC2016030752,11/03/2016,AIR CONDITIONING AND REFRIGERATION REPAIR SHOPS,PAN,Building Services,504.65,SERVICIOS SIGMA S.A.
FCOGPC2016030753,11/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,505.6,EXPEDIA 
FCOGPC2016030754,11/03/2016,TRAVEL AGENCIES,GBR,Travel Agencies,506.88,JUBILEE SAILING TRUST
FCOGPC2016030755,11/03/2016,CATERERS,USA,Catering and Catering Supplies,508,SQ CHUCK'S FAMOUS
FCOGPC2016030756,11/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",ESP,Restuarants and Bars,516.41,IE UNIVERSIDAD
FCOGPC2016030757,11/03/2016,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",GBR,General Retail and Wholesale,520,ABSOLUTE MUSIC
FCOGPC2016030758,11/03/2016,MISCELLANEOUS PUBLISHING AND PRINTING,FIN,Print and advertising,524.2,COPY SET
FCOGPC2016030759,11/03/2016,LIMOUSINES AND TAXICABS,GBR,Travel - Air/Rail/Road,525,WWW.ADDISONLEE.COM
FCOGPC2016030760,11/03/2016,BUS LINES,GBR,Travel - Air/Rail/Road,526.37,STANLEY TRAVEL
FCOGPC2016030761,11/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",COL,"Office Stationery, equipment and supplies",554.47,AUROS COPIAS  0
FCOGPC2016030762,11/03/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",RUS,Building Services,563.48,CITY-SERVICE
FCOGPC2016030763,11/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",GBR,Computer Equipment & Services,564.91,DABS COM PLC
FCOGPC2016030764,11/03/2016,CUSTOMER FINCL INSTIT-MANUAL CASH DISBURSEMENTS,ISL,Cash,596.53,CASH-SKOTSILFUR L
FCOGPC2016030765,11/03/2016,TRAVEL AGENCIES,USA,Travel Agencies,596.76,EXPEDIA 
FCOGPC2016030766,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030767,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030768,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030769,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030770,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030771,11/03/2016,TRAVEL AGENCIES,KGZ,Travel Agencies,624.9,KYRGYZ KONTSEPT EZHENS
FCOGPC2016030772,11/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",ISL,General Retail and Wholesale,658.43,MEKKA WINES & SPIRITS
FCOGPC2016030773,11/03/2016,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",BRA,Print and advertising,662.01,ALPHAGRAPHICS
FCOGPC2016030774,11/03/2016,"BOOKS,PERIODICALS AND NEWSPAPERS",GBR,Books and Periodicals,667.8,THE ECONOMIST
FCOGPC2016030775,11/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,ISL,General Retail and Wholesale,672.68,BETRA BAK
FCOGPC2016030776,11/03/2016,HOTELS/MOTELS/RESORTS ,CMR,Hotels,696.08,ACCOMODATION PROVIDER
FCOGPC2016030777,11/03/2016,HOTELS/MOTELS/RESORTS ,BRB,Hotels,698.79,ACCOMODATION PROVIDER
FCOGPC2016030778,11/03/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,GBR,General Retail and Wholesale,702,ASHLEY WILDE GROUP
FCOGPC2016030779,11/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",GBR,Computer Equipment & Services,706.14,DABS COM PLC
FCOGPC2016030780,11/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,711.6,WWW.UBIQUS.CO.UK
FCOGPC2016030781,11/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,716.03,GERRYS TRAVEL AGENCY
FCOGPC2016030782,11/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,716.03,GERRYS TRAVEL AGENCY
FCOGPC2016030783,11/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,716.03,GERRYS TRAVEL AGENCY
FCOGPC2016030784,11/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",USA,General Retail and Wholesale,716.6,SPEC'S LIQUOR
FCOGPC2016030785,11/03/2016,HOUSEHOLD APPLIANCE STORES,RUS,General Retail and Wholesale,717.54,M.VIDEO
FCOGPC2016030786,11/03/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",ISL,Personal Services,722.73,ORYGGISMIDSTODIN
FCOGPC2016030787,11/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,722.94,LONDON BIO PACKAGING
FCOGPC2016030788,11/03/2016,ORTHOPEDIC GOODS-ARTIFICIAL LIMB STORES,BRB,Medical Supplies and Services,757.53,CARIB REHAB LTD
FCOGPC2016030789,11/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,NZL,Telecommunication Services,782.88,VODAFONE NZ COURTENAY
FCOGPC2016030790,11/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,JPN,Miscellaneous Industrial/Commercial Supplies,790.48,SQ HOSOKAWA MAYUMI
FCOGPC2016030791,11/03/2016,HOTELS/MOTELS/RESORTS ,BRA,Hotels,795.92,ACCOMODATION PROVIDER
FCOGPC2016030792,11/03/2016,HOTELS/MOTELS/RESORTS ,FRA,Hotels,808.01,ACCOMODATION PROVIDER
FCOGPC2016030793,11/03/2016,TRAVEL AGENCIES,PAK,Travel Agencies,812.38,GERRYS TRAVEL AGENCY
FCOGPC2016030794,11/03/2016,TRAVEL,NOR,Airline,813.15,AIRLINE
FCOGPC2016030795,11/03/2016,CRYSTAL AND GLASSWARE STORES,FIN,General Retail and Wholesale,817.24,HELP LASI OY
FCOGPC2016030796,11/03/2016,ELECTRICAL CONTRACTORS,CYP,Building Services,820.1,PANAYI CHRIST. ELECTRI
FCOGPC2016030797,11/03/2016,ELECTRONIC SALES,ITA,General Retail and Wholesale,824.88,BERGAMO ENERGIE
FCOGPC2016030798,11/03/2016,PLUMBING AND HEATING EQUIPMENT,USA,Building Materials,825.53,JOHNS PLUMBING INC.
FCOGPC2016030799,11/03/2016,TRAVEL,NOR,Airline,859.23,AIRLINE
FCOGPC2016030800,11/03/2016,TRAVEL,NOR,Airline,859.23,AIRLINE
FCOGPC2016030801,11/03/2016,TRAVEL,NOR,Airline,859.23,AIRLINE
FCOGPC2016030802,11/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",BRA,"Office Stationery, equipment and supplies",860.3,ALPHAGRAPHICS
FCOGPC2016030803,11/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",BRA,"Office Stationery, equipment and supplies",860.3,ALPHAGRAPHICS
FCOGPC2016030804,11/03/2016,TRAVEL,NOR,Airline,867.7,AIRLINE
FCOGPC2016030805,11/03/2016,BICYCLE SHOPS-SALES AND SERVICE,CZE,General Retail and Wholesale,888.72,CYKLO SPECIALITY
FCOGPC2016030806,11/03/2016,BICYCLE SHOPS-SALES AND SERVICE,CZE,General Retail and Wholesale,888.72,CYKLO SPECIALITY
FCOGPC2016030807,11/03/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",BRA,Professional Services,889.87,DORIA ASSOCIADOS
FCOGPC2016030808,11/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,907.2,ACCOMODATION PROVIDER
FCOGPC2016030809,11/03/2016,HOTELS/MOTELS/RESORTS ,SLV,Hotels,911.21,ACCOMODATION PROVIDER
FCOGPC2016030810,11/03/2016,ELECTRICAL CONTRACTORS,CYP,Building Services,926.69,PANAYI CHRIST. ELECTRI
FCOGPC2016030811,11/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,CZE,Miscellaneous Industrial/Commercial Supplies,928.33,INTE-KARCHER S.R.O.
FCOGPC2016030812,11/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",IND,"Vehicles, servicing and spares",941.41,FORZA ENTERPRISES PVT.
FCOGPC2016030813,11/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,949,KINGSNORTH INTERIORS
FCOGPC2016030814,11/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,ISL,"Office Stationery, equipment and supplies",996.44,EG SKRIFSTOFUHUSGOGN E
FCOGPC2016030815,11/03/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",RUS,Building Services,"1,034.51",CITY-SERVICE
FCOGPC2016030816,11/03/2016,TRAVEL,USA,Airline,"1,039.27",AIRLINE
FCOGPC2016030817,11/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,DNK,Computer Equipment & Services,"1,050.21",PROSHOPDK
FCOGPC2016030818,11/03/2016,DUTY FREE STORES,DNK,General Retail and Wholesale,"1,088.61",PETER JUSTESEN COMPANY
FCOGPC2016030819,11/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,097.27",ACCOMODATION PROVIDER
