Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452358669,34.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452358480,34.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Finance Directorate,HRG UK,452472770,34.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452339962,34.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452270815,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452271864,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452274411,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452282002,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452284628,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452287177,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452312174,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452313140,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452329497,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452341590,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452358668,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452366541,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452367916,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452376127,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452376129,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452376434,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452405397,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,452408911,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452474938,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452491530,34.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),13515,35.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452477241,35.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452418581,35.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452391223,36.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452393223,36.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452348985,36.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00895334,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00903065,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00915472,36.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452244669,36.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452244838,36.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452244990,36.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452227710,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452270818,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452282003,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452312175,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452336524,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452341591,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452365190,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452376128,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452376130,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452474939,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452477354,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452491551,37.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER66233,37.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452376316,37.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452223201,37.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,452223208,37.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452340820,37.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452341717,37.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,452341982,37.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER68713,39.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452227579,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452341443,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,452441280,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,452245912,39.99,Not applicable,
