Newcastle City Council Invoices over £250 paid in June 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,BRUNSWICK HOUSE,6275591,Revenue,1MG10,Ind Nursing Care Elderly,"4,341.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,BRUNSWICK HOUSE,6275591,Revenue,1MG20,Ind Res Care Elderly,"5,985.72 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/06/2014,BRUNSWICK HOUSE,6275620,Revenue,1MG10,Ind Nursing Care Elderly,443.56 
Environment & Regeneration,Cityworks Parks & C/side    ,Supplies & Services,05/06/2014,BRUNSWICK PARISH COUNCIL,6262675,Revenue,1KL60,Parks,400.00 
Chief Executive's,CD - Legal Services              ,Supplies & Services,10/06/2014,BRUNTON DAY NURSERY LTD,6241804,Revenue,1E20C,Sen Early Years Funding Panel,912.00 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,02/06/2014,BRUNTON PARK SURGERY,6258242,Revenue,1ML03,PH - NHS Health Checks,"4,204.50 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,27/06/2014,BRUSH TECHNOLOGY LTD,6269530,Revenue,3KIMD,Other Stores Stock Account,"2,910.36 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,27/06/2014,BRUSH TECHNOLOGY LTD,6270615,Revenue,3KIMD,Other Stores Stock Account,"1,121.58 "
Adult and Culture,Social Services                        ,Premises,25/06/2014,BUCHANAN CLARK & WELLS,6282772,Revenue,1MN30,Asylum Seekers Adults,697.75 
Children's Services,Educ School Planning    ,Supplies & Services,16/06/2014,BUFFER BEAR LTD NEWCASTLE,6271702,Revenue,1EEP5,2Yr Old Learning & Childcare,506.83 
Environment & Regeneration,NS: Asset Man              ,Premises,13/06/2014,BUILDING AUTOMATION SOLUTIONS LTD,6265555,Revenue,1V204,Car Parking Infrastructure,"2,432.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,13/06/2014,BUILDING AUTOMATION SOLUTIONS LTD,6265557,Revenue,1V204,Car Parking Infrastructure,"2,962.00 "
Adult and Culture,Social Services-Care Support           ,Supplies & Services,06/06/2014,BUILDING FUTURES EAST,6263225,Revenue,1FN11,Eco Development Ncl Fund,"35,000.00 "
Adult and Culture,Adult Serv Admin Support   ,Supplies & Services,10/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6264380,Revenue,1MR52,Adults Admin Pool,423.60 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,25/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6241475,Revenue,1KKK1,Cleaning Direct O/H,652.00 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,27/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6284645,Revenue,1KKK1,Cleaning Direct O/H,652.00 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,16/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6248841,Revenue,1KKK1,Cleaning Direct O/H,260.00 
Environment & Regeneration,CW Services to Schools           ,Supplies & Services,18/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6270822,Revenue,1KKK1,Cleaning Direct O/H,450.40 
Environment & Regeneration,Facility Services Store                ,Supplies & Services,16/06/2014,BUNZL CLEANING & HYGIENE SUPPLIES,6269813,Revenue,1KKK1,Cleaning Direct O/H,"1,150.25 "
Chief Executive's,CD - Regional & European Prog    ,Third Party Payments,17/06/2014,BUSINESS TO BUSINESS EXHIBITIONS LTD,6253806,Revenue,1DD9F,Ncle Enteprs Packg Deliv Actv,"4,672.54 "
Chief Executive's,CD - Economic Development        ,Third Party Payments,26/06/2014,BUSINESS TO BUSINESS EXHIBITIONS LTD,6262006,Revenue,1FP95,Local Broadband Plan,"24,627.00 "
Chief Executive's,CD - Economic Development        ,Third Party Payments,05/06/2014,BUSINESS TO BUSINESS EXHIBITIONS LTD,6261980,Revenue,1FP95,Local Broadband Plan,"28,012.00 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,16/06/2014,BYKER BRIDGE HOUSING ASSOCIATION,6271502,Revenue,1MX50,SP Block Gross,"53,205.00 "
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,27/06/2014,BYKER COMMUNITY ASSOCIATION,6284604,Revenue,1KN71,North Heaton Ward,550.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,09/06/2014,BYKER COMMUNITY ASSOCIATION,6264546,Revenue,1KN61,Ouseburn Ward,500.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,09/06/2014,BYKER COMMUNITY ASSOCIATION,6264549,Revenue,1KN62,South Heaton Ward,800.00 
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Supplies & Services,30/06/2014,BYKER COMMUNITY ASSOCIATION,6285644,Revenue,1KN60,Byker Ward,500.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,BYKER HALL,6259301,Revenue,1MG10,Ind Nursing Care Elderly,-495.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL,6259301,Revenue,1MG10,Ind Nursing Care Elderly,"10,099.53 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL,6259301,Revenue,1MG20,Ind Res Care Elderly,"5,093.38 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MG10,Ind Nursing Care Elderly,"-8,367.70 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MG20,Ind Res Care Elderly,"-4,840.48 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MH10,Ind Nursing Care PD,-362.80 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MH20,Ind Res Care PD,-351.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MG10,Ind Nursing Care Elderly,"48,819.07 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MG20,Ind Res Care Elderly,"17,454.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MH10,Ind Nursing Care PD,"2,155.56 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,BYKER HALL N H (FELLINGATE CC LTD),6259421,Revenue,1MH20,Ind Res Care PD,"1,813.76 "
Chief Executive's,CD - Legal Services              ,Supplies & Services,10/06/2014,BYKER PRIMARY SCHOOL,6241805,Revenue,1E20C,Sen Early Years Funding Panel,"3,556.80 "
Chief Executive's,CD - Occup Health Unit           ,Supplies & Services,17/06/2014,C4 SIGHTCARE,6272330,Revenue,1FP30,Occupational Health,301.90 
Chief Executive's,CD - Occup Health Unit           ,Supplies & Services,02/06/2014,C4 SIGHTCARE,6257797,Revenue,1FP30,Occupational Health,254.95 
Environment & Regeneration,E&R Trans P&D              ,Supplies & Services,20/06/2014,CACI LTD,6278253,Revenue,1V099,Joint LTP Costs,"2,550.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/06/2014,CAIRNDHU REST HOME,6259396,Revenue,1MG20,Ind Res Care Elderly,-236.85 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,CAIRNDHU REST HOME,6259396,Revenue,1MG20,Ind Res Care Elderly,718.38 
Adult and Culture,Adult Serv Finance         ,Transfer Payments,03/06/2014,CAMPBELLS MINI BUS HIRE,6258640,Revenue,1E+212,Transport Special,"5,653.17 "
Adult and Culture,Adult Serv Finance         ,Transfer Payments,23/06/2014,CAMPBELLS MINI BUS HIRE,6275468,Revenue,1E+212,Transport Special,"6,276.30 "
Adult and Culture,Adult Serv Finance         ,Transfer Payments,06/06/2014,CAMPBELLS MINI BUS HIRE,6259200,Revenue,1E+212,Transport Special,"3,343.65 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,27/06/2014,CANON UK LTD   OCE,6271994,Revenue,1CP60,Oce MFD Recharges,"2,887.50 "
Chief Executive's,CD - Communities                 ,Supplies & Services,24/06/2014,CANON UK LTD   OCE,6281471,Revenue,1FC42,Cee East Team,404.61 
Adult and Culture,Social Services                        ,Supplies & Services,11/06/2014,CAPABILITYS,6269037,Revenue,1MW03,Capabilities,788.73 
Adult and Culture,Social Services                        ,Supplies & Services,11/06/2014,CAPABILITYS,6269037,Revenue,1MW04,WorkChoice,17.98 
Adult and Culture,Social Services                        ,Supplies & Services,30/06/2014,CAPABILITYS,6283176,Revenue,1MW03,Capabilities,"1,039.69 "
Adult and Culture,Social Services                        ,Transport,11/06/2014,CAPABILITYS,6269037,Revenue,1MW03,Capabilities,67.82 
Adult and Culture,Social Services                        ,Transport,11/06/2014,CAPABILITYS,6269037,Revenue,1MW04,WorkChoice,12.90 
Adult and Culture,Social Services                        ,Transport,30/06/2014,CAPABILITYS,6283176,Revenue,1MW03,Capabilities,15.59 
Environment & Regeneration,E&R-Highway&Traffic Management   ,Supplies & Services,12/06/2014,CAPACITYGRID KNOWLEDGE HUB LTD,6248823,Revenue,1KTC2,Technical Consultancy,"1,656.00 "
Chief Executive's,CD - Corporate Services NOR            ,Supplies & Services,18/06/2014,CAPITA,6265492,Revenue,1CR61,Bailiff Fees - NNDR,100.11 
Children's Services,Raising Stnds              ,Employees,18/06/2014,CAPITA,6270770,Revenue,1E66A,Seconday Improvement Team,997.50 
HRA,HRA Planning QS            ,Supplies & Services,16/06/2014,CAPITA,6261107,Revenue,1HRA3,Misc Feasibility Study/Survey,508.75 
HRA,HRA Property Maint         ,Capital Expenditure,27/06/2014,CAPITA,6284689,Capital,2HE01,Capital Citywide,"88,178.00 "
HRA,HRA Property Maint         ,Capital Expenditure,27/06/2014,CAPITA,6284709,Capital,2HE01,Capital Citywide,"24,640.00 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEB1,C&B CC Central Costs,"1,424.88 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EED1,North Moor CC Central Costs,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEE1,East CC Central Costs,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEG1,W River CC Central Costs,"2,849.74 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEJ7,Newburn Childrens Centre,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEK1,Fenham Childrens Centre,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEK6,Denton Westerhope Chldrn Cent,"1,424.88 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEH1,NBH CC Central Costs,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEM9,Parklands Children's Centre,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEL1,Lemington Childrens Centre,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEM6,Woodlands Children's Centre,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1EEK2,S Heaton Ouseburn Chldrn Cent,"1,424.87 "
Children's Services,Int Childhood Services     ,Supplies & Services,02/06/2014,CAPITA BUSINESS SERVICES LTD,6257517,Revenue,1E711,Walkergate CC-PREV SF EEC,"1,424.87 "
Children's Services,Educ School Planning    ,Supplies & Services,27/06/2014,CAPITA SYMONDS LTD,6280772,Revenue,1E652,SB LAC Education Support,399.00 
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,10/06/2014,CAPITA SYMONDS LTD,6267441,Capital,2DP02,Devt Capital CC,"1,478.21 "
Environment & Regeneration,E&R - Technical Consultancy    ,Supplies & Services,10/06/2014,CAPITA SYMONDS LTD,6267441,Revenue,1KTCD,A69,640.49 
Environment & Regeneration,E&R Fairer Housing            ,Supplies & Services,12/06/2014,CAPITAL PROPERTIES,6270164,Revenue,1VH08,Rent Deposit Fund,450.00 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,03/06/2014,CARE OUTCOMES,6259710,Revenue,1MH50,Ind Home Spot Pur PD,301.25 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,27/06/2014,CARE OUTCOMES,6284195,Revenue,1MH50,Ind Home Spot Pur PD,955.50 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",10/06/2014,CARE SOLUTIONS LTD,6267332,Revenue,1MK50,Ind Supported Living LD,"-8,481.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARE SOLUTIONS LTD,6268574,Revenue,1MH50,Ind Home Spot Pur PD,"7,655.30 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARE SOLUTIONS LTD,6268574,Revenue,1MK51,Ind Home-Per Care LD,"13,386.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARE SOLUTIONS LTD,6268574,Revenue,1MK55,Dom Care Family/Carer LD,"15,936.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARE SOLUTIONS LTD,6267332,Revenue,1MK50,Ind Supported Living LD,"152,114.40 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,27/06/2014,CARE UK HOMECARE,6284779,Revenue,1MH50,Ind Home Spot Pur PD,305.14 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,23/06/2014,CARE UK HOMECARE,6263219,Revenue,1MG53,Supporting People Eld,726.75 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,18/06/2014,CARE UK HOMECARE,6275459,Revenue,1MH50,Ind Home Spot Pur PD,513.19 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARE UK HOMECARE,6268572,Revenue,1MK51,Ind Home-Per Care LD,"2,484.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARE UK HOMECARE,6268572,Revenue,1MK55,Dom Care Family/Carer LD,"1,180.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARE UK HOMECARE,6267358,Revenue,1MG51,Ind Home Per Care Elderly,726.75 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARE UK HOMECARE,6267358,Revenue,1MH50,Ind Home Spot Pur PD,455.43 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARE UK HOMECARE,6267358,Revenue,1MK51,Ind Home-Per Care LD,135.66 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARE UK HOMECARE,6267358,Revenue,1MM50,Ind Home - Spot Pur MH,232.56 
Children's Services,Childrens Services Support       ,Third Party Payments,16/06/2014,CARE UK HOMECARE,6272413,Revenue,1MD66,CWD Care Packages,360.62 
Children's Services,Childrens Services Support       ,Third Party Payments,16/06/2014,CARE UK HOMECARE,6272446,Revenue,1MD66,CWD Care Packages,"1,109.72 "
Children's Services,Childrens Services Support       ,Third Party Payments,18/06/2014,CARE UK HOMECARE,6272363,Revenue,1MD66,CWD Care Packages,277.40 
Children's Services,Childrens Services Support       ,Third Party Payments,18/06/2014,CARE UK HOMECARE,6272394,Revenue,1MD66,CWD Care Packages,"1,276.20 "
Children's Services,Childrens Services Support       ,Third Party Payments,18/06/2014,CARE UK HOMECARE,6275246,Revenue,1MD66,CWD Care Packages,665.76 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,27/06/2014,CARE VISIONS LTD,6281484,Revenue,1MG50,Ind Home Spot Pur Elderly,"2,215.66 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,16/06/2014,CARELINE HOMECARE LTD,6271927,Revenue,1MK55,Dom Care Family/Carer LD,633.92 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,16/06/2014,CARELINE HOMECARE LTD,6272079,Revenue,1MH50,Ind Home Spot Pur PD,672.80 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,05/06/2014,CARELINE HOMECARE LTD,6262294,Revenue,1MH50,Ind Home Spot Pur PD,504.60 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,06/06/2014,CARELINE HOMECARE LTD,6263221,Revenue,1MG53,Supporting People Eld,528.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,11/06/2014,CARELINE HOMECARE LTD,6268580,Revenue,1MG50,Ind Home Spot Pur Elderly,832.90 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARELINE HOMECARE LTD,6267361,Revenue,1MG51,Ind Home Per Care Elderly,"91,872.93 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARELINE HOMECARE LTD,6267361,Revenue,1MH50,Ind Home Spot Pur PD,"13,473.09 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARELINE HOMECARE LTD,6267361,Revenue,1MK51,Ind Home-Per Care LD,"3,677.70 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/06/2014,CARELINE HOMECARE LTD,6267361,Revenue,1MM50,Ind Home - Spot Pur MH,"1,845.55 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,CARELINE LIFESTYLES LTD,6259343,Revenue,1MH10,Ind Nursing Care PD,"5,124.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,CARELINE LIFESTYLES LTD,6259343,Revenue,1MK10,Ind Nursing Care LD,"5,352.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,CARELINE LIFESTYLES LTD,6259343,Revenue,1MK20,Ind Res Care LD,"10,000.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/06/2014,CARELINE LIFESTYLES LTD,6259343,Revenue,1MM10,Ind Nursing Care MH,"5,580.00 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,12/06/2014,CARERS FEDERATION LTD,6269617,Revenue,1MR76,Ind Complaints Advocacy,"1,722.03 "
