Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
Hampshire County Council,ADULT SERVICES,MH-Other Care (P)-W/A,Payments to Voluntary bodies,18.08.2014,9400043932,7994.80,R,SOLENT MIND
Hampshire County Council,ADULT SERVICES,MH-Other Care (P)-W/A,Payments to Voluntary bodies,18.08.2014,9400043932,7709.27,R,SOLENT MIND
Hampshire County Council,ADULT SERVICES,MH-Other Care (P)-W/A,Payments to Voluntary bodies,18.08.2014,9400043932,7994.80,R,SOLENT MIND
Hampshire County Council,ADULT SERVICES,MH-Other Care-North East,Catering Provisions,06.08.2014,2210472689,681.24,R,THE PARK GROUP OF RESIDENTIAL HOMES
Hampshire County Council,ADULT SERVICES,MH-Rape Crisis Contracts,Payments to Private Contractors,18.08.2014,9400043664,1791.73,R,BASINGSTOKE RAPE CRISIS
Hampshire County Council,ADULT SERVICES,MH-Rape Crisis Contracts,Payments to Voluntary bodies,18.08.2014,9400043665,1292.56,R,PORTSMOUTH AREA RAPE CRISIS
Hampshire County Council,ADULT SERVICES,MH-Rape Crisis Contracts,Payments to Voluntary bodies,18.08.2014,9400043666,2102.40,R,SOUTHAMPTON RAPE CRISIS
Hampshire County Council,ADULT SERVICES,MH-Rape Crisis Contracts,Payments to Voluntary bodies,18.08.2014,9400043667,2734.72,R,WINCHESTER AREA COMMUNITY ACTION
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210465147,1779.40,R,CREST HOUSE
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,21.08.2014,2210493825,6710.26,R,HOLLY HOUSE & OAKFIELD
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464818,1860.00,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464824,2878.57,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464826,2546.43,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464828,1273.21,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210463926,2509.10,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210463935,2546.43,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464291,2163.18,R,PARK WAY RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464292,1862.48,R,PARK WAY RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Res Care-North East,Payments to Private Contractors,05.08.2014,2210464295,2381.11,R,PARK WAY RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,04.08.2014,2210460548,2635.00,R,AUTUMN VALE REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,04.08.2014,2210460558,2635.00,R,AUTUMN VALE REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,12.08.2014,2210479131,2635.00,R,AUTUMN VALE REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210463737,3542.99,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210463747,4207.32,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210463749,3100.00,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210463750,2214.29,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210462918,2907.18,R,CARE MANAGEMENT GROUP LIMITED
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465755,2166.90,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465758,3039.55,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465759,2214.33,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465761,1660.98,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465763,1254.57,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465767,3100.00,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,06.08.2014,2210472126,2447.76,R,CONSENSUS COMMUNITY SUPPORT LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,06.08.2014,2210472128,2368.80,R,CONSENSUS COMMUNITY SUPPORT LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,06.08.2014,2210472134,2447.76,R,CONSENSUS COMMUNITY SUPPORT LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,06.08.2014,2210472140,2447.76,R,CONSENSUS COMMUNITY SUPPORT LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,12.08.2014,2210479503,2081.96,R,CRESSAGE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210463548,2249.98,R,EAST COSHAM HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210466653,3631.65,R,FRITHAM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210466824,2878.66,R,OAK VIEW CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210466825,2878.66,R,OAK VIEW CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210464324,2130.32,R,ORCHARD HOUSE REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,01.08.2014,2210457969,3457.14,R,QUAYSIDE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210465701,2878.66,R,ST VINCENT HOUSE RESIDENTIAL
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,12.08.2014,2210479447,1736.00,R,THE WANSBECK
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,12.08.2014,2210479452,1736.00,R,THE WANSBECK
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,12.08.2014,2210479456,1731.66,R,THE WANSBECK
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210467953,9705.17,R,VICTORIA LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Private Contractors,05.08.2014,2210467955,7463.56,R,VICTORIA LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210464996,2381.42,R,CHOICE SUPPORT
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210464997,2395.99,R,CHOICE SUPPORT
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210464998,3470.76,R,CHOICE SUPPORT
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210464999,3022.50,R,CHOICE SUPPORT
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463792,1723.91,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463796,1723.60,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463797,1714.92,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463798,1723.60,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463799,1754.60,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463800,1723.60,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-East,Payments to Voluntary bodies,05.08.2014,2210463801,1723.60,R,WARNFORD HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,27.08.2014,2210499312,5527.55,R,BROOK HOUSE RESIDENTIAL CARE HOME L
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210468091,2878.66,R,CHESHAM HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,27.08.2014,2210500630,8998.99,R,James Boston House
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,27.08.2014,2210500630,18096.87,R,James Boston House
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,27.08.2014,2210500631,2768.92,R,James Boston House
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,28.08.2014,2210500904,2768.92,R,James Boston House
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463299,3764.33,R,OCKNELL PARK
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210464819,1860.00,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210464820,1273.21,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210464822,1273.17,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463923,2635.93,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463927,2546.43,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463928,1647.65,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463929,1922.00,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210463934,1328.66,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210464294,2546.43,R,PARK WAY RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210464296,2546.65,R,PARK WAY RESIDENTIAL CARE HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,05.08.2014,2210465903,3542.68,R,PAX HILL RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Private Contractors,20.08.2014,2210492625,1560.30,R,TOGETHER WORKING FOR WELLBEING
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464019,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464021,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464023,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464028,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464030,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464032,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464034,1784.67,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464036,1784.98,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464038,1784.98,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464040,1992.99,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,05.08.2014,2210464045,1992.99,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,07.08.2014,2210474376,10414.98,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-North,Payments to Voluntary bodies,07.08.2014,2210474376,7843.38,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210465336,4118.66,R,ABBEYFIELD LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463736,2608.96,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463745,2524.33,R,BONHOMIE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210465765,3100.00,R,CHESTERHOLM LODGE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,12.08.2014,2210479499,2657.32,R,CRESSAGE HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464864,3875.00,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464866,3764.33,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464867,2183.29,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464868,3764.33,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464869,4207.14,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464870,2666.00,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464871,5757.32,R,DUNRAVEN HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210467942,1362.45,R,KITNOCKS SPECIALIST CARE LIMITED
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210467947,2518.13,R,KITNOCKS SPECIALIST CARE LIMITED
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464823,1527.86,R,PARK AVENUE RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463932,1860.00,R,PARK VIEW
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463561,1184.82,R,STOKE KNOLL REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463563,2657.32,R,STOKE KNOLL REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210463564,1627.50,R,STOKE KNOLL REST HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210464044,1435.30,R,STONHAM
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,12.08.2014,2210479444,2212.16,R,THE CROFT RESIDENTIAL HOME
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210465824,2826.27,R,THE WHITE HOUSE (CURDRIDGE) LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,05.08.2014,2210465827,2945.00,R,THE WHITE HOUSE (CURDRIDGE) LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Private Contractors,22.08.2014,2210496118,4416.61,R,SOLOR CARE GROUP LTD
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Voluntary bodies,20.08.2014,2210492615,2432.70,R,CLIFTON HOUSE
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Voluntary bodies,05.08.2014,2210464004,1872.09,R,THE YOU TRUST
Hampshire County Council,ADULT SERVICES,MH-Residential Care-West,Payments to Voluntary bodies,05.08.2014,2210464005,2110.17,R,THE YOU TRUST
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Private Contractors,12.08.2014,2210479256,5063.85,R,CARE MANAGEMENT GROUP
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,14.08.2014,2210482821,960.00,R,TOGETHER
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,14.08.2014,2210482826,960.00,R,TOGETHER
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,14.08.2014,2210482831,960.00,R,TOGETHER
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,14.08.2014,2210482842,1560.00,R,TOGETHER
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,20.08.2014,2210492094,2496.43,R,TOGETHER
Hampshire County Council,ADULT SERVICES,MH-Supported & Other - North East,Payments to Voluntary bodies,20.08.2014,2210492094,4443.64,R,TOGETHER
