Department,Entity,Transaction Date,Supplier Name Published,Amount Published,Expense Type Published,Expense Area Published,"Expense Description published for admin spend above £25,000 only",
DFID,DFID,31/07/2012,HLSP LIMITED ,26996,Technical and Advisory Services ,West and Southern Africa ,,
DFID,DFID,27/07/2012,Recipient name withheld ,564.24,Hotels - Accommodation only ,Western Asia and Stabilisation Division ,,
DFID,DFID,08/07/2012,Navana Toyota 3S Center ,544.59,Vehicle Repairs & Maintenance ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,17/07/2012,Bagha Club Dhaka ,3653.18,Other shared service charges ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,22/07/2012,Sikder Filling and Serivce Station ,695.48,Vehicle Petrol & Oil ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,24/07/2012,Neptune Properties ,1434.67,Electricity ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,11/07/2012,Titas Gas T&D Co. Ltd ,1550.8,Gas ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,17/07/2012,Dhaka Electric Supply Company Ltd ,1596.45,Electricity ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,20/07/2012,KEIKO TSUNEKAWA BUTTERWORTH ,1824,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,05/07/2012,R F WARD ,8290.8,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,Reserve Bank of Malawi ,10000000,Aid Programme - Other Financial Aid to Government ,West and Southern Africa ,,
DFID,DFID,03/07/2012,Supplier Name withheld ,264272.79,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,09/07/2012,Supplier Name withheld ,204986.36,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,23/07/2012,Supplier Name withheld ,89874.39,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,18/07/2012,Supplier Name withheld ,190986.36,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,23/07/2012,Supplier Name withheld ,515905.55,Aid Programme - Accountable Grant Payments ,Western Asia and Stabilisation Division ,,
DFID,DFID,09/07/2012,Supplier Name withheld ,164904.54,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,09/07/2012,Supplier Name withheld ,164904.54,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,17/07/2012,Supplier Name withheld ,191655.8,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,17/07/2012,Supplier Name withheld ,164276.4,Technical and Advisory Services ,Western Asia and Stabilisation Division ,,
DFID,DFID,02/07/2012,MAXWELL STAMP PLC ,143700.82,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,MAXWELL STAMP PLC ,143512.27,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,19/07/2012,Bangladesh Bank for Promoting Financial Services Poverty Reduction ,800000,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,30/07/2012,Harewelle International Limited. ,91833.73,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,31/07/2012,Transparency International (Bangladesh) ,631004.23,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,11/07/2012,UNDP CONTRIBUTIONS GBP ,5400000,Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,30/07/2012,Harewelle International Limited. ,798013.46,Aid Programme - Challenge Fund payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,02/07/2012,TURNER & TOWNSEND ,31584.73,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,18/07/2012,TURNER & TOWNSEND ,45610.75,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,NARINDER PAL SINGH ,595.77,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,13/07/2012,BSES RAJDHANI POWER LIMITED ,7648.12,Electricity ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,13/07/2012,THE GOURMET FACTORY ,1832.39,Contract Catering Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,18/07/2012,Metro Interiors India ,1258.98,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,SAMBODHI RESEARCH AND ,12576.89,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,SAMBODHI RESEARCH AND ,1516.88,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012, The Government of India ,127045.34,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012, The Government of India ,1429897,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012, The Government of India ,959935.71,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012, The Government of IndiaS ,70612.22,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,19/07/2012,TAJ PALACE HOTEL  NEW DELHI ,817.8,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,Pricewaterhousecoopers Pvt. Ltd. ,7709.4,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,13/07/2012,Futures Group International India Pvt Ltd ,415216.9,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,17/07/2012,GHK CONSULTING LTD ,124456,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,881.44,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,2698.7,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,902.26,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,1148.28,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,673.01,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,16/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,1296.61,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,03/07/2012,OLD WORLD HOSPITALITY PVT. LTD. ,1834.97,Conferences  Seminars & Meeting/Event Resource ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,23/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,22472,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,23/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,11236,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,18/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,11236,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,18/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,17510.18,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,19/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,98130.72,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,19/07/2012,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,26265.27,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,09/07/2012,CARE INTERNATIONAL ,154457.48,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,10/07/2012,CARE INTERNATIONAL ,136080.06,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,CARE INTERNATIONAL ,136080.06,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,CARE INTERNATIONAL ,45360.02,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,Population Council ,77042,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,British Council Division. ,53501.21,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,ERNST &  YOUNG PRIVATE LTD ,21986.44,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,ERNST &  YOUNG PRIVATE LTD ,21986.44,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,ERNST &  YOUNG PRIVATE LTD ,84270,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,ERNST &  YOUNG PRIVATE LTD ,84270,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,09/07/2012,CARE INTERNATIONAL ,68040.03,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,05/07/2012,ERNST &  YOUNG PRIVATE LTD ,37078.8,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,05/07/2012,ERNST &  YOUNG PRIVATE LTD ,35573.97,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,ERNST &  YOUNG PRIVATE LTD ,35955.2,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,ERNST &  YOUNG PRIVATE LTD ,45630.19,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,26/07/2012,ERNST &  YOUNG PRIVATE LTD ,33708,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,06/07/2012,ERNST &  YOUNG PRIVATE LTD ,36697.57,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,DELOITTE TOUCHE TOHAMATSU INDIA PRIVATE LTD (DTTIPL) ,272704,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,DELOITTE TOUCHE TOHAMATSU INDIA PRIVATE LTD (DTTIPL) ,39300,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,ERNST &  YOUNG PRIVATE LTD ,540,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,ERNST &  YOUNG PRIVATE LTD ,22472,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,ERNST &  YOUNG PRIVATE LTD ,6344.98,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,05/07/2012,ERNST &  YOUNG PRIVATE LTD ,35573.97,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,18/07/2012,SIDBI Venture Capital Limited ,10468.77,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,09/07/2012,QUTAB SERVICE STATION ,696.21,Vehicle Repairs & Maintenance ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,23/07/2012,Deep & Co ,579.72,Water charges ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,19/07/2012, THE RESEARCH FOUNDATION ,108258.75,Aid Programme - Accountable Grant Payments ,East and Central Africa ,,
DFID,DFID,10/07/2012,CHRISTIAN AID ,50493.42,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,12/07/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,13912.28,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,12/07/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,68703.34,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,DELOITTE TOUCHE TOHMATSU INDIA PRIVA ,48099.84,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,PADMAJA NAIR ,3553.81,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,31/07/2012,COMESA (GBP) ,49248,Aid Programme - Voluntary contributions ,West and Southern Africa ,,
DFID,DFID,19/07/2012,The Tropical Health and Education Trust ,61192,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,,
DFID,DFID,18/07/2012,KUONI BUSINESS TRAVEL INDIA PVT LTD ,836.82,Air fares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,THE GURKHA WELFARE SCHEME ,200000,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,27/07/2012,THE GURKHA WELFARE SCHEME ,100000,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,10/07/2012,TRL LTD ,59700,Technical and Advisory Services ,West and Southern Africa ,,
DFID,DFID,04/07/2012,TURNER & TOWNSEND ,14651.99,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,04/07/2012,TURNER & TOWNSEND ,27957.96,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,03/07/2012,CB RICHARD ELLIS SOUTH ASIA PVT LTD ,722.57,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,03/07/2012,CB RICHARD ELLIS SOUTH ASIA PVT LTD ,14159.9,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,CB RICHARD ELLIS SOUTH ASIA PVT LTD ,5535.99,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,SSD ELECTRO-MECH PRIVATE LIMITED ,2739.48,Facilities Management payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,17/07/2012,ZEUS POWER SOLUTIONS (P) LTD ,724.35,Generators & spares ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,25/07/2012,Mukatasha Enterprises Ltd ,660.22,Other Building Costs ,West and Southern Africa ,,
DFID,DFID,23/07/2012,Die Tuin Consulting ,8601.63,Technical and Advisory Services ,East and Central Africa ,,
DFID,DFID,17/07/2012,HAREWELLE INTERNATIONAL LIMITED ,41744.73,Technical and Advisory Services ,East and Central Africa ,,
DFID,DFID,24/07/2012,HAREWELLE INTERNATIONAL LIMITED ,8823.27,Technical and Advisory Services ,East and Central Africa ,,
DFID,DFID,27/07/2012,Cambridge  Education Limited ,83291.6,Technical and Advisory Services ,East and Central Africa ,,
DFID,DFID,27/07/2012,Cambridge  Education Limited ,7380,Technical and Advisory Services ,East and Central Africa ,,
DFID,DFID,31/07/2012,YONO Auction Mart & Company  Ltd ,662.2,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,19/07/2012,Bon Voyage Travel Centre Ltd(USD) ,1208.44,Air fares ,East and Central Africa ,,
DFID,DFID,25/07/2012,Bon Voyage Travel Centre Ltd(USD) ,1662.4,Air fares ,East and Central Africa ,,
DFID,DFID,26/07/2012,Ultimate Security Tanzania Ltd (USD) ,1626.77,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,12/07/2012,DOMUS WOODWORKS LIMITED(USD) ,1405.67,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,18/07/2012,Morco Textiles Ltd(Tsh) ,653.62,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,10/07/2012,British High Commission(Tsh) ,2633.23,Oil - Other Utilities ,East and Central Africa ,,
DFID,DFID,05/07/2012,Supplier Name withheld ,13392.86,House rentals ,East and Central Africa ,,
DFID,DFID,05/07/2012,Southern Sun Hotels(T) Ltd (USD) ,683.54,Hotels - Accommodation only ,East and Central Africa ,,
DFID,DFID,05/07/2012,JMC Umoja House ,8562.5,FCO shared service charges ,East and Central Africa ,,
DFID,DFID,02/07/2012,Southern Sun Hotels(T) Ltd (USD) ,767.16,Hotels - Accommodation only ,East and Central Africa ,,
DFID,DFID,05/07/2012,British High Commission(Tsh) ,591.3,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,05/07/2012,Tanzania Electric supply company Ltd ,2021.78,Electricity ,East and Central Africa ,,
DFID,DFID,10/07/2012,Bon Voyage Travel Centre Ltd(USD) ,1425.82,Air fares ,East and Central Africa ,,
DFID,DFID,12/07/2012,British High Commission(Tsh) ,830.62,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,10/07/2012,British High Commission(Tsh) ,1082.93,Water charges ,East and Central Africa ,,
DFID,DFID,05/07/2012,British High Commission(Tsh) ,2660.94,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,26/07/2012,Bon Voyage Travel Centre Ltd(USD) ,893.55,Training - Travel & Subsistence ,East and Central Africa ,,
DFID,DFID,26/07/2012,Bon Voyage Travel Centre Ltd(USD) ,796.77,Training - Travel & Subsistence ,East and Central Africa ,,
DFID,DFID,24/07/2012,British High Commission(Tsh) ,516.64,Facilities Management payments ,East and Central Africa ,,
DFID,DFID,11/07/2012,Meikles Hotel ,639.12,Training - Travel & Subsistence ,East and Central Africa ,,
DFID,DFID,19/07/2012,Abt Associates ,54413.94,Technical and Advisory Services ,West and Southern Africa ,,
DFID,DFID,17/07/2012,INTERNATIONAL DEVELOPMENT RESEARCH CENTRE ,175325,Aid Programme - Core contributions ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,06/07/2012,ACCESS HEALTH INTERNATIONAL ,36939,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,17/07/2012,ACCESS HEALTH INTERNATIONAL ,7045,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,12/07/2012,Supplier Name withheld ,3000000,Aid Programme - Trust Funds contributions ,Asia  Caribbean and Overseas Territories ,,
DFID,DFID,03/07/2012,WOMANKIND WORLDWIDE (JFS) ,140095.75,Aid Programme - Partnership Programme Arrangements ,Policy Division ,,
DFID,DFID,12/07/2012,Hilton International Hotel ,894.02,Hotels - Accommodation only ,East and Central Africa ,,
DFID,DFID,12/07/2012,O.O.Olowokure & Co. ,1778.61,Legal costs ,West and Southern Africa ,,
DFID,DFID,05/07/2012,RELIANCE MEDICAL LTD ,2832.48,Medical/Health Services ,East and Central Africa ,,
DFID,DFID,17/07/2012,RELIANCE MEDICAL LTD ,856.8,Medical/Health Services ,East and Central Africa ,,
DFID,DFID,10/07/2012,FCO ,2962.56,Vehicle Repairs & Maintenance ,West and Southern Africa ,,
DFID,DFID,18/07/2012,MICRO COM Sprl ,1441.82,Data Network - land lines ,West and Southern Africa ,,
